location,redirect_url,salary_is_predicted,category,created,title,description,adref,company,latitude,__CLASS__,longitude,id,contract_time,salary_max,salary_min,contract_type
"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Rhein-Sieg-Kreis'], 'display_name': 'Rhein-Sieg-Kreis, Nordrhein-Westfalen', '__CLASS__': 'Adzuna::API::Response::Location'}",https://www.adzuna.de/land/ad/5225781008?se=cKpsAyhb8BGP4L_2pSMN2Q&utm_medium=api&utm_source=a4bcf954&v=D0B86C5E4CFDF049B7F88C12F759790DF4792303,0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs'}",2025-06-01T05:35:53Z,"Data Science Analyst (m/w/d) - Datenbankentwicklung/BI, Ingenieur","Stellen-ID JR_035091 The MEDIFOX DAN Group, headquartered in Hildesheim, is part of ResMed Corp. and currently employs over 700 people at nine locations across Germany. We are a company with strong values such as team spirit, customer orientation and passion, which works daily on pioneering software solutions and services for digitalization in healthcare and social services and drives innovation. Über adiutaByte adiutaByte ist Teil der MEDIFOXDAN Gruppe und stellt Algorithmenkerne bereit für An…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIyNTc4MTAwOCIsInMiOiJjS3BzQXloYjhCR1A0TF8ycFNNTjJRIn0.htjEQV5r1ezrTeJvEAa1hkZVhYOuXhOtZb7VB6XrLTw,"{'display_name': 'ResMed Germany', '__CLASS__': 'Adzuna::API::Response::Company'}",,Adzuna::API::Response::Job,,5225781008,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Main-Taunus-Kreis', 'Eschborn'], 'display_name': 'Eschborn, Main-Taunus-Kreis'}",https://www.adzuna.de/land/ad/4841038191?se=cKpsAyhb8BGP4L_2pSMN2Q&utm_medium=api&utm_source=a4bcf954&v=EA2F0FFF5516FF0BF0FC070E60763AC2DF746978,0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",2024-08-27T12:43:50Z,Praktikant Data Science im Bereich prüfungsnahe Beratung / Quants (Financial Services) (w/m/d),"Are you ready to shape your future with confidence? Gemeinsam die Welt jeden Tag ein bisschen besser machen. Für diesen Anspruch setzen wir bei EY alles in Bewegung und gehen als Team „all in"". Schließlich haben wir ein klares Ziel vor Augen: nachhaltigen Wert und Wachstum zu schaffen - für unsere Mandant:innen, Mitarbeitenden und die gesamte Gesellschaft. Unser globales Netzwerk aus rund 400.000 Mitarbeitenden weltweit bietet dir alle Möglichkeiten zu wachsen, dich zu entwickeln, dich zu spezi…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDg0MTAzODE5MSIsInMiOiJjS3BzQXloYjhCR1A0TF8ycFNNTjJRIn0.U8QoAxhPmtvgmZmKPipYPfWv1KXRUUB67Idhg0FIrLw,"{'display_name': 'EY Deutschland', '__CLASS__': 'Adzuna::API::Response::Company'}",,Adzuna::API::Response::Job,,4841038191,,,,
"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bonn', 'Pützchen'], 'display_name': 'Pützchen, Bonn', '__CLASS__': 'Adzuna::API::Response::Location'}",https://www.adzuna.de/land/ad/5253364775?se=cKpsAyhb8BGP4L_2pSMN2Q&utm_medium=api&utm_source=a4bcf954&v=013686506069FC65D4FED8E921E13185B50373FD,0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs'}",2025-06-16T19:29:30Z,"Pre-Sales Consultant (m/w/d) – Data Science, AI & BI","Als Pre-Sales Consultant (m/w/d) für Data Science-, AI- & BI-Lösungen spielst du eine entscheidende Rolle im Verkaufsprozess für unsere Produkte Alan® (Generative KI) und INFONEA® (Advanced Analytics), indem du technische Lösungen mit dem Expertenteam customized und überzeugende Angebote erstellst, die auf die Bedürfnisse der Kunden zugeschnitten sind. Diese Position eignet sich ideal für eine technikaffine Fachkraft mit ausgeprägtem Geschäftssinn, exzellenten Kommunikationsfähigkeiten und eine…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY0twc0F5aGI4QkdQNExfMnBTTU4yUSIsImkiOiI1MjUzMzY0Nzc1In0.Oi40AataLs9ZGt6sEPbA1J0UIsxQlqpJF0vlptkCORo,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Comma Soft AG'}",50.75024,Adzuna::API::Response::Job,7.15283,5253364775,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland', 'area': ['Deutschland']}",https://www.adzuna.de/land/ad/5261006533?se=cKpsAyhb8BGP4L_2pSMN2Q&utm_medium=api&utm_source=a4bcf954&v=1892C28BC17A7C0FEE699462F903ADEC3445A26B,0,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",2025-06-21T06:57:02Z,TEAMLEITER:IN DATA SCIENCE | DEEP LEARNING | UMKREIS STUTTGART | HYBRID,"Ein führendes Unternehmen im Bereich Messtechnik für den Umweltschutz sucht einen Teamleiter im Bereich Data Science, um die Weiterentwicklung des Unternehmens voranzutreiben. Verantwortlichkeiten: Koordination und Umsetzung der Teamstrategie in Zusammenarbeit mit dem Direktor für KI/Data Science Leitung von KI-Projekten inkl. Planung und Backlog-Management Zusammenarbeit mit verschiedenen Abteilungen zur Erreichung der Produktziele Implementierung neuer Data Science- und KI-Technologien Führun…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI2MTAwNjUzMyIsInMiOiJjS3BzQXloYjhCR1A0TF8ycFNNTjJRIn0.wo8lUdZW9SN6oYZbk9Ivo-AemX2b5KIP7BVfC5OjBjM,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Optimus Search'}",,Adzuna::API::Response::Job,,5261006533,,,,
"{'display_name': 'Meerbusch, Rhein-Kreis Neuss', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Rhein-Kreis Neuss', 'Meerbusch'], '__CLASS__': 'Adzuna::API::Response::Location'}",https://www.adzuna.de/land/ad/5225781257?se=cKpsAyhb8BGP4L_2pSMN2Q&utm_medium=api&utm_source=a4bcf954&v=A0B191B3200355679FB04BE5200ADAFB12EF7BB7,0,"{'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'other-general-jobs'}",2025-06-01T05:35:54Z,"Consultant Data Science (m/w/d) - Consulting, Datenbankentwicklung/BI, Ingenieur","Gestalte als Consultant Data Science mit uns die Welt der Daten Dein Tag startet mit der Prüfung deines Forecast-Modells, das du gestern mit neuen Einflussfaktoren trainiert hast… Top! Die Genauigkeit konnte noch mal gesteigert werden. Im Stand-Up des Data-Science Teams bringst du deine Kollegen auf den neuesten Stand. Danach steht ein Workshop mit dem Kunden an: Zusammen habt ihr schon ein funktionierendes Prognosemodell auf die Beine gestellt. Du weißt ganz genau, dass man dieses Modell noch …",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIyNTc4MTI1NyIsInMiOiJjS3BzQXloYjhCR1A0TF8ycFNNTjJRIn0.t551Hv3EEyPpIrBatM3rQkFRgZMkyF322G1XvwpsS0Q,"{'display_name': 'ORAYLIS', '__CLASS__': 'Adzuna::API::Response::Company'}",51.295117,Adzuna::API::Response::Job,6.673143,5225781257,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart'], 'display_name': 'Stuttgart, Baden-Württemberg'}",https://www.adzuna.de/land/ad/5253377113?se=cKpsAyhb8BGP4L_2pSMN2Q&utm_medium=api&utm_source=a4bcf954&v=9BD8397169E80D0D43365673E71981DCA3847295,0,"{'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen'}",2025-06-16T19:37:45Z,"Consultant Data Science (m/w/d) - Consulting, Datenbankentwicklung/BI, Ingenieur","What you'll do Du arbeitest im Bereich Datenanalyse, Visualisierung und Data Science auf diversen Projekten. Du bereitest Präsentationen für Vorstände und Entscheider vor und nimmst auch aktiv an Kundenpräsentationen teil. Du erledigst einfachere Datenaufbereitung und Reporting selbst, kannst aber auch komplexere Aufgaben herunterbrechen und in Zusammenarbeit mit weiteren Spezialisten umsetzen. Du führst Kundenworkshops zur Anforderungsanalyse, Innovation und Datenmodellierung durch. Du bist en…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI1MzM3NzExMyIsInMiOiJjS3BzQXloYjhCR1A0TF8ycFNNTjJRIn0.Mr1XTC6Jl-Xvaj4M9v-FhEQElIry4w9lqr4VF-lloSo,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'P3 group'}",48.776198,Adzuna::API::Response::Job,9.187224,5253377113,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Altstadt-Lehel'], 'display_name': 'Altstadt-Lehel, München'}",https://www.adzuna.de/details/5185080629?utm_medium=api&utm_source=a4bcf954,0,"{'tag': 'graduate-jobs', 'label': 'Stellen für Hochschulabsolventen', '__CLASS__': 'Adzuna::API::Response::Category'}",2025-05-07T13:28:21Z,Hochschule München: Duales Studium Data Science und Scientific Computing (B.Sc.) 2025,"Wir alle haben als Kinder davon geträumt, Großes zu bewirken ob als gute Feen, Stars im Rampenlicht oder Weltraumreisende im All. Höchste Zeit, dass diese Träume wahr werden! Dein Traumschiff? Die BayernLB! Bei uns steuern wir einer blühenden Zukunft entgegen und kämpfen als Fortschrittsfinanzierer für die Welt von morgen. Unsere Feenflügel und Raumanzüge haben wir abgelegt. Nicht aber unsere Ziele. Denen sind wir näher denn je. Als Spezialbank fokussieren wir uns auf ausgesuchte Zukunftssektor…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY0twc0F5aGI4QkdQNExfMnBTTU4yUSIsImkiOiI1MTg1MDgwNjI5In0.NnvT28nti7ma_W6pw3itpjcFtDr-TB63uG4xI2a10Kw,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Bayerische Landesbank'}",48.14093,Adzuna::API::Response::Job,11.56907,5185080629,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Altstadt-Süd, Köln', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln', 'Altstadt-Süd']}",https://www.adzuna.de/land/ad/5196440045?se=cKpsAyhb8BGP4L_2pSMN2Q&utm_medium=api&utm_source=a4bcf954&v=F3DC9D4FE8472A1B057B54B3603AD14A26F5A5D9,0,"{'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",2025-05-13T16:29:00Z,Mathematiker/Aktuar (d/m/w) Data Science/Pricing/Risikomanagement/Solvency II,"Meyerthole Siems Kohlruss (MSK) ist eine aktuarielle Beratungsgesellschaft mit Sitz in Köln und seit 1998 im deutschsprachigen Raum für Schaden- und Unfallversicherer tätig. Unsere Schwerpunkte liegen auf abwechslungsreichen Aufgaben aus den Bereichen Data Science, Telematik, Pricing, Naturgefahren, Bilanzbewertung, Rückversicherung und Solvency II. Zu unseren Mandaten zählen mehr als 80 Versicherer und Rückversicherer sowie InsurTechs. Kreativität und Teamarbeit haben einen hohen Stellenwert b…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY0twc0F5aGI4QkdQNExfMnBTTU4yUSIsImkiOiI1MTk2NDQwMDQ1In0.vckO6ldsjdogbM_2iBr5_OQ1QqIglf1XVdjE0xfpxUI,"{'display_name': 'Meyerthole Siems Kohlruss Ges. für aktuarielle Beratung mbH', '__CLASS__': 'Adzuna::API::Response::Company'}",50.93355,Adzuna::API::Response::Job,6.9594,5196440045,,,,
"{'area': ['Deutschland', 'Hessen', 'Frankfurt am Main'], 'display_name': 'Frankfurt am Main, Hessen', '__CLASS__': 'Adzuna::API::Response::Location'}",https://www.adzuna.de/land/ad/5225777265?se=cKpsAyhb8BGP4L_2pSMN2Q&utm_medium=api&utm_source=a4bcf954&v=7F5B5B6DF4BDC5EA293DAE0FD57F35D1AB102573,0,"{'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",2025-06-01T05:30:24Z,"Trainee Data Science (w/m/d) – Fokus NLP - Datenbankentwicklung/BI, Ingenieur","Deine Aufgaben Als Teil unserer Projektteams wirst du generative KI- & NLP-Lösungen entwerfen und regelmäßig engen Kontakt zu unseren Kunden und verschiedenen Stakeholdern haben Du agierst als Entwickler:in und beschäftigst dich mit verschiedenen NLP Use Cases wie z.B. Knowledge Management mit Retrieval Augmented Chatbots oder Fine-Tuning von Sprachmodellen Du implementierst robuste, erweiterbare und leistungsstarke ML-Pipelines auf verschiedenen Infrastrukturen (z.B. Azure) gemäß aktuellen Bes…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIyNTc3NzI2NSIsInMiOiJjS3BzQXloYjhCR1A0TF8ycFNNTjJRIn0._CBi69KOJUl7emFpcmJDdIMsIVrsj5NbnCMoCrSfP6w,"{'display_name': 'statworx', '__CLASS__': 'Adzuna::API::Response::Company'}",50.129683,Adzuna::API::Response::Job,8.650578,5225777265,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland', 'area': ['Deutschland']}",https://www.adzuna.de/land/ad/5253372978?se=cKpsAyhb8BGP4L_2pSMN2Q&utm_medium=api&utm_source=a4bcf954&v=D808B1DF0BA57C3C25EDE59F86A64B71B2DC203C,0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs'}",2025-06-16T19:35:59Z,Duales Studium Data Science und Künstliche Intelligenz (m/w/d) ab September 2025,"Du begeisterst dich für die komplexen Zusammenhänge in der IT und arbeitest gerne im Team? Willkommen in der Königsklasse Die Firma ZIEHL-ABEGG SE, mit derzeit über 5.000 Mitarbeitern weltweit, entwickelt, produziert und vertreibt global Ventilatoren, elektrische Spezialmotoren und Regelsysteme für die allgemeine Lufttechnik und Antriebstechnik. Neben dem Hauptsitz in Künzelsau befinden sich weitere süddeutsche Standorte des Unternehmens in Bieringen und Gewerbepark Hohenlohe. Als mittelständis…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY0twc0F5aGI4QkdQNExfMnBTTU4yUSIsImkiOiI1MjUzMzcyOTc4In0.1040WqdxDIYCm1-kI-eXG_Oz-xXoJ6JtzCdI18XVS1o,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'ZIEHL-ABEGG SE'}",,Adzuna::API::Response::Job,,5253372978,,,,
"{'display_name': 'Stuttgart, Baden-Württemberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart'], '__CLASS__': 'Adzuna::API::Response::Location'}",https://www.adzuna.de/land/ad/5141701156?se=cKpsAyhb8BGP4L_2pSMN2Q&utm_medium=api&utm_source=a4bcf954&v=196B780ED0383D243C1F8CF660806748DF206A94,0,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",2025-04-12T06:57:41Z,Full-Stack Data Analytics/Data Science Expert im Competence Center Digital Accelerator (d/m/w/x),"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY0twc0F5aGI4QkdQNExfMnBTTU4yUSIsImkiOiI1MTQxNzAxMTU2In0.UpalcTQScMO9XT-Lgi9HqQoqNFrhc77zqvFKcA043TI,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz AG'}",48.776198,Adzuna::API::Response::Job,9.187224,5141701156,,,,
"{'display_name': 'München, München (Kreis)', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], '__CLASS__': 'Adzuna::API::Response::Location'}",https://www.adzuna.de/land/ad/5225777955?se=cKpsAyhb8BGP4L_2pSMN2Q&utm_medium=api&utm_source=a4bcf954&v=2F4ED29D4ADDDCE2304FABA2F0338ED2BC8E17E4,0,"{'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",2025-06-01T05:30:29Z,"Software Engineer mit Data Science Background (m/w/d) - Anwendungsentwicklung, Datenbankentwicklung/BI, Ingenieur","Deine Aufgaben Du analysierst interne Prozesse, um unsere Automatisierung mit KI zu verbessern. Du analysierst und bereitest Daten vor, um Machine-Learning-Modelle zu erstellen. Du entwickelst und evaluierst Machine-Learning-Modelle (einschließlich LLMs). Du integrierst KI-Anwendungen in Produktionsservices. Du wartest und überwachst Services in der Produktion. Deine Qualifikationen Du hast ein erfolgreich abgeschlossenes Studium der Informatik oder Vergleichbares. Du hast Erfahrung in professi…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIyNTc3Nzk1NSIsInMiOiJjS3BzQXloYjhCR1A0TF8ycFNNTjJRIn0.I1FhOpgj474_Dt3WXFmWvMolh2PiO9OGs_wUV7GA6e4,"{'display_name': 'IT4IPM', '__CLASS__': 'Adzuna::API::Response::Company'}",48.137418,Adzuna::API::Response::Job,11.555737,5225777955,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Mitte, Stuttgart', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart', 'Mitte']}",https://www.adzuna.de/land/ad/5272189973?se=cKpsAyhb8BGP4L_2pSMN2Q&utm_medium=api&utm_source=a4bcf954&v=038520CC44D796A8D2809015D30470277A8FB4D0,0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",2025-06-27T21:25:50Z,Dhbw-studium Bachelor Of Science - Wirtschaftsinformatik - Data Science (01.09.2025),"WHAT DO YOU DO FOR A LIVING? Als starker Arbeitgeber und attrak tives Aus bildungs unter nehmen bieten wir dir im Herzen Stuttgarts viel fältige und spannende Aus bildungs- und Studien plätze mit besten Über nahme chancen. Für den Studienstart am 1. September 2025 suchen wir am Standort Stuttgart aufge schlossene und moti vierte Studierende. . klicken sie bewerben, für die volle Stellenbeschreibung",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY0twc0F5aGI4QkdQNExfMnBTTU4yUSIsImkiOiI1MjcyMTg5OTczIn0.4igJb1pyk9w3vxKu0bvkI0uBAEJ2l3HtGe9Ma9XdJlM,"{'display_name': 'WGV - Württembergische Gemeinde-Versicherung a.G.', '__CLASS__': 'Adzuna::API::Response::Company'}",48.77713,Adzuna::API::Response::Job,9.18071,5272189973,,,,
"{'display_name': 'Pfreimd, Schwandorf (Kreis)', 'area': ['Deutschland', 'Bayern', 'Schwandorf (Kreis)', 'Pfreimd'], '__CLASS__': 'Adzuna::API::Response::Location'}",https://www.adzuna.de/land/ad/5242909853?se=cKpsAyhb8BGP4L_2pSMN2Q&utm_medium=api&utm_source=a4bcf954&v=768F7BF0CB26B9217ACE26E9A70F4211333E08A5,0,"{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",2025-06-10T19:33:21Z,Duales Studium mit vertiefter Praxis: Bachelor of Science Künstliche Intelligenz und Data Science (m/w/d),"Über Gerresheimer Gerresheimer ist als innovativer System- und Lösungsanbieter der globale Partner der Pharma-, Biotech- und Kosmetikindustrie. Das Unternehmen bietet ein umfassendes Portfolio an pharmazeutischen Primärverpackungen, Verabreichungssystemen für Medikamente und digitalen Lösungen. Gerresheimer sorgt dafür, dass Medikamente sicher zum Patienten gelangen und zuverlässig verabreicht werden können. Mit rund 13.400 Mitarbeitenden, und über 40 Produktionsstandorten in 16 Ländern in Euro…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI0MjkwOTg1MyIsInMiOiJjS3BzQXloYjhCR1A0TF8ycFNNTjJRIn0.y7CcrVNuzWSNw6KTnpKj-_L0dEMsSPA2Ggc_favAhzw,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Gerresheimer AG'}",49.49349,Adzuna::API::Response::Job,12.17958,5242909853,full_time,,,
"{'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart'], 'display_name': 'Stuttgart, Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location'}",https://www.adzuna.de/land/ad/5141701193?se=cKpsAyhb8BGP4L_2pSMN2Q&utm_medium=api&utm_source=a4bcf954&v=AC173C306678BFC9415C57CAF30C677C591D1C25,0,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",2025-04-12T06:57:42Z,Senior Full-Stack Data Analytics/Data Science Expert im Competence Center Digital Accelerator (d/m/w/x),"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTE0MTcwMTE5MyIsInMiOiJjS3BzQXloYjhCR1A0TF8ycFNNTjJRIn0.ViO7mp1DUxefoXpk9ov-QpaZAKPRiusrTcfJ1vQOs1U,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz AG'}",48.776198,Adzuna::API::Response::Job,9.187224,5141701193,,,,
"{'area': ['Deutschland', 'Bayern'], 'display_name': 'Bayern, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}",https://www.adzuna.de/land/ad/5247970504?se=cKpsAyhb8BGP4L_2pSMN2Q&utm_medium=api&utm_source=a4bcf954&v=380F54E5E82935CD0550E77B1BB25463A53904CF,0,"{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",2025-06-13T08:26:46Z,Lead Consultant – Generative AI & Data Science (m/w/d),"Über das Unternehmen Unser Mandant ist eine etablierte, innovationsgetriebene Unternehmensberatung, die führende Unternehmen bei der digitalen und datengetriebenen Transformation begleitet. Über die Rolle Im Zuge des weiteren Wachstums suchen wir eine erfahrene Führungspersönlichkeit mit tiefem technischen Verständnis und strategischem Weitblick im Bereich KI und Generative AI. Verantwortlichkeiten Team Leadership mit Impact: Du übernimmst die disziplinarische Führung eines rund zehnköpfigen Te…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI0Nzk3MDUwNCIsInMiOiJjS3BzQXloYjhCR1A0TF8ycFNNTjJRIn0.z9hAoCwDCvTFtpAzg_fq_FwDWsncIw036mRdS_pnlF8,"{'display_name': 'Venquis', '__CLASS__': 'Adzuna::API::Response::Company'}",,Adzuna::API::Response::Job,,5247970504,,,,
"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bonn'], 'display_name': 'Bonn, Nordrhein-Westfalen', '__CLASS__': 'Adzuna::API::Response::Location'}",https://www.adzuna.de/land/ad/5276420315?se=cKpsAyhb8BGP4L_2pSMN2Q&utm_medium=api&utm_source=a4bcf954&v=2E7552D7F6F4D8CD0BE766C5B63C819E4B5A4498,0,"{'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",2025-07-01T01:49:57Z,"Trainee Focus Data Science - Board Area Germany (m/w/d) - Datenbankentwicklung/BI, Ingenieur","Zusätzliche Benefits: Garantierte Zielposition: Unsere Trainees erhalten, von Anfang an, einen unbefristeten Arbeitsvertrag. Besonderes Onboarding Programm: Du erhältst eine Woche umfangreiches Onboarding einschließlich Networking für einen optimalen Programmstart. Community als ein wichtiges Element: Die Trainee Community ist eng vernetzt und es finden regelmäßige Events statt, um die Teamzugehörigkeit zu stärken. Stärke dein Netzwerk: Du gestaltest dein Programm individuell. Wir unterstützen …",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY0twc0F5aGI4QkdQNExfMnBTTU4yUSIsImkiOiI1Mjc2NDIwMzE1In0.O4Wknp2jLf2Tl8GKHztmaTkLD9rQUqg7ThgR67qERUI,"{'display_name': 'Deutsche Telekom', '__CLASS__': 'Adzuna::API::Response::Company'}",50.71942,Adzuna::API::Response::Job,7.112412,5276420315,,,,
