adref,longitude,id,description,__CLASS__,latitude,location,redirect_url,category,salary_is_predicted,title,company,created,contract_time,salary_min,salary_max,contract_type
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUGpKZU9CRXM4UkdTRXQ5R0c2dDIxUSIsImkiOiI1NjgwMzYzMDQ1In0.NzkH3SZ_tEl6BE_LKpNxAyjCf3vWNIJqrqGBbWACY4w,8.393718,5680363045,"Wir sind mehr als ein Energieversorger! Nachhaltig, nah am Kunden und innovativ. Seit über 100 Jahren geben wir unser Bestes und garantieren eine sichere und umweltverträgliche Energieversorgung. Wir investieren regional und international in zukunftsweisende Versorgungskonzepte aus Kraft-Wärme-Kopplung, Windkraft oder Photovoltaik, in innovative Technologien und Infrastrukturlösungen, wie Wasserstoff, Elektromobilität und IoT. Als führender Anbieter in der Pfalz und dem Saarpfalz-Kreis gestalte…",Adzuna::API::Response::Job,49.486443,"{'display_name': 'Ludwigshafen am Rhein, Rheinland-Pfalz', 'area': ['Deutschland', 'Rheinland-Pfalz', 'Ludwigshafen am Rhein'], '__CLASS__': 'Adzuna::API::Response::Location'}",https://www.adzuna.de/land/ad/5680363045?se=PjJeOBEs8RGSEt9GG6t21Q&utm_medium=api&utm_source=a4bcf954&v=489901D01D1ACBD603B8E3CB318F4ECF447981F9,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",0,Experte Analytics Translation (m/w/d),"{'display_name': 'PFALZWERKE AKTIENGESELLSCHAFT', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-03-27T15:13:21Z,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3MTY0NDAyMCIsInMiOiJQakplT0JFczhSR1NFdDlHRzZ0MjFRIn0._w0cxmcLrz1ozPrms0FKCnEWCFT1KfSWSRD49Y-6Ovs,8.650578,5671644020,"Deine Aufgaben Im Rahmen von Kundenprojekten konzipierst du Generative AI & NLP Systeme, die Kundenprobleme und Use Cases im Hinblick auf Performance, Latenz, Kosten, Erweiterbarkeit und Komplexität optimal abdecken. Du stehst dabei regelmäßig mit diversen Stakeholdern und Kundenvertreter:innen im engen Austausch. Du agierst als Projektentwickler:in, Subject-Matter-Expert:in oder Technical Lead. Du beschäftigst dich mit vielfältigen Use Cases wie z. B.: Knowledge Management mit Retrieval Augmen…",Adzuna::API::Response::Job,50.129683,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main'], 'display_name': 'Frankfurt am Main, Hessen'}",https://www.adzuna.de/details/5671644020?utm_medium=api&utm_source=a4bcf954,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",0,Consultant Data Science - Fokus NLP,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'getexperts'}",2026-03-19T06:58:00Z,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3Mzc0NjMwMyIsInMiOiJQakplT0JFczhSR1NFdDlHRzZ0MjFRIn0.YuBmYa_s1zJqyhdkaJl98oYK9kpxDsk-naSb99utKUw,10.884888,5673746303,"Stellenbeschreibung Unser Team vernetzt Fertigungsmaschinen mit der Bosch-Datenstruktur, um Prozessingenieuren und dem Management durch die Aufbereitung und Analyse von Produktionsdaten (z.B. Stückzahlen, Stillstände, Taktzeiten, Messergebnisse) sowie die Digitalisierung manueller Abläufe wertvolle Einblicke für die Produktion von Verbrenner- bis hin zu Wasserstoffprodukten zu liefern. Du unterstützt unser Team bei ihren vielfältigen Aufgaben der täglichen Arbeit. Du programmierst Anwendungen, …",Adzuna::API::Response::Job,49.898005,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Bamberg (Kreis)', 'Bamberg'], 'display_name': 'Bamberg, Bamberg (Kreis)'}",https://www.adzuna.de/details/5673746303?utm_medium=api&utm_source=a4bcf954,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",0,Praktikum – Digitalisierung und Data Science in der Fertigung,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Bosch Group'}",2026-03-21T02:29:08Z,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUGpKZU9CRXM4UkdTRXQ5R0c2dDIxUSIsImkiOiI1Mjk5ODY2NzQ2In0.xruAg5do9l237IvWFPC4MwuHwyVj3TwaMuXaU6kiipI,14.10731,5299866746,"Unterstützen Sie uns im Rahmen eines Praktikums/einer Abschlussarbeit im Bereich Data Science. Studium/Fachrichtung | Mathematik, Statistik, Data Science, Informatik, Physik oder vglb. Studiengänge Einsatzbereich | Praktikum/Abschlussarbeit im Bereich Data Science Dauer | 3-6 Monate Bestens gefordert | Wir suchen motivierte Studierende, die sich unserem Data Science Team für ein Pflichtpraktikum und/oder eine Bachelor-/Masterarbeit (3-6 Monate) anschließen möchten. Bei uns können Sie praktische…",Adzuna::API::Response::Job,51.13209,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Sachsen', 'Bautzen (Kreis)', 'Frankenthal'], 'display_name': 'Frankenthal, Bautzen (Kreis)'}",https://www.adzuna.de/details/5299866746?utm_medium=api&utm_source=a4bcf954,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",0,Praktikum/Abschlussarbeit im Bereich Data Science,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KSB'}",2025-07-12T22:07:55Z,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY2ODg4NjQxMiIsInMiOiJQakplT0JFczhSR1NFdDlHRzZ0MjFRIn0.bsh5VpYt3GQVGW3TX4b9WftYw7Q97OeRYwtWZpqlfzg,9.26652,5668886412,"Praktikum Data Analytics / Data Science Datum: 12.11.2025 Standort: Fellbach, BW, DE, 70736 Unternehmen: STIHL Das ist die Aufgabe Mitwirken im innovativen Big Data Team: Unterstütze andere Fachbereiche durch Expertise in Data Analytics und erhalte Einblicke in Data Science und Data Visualization, um datengetriebene Entscheidungen voranzutreiben Beteiligen an Analytics Projekten: Arbeite interdisziplinär, um Produkte und interne Prozesse durch datengetriebene Insights zu optimieren, mit der Cha…",Adzuna::API::Response::Job,48.82807,"{'area': ['Deutschland', 'Baden-Württemberg', 'Rems-Murr-Kreis', 'Fellbach', 'Schmiden'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Schmiden, Fellbach'}",https://www.adzuna.de/details/5668886412?utm_medium=api&utm_source=a4bcf954,"{'tag': 'accounting-finance-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Buchhaltung & Finanzwesen'}",0,Praktikum Data Analytics / Data Science,"{'display_name': 'ANDREAS STIHL AG & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-03-16T22:17:09Z,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUGpKZU9CRXM4UkdTRXQ5R0c2dDIxUSIsImkiOiI1NjE5NDQzMDI5In0.RpI6lIc1foLlLJ1MPmr78iV2XKFl2SgVkyzaUDRfNHo,,5619443029,"About Us Hawk is the leading provider of AI-supported anti-money laundering and fraud detection technology. Banks and payment providers globally are using Hawk’s powerful combination of traditional rules and explainable AI to improve the effectiveness of their AML compliance and fraud prevention by identifying more crime while maximizing efficiency by reducing false positives. With our solution, we are playing a vital role in the global fight against Money Laundering, Fraud, or the financing of…",Adzuna::API::Response::Job,,"{'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland'}",https://www.adzuna.de/details/5619443029?utm_medium=api&utm_source=a4bcf954,"{'label': 'Stellen aus PR, Werbung & Marketing', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'pr-advertising-marketing-jobs'}",0,Data Science - Work Student / Intern,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Hawk'}",2026-02-07T21:04:27Z,full_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU5NDYyOTE1MCIsInMiOiJQakplT0JFczhSR1NFdDlHRzZ0MjFRIn0.D-reQXhTJUrYZIJI-w0BWAwq_n6SeH53HYm50g0VTbk,,5594629150,"Wir suchen dich als Verstärkung für unser Team in Hamburg , Düsseldorf , Köln , Berlin, München oder auch gerne remote als Werkstudent (all genders) - Data Science . Es erwarten Dich facettenreiche und verantwortungsvolle Aufgaben in unterschiedlichen Branchen wie Fashion, Retail, Electronics, Internetservices oder Automotive. Erstellen von Zielgruppen-Analysen Auswertung von marketingrelevanten Modellen, z.B. anhand von Spend-, Umsatz- und Tracking-Daten Mitwirkung bei der Standardisierung von…",Adzuna::API::Response::Job,,"{'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland'}",https://www.adzuna.de/details/5594629150?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'pr-advertising-marketing-jobs', 'label': 'Stellen aus PR, Werbung & Marketing'}",0,Werkstudent (all genders) - Data Science,"{'display_name': 'Future Marketing', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-01-21T21:36:06Z,part_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwMjI0MDk4MiIsInMiOiJQakplT0JFczhSR1NFdDlHRzZ0MjFRIn0.kMEERZSuNPihANikUMya_9XW3gRhgvqd2zOuH_KxWac,13.420806,5502240982,"Who we are Melotech is revolutionizing media and entertainment. We create art through technology for humans to enjoy. In just 24 months, our work has been heard, watched and loved for over 3 billion minutes worldwide. Founded by entrepreneur and investor Soheil Mirpour, we are backed by top VCs Cherry Ventures, Speedinvest and GFC, alongside world-class angels from firms such as Spotify, Blackstone and KKR. What you will do Join us as Data Scientist Intern to bring order to the chaos of culture…",Adzuna::API::Response::Job,52.507706,"{'display_name': 'Berlin, Deutschland', 'area': ['Deutschland', 'Berlin'], '__CLASS__': 'Adzuna::API::Response::Location'}",https://www.adzuna.de/details/5502240982?utm_medium=api&utm_source=a4bcf954,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",0,"Data Science Intern, Music & Audio","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Melotech'}",2025-11-18T18:47:23Z,full_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUGpKZU9CRXM4UkdTRXQ5R0c2dDIxUSIsImkiOiI1NjczMDk1Nzk4In0.OGo6ySVtr4icVY20T9N6f1n4UnWk0PlLChQmAkwDtjc,10.88553,5673095798,"Praktikum – Digitalisierung und Data Science in der Fertigung Robert-Bosch-Straße 40, 96050 Bamberg, Deutschland Praktikant/in Robert Bosch GmbH Unternehmensbeschreibung Bei Bosch gestalten wir Zukunft mit hochwertigen Technologien und Dienstleistungen, die Begeisterung wecken und das Leben der Menschen verbessern. Unser Versprechen an unsere Mitarbeiterinnen und Mitarbeiter steht dabei felsenfest: Wir wachsen gemeinsam, haben Freude an unserer Arbeit und inspirieren uns gegenseitig. Willkommen…",Adzuna::API::Response::Job,49.89422,"{'display_name': 'Wildensorg, Bamberg', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Bamberg (Kreis)', 'Bamberg', 'Wildensorg']}",https://www.adzuna.de/details/5673095798?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",0,Praktikum – Digitalisierung und Data Science in der Fertigung,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Robert Bosch GmbH'}",2026-03-20T14:27:57Z,,,,contract
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUGpKZU9CRXM4UkdTRXQ5R0c2dDIxUSIsImkiOiI1NjE3MzYwOTMzIn0._ppE6VriDb-ExBL5ulRA2W4HBU-1p2rleE7P73xpf3Q,9.2274,5617360933,"Du hast Lust auf innovative und nachhaltige Bau- & Immobilienprojekte? Dann bist du bei uns genau richtig. Von Büros, Konferenzräumen sowie Restaurants bis hin zu Wohnungen - Im TeamSCOS planen, bauen und betreuen wir ein großes Portfolio verschiedenster Immobilien – denn Vielfalt ist unsere Stärke! Bei uns kannst du spannende Projekte von Beginn bis zur Umsetzung begleiten und eigene Ideen einbringen. Vom Grundstückskauf über die Planung und dem Bau bis hin zum Facility Management - bei uns ha…",Adzuna::API::Response::Job,49.18975,"{'display_name': 'Neckarsulm, Heilbronn (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm']}",https://www.adzuna.de/land/ad/5617360933?se=PjJeOBEs8RGSEt9GG6t21Q&utm_medium=api&utm_source=a4bcf954&v=23BA8B8750CB89B569557F40190A044C7C6B1111,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",0,Projektleiter Day-Ahead-Prognosen (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Schwarz Corporate Solutions'}",2026-02-06T16:01:06Z,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUGpKZU9CRXM4UkdTRXQ5R0c2dDIxUSIsImkiOiI1Njc5MjkzNjI3In0.hYXzMfdRIC4DQLm-ASxgFlrlENybedt1jGbpPFH-Cys,6.969972,5679293627,"abcfinance - der Finanzdienstleister für den Mittelstand. Seit über 45 Jahren steht die abcfinance-Gruppe dem deutschen Mittelstand mit innovativen Finanzierungslösungen, die nachhaltiges Wachstum und verlässliche Stabilität sichern, partnerschaftlich zur Seite. Teil dieser Gruppe ist die abcbank, die sich als Refinanzierer auf Leasing- und Factoringgeschäfte spezialisiert hat. Um unseren Kunden den besten Service zu bieten, setzen wir auf ein Team aus über 730 Mitarbeitenden an bundesweit 14 S…",Adzuna::API::Response::Job,50.940164,"{'display_name': 'Köln, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln'], '__CLASS__': 'Adzuna::API::Response::Location'}",https://www.adzuna.de/land/ad/5679293627?se=PjJeOBEs8RGSEt9GG6t21Q&utm_medium=api&utm_source=a4bcf954&v=A1353D692296113168A56F5212A37F51B09469C7,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",0,Duales Studium Wirtschaftsinformatik (Kooperation mit FHDW) (m/w/d),"{'display_name': 'abcfinance GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-03-26T15:17:45Z,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUGpKZU9CRXM4UkdTRXQ5R0c2dDIxUSIsImkiOiI1Njc2OTAzMDM3In0.Aohkt40Yn4ETmaGp2_Z0yRM6rVIScDhDbeQy_SSjUkc,9.187224,5676903037,"Please submit your CV in English and indicate your level of English proficiency. Mindrift connects specialists with project-based AI opportunities for leading tech companies, focused on testing, evaluating, and improving AI systems. Participation is project-based, not permanent employment. What this opportunity involves While each project involves unique tasks, contributors may: Design original computational data science problems that simulate real-world analytical workflows across industries (…",Adzuna::API::Response::Job,48.776198,"{'display_name': 'Stuttgart, Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart']}",https://www.adzuna.de/details/5676903037?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs'}",0,Freelance Data Science Engineer (Python & SQL),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mindrift'}",2026-03-24T14:49:29Z,part_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUGpKZU9CRXM4UkdTRXQ5R0c2dDIxUSIsImkiOiI1Njc2OTAzMDQyIn0.pEEPAlSR4nh5f72my-ct4KrSJPGJiDVGepxCzByozSw,,5676903042,"Please submit your CV in English and indicate your level of English proficiency. Mindrift connects specialists with project-based AI opportunities for leading tech companies, focused on testing, evaluating, and improving AI systems. Participation is project-based, not permanent employment. What this opportunity involves While each project involves unique tasks, contributors may: Design original computational data science problems that simulate real-world analytical workflows across industries (…",Adzuna::API::Response::Job,,"{'display_name': 'München, München (Kreis)', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], '__CLASS__': 'Adzuna::API::Response::Location'}",https://www.adzuna.de/details/5676903042?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen'}",0,Freelance Data Science Engineer (Python & SQL),"{'display_name': 'Mindrift', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-03-24T14:49:29Z,part_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3NjkwMzAzMyIsInMiOiJQakplT0JFczhSR1NFdDlHRzZ0MjFRIn0.J5kUpql78lvU5oLixotKdfa6mcH5bMdst2kTf77vYN0,13.420806,5676903033,"Please submit your CV in English and indicate your level of English proficiency. Mindrift connects specialists with project-based AI opportunities for leading tech companies, focused on testing, evaluating, and improving AI systems. Participation is project-based, not permanent employment. What this opportunity involves While each project involves unique tasks, contributors may: Design original computational data science problems that simulate real-world analytical workflows across industries (…",Adzuna::API::Response::Job,52.507706,"{'display_name': 'Berlin, Deutschland', 'area': ['Deutschland', 'Berlin'], '__CLASS__': 'Adzuna::API::Response::Location'}",https://www.adzuna.de/details/5676903033?utm_medium=api&utm_source=a4bcf954,"{'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'other-general-jobs'}",0,Freelance Data Science Engineer (Python & SQL),"{'display_name': 'Mindrift', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-03-24T14:49:29Z,part_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUGpKZU9CRXM4UkdTRXQ5R0c2dDIxUSIsImkiOiI1NjcyNjU1MzA2In0.C7wmYHh3T8BTAdbfiJXneQoWq6GrPXjLuPcHnf98Ru8,6.9116,5672655306,"Stellenbeschreibung Als Werkstudent (m/w/d) im Bereich Data Science bekommst du spannende Einblicke in die Welt der Datenanalyse und des maschinellen Lernens. Du wirst uns bei administrativen und organisatorischen Aufgaben unterstützen und bekommst die Chance, Verantwortung zu übernehmen. Je nach Wohnort arbeitest du entweder zweimal pro Woche gemeinsam mit deinem Team im Headquarter in Erkrath oder du hast die Möglichkeit, bis zu 100 % remote zu arbeiten. Du unterstützt aktiv bei Data Science-…",Adzuna::API::Response::Job,51.22442,"{'display_name': 'Erkrath, Düsseldorf', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf', 'Erkrath'], '__CLASS__': 'Adzuna::API::Response::Location'}",https://www.adzuna.de/details/5672655306?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}",0,Werkstudent Data Science (m/w/d),"{'display_name': 'Timocom GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-03-20T02:25:34Z,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3NjkwMzA1NSIsInMiOiJQakplT0JFczhSR1NFdDlHRzZ0MjFRIn0.qyk8jSqEHJD2hkqYbVTqbGSCB3cgLHclzvkPkTeu3go,9.987297,5676903055,"This opportunity is only for candidates currently residing in the specified country. Your location may affect eligibility and rates. Please submit your resume in English and indicate your level of English proficiency. At Mindrift , innovation meets opportunity. We believe in using the power of collective intelligence to ethically shape the future of AI. What we do The Mindrift platform connects specialists with AI projects from major tech innovators. Our mission is to unlock the potential of Ge…",Adzuna::API::Response::Job,53.557429,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hamburg'], 'display_name': 'Hamburg, Deutschland'}",https://www.adzuna.de/details/5676903055?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen'}",0,Freelance Data Science Engineer (Python & SQL),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mindrift'}",2026-03-24T14:49:30Z,part_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUGpKZU9CRXM4UkdTRXQ5R0c2dDIxUSIsImkiOiI1Njc2OTAzMDM4In0.aDglvfkbFWY1YnE1s5-qUOccoU9KBVgBcsODbLZ-GUw,8.650578,5676903038,"This opportunity is only for candidates currently residing in the specified country. Your location may affect eligibility and rates. Please submit your resume in English and indicate your level of English proficiency. At Mindrift , innovation meets opportunity. We believe in using the power of collective intelligence to ethically shape the future of AI. What we do The Mindrift platform connects specialists with AI projects from major tech innovators. Our mission is to unlock the potential of Ge…",Adzuna::API::Response::Job,50.129683,"{'display_name': 'Frankfurt am Main, Hessen', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main']}",https://www.adzuna.de/details/5676903038?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs'}",0,Freelance Data Science Engineer (Python & SQL),"{'display_name': 'Mindrift', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-03-24T14:49:29Z,part_time,,,
