adref,company,id,created,category,title,location,__CLASS__,longitude,description,latitude,redirect_url,salary_is_predicted,contract_time,contract_type,salary_max,salary_min
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwNTQzMjgwMSIsInMiOiJZQ29PQkFqMThCR0NRLVhMYmxjSDhRIn0.8J3QdRT2ynCIQFRiHdUP4WRAcWZhrtLWC9SDITDNXpw,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Lidl Stiftung'}",5505432801,2025-11-20T18:07:45Z,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Praktikum Data Science,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm'], 'display_name': 'Neckarsulm, Heilbronn (Kreis)'}",Adzuna::API::Response::Job,9.2274,"Deine Aufgaben Werde für 4-6 Monate Teil unseres Daten & KI Teams, unterstütze datenbasierte Analysen und entwickle innovative Automatisierungslösungen. … konkret heißt das: Erhalte Einblicke in Big Data und Machine Learning Technologien Wirke mit bei Datenerhebung, -aufbereitung und explorativer Analyse Entwickle, validiere und pilotiere KI- und Statistik-basierte Lösungen für automatisierte Entscheidungen in Fachabteilungen. Bringe dich in die strategische Definition von Daten- & KI-Themen ei…",49.18975,https://www.adzuna.de/details/5505432801?utm_medium=api&utm_source=a4bcf954,0,full_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU3NDc0NTAxOCIsInMiOiJZQ29PQkFqMThCR0NRLVhMYmxjSDhRIn0.Ol2rBNyoOAXQEMDe91vwXHoz-43lPz2Zpamv2ezc4sM,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'MAINGAU Energie GmbH'}",5574745018,2026-01-08T23:22:53Z,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Duales Studium Bachelor of Science (B.Sc.) Data Science und Künstliche Intelligenz (w/m/d),"{'display_name': 'Obertshausen, Offenbach (Kreis)', 'area': ['Deutschland', 'Hessen', 'Offenbach (Kreis)', 'Obertshausen'], '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,8.86518,"Das erwartet dich bei uns Abwechslungsreiche Eindrücke: Durch abwechslungsreiche Projekte, intensive Teamarbeit und das Übernehmen eigener Aufgaben lernst du, Daten zu verarbeiten, zu analysieren und in echte Mehrwerte zu verwandeln. Datengetriebene Praxis: Du gewinnst praxisnahe Einblicke in die Welt von Data Science und Künstlicher Intelligenz – und arbeitest daran, wie datengetriebene Entscheidungen Geschäftsprozesse optimieren und komplexe Fragestellungen mit kreativen Lösungsansätzen beant…",50.08229,https://www.adzuna.de/land/ad/5574745018?se=YCoOBAj18BGCQ-XLblcH8Q&utm_medium=api&utm_source=a4bcf954&v=29566E7A4293E15D5722E8AAF4F855057C6EA1DE,0,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWUNvT0JBajE4QkdDUS1YTGJsY0g4USIsImkiOiI1NTI1MjM1NDU2In0.D-_vLS6qoVnX9YrqB-RuXqT2TKkMVHyFOsu6jwooXn4,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Otto GmbH & Co. KGaA'}",5525235456,2025-12-03T05:38:42Z,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",Duales Studium Data Science & Artificial Intelligence B.Sc. (w/m/d) | 01.09.2026,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Hamburg, Deutschland', 'area': ['Deutschland', 'Hamburg']}",Adzuna::API::Response::Job,9.987297,"Duales Studium Data Science & Artificial Intelligence B. Sc. (m/w/divers) „Driven by data, inspired by our customers“ – das ist unsere Mission. Du möchtest hautnah an der Weiterentwicklung eines der größten E-Commerce Unternehmen Deutschlands mitwirken? Lerne verschiedene Tools und Teams in spannenden und abwechslungsreichen Aufgabenfeldern und Praxiseinsätzen bei uns kennen und verbessere stetig deine eigenen Fähigkeiten. Du lernst die Aufbereitung und Verarbeitung von Daten kennen, welche ein…",53.557429,https://www.adzuna.de/land/ad/5525235456?se=YCoOBAj18BGCQ-XLblcH8Q&utm_medium=api&utm_source=a4bcf954&v=3898434ADA95737EB1537BB1B44C836F211AC2EA,0,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWUNvT0JBajE4QkdDUS1YTGJsY0g4USIsImkiOiI1NDMzODg1MTY1In0.N194_ZNhzx9czfjbF173BDkbMziwAi3cpDQ27TlYwU8,"{'display_name': 'applike group', '__CLASS__': 'Adzuna::API::Response::Company'}",5433885165,2025-10-06T13:46:18Z,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",Data Science Lead (Programmatic Data Science) (f/m/d),"{'display_name': 'Hamburg, Deutschland', 'area': ['Deutschland', 'Hamburg'], '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,9.987297,"adjoe is a leading mobile ad platform developing cutting-edge advertising and monetization solutions that take its app partners’ business to the next level. Part of the applike group ecosystem, adjoe is home to an advanced tech stack , powerful financial backing from Bertelsmann, and a highly motivated workforce to be reckoned with. Meet Your Team: Programmatic Data Science Did you know that in-app ads are sold in a real-time auction before they get rendered in thousands of mobile apps? Dozens …",53.557429,https://www.adzuna.de/details/5433885165?utm_medium=api&utm_source=a4bcf954,0,full_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ3MDg3NTk1OSIsInMiOiJZQ29PQkFqMThCR0NRLVhMYmxjSDhRIn0.xfV9H6oeX5xDJeCxEZ-XgBsyoI680cbc2O9rz0bImg4,"{'display_name': 'BWI GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",5470875959,2025-10-30T11:57:09Z,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",Duales Studium zum Bachelor of Science in Wirtschaftsinformatik KI & Data Science inkl. Ausbildung zum Fachinformatiker Anwe,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bonn'], 'display_name': 'Bonn, Nordrhein-Westfalen'}",Adzuna::API::Response::Job,7.112412,"Als primärer Digitalisierungspartner der Bundeswehr erbringen wir stabile, sichere und effiziente IT-Services im In- und Ausland, vom Grundbetrieb bis in den einsatznahen Bereich und tragen so zur kontinuierlichen Erhöhung der Führungs- und Einsatzfähigkeit der Bundeswehr bei. Mit über 7.700 Kolleg*innen betreiben und modernisieren wir eine der größten und komplexesten IT-Infrastrukturen in Deutschland. Wir suchen verantwortungsvolle IT-Spezialist*innen, die die Bundeswehr-IT aus Überzeugung in…",50.71942,https://www.adzuna.de/land/ad/5470875959?se=YCoOBAj18BGCQ-XLblcH8Q&utm_medium=api&utm_source=a4bcf954&v=D2D4D72F315B748F7BB434C91EFE3AD5CFBF40CA,0,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWUNvT0JBajE4QkdDUS1YTGJsY0g4USIsImkiOiI1NTI0OTUyMDk5In0.paFaMJtbvLSzlDDFdmHhmSywGWd35FRjelGY4NcFyF8,"{'display_name': 'BBBank eG', '__CLASS__': 'Adzuna::API::Response::Company'}",5524952099,2025-12-02T23:55:35Z,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",Duales Studium Bachelor of Science (B.Sc.) Data Science und künstliche Intelligenz (m/w/d) 2026,"{'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)'], 'display_name': 'Karlsruhe (Kreis), Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,8.589191,"BBBank eG - Better Banking Wir sind die größte genossenschaftliche Privatkundenbank in Deutschland. Als Digitalbank mit bundesweitem Filialnetz an über 100 Standorten vereinen wir Erfahrung und Innovation mit der über 100-jährigen Kompetenz eines erfolgreichen Bankhauses – kundenorientiert, wirtschaftlich, nachhaltig und sympathisch. Wir leben, lieben und liefern Better Banking und setzen Maßstäbe, die nachhaltig sind. Für Wachstum mit Substanz. Für beständige Weiterentwicklung, die Kundenerleb…",49.073517,https://www.adzuna.de/land/ad/5524952099?se=YCoOBAj18BGCQ-XLblcH8Q&utm_medium=api&utm_source=a4bcf954&v=080FBA7A45708EAE809E8BF3D55A6666A1FE46BB,0,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWUNvT0JBajE4QkdDUS1YTGJsY0g4USIsImkiOiI1NDcwODQ4MjcyIn0.Fxn5o9kZ4GN_vDhpTkYeDPt9VkarsC0Dhu1G1j4F-Wo,"{'display_name': 'BWI GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",5470848272,2025-10-30T11:51:16Z,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Duales Studium zum Bachelor of Science in Wirtschaftsinformatik KI & Data Science inkl. Ausbildung zum Fachinformatiker Syste,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin'], 'display_name': 'Berlin, Deutschland'}",Adzuna::API::Response::Job,13.420806,"Als primärer Digitalisierungspartner der Bundeswehr erbringen wir stabile, sichere und effiziente IT-Services im In- und Ausland, vom Grundbetrieb bis in den einsatznahen Bereich und tragen so zur kontinuierlichen Erhöhung der Führungs- und Einsatzfähigkeit der Bundeswehr bei. Mit über 7.000 Kolleg*innen betreiben und modernisieren wir eine der größten und komplexesten IT-Infrastrukturen in Deutschland. Wir suchen verantwortungsvolle IT-Spezialist*innen, die die Bundeswehr-IT aus Überzeugung in…",52.507706,https://www.adzuna.de/land/ad/5470848272?se=YCoOBAj18BGCQ-XLblcH8Q&utm_medium=api&utm_source=a4bcf954&v=C03D51F78DFAF48568A8F0072636C95B2AA3CCEC,0,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWUNvT0JBajE4QkdDUS1YTGJsY0g4USIsImkiOiI1NDcwODM2NzQyIn0.To0w7aq8MzW06OayCZmQNGEMZqBFWyaqEd-i0htIIrQ,"{'display_name': 'DATEV eG', '__CLASS__': 'Adzuna::API::Response::Company'}",5470836742,2025-10-30T11:48:54Z,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}","Duales Studium Bachelor of Science in Data Science und Künstlicher Intelligenz (m/w/d), ab 09/2026","{'display_name': 'Nürnberg, Bayern', 'area': ['Deutschland', 'Bayern', 'Nürnberg'], '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,11.083642,Das ist dein Arbeitsumfeld: Gemeinsam mit rund 200 Auszubildenden und dual Studierenden meisterst du die abwechslungsreichen und anspruchsvollen Aufgaben und bist von Beginn an in ein Team eingebunden. Kompetente Ausbilderinnen und Ausbilder stehen dir mit Rat und Tat zur Seite und unterstützen dich bei deiner fachlichen und persönlichen Entwicklung. Nach erfolgreichem Abschluss darfst du dich auf eine Übernahme von mind. einem Jahr freuen. Zum 01.09. starten wir in einen gemeinsamen Orientieru…,49.443967,https://www.adzuna.de/land/ad/5470836742?se=YCoOBAj18BGCQ-XLblcH8Q&utm_medium=api&utm_source=a4bcf954&v=300CF14BAC8BCE1CA32B4C0759ABDEBE7777233A,0,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU1NTI2NzUxNyIsInMiOiJZQ29PQkFqMThCR0NRLVhMYmxjSDhRIn0.X3_PC4a4L4JwOGCT_KxwP1pkZt3SPHev-zqMM6jX0Fo,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': ""Ernsting's family""}",5555267517,2025-12-25T14:12:19Z,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",Senior Data Scientist mit Schwerpunkt E-Commerce (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland', 'area': ['Deutschland']}",Adzuna::API::Response::Job,,"Wusstest Du eigentlich schon, dass … wir als nachhaltig agierendes Familienunternehmen mit rund 2.000 Filialen in Deutschland, Österreich und den Niederlanden und einem mehrfach ausgezeichneten Online Shop einer der größten Omnichannel-Anbieter im europäischen Textileinzelhandel sind? Unsere Kundschaft freut sich über ein attraktives Preis-Leistungs-Angebot in den Bereichen Bekleidung und Home-&-Living-Sortimente für die ganze Familie. Dieser Familiengedanke findet sich auch in unserem tägliche…",,https://www.adzuna.de/land/ad/5555267517?se=YCoOBAj18BGCQ-XLblcH8Q&utm_medium=api&utm_source=a4bcf954&v=C7FBF5D00CC699854028B35AED5800EAEE25E1D3,0,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWUNvT0JBajE4QkdDUS1YTGJsY0g4USIsImkiOiI0OTMxMjY4NjE0In0.1Ldj_dg4pSC9HSUfY2L_aw9tCSRs-S8sg6uiL1pLPFw,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Skopos Group'}",4931268614,2024-11-08T12:45:45Z,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",Initiativbewerbung Data Science /BI,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Rhein-Erft-Kreis', 'Hürth'], 'display_name': 'Hürth, Rhein-Erft-Kreis', '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,6.86811,"Das sind wir Daten sind für uns nicht gleich Daten. Du teilst unsere Mission ""Mehr aus Daten rausholen""? Dann bist Du als Newbie oder erfahrenes Data Science Talent bei uns mehr als willkommen! Bei SKOPOS ELEMENTS unterstützen talentierte Data Scientists zukunftsorientierte Unternehmen und Menschen bei ihrem Weg zur Data Driven Company. Als Teil der SKOPOS GROUP sind wir seit 1995 führender Anbieter in der Marktforschung und beschäftigen aktuell über 120 Mitarbeitende. Begleite unser Wachstum u…",50.87096,https://www.adzuna.de/details/4931268614?utm_medium=api&utm_source=a4bcf954,0,full_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUxODU5OTMwMiIsInMiOiJZQ29PQkFqMThCR0NRLVhMYmxjSDhRIn0.nNjr_4PlSiDqImDMZLo0k29n_RSxIYwTyi5Zz16dsiY,"{'display_name': 'Publicis Groupe', '__CLASS__': 'Adzuna::API::Response::Company'}",5518599302,2025-11-29T00:25:24Z,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",Senior Manager Data Science,"{'display_name': 'Frankfurt am Main, Hessen', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main'], '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,,"Company description Publicis Sapient is a digital transformation partner helping established organizations get to their future, digitally enabled state, both in the way they work and the way they serve their customers. We help unlock value through a start-up mindset and modern methods, fusing strategy, consulting, and customer experience with agile engineering and problem-solving creativity. United by our core values and our purpose of helping people thrive in the brave pursuit of next, our 20,…",,https://www.adzuna.de/details/5518599302?utm_medium=api&utm_source=a4bcf954,0,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWUNvT0JBajE4QkdDUS1YTGJsY0g4USIsImkiOiI1NDQyNzMxNjc4In0.ogSPh9JTZaDhdIxhpYCWTIWdKms3ehoeQHEeSAQUnSk,"{'display_name': 'SKOPOS ELEMENTS', '__CLASS__': 'Adzuna::API::Response::Company'}",5442731678,2025-10-11T13:49:51Z,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Initiativbewerbung Data Science /BI,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Rhein-Erft-Kreis', 'Hürth'], 'display_name': 'Hürth, Rhein-Erft-Kreis'}",Adzuna::API::Response::Job,6.86811,"Das sind wir Daten sind für uns nicht gleich Daten. Du teilst unsere Mission ""Mehr aus Daten rausholen""? Dann bist Du als Newbie oder erfahrenes Data Science Talent bei uns mehr als willkommen! Bei SKOPOS ELEMENTS unterstützen talentierte Data Scientists zukunftsorientierte Unternehmen und Menschen bei ihrem Weg zur Data Driven Company. Als Teil der SKOPOS GROUP sind wir seit 1995 führender Anbieter in der Marktforschung und beschäftigen aktuell über 140 Mitarbeitende. Begleite unser Wachstum u…",50.87096,https://www.adzuna.de/details/5442731678?utm_medium=api&utm_source=a4bcf954,0,full_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUzNjY4ODYxMyIsInMiOiJZQ29PQkFqMThCR0NRLVhMYmxjSDhRIn0.vGDO4ac_JAjXbj9L5VK-vGH3jrP_JWbl9Y_74CQnPiA,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Robert Bosch GmbH'}",5536688613,2025-12-10T20:02:52Z,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",Pflichtpraktikum Data Science im Qualitätsmanagement,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart', 'Feuerbach'], 'display_name': 'Feuerbach, Stuttgart'}",Adzuna::API::Response::Job,9.1557,"Pflichtpraktikum Data Science im Qualitätsmanagement Wernerstraße 51, 70469 Stuttgart, Deutschland Vollzeit Robert Bosch GmbH Unternehmensbeschreibung Bei Bosch gestalten wir Zukunft mit hochwertigen Technologien und Dienstleistungen, die Begeisterung wecken und das Leben der Menschen verbessern. Unser Versprechen an unsere Mitarbeiterinnen und Mitarbeiter steht dabei felsenfest: Wir wachsen gemeinsam, haben Freude an unserer Arbeit und inspirieren uns gegenseitig. Willkommen bei Bosch. Die Rob…",48.81065,https://www.adzuna.de/details/5536688613?utm_medium=api&utm_source=a4bcf954,0,full_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWUNvT0JBajE4QkdDUS1YTGJsY0g4USIsImkiOiI1NDU2MzAxODQ2In0.XHL2Ub1VDWPgSQ1w6rRTQQbgJhx8h99DAoKZCndoojc,"{'display_name': 'Just Eat', '__CLASS__': 'Adzuna::API::Response::Company'}",5456301846,2025-10-20T15:22:18Z,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",Data Science Team Leader,"{'display_name': 'Berlin, Deutschland', 'area': ['Deutschland', 'Berlin'], '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,13.420806,"Hungry for a challenge? That’s good, because at Just Eat Takeaway.com (JET) we have abundant opportunity, or, as we say, everything is on the table. We are a leading global online food delivery marketplace. Our tech ecosystem connects millions of active customers with hundreds of thousands of connected partners in countries across the globe. Our mission? To empower every food moment around the world, whether it’s through customer service, coding or couriers. About this role As the Senior Team L…",52.507706,https://www.adzuna.de/details/5456301846?utm_medium=api&utm_source=a4bcf954,0,full_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWUNvT0JBajE4QkdDUS1YTGJsY0g4USIsImkiOiI1NTAyMjU3OTMwIn0.IYZmIBObCoebvUm864urdbkplUayOvkRaPabA0CdQuE,"{'display_name': 'Melotech', '__CLASS__': 'Adzuna::API::Response::Company'}",5502257930,2025-11-18T19:20:38Z,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}","Data Science, Music & Audio","{'display_name': 'Berlin, Deutschland', 'area': ['Deutschland', 'Berlin'], '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,13.420806,"Who we are Melotech is revolutionizing media and entertainment. We create art through technology for humans to enjoy. In just 18 months, our work has been heard, watched and loved for over 2 billion minutes worldwide. Founded by entrepreneur and investor Soheil Mirpour, we are backed by top VCs Cherry Ventures, Speedinvest and GFC, alongside world-class angels from firms such as Spotify, Blackstone and KKR. What you will do Join us as our first dedicated Data Scientist to bring order to the cha…",52.507706,https://www.adzuna.de/details/5502257930?utm_medium=api&utm_source=a4bcf954,0,full_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwMzc0MTgwMyIsInMiOiJZQ29PQkFqMThCR0NRLVhMYmxjSDhRIn0.jld6NElAxNWsFih_n6Yy32CAVY30tZfdiPuqo49KSww,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'GetYourGuide'}",5503741803,2025-11-19T19:42:44Z,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","Data Science Manager, Growth","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Berlin, Deutschland', 'area': ['Deutschland', 'Berlin']}",Adzuna::API::Response::Job,13.420806,"Change the way the world travels Join the GetYourGuide journey to connect people with unforgettable travel experiences around the world. Millions look to us for unique activities they can trust, and it’s all powered by our commitment to make every single journey extraordinary - including yours. Ready to unlock your potential with a community of fellow explorers? Find your next role at our Berlin HQ or one of our local offices around the globe, from New York to Bangkok. Head to getyourguide.care…",52.507706,https://www.adzuna.de/details/5503741803?utm_medium=api&utm_source=a4bcf954,0,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDg3MDQ4OTA3NSIsInMiOiJZQ29PQkFqMThCR0NRLVhMYmxjSDhRIn0.RAYr7fVBn6C4eLutv1UKvV9EUIWYaXDziVDAg_vBlfQ,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mapp Digital Us Llc'}",4870489075,2024-09-20T13:48:26Z,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",Team Lead Data Science,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin'], 'display_name': 'Berlin, Deutschland'}",Adzuna::API::Response::Job,13.420806,"INTRODUCTION TO THE COMPANY Webtrekk is one of Europe’s market leaders for Customer Intelligence and Marketing Analytics. Since 2019, we are part of the marketing technology service provider, Mapp, and support marketers and data analysts in understanding and analyzing the behavior of their website and app users across all channels and help to utilize this information specifically for marketing purposes. Our solution, which is based on first-party data, ensures maximum data depth for our custome…",52.507706,https://www.adzuna.de/details/4870489075?utm_medium=api&utm_source=a4bcf954,0,full_time,,,
