category,id,redirect_url,__CLASS__,description,latitude,adref,created,salary_is_predicted,location,title,company,longitude,contract_time,salary_max,salary_min,contract_type
"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",5797487396,https://www.adzuna.de/land/ad/5797487396?se=AvnhYaR-8RGPp-p50pRVqw&utm_medium=api&utm_source=a4bcf954&v=88A5CA166D2F13FBB235B28F5E4773B3F673B8AA,Adzuna::API::Response::Job,"Du hast Lust auf innovative und nachhaltige Bau- & Immobilienprojekte? Dann bist du bei uns genau richtig. Von Büros, Konferenzräumen sowie Restaurants bis hin zu Wohnungen - Im TeamSCOS planen, bauen und betreuen wir ein großes Portfolio verschiedenster Immobilien – denn Vielfalt ist unsere Stärke! Bei uns kannst du spannende Projekte von Beginn bis zur Umsetzung begleiten und eigene Ideen einbringen. Vom Grundstückskauf über die Planung und dem Bau bis hin zum Facility Management - bei uns ha…",49.18975,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQXZuaFlhUi04UkdQcC1wNTBwUlZxdyIsImkiOiI1Nzk3NDg3Mzk2In0.PSdBVOIVeyaSUpgh0TrzTjO2ALEeKfeEv-4uZWGIWkM,2026-07-12T03:21:33Z,0,"{'display_name': 'Neckarsulm, Heilbronn (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm'], '__CLASS__': 'Adzuna::API::Response::Location'}",Experte Energiewirtschaft Marktprozesse (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Schwarz Corporate Solutions'}",9.2274,,,,
"{'label': 'Teilzeitstellen', 'tag': 'part-time-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",5779597035,https://www.adzuna.de/land/ad/5779597035?se=AvnhYaR-8RGPp-p50pRVqw&utm_medium=api&utm_source=a4bcf954&v=57CAC761ACC0CB746DB546B2E7E71C2DA0EC9430,Adzuna::API::Response::Job,"Einleitung: Duales Studium – Data Science und Künstliche Intelligenz (m/w/d) 2027 Du bist fasziniert von der Welt der Daten und IT? Du möchtest aktiv dazu beitragen, komplexe Datensätze zu analysieren, um wertvolle Erkenntnisse zu gewinnen und innovative Lösungen zu entwickeln? Daten sind für dich nicht nur Rohmaterial, sondern das Fundament für die digitale Transformation – eine Quelle für relevante Erkenntnisse und die Basis für zukunftsweisende Entwicklungen in Wissenschaft, Wirtschaft und T…",50.21936,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3OTU5NzAzNSIsInMiOiJBdm5oWWFSLThSR1BwLXA1MHBSVnF3In0.1SYNp2LfES8EVo7c1ZN_OJ_GEh5Xe7h3-F4w9Z1MHZI,2026-06-28T01:17:07Z,0,"{'area': ['Deutschland', 'Hessen', 'Hochtaunuskreis', 'Bad Homburg vor der Höhe'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Bad Homburg vor der Höhe, Hochtaunuskreis'}",Duales Studium – Data Science und Künstliche Intelligenz (m/w/d) 2027,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Fresenius SE&Co. KGaA'}",8.63966,,,,
"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'part-time-jobs', 'label': 'Teilzeitstellen'}",5750360385,https://www.adzuna.de/land/ad/5750360385?se=AvnhYaR-8RGPp-p50pRVqw&utm_medium=api&utm_source=a4bcf954&v=D0DF4373E4704CC85E24991C16B79454A4AE637D,Adzuna::API::Response::Job,"Willkommen bei ASMPT. Hier bist du auf dem direkten Weg in das digitale Zeitalter. Mit 12.000 Mitarbeitenden weltweit sind wir technologischer Prozesspartner für die Elektronikindustrie und brennen für innovative Automatisierungsstrategien am Puls der Zeit. Mit unseren smarten Lösungen fordern unsere passionierten Teams den technischen Status quo immer wieder heraus und setzen so neue Maßstäbe für die Fertigung von Smartphones, Computern, Netzwerken, autonomen Fahrzeugen, intelligenten Maschine…",48.137418,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQXZuaFlhUi04UkdQcC1wNTBwUlZxdyIsImkiOiI1NzUwMzYwMzg1In0._u-Hjb6ilsp91-PPebL17VkCnrH7db9opPYeGRYd4hU,2026-06-03T11:34:00Z,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], 'display_name': 'München, München (Kreis)'}",Dualer Student (m/w/d) - Data Science & Scientific Computing Bachelor,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'ASMPT GmbH & Co. KG'}",11.555737,,,,
"{'label': 'Teilzeitstellen', 'tag': 'part-time-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",5750362921,https://www.adzuna.de/land/ad/5750362921?se=AvnhYaR-8RGPp-p50pRVqw&utm_medium=api&utm_source=a4bcf954&v=E84F6EEC0CB47ED775BAB73AC577FD0E99F85045,Adzuna::API::Response::Job,"Bosch gehört zu den weltweit führenden Zulieferern der Automobilindustrie. Am Standort Karlsruhe ist die Zentrale des Bosch Geschäftsbereichs Mobility Aftermarket mit Vertriebszentrum. Unser Logistikzentrum besticht durch innovative Technologien und setzt Standards in der Arbeitsorganisation, im Transport und Umweltschutz. Zusammen mit unseren flexiblen Arbeitszeitmodellen sind wir der Maßstab in der Distributionslogistik im Mobility Aftermarket und wir stehen für Innovationen für Menschen, Ges…",49.001249,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQXZuaFlhUi04UkdQcC1wNTBwUlZxdyIsImkiOiI1NzUwMzYyOTIxIn0.v2lC_DxGgnYTNWosoayANRj5xKswgFGqc9PMg4wupow,2026-06-03T11:34:21Z,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe'], 'display_name': 'Karlsruhe, Karlsruhe (Kreis)'}",Bachelor of Science (B.Sc.) Studiengang: Data Science und Künstliche Intelligenz,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Bosch Gruppe'}",8.412378,,,,
"{'label': 'Teilzeitstellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'part-time-jobs'}",5766706265,https://www.adzuna.de/land/ad/5766706265?se=AvnhYaR-8RGPp-p50pRVqw&utm_medium=api&utm_source=a4bcf954&v=66F0723CBAA37A63EAA8BB4C63A95584B42DD6A8,Adzuna::API::Response::Job,"Dein Berufsbild: Du magst Mathe und möchtest später etwas mit Daten machen? Dich faszinieren datengestützte Tools, wie ChatGPT, und du kennst deren große Chance für die Zukunft? Dann bewirb dich für das duale Studium B.Eng. Data Science in Technik und Wirtschaft und entdecke mit uns, wie wir die Welt der Medizintechnik durch datenbasierte Entscheidungen verändern können. Daten sind eines der Fundamente, damit Unternehmen bestmögliche Entscheidungen treffen können. Im Studiengang B.Eng. Data Sci…",49.577521,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQXZuaFlhUi04UkdQcC1wNTBwUlZxdyIsImkiOiI1NzY2NzA2MjY1In0.prIzJmRcvj6-Vf7Zxt2DBL2w8TE4MNST7a_MJvJkww8,2026-06-17T13:17:48Z,0,"{'display_name': 'Erlangen, Bayern', 'area': ['Deutschland', 'Bayern', 'Erlangen'], '__CLASS__': 'Adzuna::API::Response::Location'}",Duales Bachelorstudium Data Science in Technik und Wirtschaft (B.Eng.) - Erlangen/Forchheim,"{'display_name': 'Siemens Healthineers AG', '__CLASS__': 'Adzuna::API::Response::Company'}",10.984506,,,,
"{'label': 'Teilzeitstellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'part-time-jobs'}",5750354876,https://www.adzuna.de/land/ad/5750354876?se=AvnhYaR-8RGPp-p50pRVqw&utm_medium=api&utm_source=a4bcf954&v=B7897960DB0F3C04E51F5168E57D68399BCD72F2,Adzuna::API::Response::Job,"Deine Aufgaben Du möchtest nicht nur Daten analysieren, sondern verstehen, wie aus Daten wertvolle Erkenntnisse entstehen, die die digitale Zukunft der HDI Group gestalten? Die 31-monatige IT-Ausbildung kombiniert praktische Arbeit im Bereich Data Science mit theoretischem Wissen, das Du im Studiengang ""Angewandte Künstliche Intelligenz"" an der FHDW in Mettmann erwirbst. Du arbeitest an spannenden Projekten rund um AI, GenAI, Machine Learning, und Cloud-Services. Du entwickelst Lösungen, die un…",51.16672,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MDM1NDg3NiIsInMiOiJBdm5oWWFSLThSR1BwLXA1MHBSVnF3In0.diNvcqSRjdRZmD1p-exiCzltFmSaAWb-uQZYgDFUOVY,2026-06-03T11:33:03Z,0,"{'display_name': 'Hilden, Düsseldorf', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf', 'Hilden']}",Duales Studium Angewandte Künstliche Intelligenz (M.Sc.) - Einstieg Data Science,"{'display_name': 'HDI AG', '__CLASS__': 'Adzuna::API::Response::Company'}",6.93125,,,,
"{'tag': 'part-time-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Teilzeitstellen'}",5750370688,https://www.adzuna.de/land/ad/5750370688?se=AvnhYaR-8RGPp-p50pRVqw&utm_medium=api&utm_source=a4bcf954&v=123EC30EB07740DE1D7B8FC6C6CCA29F5A58DB25,Adzuna::API::Response::Job,"Inhalte und Aufgaben Ein praxisorientiertes Studium in Verbindung mit der Duale Hochschule Baden-Württemberg in Stuttgart, bei dem Sie die theoretischen Studieninhalte direkt on the job anwenden können Softwareentwicklung mit Open Source/Java, Pega, SAP oder SAS: Wir machen Sie fit für die digitalen Anforderungen der Zukunft Server, Netze und Datenbanken sind Ihre neuen Tools, die Sie verstehen und einzusetzen lernen Agile Arbeitsmethoden, Business-Analyse. Data Science, UI/UX-Design bis hin zu…",48.86157,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQXZuaFlhUi04UkdQcC1wNTBwUlZxdyIsImkiOiI1NzUwMzcwNjg4In0.owpFXYytpT1_pNIb4h7WW_dDiLtb0NBjnZfTI7reuNM,2026-06-03T11:35:23Z,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Ludwigsburg (Kreis)', 'Kornwestheim'], 'display_name': 'Kornwestheim, Ludwigsburg (Kreis)'}",Bachelor of Science (m/w/d) - Wirtschaftsinformatik - Studiengang Data Science,"{'display_name': 'Wüstenrot & Württembergische-Gruppe', '__CLASS__': 'Adzuna::API::Response::Company'}",9.18451,,,,
"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'part-time-jobs', 'label': 'Teilzeitstellen'}",5784624030,https://www.adzuna.de/land/ad/5784624030?se=AvnhYaR-8RGPp-p50pRVqw&utm_medium=api&utm_source=a4bcf954&v=CDF8A0C90450F82B412FB51139BC443F839DB477,Adzuna::API::Response::Job,"Mit rund 46.000 Mitarbeitenden sowie rund 3.000 Auszubildenden in über 40 Ausbildungsberufen und dualen Studiengängen im Einzelhandel, Großhandel und in der Produktion sind wir einer der größten Arbeitgeber der Region. Rund 1.100 Märkte, sechs Logistikzentren und sechs Produktionsbetriebe in fünf Bundesländern gehören zu EDEKA Südwest. Was macht man da aus sich? Im Fokus steht der reibungslose Fluss von Informationen innerhalb des Unternehmens. Schon während des Studiums betreust du selbstständ…",48.42392,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4NDYyNDAzMCIsInMiOiJBdm5oWWFSLThSR1BwLXA1MHBSVnF3In0.eEAVSmDR3VMkO9Vk17Eo7Jd3gHVfs6cCNiL9FlK-mPo,2026-07-02T02:07:53Z,0,"{'display_name': 'Offenburg, Ortenaukreis', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Ortenaukreis', 'Offenburg']}",Duales Studium: Data Science und Künstliche Intelligenz (m/w/d) - 2027,"{'display_name': 'EDEKA Südwest Stiftung&Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",7.94837,,,,
"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",5775820847,https://www.adzuna.de/land/ad/5775820847?se=AvnhYaR-8RGPp-p50pRVqw&utm_medium=api&utm_source=a4bcf954&v=1F9725DFC3682D2ACD54DEB39E7688E49AFC9EF7,Adzuna::API::Response::Job,"Als Student arbeitest Du mit Deinen Kolleginnen und Kollegen auf Augenhöhe und schaffst ideale Voraussetzungen für Deine spätere Karriere. Sich etwas Neues trauen, über sich hinauswachsen und dabei die Grenzen des Machbaren neu deﬁnieren. Genau das ist es, was unsere Mitarbeitenden täglich leben dürfen und sollen. Um mit unseren Innovationen das Tempo vorzugeben und Großartiges zu ermöglichen. Denn hinter jedem erfolgreichen Unternehmen stehen eine ganze Menge faszinierender Menschen. Die Mitar…",48.78408,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3NTgyMDg0NyIsInMiOiJBdm5oWWFSLThSR1BwLXA1MHBSVnF3In0.NfKoP_shPul-q7WOXpGwhAYMb9viyfLxx7-RuorYNGI,2026-06-25T07:59:49Z,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Ostalbkreis', 'Oberkochen'], 'display_name': 'Oberkochen, Ostalbkreis'}",Praktikum in Operational Data Governance (m/w/x),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'ZEISS'}",10.10558,,,,
"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",5791216886,https://www.adzuna.de/land/ad/5791216886?se=AvnhYaR-8RGPp-p50pRVqw&utm_medium=api&utm_source=a4bcf954&v=D7A6045B9326EB9EF4D5EDF9DA0FE58ED087604E,Adzuna::API::Response::Job,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",48.69447,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5MTIxNjg4NiIsInMiOiJBdm5oWWFSLThSR1BwLXA1MHBSVnF3In0.smWTTFSOGwu8CFkzNWXieLEFhTqrC7wwttw5CUb9CEk,2026-07-07T21:07:44Z,0,"{'display_name': 'Leinfelden-Echterdingen, Esslingen (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Esslingen (Kreis)', 'Leinfelden-Echterdingen']}",Senior Consultant - Machine Learning Engineering (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz Consulting GmbH'}",9.14057,,,,
"{'label': 'Teilzeitstellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'part-time-jobs'}",5750364626,https://www.adzuna.de/land/ad/5750364626?se=AvnhYaR-8RGPp-p50pRVqw&utm_medium=api&utm_source=a4bcf954&v=39C2F48BE2EC7A686C8B82BDE22216F2972413C1,Adzuna::API::Response::Job,"Das bieten wir: - Mitverantwortung im Tagessgeschäft und eigenverantwortliche Umsetzung von Studenten-Projekten - Work-Life-Balance dank flexiblem Arbeitszeitenmodell - Mitwirkung auf unseren Social-Media-Kanälen (Instagram, Facebook, TikTok, Youtube, ) - Kollegialer Umgang und offene Kommunikation mit Kollegen - Kaffeeecke, Tischtennis, Tischkicker, Lese-Ecke, Cafeteria, Terrasse, … wenn du mal eine Pause brauchst - Finanzielle Unterstützung beim Auslandspraktikum - betriebliche Zusatzkrankenv…",47.85762,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQXZuaFlhUi04UkdQcC1wNTBwUlZxdyIsImkiOiI1NzUwMzY0NjI2In0.a3uncmeP-VizyqLcmtVhHVoxl3xXj2-LRahkBGPZ1C4,2026-06-03T11:34:37Z,0,"{'display_name': 'Engen, Konstanz (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Konstanz (Kreis)', 'Engen']}",Duales Studium Bachelor of Science - Informatik / Wirtschaftsinformatik / Data Science & KI,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'allsafe GmbH & Co. KG'}",8.77577,,,,
"{'tag': 'part-time-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Teilzeitstellen'}",5794839113,https://www.adzuna.de/land/ad/5794839113?se=AvnhYaR-8RGPp-p50pRVqw&utm_medium=api&utm_source=a4bcf954&v=A0B48475B567A0C513D0891688A480868C35C9DE,Adzuna::API::Response::Job,"Bist du bereit, mit dem Besten zu rechnen? Bei Zurich leben wir Versicherung neu. Um die Wünsche unserer Kunden noch besser zu erfüllen, gehen wir neue Wege, denken kreativ, arbeiten agil. Unsere Unternehmenskultur schenkt dir in jeder Hinsicht mehr Flexibilität– und viel Freiraum, dich optimal zu entfalten. Think big– und gerne auch international! Denn deine Entwicklungsmöglichkeiten kennen bei uns keine Grenzen. Bereit, die Zukunft in die Hand zu nehmen? Beginn: 01. September 2027 Das bieten …",50.940164,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5NDgzOTExMyIsInMiOiJBdm5oWWFSLThSR1BwLXA1MHBSVnF3In0.RIUr0JN7-oQ_BKr7iVDVAWDVItflgp_jNoHYNwF2hrE,2026-07-10T01:32:01Z,0,"{'display_name': 'Köln, Nordrhein-Westfalen', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln']}",Duales Studium Mathematik&Informatik mit Anwendung in Data Science&künstlicher Intelligenz 2027,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Zürich Beteiligungs AG'}",6.969972,,,,
"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",5766905993,https://www.adzuna.de/land/ad/5766905993?se=AvnhYaR-8RGPp-p50pRVqw&utm_medium=api&utm_source=a4bcf954&v=1DB2FDDB366CE479F04F5233972C3459DD2D14B5,Adzuna::API::Response::Job,"Die Salzgitter AG gehört mit rund 9 Mrd. Euro Außenumsatz und mehr als 22.000 Mitarbeitenden zu den führenden Stahl- und Technologiekonzernen in Europa und hat sich zum Ziel gemacht, die Dekarbonisierung der Stahlindustrie voranzutreiben. Als leistungsstarkes Tochterunternehmen des internationalen Industriekonzerns konnte die Salzgitter Mannesmann Stahlhandel GmbH ihre herausgehobene Position als Vollsortimenter im Stahlhandel in den letzten Jahren bundesweit und international erfolgreich ausba…",51.432764,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQXZuaFlhUi04UkdQcC1wNTBwUlZxdyIsImkiOiI1NzY2OTA1OTkzIn0.t2-4RUuwODRd7eFuQGbgIaz_TZshzoJXDp0Lbp4r42s,2026-06-17T17:46:33Z,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Mülheim an der Ruhr'], 'display_name': 'Mülheim an der Ruhr, Nordrhein-Westfalen'}",Spezialist Vertriebssteuerung Data Analytics & EDI (m/w/d),"{'display_name': 'Salzgitter Mannesmann Handel GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",6.947305,,,,
"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",5785691611,https://www.adzuna.de/land/ad/5785691611?se=AvnhYaR-8RGPp-p50pRVqw&utm_medium=api&utm_source=a4bcf954&v=F6D2D169808DF55DF594E349BED24D0130B66831,Adzuna::API::Response::Job,"Als weltweit agierendes Unternehmen benötigen wir eine IT-Landschaft, die jederzeit reibungslos funktioniert, sich stets auf dem neuesten Stand der Technik befindet und sich an den Bedürfnissen unserer Kunden innerhalb den Unternehmen der Schwarz Gruppe orientiert. An der Schnittstelle zwischen BWL und IT erarbeiten wir tragfähige Lösungen, die maßgeblich und sichtbar zu unserem Erfolg beitragen. {Programmbeginn:} 01.09.2027 mit dem Begrüßungsmonat {Studienbeginn:} 01.10.2027 {Studiendauer:} 3 …",49.2291,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4NTY5MTYxMSIsInMiOiJBdm5oWWFSLThSR1BwLXA1MHBSVnF3In0.S94fqJuDAbJD5zl8Sn-2gauPJ072McfJkqPo9tzTXMQ,2026-07-02T19:37:57Z,0,"{'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Bad Friedrichshall'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Bad Friedrichshall, Heilbronn (Kreis)'}",Duales Studium Wirtschaftsinformatik 2027 Neckarsulm (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Schwarz Digits'}",9.21629,,,,
"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",5792832554,https://www.adzuna.de/land/ad/5792832554?se=AvnhYaR-8RGPp-p50pRVqw&utm_medium=api&utm_source=a4bcf954&v=8691BA523FE0278A004B2658B83B2473B90C2E96,Adzuna::API::Response::Job,"Möchten Sie Ihre Ideen in nutzbringende und sinnvolle Technologien verwandeln? Ob im Bereich Mobility Solutions, Consumer Goods, Industrial Technology oder Energy and Building Technology - mit uns verbessern Sie die Lebensqualität der Menschen auf der ganzen Welt. Willkommen bei Bosch. Die Robert Bosch GmbH freut sich auf Ihre Bewerbung! Anstellungsart: Befristet Arbeitszeit: Vollzeit Arbeitsort: Reutlingen Aufgaben Als PreMaster analysierst und optimierst du End-to-End-Einkaufsprozesse und ent…",48.506053,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5MjgzMjU1NCIsInMiOiJBdm5oWWFSLThSR1BwLXA1MHBSVnF3In0.0vEM01RauWtXda-L-L_GGym8LGaySKQ3YNzB1ZP8BlI,2026-07-08T18:25:55Z,0,"{'display_name': 'Reutlingen, Reutlingen (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Reutlingen (Kreis)', 'Reutlingen']}",PreMaster Programm in Digitalisierung und Prozessmanagement im Einkauf (w/m/div.),"{'display_name': 'Bosch Gruppe', '__CLASS__': 'Adzuna::API::Response::Company'}",9.202888,,,,
"{'label': 'Stellen aus Buchhaltung & Finanzwesen', 'tag': 'accounting-finance-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",5772684573,https://www.adzuna.de/land/ad/5772684573?se=AvnhYaR-8RGPp-p50pRVqw&utm_medium=api&utm_source=a4bcf954&v=5849D53A72FF2E2A9EB7DF9496A61F08E8D6A393,Adzuna::API::Response::Job,Zur Verstärkung unseres Teams suchen wir zum nächstmöglichen Zeitpunkt einen Pricing Manager* Aufgaben Verantwortung für die Verkaufspreis-Steuerung über alle Webshops hinweg — ab dem vom Einkauf gesetzten Initialpreis Steuerung einer wettbewerbsbasierten Preisstrategie (Competitive Pricing) auf Basis der vorhandenen Wettbewerbspreis-Daten Verantwortung für dynamische Pricing-Logiken (Dynamic Pricing) zur Optimierung von Absatz und Deckungsbeitrag Planung und Steuerung saisonaler Abverkäufe und…,52.51987,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQXZuaFlhUi04UkdQcC1wNTBwUlZxdyIsImkiOiI1NzcyNjg0NTczIn0.hPHwJImFdDr_EffT422LzGOpVIdzliLh5KetzYuvAZg,2026-06-22T18:29:14Z,0,"{'display_name': 'Lingen, Lingen (Ems)', 'area': ['Deutschland', 'Niedersachsen', 'Emsland (Kreis)', 'Lingen (Ems)', 'Lingen'], '__CLASS__': 'Adzuna::API::Response::Location'}",Pricing Manager*,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'E.M.P. Merchandising Handelsges. mbH '}",7.32173,,,,
"{'label': 'Teilzeitstellen', 'tag': 'part-time-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",5767328953,https://www.adzuna.de/land/ad/5767328953?se=AvnhYaR-8RGPp-p50pRVqw&utm_medium=api&utm_source=a4bcf954&v=958EB314919057C73F9E1CF6996FB866EE6E6089,Adzuna::API::Response::Job,"Das kannst Du von uns erwarten: Technik und Wirtschaft gehören für Dich zusammen? Du begeisterst Dich für Informationstechnologien ebenso wie fürökonomische Zusammenhänge und möchtest Theorie direkt in der Praxis anwenden? Dann ist das Duale Studium Wirtschaftsinformatik mit Schwerpunkt Data Science– in Kooperation mit der Dualen Hochschule Baden-Württemberg (DHBW) in Stuttgart– genau das Richtige für Dich. Kennenlernen innovativer IT-Systeme, moderner Datenanalyseverfahren sowie deren Einsatz …",48.67129,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQXZuaFlhUi04UkdQcC1wNTBwUlZxdyIsImkiOiI1NzY3MzI4OTUzIn0.UzEJDY-38y73Sg-LAbOPFlSI_bbMNpOyMqlyKup8n0U,2026-06-18T01:08:56Z,0,"{'display_name': 'Wendlingen am Neckar, Esslingen (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Esslingen (Kreis)', 'Wendlingen am Neckar'], '__CLASS__': 'Adzuna::API::Response::Location'}",Duales Studium - Wirtschaftsinformatik Data Science (B. Sc. m/w/d) 2027,"{'display_name': 'Festool Group', '__CLASS__': 'Adzuna::API::Response::Company'}",9.37738,,,,
