longitude,category,adref,company,salary_is_predicted,location,redirect_url,latitude,id,created,description,title,__CLASS__,contract_time,salary_min,salary_max,contract_type
8.20531,"{'label': 'Teilzeitstellen', 'tag': 'part-time-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwMTE1NzI3NyIsInMiOiJ6RXg2QmlHRThSR2FVZTBweTltNnVnIn0.dg0AjL39HWoXRQ4jozsBGiY1ht9-JGRXr0MJPL99Iag,"{'display_name': 'Loh Services GmbH&Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Haiger, Lahn-Dill-Kreis', 'area': ['Deutschland', 'Hessen', 'Lahn-Dill-Kreis', 'Haiger']}",https://www.adzuna.de/land/ad/5801157277?se=zEx6BiGE8RGaUe0py9m6ug&utm_medium=api&utm_source=a4bcf954&v=B44D2D5110E63AE4E03B7A1395CAD02844C36F87,50.74164,5801157277,2026-07-15T14:41:15Z,"Gemeinsam bewegen wir mehr. Nutze unsere vielfältigen Einsatzmöglichkeiten und beginne am 9. Juli 2027 Dein duales Studium in der Friedhelm Loh Group. Aufgaben Duales Bachelor Studium im Bereich Softwaretechnologie für die Fachrichtungen Data Science, Künstliche Intelligenz oder Softwareentwicklung Studiendauer 7 Semester in Kooperation mit der Technischen Hochschule Mittelhessen Reale Projekte und abwechslungsreiche Praxisphasen in verschiedenen Einsatzgebieten z. B. IT, Produktion, Forschung …","Duales Studium Softwaretechnologie – Fachrichtung Data Science, Künstliche Intelligenz oder Software",Adzuna::API::Response::Job,,,,
8.89711,"{'label': 'Teilzeitstellen', 'tag': 'part-time-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNDA1MDIxNSIsInMiOiJ6RXg2QmlHRThSR2FVZTBweTltNnVnIn0.3sQgjGDA_L6dBOy_pABC7Kkx3l5j28ozP5kaTUq6h2o,"{'display_name': 'GELITA AG', '__CLASS__': 'Adzuna::API::Response::Company'}",0,"{'display_name': 'Hirschhorn (Neckar), Bergstraße (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Bergstraße (Kreis)', 'Hirschhorn (Neckar)']}",https://www.adzuna.de/land/ad/5804050215?se=zEx6BiGE8RGaUe0py9m6ug&utm_medium=api&utm_source=a4bcf954&v=C423C9D6BC17D1F44060E07B5AE08547038C11E2,49.44669,5804050215,2026-07-17T03:01:41Z,Die GELITA-Unternehmensgruppe ist einer der führenden Hersteller von Kollagenproteinen weltweit und mit mehr als 2.900 Mitarbeitenden und 20 Standorten auf allen Kontinenten vertreten. Wir sind mit unserer globalen Präsenz im Markt für Gesundheit und Nahrungsergänzung genauso zu Hause wie in den Bereichen Pharmazie und Medizin. Darüber hinaus bieten wir mit unseren Produkten eine große Bandbreite anäußerst spannenden technologischen Anwendungen. Wir leben Innovation und folgen dabei konsequent …,Duales Studium Bachelor of Science - Data Science&Künstliche Intelligenz,Adzuna::API::Response::Job,,,,
9.2274,"{'label': 'Teilzeitstellen', 'tag': 'part-time-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiekV4NkJpR0U4UkdhVWUwcHk5bTZ1ZyIsImkiOiI1NzUwMzk3Mjg3In0.lQsgeeS6ardUpCwsaU-U20WXBte-qHOqMosRm1C4Ct4,"{'display_name': 'Lidl', '__CLASS__': 'Adzuna::API::Response::Company'}",0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Neckarsulm, Heilbronn (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm']}",https://www.adzuna.de/land/ad/5750397287?se=zEx6BiGE8RGaUe0py9m6ug&utm_medium=api&utm_source=a4bcf954&v=110DE8E37ED6B5E4544BEA7DC1D7B85CAA63F56A,49.18975,5750397287,2026-06-03T11:42:41Z,"Einleitung Eine gute Idee war der Ursprung, ein erfolgreiches Konzept ist das Ergebnis. Qualität zum guten Preis möglichst vielen Menschen anbieten zu können treibt uns an - mittlerweile weltweit, denn wir sind Lidl. Hier ist das berufliche Zuhause vielfältiger Talente. Ob im Einkauf, in der Logistik, im Warengeschäft oder in der IT; ob als Impulsgeber, Gestalter oder Dienstleister der Länder. Wir suchen Anpacker, Durchstarter, Möglichmacher und bieten spannende Aufgaben und Projekte in einem d…",Duales Studium Data Science und KI - Smart Operations Management 2027,Adzuna::API::Response::Job,,,,
9.21629,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'trade-construction-jobs', 'label': 'Stellen aus Handel & Bau'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwMDE2OTY1MyIsInMiOiJ6RXg2QmlHRThSR2FVZTBweTltNnVnIn0.IneLVjsKG7rGVptKvr01VEv1QQsBrZ9qAvL3HVm6WWA,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Schwarz Digits'}",0,"{'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Bad Friedrichshall'], 'display_name': 'Bad Friedrichshall, Heilbronn (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",https://www.adzuna.de/land/ad/5800169653?se=zEx6BiGE8RGaUe0py9m6ug&utm_medium=api&utm_source=a4bcf954&v=CA2EB85E086EF8F9FD2B63DD60D3B506D15CCC62,49.2291,5800169653,2026-07-14T19:48:30Z,"Als weltweit agierendes Unternehmen benötigen wir eine IT-Landschaft, die jederzeit reibungslos funktioniert, sich stets auf dem neuesten Stand der Technik befindet und sich an den Bedürfnissen unserer Kunden innerhalb der Unternehmen der Schwarz Gruppe orientiert. An der Schnittstelle zwischen Daten und IT erarbeiten wir tragfähige Lösungen, die maßgeblich und sichtbar zu unserem Erfolg . klicken sie bewerben, für die volle Stellenbeschreibung",Duales Studium Data Science Und Künstliche Intelligenz 2027 (m/w/d),Adzuna::API::Response::Job,,,,
8.66573,"{'tag': 'scientific-qa-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Wissenschaft & Qualitätssicherung'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiekV4NkJpR0U4UkdhVWUwcHk5bTZ1ZyIsImkiOiI1ODA3MTUxNzE4In0.0U3LpKk7a7qj9dDjjBk-nVz4LVg4NC6nVaQxO2POlzI,"{'display_name': 'Freudenberg Technology Innovation SE & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",0,"{'area': ['Deutschland', 'Baden-Württemberg', 'Rhein-Neckar-Kreis', 'Weinheim'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Weinheim, Rhein-Neckar-Kreis'}",https://www.adzuna.de/land/ad/5807151718?se=zEx6BiGE8RGaUe0py9m6ug&utm_medium=api&utm_source=a4bcf954&v=0247CA9ECDEE5DF24F249E773F6CF24BCE4C8801,49.55214,5807151718,2026-07-19T14:13:13Z,"""We will wow your world!"" Das ist unser Versprechen, wenn es um Arbeiten bei Freudenberg geht. Als globaler Technologiekonzern machen wir die Welt nicht nur sauberer, gesünder und komfortabler, sondern bieten unseren 52.000 Mitarbeitenden auch ein vernetztes und vielfältiges Arbeitsumfeld, in dem sich alle individuell entfalten können. Lassen Sie sich überraschen und erleben Sie Ihre eigenen . klicken sie bewerben, für die volle Stellenbeschreibung",Masterarbeit Im Bereich Data Science / Machine Learning Im Spritzguss (w/m/d),Adzuna::API::Response::Job,,,,
10.96603,"{'label': 'Stellen aus Wissenschaft & Qualitätssicherung', 'tag': 'scientific-qa-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiekV4NkJpR0U4UkdhVWUwcHk5bTZ1ZyIsImkiOiI1Nzg4MDEyMzExIn0.bTsiChuSH_EGfqY1EEsBpxZDMVqkDsHder5xgSHlvmI,"{'display_name': 'HUK-COBURG Versicherungsgruppe', '__CLASS__': 'Adzuna::API::Response::Company'}",0,"{'area': ['Deutschland', 'Bayern', 'Coburg (Kreis)', 'Coburg'], 'display_name': 'Coburg, Coburg (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",https://www.adzuna.de/land/ad/5788012311?se=zEx6BiGE8RGaUe0py9m6ug&utm_medium=api&utm_source=a4bcf954&v=D12C9D847E0E3801C1995FD284E5515DB87EF1FC,50.25777,5788012311,2026-07-04T14:55:42Z,"Hallo, lass uns WIR sagen! Im Data Analytics Team der HUK-COBURG transformieren wir Daten in echte Mehrwerte für über 13 Mio. Kund:innen. Als Deutschlands führende Kfz-Versicherung sind wir ein traditionsreiches und stabiles Unternehmen, welches zielgerichtet in Innovation und seine datengetriebene Zukunft investiert. Unsere agilen Data Analytics Teams setzen modernste Machine Learning und KI-Methoden ein, um Prozesse zu optimieren, faire Preise zu berechnen, Schäden digital und intelligent zu …",(Senior) Applied Scientist (Machine Learning) (w/m/d),Adzuna::API::Response::Job,,,,
7.112412,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4MjM0NzEwMyIsInMiOiJ6RXg2QmlHRThSR2FVZTBweTltNnVnIn0.NytFoDYA8uKtuOJCW6Tj_aFY67CMuMkjtwq0QvrKkhk,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Bundesinstitut für Bau-, Stadt- und Raumforschung '}",0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Bonn, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bonn']}",https://www.adzuna.de/land/ad/5782347103?se=zEx6BiGE8RGaUe0py9m6ug&utm_medium=api&utm_source=a4bcf954&v=F6639F7205191E107E8407F376FE99EC04D52F6F,50.71942,5782347103,2026-06-30T20:44:08Z,"Das Bundesinstitut für Bau-, Stadt- und Raumforschung (BBSR) sucht für das Referat RS 1 „Raumentwicklung“ in Bonn zum nächst­möglichen Zeit­punkt befristet auf drei Jahre eine / einen wissenschaftliche Mitarbeiterin / wissenschaftlichen Mitarbeiter (w/m/d) mit dem Ziel der Promotion im Bereich Spatial Data Science Knr. 054.3-25 Ver­gütung E 13 TVöD Beschäftigungs­art befristet auf drei Jahre Wochen­stunden 39h Arbeits­ort Bonn Bewerbungs­frist 26.07.2026 Das BBSR im Bundesamt für Bauwesen und R…",Wissenschaftliche Mitarbeiterin / Wissenschaftlicher Mitarbeiter (w/m/d) mit dem Ziel der Promotion im Bereich Spatial Data Science,Adzuna::API::Response::Job,,,,
7.112412,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4MjM0NzEwMCIsInMiOiJ6RXg2QmlHRThSR2FVZTBweTltNnVnIn0.jk_ayxcHp4Dh6RUO_kHvx7Y7tzKDaLwUCCJvDWVh8cI,"{'display_name': 'Bundesinstitut für Bau-, Stadt- und Raumforschung ', '__CLASS__': 'Adzuna::API::Response::Company'}",0,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bonn'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Bonn, Nordrhein-Westfalen'}",https://www.adzuna.de/land/ad/5782347100?se=zEx6BiGE8RGaUe0py9m6ug&utm_medium=api&utm_source=a4bcf954&v=0CA511DB544B8EDA5E7C99E0B7BFEA3AEECAB136,50.71942,5782347100,2026-06-30T20:44:08Z,"Das Bundesinstitut für Bau-, Stadt- und Raum­forschung (BBSR) sucht für das Referat RS 1 „Raumentwicklung“ in Bonn zum nächst­möglichen Zeitpunkt befristet auf drei Jahre eine / einen wissenschaftliche Mitarbeiterin / wissenschaftlichen Mitarbeiter (w/m/d) mit dem Ziel der Promotion im Bereich Spatial Data Science Knr. 188.1-25 Ver­gütung E 13 TVöD Beschäftigungs­art befristet auf drei Jahre Wochen­stunden 39h Arbeits­ort Bonn Bewerbungs­frist 26.07.2026 Das BBSR im Bundesamt für Bauwesen und R…",Wissenschaftliche Mitarbeiterin / wissenschaftlicher Mitarbeiter (w/m/d) mit dem Ziel der Promotion im Bereich Spatial Data Science,Adzuna::API::Response::Job,,,,
13.420806,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5ODk0MTY1MiIsInMiOiJ6RXg2QmlHRThSR2FVZTBweTltNnVnIn0.kxm0-os6jAS3b7r4uVPXkWaMt896fQeTl5xXFl9SKOo,"{'display_name': 'DBU - University of Applied Sciences', '__CLASS__': 'Adzuna::API::Response::Company'}",0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Berlin, Deutschland', 'area': ['Deutschland', 'Berlin']}",https://www.adzuna.de/land/ad/5798941652?se=zEx6BiGE8RGaUe0py9m6ug&utm_medium=api&utm_source=a4bcf954&v=14FA500B4305AB21B82944BE0B1E7AE8F4130991,52.507706,5798941652,2026-07-13T18:50:17Z,"Als Teil der Kienbaum Gruppe ist die DBU Digital Business University of Applied Sciences die Wirtschaftshochschule für das digitale Zeitalter. Als private Hochschule und aufgrund ihrer einzigartigen Positionierung bietet die DBU eine Kombination aus praxisorientiertem und berufsbegleitendem Studium. Seit ihrer Gründung partizipiert sie am starken Wachstum des privaten und betrieblichen Weiterbildungsmarktes. Ziel ist es, zukunftsorientierte Studierende und Berufstätige auf die Chancen und Herau…",Präsident (w/m/d),Adzuna::API::Response::Job,,,,
9.14057,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiekV4NkJpR0U4UkdhVWUwcHk5bTZ1ZyIsImkiOiI1NzkxMjE2ODg2In0.Ggncq6cI-huge_lZncYWMXXyTpYB5M8tm7NOjQpr_bg,"{'display_name': 'Mercedes-Benz Consulting GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Leinfelden-Echterdingen, Esslingen (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Esslingen (Kreis)', 'Leinfelden-Echterdingen']}",https://www.adzuna.de/land/ad/5791216886?se=zEx6BiGE8RGaUe0py9m6ug&utm_medium=api&utm_source=a4bcf954&v=D7A6045B9326EB9EF4D5EDF9DA0FE58ED087604E,48.69447,5791216886,2026-07-07T21:07:44Z,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",Senior Consultant - Machine Learning Engineering (m/w/d),Adzuna::API::Response::Job,,,,
8.650578,"{'label': 'Teilzeitstellen', 'tag': 'part-time-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiekV4NkJpR0U4UkdhVWUwcHk5bTZ1ZyIsImkiOiI1ODAxMTU3Mjg5In0.T6dTjPeei0u2vJQfC3Jb2JD_NrQsKkdHG7wdc_e7t9o,"{'display_name': 'Deutsche Bahn AG', '__CLASS__': 'Adzuna::API::Response::Company'}",0,"{'display_name': 'Frankfurt am Main, Hessen', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main']}",https://www.adzuna.de/land/ad/5801157289?se=zEx6BiGE8RGaUe0py9m6ug&utm_medium=api&utm_source=a4bcf954&v=AB65D418D9741FB4641CCD6A5D8614BDC910BDBA,50.129683,5801157289,2026-07-15T14:41:15Z,"Wir sind die Deutsche Bahn. Millionen Fahrgäste sind jeden Tag mit uns unterwegs und wir transportieren enorme Gütermengen – deutschlandweit sowie im angrenzenden Europa. Zu oft enttäuschen wir auch. Deshalb arbeiten wir mit Hochdruck an einer besseren Bahn. Dafür brauchen wir Power und dich! Wir sind eine der vielfältigsten Arbeitgeber:innen Deutschlands. Jedes Jahr suchen wir rund 500 Dual Studierende in 25 verschiedenen Studiengängen, die gemeinsam mit uns die Bahn Tag für Tag ein Stück bess…",Duales Studium Data Science und Künstliche Intelligenz 2027 (w/m/d),Adzuna::API::Response::Job,,,,
10.984506,"{'label': 'Teilzeitstellen', 'tag': 'part-time-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiekV4NkJpR0U4UkdhVWUwcHk5bTZ1ZyIsImkiOiI1NzY2NzA2MjY1In0.O-_hL9oQ_GXnPtG9cTxLYkDgQQxIoQYOc7ds5-CtSSU,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Siemens Healthineers AG'}",0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Erlangen, Bayern', 'area': ['Deutschland', 'Bayern', 'Erlangen']}",https://www.adzuna.de/land/ad/5766706265?se=zEx6BiGE8RGaUe0py9m6ug&utm_medium=api&utm_source=a4bcf954&v=66F0723CBAA37A63EAA8BB4C63A95584B42DD6A8,49.577521,5766706265,2026-06-17T13:17:48Z,"Dein Berufsbild: Du magst Mathe und möchtest später etwas mit Daten machen? Dich faszinieren datengestützte Tools, wie ChatGPT, und du kennst deren große Chance für die Zukunft? Dann bewirb dich für das duale Studium B.Eng. Data Science in Technik und Wirtschaft und entdecke mit uns, wie wir die Welt der Medizintechnik durch datenbasierte Entscheidungen verändern können. Daten sind eines der Fundamente, damit Unternehmen bestmögliche Entscheidungen treffen können. Im Studiengang B.Eng. Data Sci…",Duales Bachelorstudium Data Science in Technik und Wirtschaft (B.Eng.) - Erlangen/Forchheim,Adzuna::API::Response::Job,,,,
9.01646,"{'label': 'Teilzeitstellen', 'tag': 'part-time-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNDg4OTYxOCIsInMiOiJ6RXg2QmlHRThSR2FVZTBweTltNnVnIn0.WMh9tb_yB6x_CtEBJ2ytIy11bD4VsjbzSbUCdM4X_wE,"{'display_name': 'GEZE GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",0,"{'area': ['Deutschland', 'Baden-Württemberg', 'Böblingen (Kreis)', 'Leonberg'], 'display_name': 'Leonberg, Böblingen (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",https://www.adzuna.de/land/ad/5804889618?se=zEx6BiGE8RGaUe0py9m6ug&utm_medium=api&utm_source=a4bcf954&v=CF507F3C24FED4ECADFCECDA90803DB188687CAB,48.80225,5804889618,2026-07-17T14:53:24Z,"Duales Studium Data Science&KI (Bachelor of Science) ab 2027 Reinhold-Vöster-Straße 21-29 71229, Leonberg Baden-Württemberg GEZE Leonberg | DHBW Stuttgart | ab 01.10.2027 GEZE gehört zu den weltweit führenden Unternehmen für Produkte, Systemlösungen und umfassenden Service rund um Türen und Fenster. Der Spezialist für innovative und moderne Tür-, Fenster- und Sicherheitstechnik erzielt mit fundierter Branchen- und Fachkenntnis seitüber 160 Jahren herausragende Ergebnisse, die Gebäude lebenswert…",Duales Studium Data Science&KI (Bachelor of Science) ab 2027,Adzuna::API::Response::Job,,,,
8.491505,"{'tag': 'part-time-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Teilzeitstellen'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNDA0OTgzNiIsInMiOiJ6RXg2QmlHRThSR2FVZTBweTltNnVnIn0.RLxWC7cx_iGpWagQGGY6GpqmARd1tgFPWPSAGRcWDvU,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Stadt Mannheim'}",0,"{'area': ['Deutschland', 'Baden-Württemberg', 'Mannheim'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Mannheim, Baden-Württemberg'}",https://www.adzuna.de/land/ad/5804049836?se=zEx6BiGE8RGaUe0py9m6ug&utm_medium=api&utm_source=a4bcf954&v=CB1EABA806BBB7479F833A20044FF33E9385915D,49.496025,5804049836,2026-07-17T03:01:39Z,DAS ERWARTET DICH IM PRAXISTEIL DU möchtest gemeinsam mit uns Mannheim noch digitaler machen? Der Praxisteil deines Studiums findet im Fachbereich Informationstechnologie der Stadt Mannheim statt. Dort hast du die Möglichkeit fundierte Einblicke in die Bereiche Grundlagen der IT und Verwaltungswirtschaft zu bekommen. Außerdem lernst du alles rund um den intelligenten und verantwortungsvollen Umgang mit Daten und wirst zum Experten in Sachen zukunftsfähiger Technologien und deren Einsatzmöglichk…,Bachelor of Science Data Science&künstliche Intelligenz (m/w/d),Adzuna::API::Response::Job,,,,
7.94837,"{'label': 'Teilzeitstellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'part-time-jobs'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiekV4NkJpR0U4UkdhVWUwcHk5bTZ1ZyIsImkiOiI1Nzg0NjI0MDMwIn0.fiCRefvJ75lp6SU2M3lEZMhqg_zw8M0yh_pv_nuJeMk,"{'display_name': 'EDEKA Südwest Stiftung&Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",0,"{'display_name': 'Offenburg, Ortenaukreis', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Ortenaukreis', 'Offenburg']}",https://www.adzuna.de/land/ad/5784624030?se=zEx6BiGE8RGaUe0py9m6ug&utm_medium=api&utm_source=a4bcf954&v=CDF8A0C90450F82B412FB51139BC443F839DB477,48.42392,5784624030,2026-07-02T02:07:53Z,"Mit rund 46.000 Mitarbeitenden sowie rund 3.000 Auszubildenden in über 40 Ausbildungsberufen und dualen Studiengängen im Einzelhandel, Großhandel und in der Produktion sind wir einer der größten Arbeitgeber der Region. Rund 1.100 Märkte, sechs Logistikzentren und sechs Produktionsbetriebe in fünf Bundesländern gehören zu EDEKA Südwest. Was macht man da aus sich? Im Fokus steht der reibungslose Fluss von Informationen innerhalb des Unternehmens. Schon während des Studiums betreust du selbstständ…",Duales Studium: Data Science und Künstliche Intelligenz (m/w/d) - 2027,Adzuna::API::Response::Job,,,,
9.21629,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4NTY5MTYxMSIsInMiOiJ6RXg2QmlHRThSR2FVZTBweTltNnVnIn0.5_7oWcSzt9ySIkmCOHKhLRk2qnkPRSX2MbKG7JgyY-k,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Schwarz Digits'}",0,"{'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Bad Friedrichshall'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Bad Friedrichshall, Heilbronn (Kreis)'}",https://www.adzuna.de/land/ad/5785691611?se=zEx6BiGE8RGaUe0py9m6ug&utm_medium=api&utm_source=a4bcf954&v=F6D2D169808DF55DF594E349BED24D0130B66831,49.2291,5785691611,2026-07-02T19:37:57Z,"Als weltweit agierendes Unternehmen benötigen wir eine IT-Landschaft, die jederzeit reibungslos funktioniert, sich stets auf dem neuesten Stand der Technik befindet und sich an den Bedürfnissen unserer Kunden innerhalb den Unternehmen der Schwarz Gruppe orientiert. An der Schnittstelle zwischen BWL und IT erarbeiten wir tragfähige Lösungen, die maßgeblich und sichtbar zu unserem Erfolg beitragen. {Programmbeginn:} 01.09.2027 mit dem Begrüßungsmonat {Studienbeginn:} 01.10.2027 {Studiendauer:} 3 …",Duales Studium Wirtschaftsinformatik 2027 Neckarsulm (m/w/d),Adzuna::API::Response::Job,,,,
9.202888,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'manufacturing-jobs', 'label': 'Stellen aus Fertigung'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiekV4NkJpR0U4UkdhVWUwcHk5bTZ1ZyIsImkiOiI1NzkyODMyNTU0In0.B_Be9yGSUjgSKq_KFhe53NqFBLxC7h75aUmTb8zthFU,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Bosch Gruppe'}",0,"{'display_name': 'Reutlingen, Reutlingen (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Reutlingen (Kreis)', 'Reutlingen']}",https://www.adzuna.de/land/ad/5792832554?se=zEx6BiGE8RGaUe0py9m6ug&utm_medium=api&utm_source=a4bcf954&v=8691BA523FE0278A004B2658B83B2473B90C2E96,48.506053,5792832554,2026-07-08T18:25:55Z,"Möchten Sie Ihre Ideen in nutzbringende und sinnvolle Technologien verwandeln? Ob im Bereich Mobility Solutions, Consumer Goods, Industrial Technology oder Energy and Building Technology - mit uns verbessern Sie die Lebensqualität der Menschen auf der ganzen Welt. Willkommen bei Bosch. Die Robert Bosch GmbH freut sich auf Ihre Bewerbung! Anstellungsart: Befristet Arbeitszeit: Vollzeit Arbeitsort: Reutlingen Aufgaben Als PreMaster analysierst und optimierst du End-to-End-Einkaufsprozesse und ent…",PreMaster Programm in Digitalisierung und Prozessmanagement im Einkauf (w/m/div.),Adzuna::API::Response::Job,,,,
