location,adref,company,redirect_url,description,longitude,category,title,id,created,__CLASS__,latitude,salary_is_predicted,contract_time,salary_min,salary_max,contract_type
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland'], 'display_name': 'Deutschland'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoieXBMM2dabEg4Ukd6Zkk3TFNINzROUSIsImkiOiI1NzE2ODI1ODU3In0.04zmxAmwOaNOuwJcKPZ0IgWD-WqPP5meYmO6ZbyOxW0,"{'display_name': 'Lidl Stiftung & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",https://www.adzuna.de/details/5716825857?utm_medium=api&utm_source=a4bcf954,"Einleitung Eine gute Idee war der Ursprung, ein erfolgreiches Konzept ist das Ergebnis. Qualität zum guten Preis möglichst vielen Menschen anbieten zu können treibt uns an - mittlerweile weltweit, denn wir sind Lidl. Hier ist das berufliche Zuhause vielfältiger Talente. Ob im Einkauf, in der Logistik, im Warengeschäft oder in der IT; ob als Impulsgeber, Gestalter oder Dienstleister der Länder. Wir suchen Anpacker, Durchstarter, Möglichmacher und bieten spannende Aufgaben und Projekte in einem d…",,"{'tag': 'graduate-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen für Hochschulabsolventen'}",Praktikum Data Science,5716825857,2026-05-02T11:05:02Z,Adzuna::API::Response::Job,,0,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Altstadt-Nord, Köln', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln', 'Altstadt-Nord']}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoieXBMM2dabEg4Ukd6Zkk3TFNINzROUSIsImkiOiI1NzE3Nzc0MDM4In0.VueGj3EeCnMyedfuEcIm5bwDOa7g5oXIXHQfSWM_DZk,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Lidl Stiftung & Co KG'}",https://www.adzuna.de/details/5717774038?utm_medium=api&utm_source=a4bcf954,"Deine AufgabenWerde Teil unseres Daten & KI Teams, unterstütze datenbasierte Analysen und entwickle innovative Automatisierungslösungen. Ab Juli für 4 bis 6 Monate. … konkret heißt das:Erhalte Einblicke in Big Data und Machine Learning Technologien Mitarbeit bei Datenerhebung, -aufbereitung und explorativer Analyse Entwicklung, Validierung und Pilotierung KI- und Statistik-basierte Lösungen für automatisierte Entscheidungen in Fachabteilungen Einbringen in die strategische Definition von Daten-…",6.95684,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",Praktikum Data Science,5717774038,2026-05-03T11:32:39Z,Adzuna::API::Response::Job,50.93917,0,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Neckarsulm, Heilbronn (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm']}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoieXBMM2dabEg4Ukd6Zkk3TFNINzROUSIsImkiOiI1NzE3NzcyNzQ1In0.fsE4sYChta7yw4YxxEHj5s19acPxDUZREuECkBwhp_0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Lidl Stiftung & Co KG'}",https://www.adzuna.de/details/5717772745?utm_medium=api&utm_source=a4bcf954,"Deine AufgabenWerde Teil unseres Daten & KI Teams, unterstütze datenbasierte Analysen und entwickle innovative Automatisierungslösungen. Ab Juli für 4 bis 6 Monate. … konkret heißt das:Erhalte Einblicke in Big Data und Machine Learning Technologien Mitarbeit bei Datenerhebung, -aufbereitung und explorativer Analyse Entwicklung, Validierung und Pilotierung KI- und Statistik-basierte Lösungen für automatisierte Entscheidungen in Fachabteilungen Einbringen in die strategische Definition von Daten-…",9.2274,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",Praktikum Data Science,5717772745,2026-05-03T11:31:57Z,Adzuna::API::Response::Job,49.18975,0,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf', 'Altstadt'], 'display_name': 'Altstadt, Düsseldorf'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNzc3MTgwNSIsInMiOiJ5cEwzZ1psSDhSR3pmSTdMU0g3NE5RIn0.xLXDFrNDDacywZgoNUWR9GWVOSKeOSw5Vz38O4o7a3s,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Lidl Stiftung & Co KG'}",https://www.adzuna.de/details/5717771805?utm_medium=api&utm_source=a4bcf954,"Deine AufgabenWerde Teil unseres Daten & KI Teams, unterstütze datenbasierte Analysen und entwickle innovative Automatisierungslösungen. Ab Juli für 4 bis 6 Monate. … konkret heißt das:Erhalte Einblicke in Big Data und Machine Learning Technologien Mitarbeit bei Datenerhebung, -aufbereitung und explorativer Analyse Entwicklung, Validierung und Pilotierung KI- und Statistik-basierte Lösungen für automatisierte Entscheidungen in Fachabteilungen Einbringen in die strategische Definition von Daten-…",6.77315,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",Praktikum Data Science,5717771805,2026-05-03T11:31:24Z,Adzuna::API::Response::Job,51.22896,0,,,,
"{'display_name': 'Bretten, Karlsruhe (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Bretten'], '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNzc2ODU4MiIsInMiOiJ5cEwzZ1psSDhSR3pmSTdMU0g3NE5RIn0.4F7Mr203xqpW0ryO7tlUUMDLp6hf4vOFJVKzdxalyDE,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Lidl Stiftung & Co KG'}",https://www.adzuna.de/details/5717768582?utm_medium=api&utm_source=a4bcf954,"Deine AufgabenWerde Teil unseres Daten & KI Teams, unterstütze datenbasierte Analysen und entwickle innovative Automatisierungslösungen. Ab Juli für 4 bis 6 Monate. … konkret heißt das:Erhalte Einblicke in Big Data und Machine Learning Technologien Mitarbeit bei Datenerhebung, -aufbereitung und explorativer Analyse Entwicklung, Validierung und Pilotierung KI- und Statistik-basierte Lösungen für automatisierte Entscheidungen in Fachabteilungen Einbringen in die strategische Definition von Daten-…",8.70979,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",Praktikum Data Science,5717768582,2026-05-03T11:27:47Z,Adzuna::API::Response::Job,49.03629,0,,,,
"{'display_name': 'Hockenheim, Rhein-Neckar-Kreis', 'area': ['Deutschland', 'Baden-Württemberg', 'Rhein-Neckar-Kreis', 'Hockenheim'], '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNzc3MzcyOSIsInMiOiJ5cEwzZ1psSDhSR3pmSTdMU0g3NE5RIn0.w58NvD71wfGjVTtLW0t_uPwBZGu1_4DFt9cBc8qD5uw,"{'display_name': 'Lidl Stiftung & Co KG', '__CLASS__': 'Adzuna::API::Response::Company'}",https://www.adzuna.de/details/5717773729?utm_medium=api&utm_source=a4bcf954,"Deine AufgabenWerde Teil unseres Daten & KI Teams, unterstütze datenbasierte Analysen und entwickle innovative Automatisierungslösungen. Ab Juli für 4 bis 6 Monate. … konkret heißt das:Erhalte Einblicke in Big Data und Machine Learning Technologien Mitarbeit bei Datenerhebung, -aufbereitung und explorativer Analyse Entwicklung, Validierung und Pilotierung KI- und Statistik-basierte Lösungen für automatisierte Entscheidungen in Fachabteilungen Einbringen in die strategische Definition von Daten-…",8.55014,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",Praktikum Data Science,5717773729,2026-05-03T11:32:33Z,Adzuna::API::Response::Job,49.3196,0,,,,
"{'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart', 'Mitte'], 'display_name': 'Mitte, Stuttgart', '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNzc3MDAxMCIsInMiOiJ5cEwzZ1psSDhSR3pmSTdMU0g3NE5RIn0.Yx4s3KWKbr_xRBGBRQInvqx1fOBIJSeqvWcXHiPafXQ,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Lidl Stiftung & Co KG'}",https://www.adzuna.de/details/5717770010?utm_medium=api&utm_source=a4bcf954,"Deine AufgabenWerde Teil unseres Daten & KI Teams, unterstütze datenbasierte Analysen und entwickle innovative Automatisierungslösungen. Ab Juli für 4 bis 6 Monate. … konkret heißt das:Erhalte Einblicke in Big Data und Machine Learning Technologien Mitarbeit bei Datenerhebung, -aufbereitung und explorativer Analyse Entwicklung, Validierung und Pilotierung KI- und Statistik-basierte Lösungen für automatisierte Entscheidungen in Fachabteilungen Einbringen in die strategische Definition von Daten-…",9.18071,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",Praktikum Data Science,5717770010,2026-05-03T11:29:37Z,Adzuna::API::Response::Job,48.77713,0,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin', 'Mitte'], 'display_name': 'Mitte, Berlin'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNzc2ODUwMSIsInMiOiJ5cEwzZ1psSDhSR3pmSTdMU0g3NE5RIn0.XVnsz3j-p5-HDZ2G6oPgUUSQlf2IqFjNvH2nucfIox8,"{'display_name': 'Lidl Stiftung & Co KG', '__CLASS__': 'Adzuna::API::Response::Company'}",https://www.adzuna.de/details/5717768501?utm_medium=api&utm_source=a4bcf954,"Deine AufgabenWerde Teil unseres Daten & KI Teams, unterstütze datenbasierte Analysen und entwickle innovative Automatisierungslösungen. Ab Juli für 4 bis 6 Monate. … konkret heißt das:Erhalte Einblicke in Big Data und Machine Learning Technologien Mitarbeit bei Datenerhebung, -aufbereitung und explorativer Analyse Entwicklung, Validierung und Pilotierung KI- und Statistik-basierte Lösungen für automatisierte Entscheidungen in Fachabteilungen Einbringen in die strategische Definition von Daten-…",13.40933,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Praktikum Data Science,5717768501,2026-05-03T11:27:44Z,Adzuna::API::Response::Job,52.52219,0,,,,
"{'area': ['Deutschland', 'Hamburg', 'Hamburg-Altstadt'], 'display_name': 'Hamburg-Altstadt, Hamburg', '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoieXBMM2dabEg4Ukd6Zkk3TFNINzROUSIsImkiOiI1NzE3NzcxNDM4In0.wks4PsKfJR_yaFFe7OotHnGDKVhA30KUyGabl4-q8NI,"{'display_name': 'Lidl Stiftung & Co KG', '__CLASS__': 'Adzuna::API::Response::Company'}",https://www.adzuna.de/details/5717771438?utm_medium=api&utm_source=a4bcf954,"Deine AufgabenWerde Teil unseres Daten & KI Teams, unterstütze datenbasierte Analysen und entwickle innovative Automatisierungslösungen. Ab Juli für 4 bis 6 Monate. … konkret heißt das:Erhalte Einblicke in Big Data und Machine Learning Technologien Mitarbeit bei Datenerhebung, -aufbereitung und explorativer Analyse Entwicklung, Validierung und Pilotierung KI- und Statistik-basierte Lösungen für automatisierte Entscheidungen in Fachabteilungen Einbringen in die strategische Definition von Daten-…",9.99417,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",Praktikum Data Science,5717771438,2026-05-03T11:31:08Z,Adzuna::API::Response::Job,53.5504,0,,,,
"{'display_name': 'Bad Mergentheim, Main-Tauber-Kreis', 'area': ['Deutschland', 'Baden-Württemberg', 'Main-Tauber-Kreis', 'Bad Mergentheim'], '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoieXBMM2dabEg4Ukd6Zkk3TFNINzROUSIsImkiOiI1NzE3NzcwMzA0In0.K-S13FUudqkxnGzVc-D797KYb18zRVEFKMBklm-Gd08,"{'display_name': 'Lidl Stiftung & Co KG', '__CLASS__': 'Adzuna::API::Response::Company'}",https://www.adzuna.de/details/5717770304?utm_medium=api&utm_source=a4bcf954,"Deine AufgabenWerde Teil unseres Daten & KI Teams, unterstütze datenbasierte Analysen und entwickle innovative Automatisierungslösungen. Ab Juli für 4 bis 6 Monate. … konkret heißt das:Erhalte Einblicke in Big Data und Machine Learning Technologien Mitarbeit bei Datenerhebung, -aufbereitung und explorativer Analyse Entwicklung, Validierung und Pilotierung KI- und Statistik-basierte Lösungen für automatisierte Entscheidungen in Fachabteilungen Einbringen in die strategische Definition von Daten-…",9.77315,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",Praktikum Data Science,5717770304,2026-05-03T11:29:57Z,Adzuna::API::Response::Job,49.4902,0,,,,
"{'display_name': 'Altstadt-Lehel, München', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Altstadt-Lehel'], '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoieXBMM2dabEg4Ukd6Zkk3TFNINzROUSIsImkiOiI1NzE3NzcxNDM0In0.YD3DGxVwJ_Co2l7srbcXOLsK9GdbAivQ5nLPw5tLWu4,"{'display_name': 'Lidl Stiftung & Co KG', '__CLASS__': 'Adzuna::API::Response::Company'}",https://www.adzuna.de/details/5717771434?utm_medium=api&utm_source=a4bcf954,"Deine AufgabenWerde Teil unseres Daten & KI Teams, unterstütze datenbasierte Analysen und entwickle innovative Automatisierungslösungen. Ab Juli für 4 bis 6 Monate. … konkret heißt das:Erhalte Einblicke in Big Data und Machine Learning Technologien Mitarbeit bei Datenerhebung, -aufbereitung und explorativer Analyse Entwicklung, Validierung und Pilotierung KI- und Statistik-basierte Lösungen für automatisierte Entscheidungen in Fachabteilungen Einbringen in die strategische Definition von Daten-…",11.56907,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Praktikum Data Science,5717771434,2026-05-03T11:31:08Z,Adzuna::API::Response::Job,48.14093,0,,,,
"{'display_name': 'Auhof, Schwäbisch Hall (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Schwäbisch Hall (Kreis)', 'Auhof'], '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoieXBMM2dabEg4Ukd6Zkk3TFNINzROUSIsImkiOiI1NzE3NzY5NTA1In0.Lw6A5DTesZwqFBdrmFx7GGwXkX9jB0gZYf_i2sesaBE,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Lidl Stiftung & Co KG'}",https://www.adzuna.de/details/5717769505?utm_medium=api&utm_source=a4bcf954,"Deine AufgabenWerde Teil unseres Daten & KI Teams, unterstütze datenbasierte Analysen und entwickle innovative Automatisierungslösungen. Ab Juli für 4 bis 6 Monate. … konkret heißt das:Erhalte Einblicke in Big Data und Machine Learning Technologien Mitarbeit bei Datenerhebung, -aufbereitung und explorativer Analyse Entwicklung, Validierung und Pilotierung KI- und Statistik-basierte Lösungen für automatisierte Entscheidungen in Fachabteilungen Einbringen in die strategische Definition von Daten-…",10.07017,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",Praktikum Data Science,5717769505,2026-05-03T11:29:09Z,Adzuna::API::Response::Job,49.15791,0,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm'], 'display_name': 'Neckarsulm, Heilbronn (Kreis)'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoieXBMM2dabEg4Ukd6Zkk3TFNINzROUSIsImkiOiI1NzA4NzQxMTkzIn0.nQvu06C_oo2mTjrhz7QEaFHKryl0fdxFvgw5L6SI0Qs,"{'display_name': 'Lidl Stiftung', '__CLASS__': 'Adzuna::API::Response::Company'}",https://www.adzuna.de/details/5708741193?utm_medium=api&utm_source=a4bcf954,"Deine Aufgaben Werde Teil unseres Daten & KI Teams, unterstütze datenbasierte Analysen und entwickle innovative Automatisierungslösungen. Ab Juli für 4 bis 6 Monate. … konkret heißt das: Erhalte Einblicke in Big Data und Machine Learning Technologien Mitarbeit bei Datenerhebung, -aufbereitung und explorativer Analyse Entwicklung, Validierung und Pilotierung KI- und Statistik-basierte Lösungen für automatisierte Entscheidungen in Fachabteilungen Einbringen in die strategische Definition von Date…",9.2274,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",Praktikum Data Science,5708741193,2026-04-23T23:49:55Z,Adzuna::API::Response::Job,49.18975,0,full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Altstadt, Frankfurt am Main', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main', 'Altstadt']}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNzc3MjQ0MiIsInMiOiJ5cEwzZ1psSDhSR3pmSTdMU0g3NE5RIn0.st2VZX45-M0jYcAnn2DJGynJiIHTVeU4j1ngVlcEHsg,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Lidl Stiftung & Co KG'}",https://www.adzuna.de/details/5717772442?utm_medium=api&utm_source=a4bcf954,"Deine AufgabenWerde Teil unseres Daten & KI Teams, unterstütze datenbasierte Analysen und entwickle innovative Automatisierungslösungen. Ab Juli für 4 bis 6 Monate. … konkret heißt das:Erhalte Einblicke in Big Data und Machine Learning Technologien Mitarbeit bei Datenerhebung, -aufbereitung und explorativer Analyse Entwicklung, Validierung und Pilotierung KI- und Statistik-basierte Lösungen für automatisierte Entscheidungen in Fachabteilungen Einbringen in die strategische Definition von Daten-…",8.68432,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",Praktikum Data Science,5717772442,2026-05-03T11:31:45Z,Adzuna::API::Response::Job,50.11218,0,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bonn'], 'display_name': 'Bonn, Nordrhein-Westfalen'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ3MDg3NTk1OSIsInMiOiJ5cEwzZ1psSDhSR3pmSTdMU0g3NE5RIn0.S5YhDDIePe9Eh8UQ2DBnc8HErsyEZeoktflL224kzqw,"{'display_name': 'BWI GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",https://www.adzuna.de/land/ad/5470875959?se=ypL3gZlH8RGzfI7LSH74NQ&utm_medium=api&utm_source=a4bcf954&v=D2D4D72F315B748F7BB434C91EFE3AD5CFBF40CA,"Als primärer Digitalisierungspartner der Bundeswehr erbringen wir stabile, sichere und effiziente IT-Services im In- und Ausland, vom Grundbetrieb bis in den einsatznahen Bereich und tragen so zur kontinuierlichen Erhöhung der Führungs- und Einsatzfähigkeit der Bundeswehr bei. Mit über 7.700 Kolleg*innen betreiben und modernisieren wir eine der größten und komplexesten IT-Infrastrukturen in Deutschland. Wir suchen verantwortungsvolle IT-Spezialist*innen, die die Bundeswehr-IT aus Überzeugung in…",7.112412,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",Duales Studium zum Bachelor of Science in Wirtschaftsinformatik KI & Data Science inkl. Ausbildung zum Fachinformatiker Anwe,5470875959,2025-10-30T11:57:09Z,Adzuna::API::Response::Job,50.71942,0,,,,
"{'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)'], 'display_name': 'Karlsruhe (Kreis), Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoieXBMM2dabEg4Ukd6Zkk3TFNINzROUSIsImkiOiI1NTI0OTUyMDk5In0.WxEr2CA78tco42R9QoVEtzY4ylJKMvJZTg9b2EwPiv0,"{'display_name': 'BBBank eG', '__CLASS__': 'Adzuna::API::Response::Company'}",https://www.adzuna.de/land/ad/5524952099?se=ypL3gZlH8RGzfI7LSH74NQ&utm_medium=api&utm_source=a4bcf954&v=080FBA7A45708EAE809E8BF3D55A6666A1FE46BB,"BBBank eG - Better Banking Wir sind die größte genossenschaftliche Privatkundenbank in Deutschland. Als Digitalbank mit bundesweitem Filialnetz an über 100 Standorten vereinen wir Erfahrung und Innovation mit der über 100-jährigen Kompetenz eines erfolgreichen Bankhauses – kundenorientiert, wirtschaftlich, nachhaltig und sympathisch. Wir leben, lieben und liefern Better Banking und setzen Maßstäbe, die nachhaltig sind. Für Wachstum mit Substanz. Für beständige Weiterentwicklung, die Kundenerleb…",8.589191,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",Duales Studium Bachelor of Science (B.Sc.) Data Science und künstliche Intelligenz (m/w/d) 2026,5524952099,2025-12-02T23:55:35Z,Adzuna::API::Response::Job,49.073517,0,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Karlsruhe (Kreis), Baden-Württemberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)']}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoieXBMM2dabEg4Ukd6Zkk3TFNINzROUSIsImkiOiI1NjYyMzYyNzE3In0.npYP1n9UlZRNsgYA0kTR4b9TN2XdGd3WauKB9ZS86SE,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'BBBank eG'}",https://www.adzuna.de/land/ad/5662362717?se=ypL3gZlH8RGzfI7LSH74NQ&utm_medium=api&utm_source=a4bcf954&v=B25415500B04E87EF99E41B35D4468926957B60A,"BBBank eG - Better Banking Wir sind die größte genossenschaftliche Privatkundenbank in Deutschland. Als Digitalbank mit bundesweitem Filialnetz anüber 100 Standorten vereinen wir Erfahrung und Innovation mit derüber 100-jährigen Kompetenz eines erfolgreichen Bankhauses– kundenorientiert, wirtschaftlich, nachhaltig und sympathisch. Wir leben, lieben und liefern Better Banking und setzen Maßstäbe, die nachhaltig sind. Für Wachstum mit Substanz. Für beständige Weiterentwicklung, die Kundenerlebnis…",8.589191,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Duales Studium Bachelor of Science (B.Sc.) Data Science und knstliche Intelligenz (m/w/d) 2027,5662362717,2026-03-12T14:26:58Z,Adzuna::API::Response::Job,49.073517,0,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland', 'area': ['Deutschland']}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNjgyNTg1NSIsInMiOiJ5cEwzZ1psSDhSR3pmSTdMU0g3NE5RIn0.oYNM2vNhja4hmHGkHTPwVxiNgKx6KggkY2EutiPfmI0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Lidl Stiftung & Co. KG'}",https://www.adzuna.de/details/5716825855?utm_medium=api&utm_source=a4bcf954,"Einleitung Eine gute Idee war der Ursprung, ein erfolgreiches Konzept ist das Ergebnis. Qualität zum guten Preis möglichst vielen Menschen anbieten zu können treibt uns an - mittlerweile weltweit, denn wir sind Lidl. Hier ist das berufliche Zuhause vielfältiger Talente. Ob im Einkauf, in der Logistik, im Warengeschäft oder in der IT; ob als Impulsgeber, Gestalter oder Dienstleister der Länder. Wir suchen Anpacker, Durchstarter, Möglichmacher und bieten spannende Aufgaben und Projekte in einem d…",,"{'label': 'Stellen für Hochschulabsolventen', 'tag': 'graduate-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",Praktikum Data Science - Immobilien,5716825855,2026-05-02T11:05:02Z,Adzuna::API::Response::Job,,0,,,,
