title,company,__CLASS__,location,latitude,salary_is_predicted,description,redirect_url,id,category,adref,created,longitude,contract_time,salary_max,salary_min,contract_type
Data Science Lead 1,"{'display_name': 'UCB', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,"{'display_name': 'Monheim, Donau-Ries (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Donau-Ries (Kreis)', 'Monheim']}",48.84099,0,"Make your mark for patients To strengthen our Global Advanced Analytics team, we are looking for an adaptable, collaborative individual with an intrapreneurial mindset for our Analytics Lead opening . This hybrid role is based in our headquarters in Monheim, Germany requiring 40% onsite presence and 5-10% international/ domestic travel. About the role You will help to inform on the commercial viability of various assets in development. You will be responsible for making exceptional business imp…",https://www.adzuna.de/details/5672477950?utm_medium=api&utm_source=a4bcf954,5672477950,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3MjQ3Nzk1MCIsInMiOiJiZzQwQUpnODhSR1ozTDlrRGV0RzNnIn0.VZQxL35f20405ui03anegS1ZuILOj7WAq2ZzVjZzFyU,2026-03-19T22:33:09Z,10.85789,,,,
Team Lead Data Science,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mapp Digital Us Llc'}",Adzuna::API::Response::Job,"{'display_name': 'Berlin, Deutschland', 'area': ['Deutschland', 'Berlin'], '__CLASS__': 'Adzuna::API::Response::Location'}",52.507706,0,"INTRODUCTION TO THE COMPANY Webtrekk is one of Europe’s market leaders for Customer Intelligence and Marketing Analytics. Since 2019, we are part of the marketing technology service provider, Mapp, and support marketers and data analysts in understanding and analyzing the behavior of their website and app users across all channels and help to utilize this information specifically for marketing purposes. Our solution, which is based on first-party data, ensures maximum data depth for our custome…",https://www.adzuna.de/details/4870489075?utm_medium=api&utm_source=a4bcf954,4870489075,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYmc0MEFKZzg4UkdaM0w5a0RldEczZyIsImkiOiI0ODcwNDg5MDc1In0.ChoCcNOwkimLQcRvSKRGfRcgIzLK3M30L4wZQpgtBj8,2024-09-20T13:48:26Z,13.420806,full_time,,,
Praktikum Data Science in Neckarsulm,"{'display_name': 'Lidl Stiftung', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,"{'display_name': 'Deutschland', 'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location'}",,0,"Deine Aufgaben Werde für 4-6 Monate Teil unseres Daten & KI Teams, unterstütze datenbasierte Analysen und entwickle innovative Automatisierungslösungen. … konkret heißt das: Erhalte Einblicke in Big Data und Machine Learning Technologien Wirke mit bei Datenerhebung, -aufbereitung und explorativer Analyse Entwickle, validiere und pilotiere KI- und Statistik-basierte Lösungen für automatisierte Entscheidungen in Fachabteilungen. Bringe dich in die strategische Definition von Daten- & KI-Themen ei…",https://www.adzuna.de/details/5458103140?utm_medium=api&utm_source=a4bcf954,5458103140,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ1ODEwMzE0MCIsInMiOiJiZzQwQUpnODhSR1ozTDlrRGV0RzNnIn0.rIA1P6i_aaMHvOk4eJeD2CzMNmqIPH0jtGdzhKlIxCI,2025-10-22T01:23:50Z,,full_time,,,
Senior Engineer Machine Learning / AI (w/m/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'HUK-COBURG Versicherungsgruppe'}",Adzuna::API::Response::Job,"{'display_name': 'Coburg, Coburg (Kreis)', 'area': ['Deutschland', 'Bayern', 'Coburg (Kreis)', 'Coburg'], '__CLASS__': 'Adzuna::API::Response::Location'}",50.25777,0,"Hallo, lass uns WIR sagen! Wir - die HUK-COBURG Versicherungsgruppe - zählen zu den 10 größten in Deutschland. Vor über 90 Jahren gegründet sind wir mit über 13 Millionen Kund:innen heute der große Versicherer für Privathaushalte und der größte deutsche Autoversicherer. Dass wir oft preisgünstiger sind als andere Versicherungen, hat bei uns schon Tradition. Genau wie unser Ruf als Arbeitgeberin, mit der DU wachsen und deine persönlichen Ziele erreichen kannst. Bei uns kannst du eine spannende K…",https://www.adzuna.de/land/ad/5704541443?se=bg40AJg88RGZ3L9kDetG3g&utm_medium=api&utm_source=a4bcf954&v=05BD811C1D2E895484DDE0F4939414519E8CD0AF,5704541443,"{'label': 'Technikerstellen', 'tag': 'engineering-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYmc0MEFKZzg4UkdaM0w5a0RldEczZyIsImkiOiI1NzA0NTQxNDQzIn0.hwahj2jfEPAlhXmh2M5n-EpnAs7aR_TkUHzEoK4YHC4,2026-04-19T16:47:27Z,10.96603,,,,
"Referent (m/w/d) im Referat Physik, Ingenieurwissenschaften, Mathematik der Auswahlabteilung","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Alexander von Humboldt-Stiftung'}",Adzuna::API::Response::Job,"{'display_name': 'Bonn, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bonn'], '__CLASS__': 'Adzuna::API::Response::Location'}",50.71942,0,"Referent (m/w/d) im Referat Physik, Ingenieur­wissenschaften, Mathematik der Auswahlabteilung Gemeinsam in der Alexander von Humboldt-Stiftung – auf eine exzellente Verbindung Wir fördern im Namen der Bundesrepublik Deutschland herausragende Wissenschaftler*innen, unabhängig von Fachrichtung und Nationalität. Unser weltweites Netzwerk ist dabei ein wichtiger Grundstein für die Zusammenarbeit und somit für exzellente Forschung – bis hin zu Nobelpreisen. Die Auswahlabteilung berät ausländische un…",https://www.adzuna.de/land/ad/5704544319?se=bg40AJg88RGZ3L9kDetG3g&utm_medium=api&utm_source=a4bcf954&v=6D1FC8E68460A52385E559DB1EC0560F0708B083,5704544319,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNDU0NDMxOSIsInMiOiJiZzQwQUpnODhSR1ozTDlrRGV0RzNnIn0.uY2vJ83M7iRCN3SkW37Oa8_ql9xZ8I0IvoIdrdVxmSM,2026-04-19T16:49:43Z,7.112412,,,,
Teamleiter Master Data Management / Stammdaten (m/w/d),"{'display_name': 'Wilhelm Fricke SE - GRANIT PARTS', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,"{'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland']}",,0,"Abwechslungsreich, digital und fortschrittlich: So arbeiten wir in der FRICKE Gruppe . Mit über 4.000 Mitarbeitenden - verteilt auf 107 Standorte in 28 Ländern – ist unser gemeinsames Ziel, unseren Kunden hochwertige Ersatzteile, hervorragende Maschinen und erstklassigen Service zu bieten. Unser Erfolg beruht auf unserem starken Team. Als Familienunternehmen mit mehr als 100 Jahren Erfahrung entwickeln wir uns ständig weiter. Wilhelm Fricke SE - GRANIT PARTS GRANIT ist als Teil der FRICKE Grupp…",https://www.adzuna.de/land/ad/5704543920?se=bg40AJg88RGZ3L9kDetG3g&utm_medium=api&utm_source=a4bcf954&v=7F52C135C514EF499913C603B900BED1FF1C7D0F,5704543920,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen', 'tag': 'consultancy-jobs'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYmc0MEFKZzg4UkdaM0w5a0RldEczZyIsImkiOiI1NzA0NTQzOTIwIn0.SvK8jPGzkWYtVkmPyB7xH_dRQPSxUv1IEM58IramqiM,2026-04-19T16:49:41Z,,,,,
(Senior) Consultant PAS Tax - AI-Driven Global Mobility & Process Transformation (w/m/d),"{'display_name': 'EY Deutschland', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Berlin'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Berlin, Deutschland'}",52.507706,0,"Are you ready to shape your future with confidence? Gemeinsam die Welt jeden Tag ein bisschen besser machen. Für diesen Anspruch setzen wir bei EY alles in Bewegung und gehen als Team „all in"". Schließlich haben wir ein klares Ziel vor Augen: nachhaltigen Wert und Wachstum zu schaffen - für unsere Mandant:innen, Mitarbeitenden und die gesamte Gesellschaft. Unser globales Netzwerk aus rund 400.000 Mitarbeitenden weltweit bietet dir alle Möglichkeiten zu wachsen, dich zu entwickeln, dich zu spezi…",https://www.adzuna.de/land/ad/5679894670?se=bg40AJg88RGZ3L9kDetG3g&utm_medium=api&utm_source=a4bcf954&v=D1D819FD73E6C75AEFDF814849C506792EAD7608,5679894670,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3OTg5NDY3MCIsInMiOiJiZzQwQUpnODhSR1ozTDlrRGV0RzNnIn0.CtgjwGIhrOKkl4lurHsHWgRSKTDCGHnJk6TF4MUIad4,2026-03-27T03:14:03Z,13.420806,,,,
Data & Tools Expert (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'TKMS GmbH'}",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Schleswig-Holstein', 'Kiel'], 'display_name': 'Kiel, Schleswig-Holstein'}",54.319658,0,"TKMS steht für herausragende Ingenieurskunst und Innovationskraft im Überwasser- und Unterwasserschiffbau. Seit mehr als 185 Jahren. Als starker Partner, dem die NATO vertraut, bauen wir 70 Prozent ihrer U-Boot-Flotte und tragen so zu Frieden und Sicherheit bei. Weltweit. Bereit mit den Besten zu arbeiten? Werde Teil unseres Teams aus mehr als 8.500 Kolleginnen und Kollegen. Als wachsendes Marineunternehmen bieten wir zukunftssichere Entwicklungsmöglichkeiten in einem internationalen, diversen …",https://www.adzuna.de/land/ad/5685688642?se=bg40AJg88RGZ3L9kDetG3g&utm_medium=api&utm_source=a4bcf954&v=9D69D4EE90067404DC91B714C2BCA3F42812EF06,5685688642,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NTY4ODY0MiIsInMiOiJiZzQwQUpnODhSR1ozTDlrRGV0RzNnIn0.cV62xIqI-mi6q5RGMxkZISBfftaOqk-qYFtRFrHuJ-A,2026-04-01T16:26:10Z,10.137982,,,,
(Senior) Data Engineer - Azure Databricks / Lakehouse (m/w/d),"{'display_name': 'Deichmann SE', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Essen'], 'display_name': 'Essen, Nordrhein-Westfalen'}",51.444823,0,"Als eigenfinanziertes Familienunternehmen sind wir mehr als nur ein ca. 4.700 Standorte umspannendes Filialnetz in 34 Ländern, mehr als ca. 8,7 Mrd. Euro Jahresumsatz und mehr als einer der erfolgreichsten Online-Shops für Schuhe in Europa. Deichmann ist Wegbereiter, Förderer und Arbeitgeber von über 49.000 engagierten Mitarbeiterinnen und Mitarbeitern weltweit. Als nachhaltig expandierendes Unternehmen sind wir seit mehreren Jahrzehnten in der Lage, unseren Mitarbeitern einen sicheren Arbeitsp…",https://www.adzuna.de/land/ad/5622819055?se=bg40AJg88RGZ3L9kDetG3g&utm_medium=api&utm_source=a4bcf954&v=948F5A4633ABF02AE6C8C6EC340342895C280F70,5622819055,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYyMjgxOTA1NSIsInMiOiJiZzQwQUpnODhSR1ozTDlrRGV0RzNnIn0.1Wv-p7JwrKs-T6i3vOAm-pLaRrwNFB5HjCrI8GgE1go,2026-02-10T18:20:15Z,7.014478,,,,
Consultant Data Science - Fokus NLP,"{'display_name': 'getexperts & Partners', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,"{'display_name': 'Frankfurt am Main, Hessen', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main'], '__CLASS__': 'Adzuna::API::Response::Location'}",50.129683,0,"Deine Aufgaben Im Rahmen von Kundenprojekten konzipierst du Generative AI & NLP Systeme, die Kundenprobleme und Use Cases im Hinblick auf Performance, Latenz, Kosten, Erweiterbarkeit und Komplexität optimal abdecken. Du stehst dabei regelmäßig mit diversen Stakeholdern und Kundenvertreter:innen im engen Austausch. Du agierst als Projektentwickler:in, Subject-Matter-Expert:in oder Technical Lead. Du beschäftigst dich mit vielfältigen Use Cases wie z. B.: Knowledge Management mit Retrieval Augmen…",https://www.adzuna.de/details/5671644020?utm_medium=api&utm_source=a4bcf954,5671644020,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3MTY0NDAyMCIsInMiOiJiZzQwQUpnODhSR1ozTDlrRGV0RzNnIn0.q5kz2IOZrCTRS-oH5amhy5WtNcUjq6YCqtM9tGt7xfM,2026-03-19T06:58:00Z,8.650578,,,,
Praktikum/Abschlussarbeit im Bereich Data Science,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KSB'}",Adzuna::API::Response::Job,"{'display_name': 'Frankenthal, Bautzen (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Sachsen', 'Bautzen (Kreis)', 'Frankenthal']}",51.13209,0,"Unterstützen Sie uns im Rahmen eines Praktikums/einer Abschlussarbeit im Bereich Data Science. Studium/Fachrichtung | Mathematik, Statistik, Data Science, Informatik, Physik oder vglb. Studiengänge Einsatzbereich | Praktikum/Abschlussarbeit im Bereich Data Science Dauer | 3-6 Monate Bestens gefordert | Wir suchen motivierte Studierende, die sich unserem Data Science Team für ein Pflichtpraktikum und/oder eine Bachelor-/Masterarbeit (3-6 Monate) anschließen möchten. Bei uns können Sie praktische…",https://www.adzuna.de/details/5299866746?utm_medium=api&utm_source=a4bcf954,5299866746,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI5OTg2Njc0NiIsInMiOiJiZzQwQUpnODhSR1ozTDlrRGV0RzNnIn0.c-smp65wUkkEOPrh7ywSDqmo89VAZfO4CTMPc9mbeXE,2025-07-12T22:07:55Z,14.10731,,,,
Data Science - Work Student / Intern,"{'display_name': 'Hawk', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,"{'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland'}",,0,"About Us Hawk is the leading provider of AI-supported anti-money laundering and fraud detection technology. Banks and payment providers globally are using Hawk’s powerful combination of traditional rules and explainable AI to improve the effectiveness of their AML compliance and fraud prevention by identifying more crime while maximizing efficiency by reducing false positives. With our solution, we are playing a vital role in the global fight against Money Laundering, Fraud, or the financing of…",https://www.adzuna.de/details/5619443029?utm_medium=api&utm_source=a4bcf954,5619443029,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYxOTQ0MzAyOSIsInMiOiJiZzQwQUpnODhSR1ozTDlrRGV0RzNnIn0.WRT-QChyQmsDOILekmirkH3t1S_bBbORtob9m89vXfQ,2026-02-07T21:04:27Z,,full_time,,,
Internship Data Science & Business Analytics,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Lufthansa Technik AG'}",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hamburg', 'Alsterdorf'], 'display_name': 'Alsterdorf, Hamburg'}",53.61011,0,"Aufgaben: Join a team shaping the future of analytics: build production-ready frontends, deploy containerized cloud solutions, and create intelligent GenAI-driven innovations. Explore, prototype, and implement cutting-edge models while ensuring data quality that powers real business impact! Exciting topics await you during your internship: Work on current state-of-the-art innovation projects in the field of business analytics & data science Help us in creating production-ready frontends to visu…",https://www.adzuna.de/details/5697165809?utm_medium=api&utm_source=a4bcf954,5697165809,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYmc0MEFKZzg4UkdaM0w5a0RldEczZyIsImkiOiI1Njk3MTY1ODA5In0.UeRp9Aid-OQTG_dU-m1tWVnxMKVQN9RxUJShRnZaV2o,2026-04-12T03:57:40Z,10.01166,,,,
Werkstudent (all genders) - Data Science,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Future Marketing'}",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland'], 'display_name': 'Deutschland'}",,0,"Wir suchen dich als Verstärkung für unser Team in Hamburg , Düsseldorf , Köln , Berlin, München oder auch gerne remote als Werkstudent (all genders) - Data Science . Es erwarten Dich facettenreiche und verantwortungsvolle Aufgaben in unterschiedlichen Branchen wie Fashion, Retail, Electronics, Internetservices oder Automotive. Erstellen von Zielgruppen-Analysen Auswertung von marketingrelevanten Modellen, z.B. anhand von Spend-, Umsatz- und Tracking-Daten Mitwirkung bei der Standardisierung von…",https://www.adzuna.de/details/5594629150?utm_medium=api&utm_source=a4bcf954,5594629150,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'pr-advertising-marketing-jobs', 'label': 'Stellen aus PR, Werbung & Marketing'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU5NDYyOTE1MCIsInMiOiJiZzQwQUpnODhSR1ozTDlrRGV0RzNnIn0.vqq97ijy77eFBpZyUv-UH9yP_bMLNtcC63ODl3SiiH4,2026-01-21T21:36:06Z,,part_time,,,
"Data Science Intern, Music & Audio","{'display_name': 'Melotech', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,"{'display_name': 'Berlin, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin']}",52.507706,0,"Who we are Melotech is revolutionizing media and entertainment. We create art through technology for humans to enjoy. In just 24 months, our work has been heard, watched and loved for over 3 billion minutes worldwide. Founded by entrepreneur and investor Soheil Mirpour, we are backed by top VCs Cherry Ventures, Speedinvest and GFC, alongside world-class angels from firms such as Spotify, Blackstone and KKR. What you will do Join us as Data Scientist Intern to bring order to the chaos of culture…",https://www.adzuna.de/details/5502240982?utm_medium=api&utm_source=a4bcf954,5502240982,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYmc0MEFKZzg4UkdaM0w5a0RldEczZyIsImkiOiI1NTAyMjQwOTgyIn0.ct9b-uIIYW5tLNZCy5rQwnznHLZerPS2aLcUOapI_fY,2025-11-18T18:47:23Z,13.420806,full_time,,,
Solution Consultant – Data & Process Integration Services/Master Data Management (f/m/d),"{'display_name': 'Henkell & Co. Sektkellerei KG', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Hessen', 'Wiesbaden (Kreis)', 'Wiesbaden'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Wiesbaden, Wiesbaden (Kreis)'}",50.08407,0,"We are seeking a dynamic and experienced Solution Consultant to join our team, specializing in Data & Process Integration Services and Master Data Management Aufgaben Central responsibility for solutions in MDM/MDG, PIM and GS1/GDSN Provision of required data endpoints with aggregated data from various (sub-)systems for Business Intelligence & Analytics solution in coordination with the specialist departments Consulting the business departments on data quality and data provision for business ap…",https://www.adzuna.de/land/ad/5702626787?se=bg40AJg88RGZ3L9kDetG3g&utm_medium=api&utm_source=a4bcf954&v=B2BEC17D2D1B7BCF2893829D732F06FD73F20B57,5702626787,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMjYyNjc4NyIsInMiOiJiZzQwQUpnODhSR1ozTDlrRGV0RzNnIn0.jvaninSq7aUUht-UqmZgJAT06bfhyVi-NG3h2g1Rk_w,2026-04-17T16:25:21Z,8.23838,,,,
(Senior) Data Architect / Data Engineer (m/w/d),"{'display_name': 'Trianel GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Aachen (Kreis)', 'Aachen'], 'display_name': 'Aachen, Aachen (Kreis)'}",50.773914,0,"Wir sind das führende Netzwerk von Stadt­werken in Europa. Wir stehen für Unab­hängig­keit und neue Wege. Im Wett­bewerb bieten wir unseren Partnern Kompetenz in Erzeugung, Handel und Vertrieb. Wir bündeln Akti­vi­täten und gestalten Energie­märkte. So unter­stützen wir Stadt­werke darin, eigen­ständig zu bleiben. (Senior) Data Architect / Data Engineer (m/w/d) Für unseren Bereich Energiehandels-IT am Standort Aachen suchen wir Dich. Aufgaben Entwicklungsarbeit – Weiterentwicklung unserer neuen…",https://www.adzuna.de/land/ad/5704541384?se=bg40AJg88RGZ3L9kDetG3g&utm_medium=api&utm_source=a4bcf954&v=85F10DAC0C4351191FD0A4F3110850BA3F170854,5704541384,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'engineering-jobs', 'label': 'Technikerstellen'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYmc0MEFKZzg4UkdaM0w5a0RldEczZyIsImkiOiI1NzA0NTQxMzg0In0.24eGLw8WGMdlfEtG99Bbhz4qoQ6QkI9dpe54J1k0ynM,2026-04-19T16:47:25Z,6.089788,,,,
