description,__CLASS__,category,title,company,latitude,id,salary_is_predicted,location,longitude,redirect_url,created,adref,contract_time,salary_max,salary_min,contract_type
"Das sind wir Daten sind für uns nicht gleich Daten. Du teilst unsere Mission ""Mehr aus Daten rausholen""? Dann bist Du als Newbie oder erfahrenes Data Science Talent bei uns mehr als willkommen! Bei SKOPOS ELEMENTS unterstützen talentierte Data Scientists zukunftsorientierte Unternehmen und Menschen bei ihrem Weg zur Data Driven Company. Als Teil der SKOPOS GROUP sind wir seit 1995 führender Anbieter in der Marktforschung und beschäftigen aktuell über 120 Mitarbeitende. Begleite unser Wachstum u…",Adzuna::API::Response::Job,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Initiativbewerbung Data Science /BI,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'SKOPOS GROUP'}",50.87096,5416817660,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Hürth, Rhein-Erft-Kreis', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Rhein-Erft-Kreis', 'Hürth']}",6.86811,https://www.adzuna.de/details/5416817660?utm_medium=api&utm_source=a4bcf954,2025-09-27T04:18:22Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNnVuUkVRU2Q4QkdadmVkSF9sS01QUSIsImkiOiI1NDE2ODE3NjYwIn0.oUzoeHrlo5VBUA1_B8JiQyYJR0eSv5mIuzbzpd28vNE,full_time,,,
"Short Facts Join us on our journey : We at Flexa and Entrix are a diverse team of 50, from 12 nationalities, and steadily growing. To drive the smart and sustainable energy future, we are looking for a forward-thinking and experienced Head of Data Science (d/f/m) who shares our vision and values. A pioneering Head of Data Science to lead and grow our Data Science team with innovation, foster talent and teamwork, and drive our offering's growth in alignment with and exceeding Flexa's strategic g…",Adzuna::API::Response::Job,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",Head of Data Science,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Flexa'}",48.1476,5180670474,0,"{'display_name': 'Maxvorstadt, München', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Maxvorstadt'], '__CLASS__': 'Adzuna::API::Response::Location'}",11.56803,https://www.adzuna.de/details/5180670474?utm_medium=api&utm_source=a4bcf954,2025-05-04T21:27:47Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTE4MDY3MDQ3NCIsInMiOiI2dW5SRVFTZDhCR1p2ZWRIX2xLTVBRIn0.cEE-OMU8v0Ld5QQjjxbrgwW_lZ5MqjeJg_Tr-sgORRY,full_time,140000.0,100000.0,
"About the Role: At Centric, we help some of the world’s most recognized fashion, beauty, and home brands make smarter pricing and inventory decisions with the power of AI. As a (Senior) Data Scientist / Consultant, you’ll combine deep analytical expertise with a consulting mindset — applying advanced data techniques while working directly with clients to turn insights into measurable impact. This role is ideal if you enjoy problem-solving, explaining complex concepts clearly, and collaborating …",Adzuna::API::Response::Job,"{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",(Senior) Data Science Consultant,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Centric Software'}",51.226802,5383432819,0,"{'display_name': 'Düsseldorf, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf'], '__CLASS__': 'Adzuna::API::Response::Location'}",6.808387,https://www.adzuna.de/details/5383432819?utm_medium=api&utm_source=a4bcf954,2025-09-04T22:25:05Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNnVuUkVRU2Q4QkdadmVkSF9sS01QUSIsImkiOiI1MzgzNDMyODE5In0.NTKbqWkWDOOoqCs0FNLOLSPdLTZW9D4XsRm86bTjAvg,full_time,,,
"INTRODUCTION TO THE COMPANY Webtrekk is one of Europe’s market leaders for Customer Intelligence and Marketing Analytics. Since 2019, we are part of the marketing technology service provider, Mapp, and support marketers and data analysts in understanding and analyzing the behavior of their website and app users across all channels and help to utilize this information specifically for marketing purposes. Our solution, which is based on first-party data, ensures maximum data depth for our custome…",Adzuna::API::Response::Job,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",Team Lead Data Science,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mapp Digital Us Llc'}",52.507706,4870489075,0,"{'display_name': 'Berlin, Deutschland', 'area': ['Deutschland', 'Berlin'], '__CLASS__': 'Adzuna::API::Response::Location'}",13.420806,https://www.adzuna.de/details/4870489075?utm_medium=api&utm_source=a4bcf954,2024-09-20T13:48:26Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNnVuUkVRU2Q4QkdadmVkSF9sS01QUSIsImkiOiI0ODcwNDg5MDc1In0.ezW594yc0E6vBqYBrqQN8SI4IsnGhiUc1h3Foxd46Is,full_time,,,
"Deine Aufgaben Werde für 4-6 Monate Teil unseres Daten & KI Teams, unterstütze datenbasierte Analysen und entwickle innovative Automatisierungslösungen. … konkret heißt das: Erhalte Einblicke in Big Data und Machine Learning Technologien Wirke mit bei Datenerhebung, -aufbereitung und explorativer Analyse Entwickle, validiere und pilotiere KI- und Statistik-basierte Lösungen für automatisierte Entscheidungen in Fachabteilungen. Bringe dich in die strategische Definition von Daten- & KI-Themen ei…",Adzuna::API::Response::Job,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Praktikum Data Science in Neckarsulm,"{'display_name': 'Lidl Stiftung', '__CLASS__': 'Adzuna::API::Response::Company'}",,5373364143,0,"{'area': ['Deutschland'], 'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}",,https://www.adzuna.de/details/5373364143?utm_medium=api&utm_source=a4bcf954,2025-08-29T14:57:18Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNnVuUkVRU2Q4QkdadmVkSF9sS01QUSIsImkiOiI1MzczMzY0MTQzIn0.uttAs_aIWh9sn3j6avBGhSordlgJGN8NI5bEThjXM7I,full_time,,,
"Aufgaben Profil Wir bieten Rund 3.500 Kolleginnen und Kollegen haben bei uns bereits ihr berufliches Zuhause gefunden und gestalten das Heute und Morgen der Sparkasse KölnBonn maßgeblich mit. Gerade als traditionsbewusste Arbeitgeberin sind wir uns der Verantwortung für die Zukunft unserer Region bewusst. Steuere, gestalte diese Zukunft mit, und schreib deine Abschlussarbeit– Methodenvergleich: Messung von Marktanteilen im Finanzsektor als Bachelorand/Masterand (m/w/d) bei der Sparkasse KölnBon…",Adzuna::API::Response::Job,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",Bachelorand/Masterand – Messung von Marktanteilen im Finanzsektor (m/w/d) bei der Sparkasse KölnBonn,"{'display_name': 'Sparkasse KölnBonn', '__CLASS__': 'Adzuna::API::Response::Company'}",50.940164,5385072050,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Köln, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln']}",6.969972,https://www.adzuna.de/land/ad/5385072050?se=6unREQSd8BGZvedH_lKMPQ&utm_medium=api&utm_source=a4bcf954&v=4FBED92952F0DC3290E1DD30F3AAE5FFCCD7B2E1,2025-09-05T20:15:49Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM4NTA3MjA1MCIsInMiOiI2dW5SRVFTZDhCR1p2ZWRIX2xLTVBRIn0.a3vkPm642N82EDnUWnDih6UlovQ4lwuLwNtCkbtPGBc,,,,
"Das Hauptzollamt Bremen sucht am Standort Bremerhaven : Zwei Beschäftigte (m/w/d) im Sachgebiet E – Finanzkontrolle Schwarzarbeit - im Bereich IT- Digitale Forensik bei der Zollverwaltung Entgeltgruppe E 9b TVöD, Besoldungsgruppe A 9g BBesO Im Rahmen einer externen Personalverstärkungsmaßnahme der Zollverwaltung sucht das Hauptzollamt Bremen zwei Beschäftigte (m/w/d) im Sachgebiet E – Finanzkontrolle Schwarzarbeit - Bereich IT - Digitale Forensik - am Standort Barkhausenstraße 60, 27568 Bremerh…",Adzuna::API::Response::Job,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",IT-Forensiker*in Finanzkontrolle Schwarzarbeit (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Hauptzollamt Bremen'}",53.548992,5385071927,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bremen', 'Bremerhaven'], 'display_name': 'Bremerhaven, Bremen'}",8.595073,https://www.adzuna.de/land/ad/5385071927?se=6unREQSd8BGZvedH_lKMPQ&utm_medium=api&utm_source=a4bcf954&v=208AD8220D5B553F23F694E222C2FE58F0C15F45,2025-09-05T20:15:48Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNnVuUkVRU2Q4QkdadmVkSF9sS01QUSIsImkiOiI1Mzg1MDcxOTI3In0.g7o4DQRFCe6vDzfvsjmSigxGL9f4Hh1Oow1PSb9_AhE,,,,
"Tagtäglich engagieren sich rund 15‘000 Mitarbeitende im Netzwerk von Valora, um den Menschen unterwegs mit einem umfassenden Foodvenience-Angebot das kleine Glück zu bringen – nah, schnell, praktisch und frisch. Die rund 2‘700 kleinflächigen Verkaufsstellen von Valora befinden sich an Hochfrequenzlagen in der Schweiz, Deutschland, Österreich, Luxemburg und den Niederlanden. Zum Unternehmen gehören unter anderem k kiosk, Brezelkönig, BackWerk, Ditsch, Press & Books, avec, Caffè Spettacolo, Fritt…",Adzuna::API::Response::Job,"{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}",Senior IT Senior Engineer Fullstack (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Valora Food Service Deutschland GmbH'}",51.444823,5381356886,0,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Essen'], 'display_name': 'Essen, Nordrhein-Westfalen', '__CLASS__': 'Adzuna::API::Response::Location'}",7.014478,https://www.adzuna.de/land/ad/5381356886?se=6unREQSd8BGZvedH_lKMPQ&utm_medium=api&utm_source=a4bcf954&v=C70AB454EE53342D9E5B95D91578D4B74A848D95,2025-09-03T20:00:19Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNnVuUkVRU2Q4QkdadmVkSF9sS01QUSIsImkiOiI1MzgxMzU2ODg2In0.OpI6s7KtNryHhq0uM35-UCvJJYoHEOcQ6dErr6RGkXU,,,,
"BRUNATA-METRONA Hamburg ist ein inhaber­geführtes mittelständisches Familien­unter­nehmen und Teil der bundesweit erfolgreichen BRUNATA-METRONA-Gruppe. Als eines der marktführenden Unternehmen stehen wir seit mehr als sechs Jahrzehnten für Know-how und Innovation bei allen Prozessen rund um die Erfassung und Abrechnung von Energie- und Wasserverbrauch. Unsere Mission besteht darin, die nachhaltige und intelligente Nutzung von Immobilien zu ermöglichen. Wir unterstützen und begleiten Eigentümer:…",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",Senior Data Management Expert (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'BRUNATA Wärmemesser Hagen GmbH & Co. KG'}",53.557429,5379816059,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hamburg'], 'display_name': 'Hamburg, Deutschland'}",9.987297,https://www.adzuna.de/land/ad/5379816059?se=6unREQSd8BGZvedH_lKMPQ&utm_medium=api&utm_source=a4bcf954&v=261983DA21745C711AE2BCC3B40FD749AA4D1D81,2025-09-02T20:00:09Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM3OTgxNjA1OSIsInMiOiI2dW5SRVFTZDhCR1p2ZWRIX2xLTVBRIn0.doTjZi0jZJtpnkPGXQASgrB992uekZj0VMAFjV2_7do,,,,
"Bei uns kannst Du erleben, was passiert, wenn zwei große Konzerne ein gemeinsames Ziel verfolgen: Glasfaser Nordwest , das Joint Venture von EWE und Deutsche Telekom, sucht Verstärkung. Sei ab sofort für unseren Standort in Oldenburg dabei – als IT Innovationsmanager (m/w/d) Kennziffer: 12839 Aufgaben Technologie-Scouting: Du identifizierst und bewertest neue Technologien (z. B. GenAI, KI, Automatisierung, Cloud, IoT). Pilotierung & Prototyping: Du bist für die Entwicklung und Umsetzung von Pro…",Adzuna::API::Response::Job,"{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}",IT Innovationsmanager (m/w/d),"{'display_name': 'Glasfaser NordWest GmbH & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",53.147169,5406498130,0,"{'display_name': 'Oldenburg, Oldenburg (Kreis)', 'area': ['Deutschland', 'Niedersachsen', 'Oldenburg (Kreis)', 'Oldenburg'], '__CLASS__': 'Adzuna::API::Response::Location'}",8.218802,https://www.adzuna.de/land/ad/5406498130?se=6unREQSd8BGZvedH_lKMPQ&utm_medium=api&utm_source=a4bcf954&v=0C930569B2587D2F27282DCBC183004D84053449,2025-09-19T08:25:34Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNnVuUkVRU2Q4QkdadmVkSF9sS01QUSIsImkiOiI1NDA2NDk4MTMwIn0.HOqMapoQT9Xv0MrQQccjuigKLbIXpj4DL0mZqT7PbC4,,,,
"Dein Team Du hast Freude an Innovationen, spannenden Inhalten und kollegialem Teamspirit? Mit unseren Berater:innen wächst du mit deinen Aufgaben und lernst von unseren Expert:innen. Gemeinsam beraten wir unsere deutsch- und englischsprachigen Kunden bei ihren Herausforderungen im Umfeld von Business Intelligence, Planung, Advanced Analytics & Data Science. Wir verbinden höchste Beratungskompetenz mit technischer Expertise. Dabei konzipieren und implementieren wir maßgeschneiderte Lösungen auf …",Adzuna::API::Response::Job,"{'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen'}",Wirtschaftsinformatiker als Trainee Data Engineering SAP / Azure (m/w/d),"{'display_name': 'ISR Information Products AG', '__CLASS__': 'Adzuna::API::Response::Company'}",53.557429,5395896126,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hamburg'], 'display_name': 'Hamburg, Deutschland'}",9.987297,https://www.adzuna.de/land/ad/5395896126?se=6unREQSd8BGZvedH_lKMPQ&utm_medium=api&utm_source=a4bcf954&v=7F665D4F347DC826987E23A375523484965D26A1,2025-09-12T17:34:15Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM5NTg5NjEyNiIsInMiOiI2dW5SRVFTZDhCR1p2ZWRIX2xLTVBRIn0.g7g9_UbQryi_M0CFl5Hjoz8hOjSS07KjPI1bLeKybSk,full_time,,,
Wir ermöglichen fundierte Entscheidungen durch die Erhebung und Aufbereitung von über 350 gesetzlich angeordneten Statistiken. Gestalten Sie die Zukunft der Statistik in Bayern aktiv mit und werden Sie Teil eines engagierten Teams. Wir suchen zum nächstmöglichen Zeitpunkt in unserer Dienststelle Fürth eine/einen IT-Fachkoordinatorin / IT-Fachkoordinator (m/w/d) Sie verfügen über tiefe und breite konzeptionelle Kenntnisse im Bereich der Informationstechnologie und sind dabei gleichermaßen in The…,Adzuna::API::Response::Job,"{'label': 'Verwaltungsstellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'admin-jobs'}",IT-Fachkoordinatorin / IT-Fachkoordinator (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Bayerisches Landesamt für Statistik'}",49.493698,5411875434,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Fürth, Fürth (Kreis)', 'area': ['Deutschland', 'Bayern', 'Fürth (Kreis)', 'Fürth']}",10.982324,https://www.adzuna.de/land/ad/5411875434?se=6unREQSd8BGZvedH_lKMPQ&utm_medium=api&utm_source=a4bcf954&v=86CA527904977EE61684D6FB6D8350874C36D184,2025-09-23T08:30:20Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNnVuUkVRU2Q4QkdadmVkSF9sS01QUSIsImkiOiI1NDExODc1NDM0In0.T5HmDFPSv1FKHVs_H16xw9NUqTxRmnhnm4iKxypEOmU,,,,
"Lehmann  Pioneers Digital GmbH ist der Beratungspartner für intelligente datengetriebene Lösungen. Wir liefern Projekte und Dienstleistungen über den gesamten Lebenszyklus, um die Organisation und die Geschäfte unsere Kunden auf die nächste Stufe der digitalen Exzellenz zu bringen. Unser internationales, vielseitiges Team bietet Lösungen von der Beratung bis zur Implementierung in den Bereichen Business Intelligence  Analytics, Big Data  Data Science, Strategy  Architecture Advisory und Process…",Adzuna::API::Response::Job,"{'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs'}",Projektleiter Middleware (m/w/d),"{'display_name': 'Lehmann + Pioneers Digital GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",48.69447,5411874358,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Esslingen (Kreis)', 'Leinfelden-Echterdingen'], 'display_name': 'Leinfelden-Echterdingen, Esslingen (Kreis)'}",9.14057,https://www.adzuna.de/land/ad/5411874358?se=6unREQSd8BGZvedH_lKMPQ&utm_medium=api&utm_source=a4bcf954&v=7CC1DA0A738CF3DFE445DA71AB0E8F257EC8E60D,2025-09-23T08:29:57Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNnVuUkVRU2Q4QkdadmVkSF9sS01QUSIsImkiOiI1NDExODc0MzU4In0.5XZ_Rguk0J6GfMWYU1bHR2rjuBdoX30u-DPP3De131k,,,,
"Mitarbeiter (m/w/d) für Büromanagement und Social Media – Institut für Medical Data Science Die Medizinische Fakultät ist integraler Bestandteil der Otto-von-Guericke-Universität Magdeburg und wirkt mit dem Universitätsklinikum Magdeburg A. ö. R. in Forschung, Lehre und Krankenversorgung zusammen. Aufgaben Unterstützung des Institutsdirektors in allen organisatorischen Belangen Pflege von Social Media Aktivitäten und Homepage Allgemeine Sekretariatsaufgaben und Vertretung des Chefsekretariats b…",Adzuna::API::Response::Job,"{'tag': 'admin-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Verwaltungsstellen'}",Büromanager / Social Media (m/w/d),"{'display_name': 'Otto-von-Guericke-Universität Magdeburg', '__CLASS__': 'Adzuna::API::Response::Company'}",,5388409768,0,"{'display_name': 'Deutschland', 'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location'}",,https://www.adzuna.de/land/ad/5388409768?se=6unREQSd8BGZvedH_lKMPQ&utm_medium=api&utm_source=a4bcf954&v=2012FB90210EBFB7DC26CA53D4B9E9ACCE46C199,2025-09-07T20:07:43Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNnVuUkVRU2Q4QkdadmVkSF9sS01QUSIsImkiOiI1Mzg4NDA5NzY4In0.TCpPynwGj6xyUesr1GmGclytGCIKIrnQMWdGGiyAdOk,,,,
"Wir sind MAINGAU – ein ambitioniertes Energie- und Techunternehmen mit klarem Fokus auf technologiegetriebene Lösungen für die Energiewelt von morgen. Mehr als 1.000.000 Kundenbeziehungen europaweit und ein Umsatz von 1,3 Milliarden Euro in 2024 machen uns zu einem der am schnellsten wachsenden Energieunternehmen Deutschlands. Neben dem Strom- und Gasvertrieb bieten wir vielfältige Produkte in den Bereichen E-Mobilität, Internet und Mobilfunk und betreiben einen Onlineshop. An unserem Standort …",Adzuna::API::Response::Job,"{'label': 'Stellen aus Fertigung', 'tag': 'manufacturing-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",(Senior) Manager Data and Process Quality (w/m/d),"{'display_name': 'MAINGAU Energie GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",50.08229,5403347223,0,"{'area': ['Deutschland', 'Hessen', 'Offenbach (Kreis)', 'Obertshausen'], 'display_name': 'Obertshausen, Offenbach (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",8.86518,https://www.adzuna.de/land/ad/5403347223?se=6unREQSd8BGZvedH_lKMPQ&utm_medium=api&utm_source=a4bcf954&v=5E6A8FA0B304AC8B403B5F2F5FB876918F0554B6,2025-09-17T20:29:13Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNnVuUkVRU2Q4QkdadmVkSF9sS01QUSIsImkiOiI1NDAzMzQ3MjIzIn0.lFu_RKfMav7FhOJU10D8cc81NH42gANsriEpAaIpXr8,,,,
"Bei Daimler Truck wollen wir das heutige Transportwesen verändern, um gemeinsam etwas zu bewirken. Darum übernehmen wir weltweit Verantwortung und arbeiten als ein globales Team gemeinsam an unserer Vision: Leading Sustainable Transportation. Es sind die Menschen, die bei uns den Unterschied machen und den Erfolg vorantreiben. Gemeinsam wollen wir einen nachhaltigeren Transport erreichen, unseren CO₂-Fußabdruck verringern, die Sicherheit auf und neben den Straßen erhöhen und intelligentere Tech…",Adzuna::API::Response::Job,"{'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",Abschlussarbeit im Bereich Diagnose (Diagnostic Dashboard) ab Oktober 2025,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Daimler Truck AG'}",48.776198,5419703508,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart'], 'display_name': 'Stuttgart, Baden-Württemberg'}",9.187224,https://www.adzuna.de/land/ad/5419703508?se=6unREQSd8BGZvedH_lKMPQ&utm_medium=api&utm_source=a4bcf954&v=CB778B910F5F8B469D3A44E6A20EC21BECC6BB44,2025-09-28T20:35:30Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQxOTcwMzUwOCIsInMiOiI2dW5SRVFTZDhCR1p2ZWRIX2xLTVBRIn0.sshAbANQEPsBTtD9GYFnljc8Yz-rXWy6vfVges8JlCk,,,,
"UPLIFT Y OURFUTURE Wir sind über 13.000. An 19 Standorten weltweit. Jedes dritte Flugzeug fliegt mit unserer Technologie. Immer effizienter, leiser, nachhaltiger. Wir gestalten die Zukunft der Luftfahrt. Was wir noch brauchen? Dich. Unser Team in München sucht Dich: Werkstudent Data Science / Data Engineering (all genders) Bei der Instandhaltung von Flugzeugtriebwerken entstehen eine Vielzahl verschiedenster Daten. Erst wenn diese Informationen aufbereitet, geprüft und zusammengeführt sind, kön…",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'manufacturing-jobs', 'label': 'Stellen aus Fertigung'}",Werkstudent Data Science / Data Engineering (all genders),"{'display_name': 'MTU Aero Engines AG', '__CLASS__': 'Adzuna::API::Response::Company'}",48.18449,5148236983,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Allach-Untermenzing'], 'display_name': 'Allach-Untermenzing, München'}",11.44811,https://www.adzuna.de/details/5148236983?utm_medium=api&utm_source=a4bcf954,2025-04-16T21:50:01Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNnVuUkVRU2Q4QkdadmVkSF9sS01QUSIsImkiOiI1MTQ4MjM2OTgzIn0.xbKTz3734n_oobax9f-V2_tcD7QB8wPyM0JTUioTfug,part_time,,,
