category,title,salary_is_predicted,created,__CLASS__,adref,redirect_url,id,description,location,company,longitude,latitude,contract_time,salary_max,salary_min,contract_type
"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Lehrberufe', 'tag': 'teaching-jobs'}",IT-Systemadministrator (m/w/d) am Munich Data Science Institute,0,2025-05-28T10:19:42Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN21ZbkZ3SlE4QkdZcjdYSUgxSjNiUSIsImkiOiI1MjE5NjY3MjU3In0.W0iMBjmZCF3DUWgno1ewwQGO2QMuP2NN8WvOUYyo7rI,https://www.adzuna.de/land/ad/5219667257?se=7mYnFwJQ8BGYr7XIH1J3bQ&utm_medium=api&utm_source=a4bcf954&v=E236194466FA179F449B7CBBCBA6BF0A56215239,5219667257,"Munich Data Science Institute (MDSI) Technische Universität MünchenTUM - Logo IT-Systemadministrator (m/w/d) am Munich Data Science Institute Das Munich Data Science Institute (MDSI) ist ein Integratives Forschungsinstitut an der Technischen Universität München (TUM). Es ist interdisziplinär und fachbereichsübergreifend in den Bereichen Data Science, Maschinelles Lernen und Künstliche Intelligenz ausgerichtet. Das Institut fungiert als Vermittler und Multiplikator modernster Data- Science-Prakt…","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Altstadt-Lehel, München', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Altstadt-Lehel']}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Technische Universität München '}",11.56907,48.14093,,,,
"{'tag': 'teaching-jobs', 'label': 'Lehrberufe', '__CLASS__': 'Adzuna::API::Response::Category'}",Universitätsprofessur W3 (m/w/d) für Mathematische Statistik und Data Science,0,2025-06-07T03:33:35Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN21ZbkZ3SlE4QkdZcjdYSUgxSjNiUSIsImkiOiI1MjM3NjM2MDM0In0.rusNYzSHGHch9eu3-MjfWwJ_rMCDU8uX7qIQa03AW0k,https://www.adzuna.de/land/ad/5237636034?se=7mYnFwJQ8BGYr7XIH1J3bQ&utm_medium=api&utm_source=a4bcf954&v=4CFF414470129F180FB69DAA02AE0764119F36EF,5237636034,In der Fakultät für Mathematik der RUB ist zum nächstmöglichen Zeitpunkt eine Universitätsprofessur W3 [m/w/d] für Mathematische Statistik und Data Science zu besetzen (vorzeitige Nachfolge Prof. Holger Dette). Die*der zukünftige Stelleninhaber*in soll in Forschung und Lehre das Fachgebiet Mathematische Statistik und Data Science vertreten. Bewerber*innen sollen sowohl in Forschung als auch in Lehre hervorragend qualifiziert sein. Ihr international sichtbares Forschungsprofil soll dabei vorhand…,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland', 'area': ['Deutschland']}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Ruhr-Universität Bochum'}",,,,,,
"{'label': 'Stellen aus Wissenschaft & Qualitätssicherung', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'scientific-qa-jobs'}",Senior Full-Stack Data Analytics/Data Science Expert im Competence Center Digital Accelerator (d/m/w/x),0,2025-04-12T06:57:42Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTE0MTcwMTE5MyIsInMiOiI3bVluRndKUThCR1lyN1hJSDFKM2JRIn0.yTzvFfud8eFjjifjyOxrQ2zraHIyZN_gBEZLvnrnqlY,https://www.adzuna.de/land/ad/5141701193?se=7mYnFwJQ8BGYr7XIH1J3bQ&utm_medium=api&utm_source=a4bcf954&v=AC173C306678BFC9415C57CAF30C677C591D1C25,5141701193,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…","{'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Stuttgart, Baden-Württemberg'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz AG'}",9.187224,48.776198,,,,
"{'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen'}",Praktikant (m/w/d) Data Science,0,2025-06-13T19:16:06Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI0ODg4ODc2NCIsInMiOiI3bVluRndKUThCR1lyN1hJSDFKM2JRIn0.a5_ncqfQ6tz93IKpQ0B2WKMR6KadfTIIQjpA2BU5FZs,https://www.adzuna.de/land/ad/5248888764?se=7mYnFwJQ8BGYr7XIH1J3bQ&utm_medium=api&utm_source=a4bcf954&v=2D9AA6F6BDFAF69DC1317C5678F35DB50DE1C2EC,5248888764,"Digitale Trans­formation. Nach­haltig­keit. Friedens­sicherung. Spannende Aufgaben, an denen auch wir bei Diehl in unseren fünf Teil­konzernen Metall, Controls, Defence, Aviation und Metering und unsere über 16.000 Mit­arbeiter­innen und Mit­arbeiter mit Hochdruck arbeiten. Entdecke faszinierende Techno­logien und bewirb dich. In einem von Vertrauen und Mut geprägten Familien­unter­nehmen, das beständig und stabil ist – aus Tradition. Für unseren Standort Diehl Defence GmbH & Co. KG in Röthenba…","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland', 'area': ['Deutschland']}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Diehl Defence GmbH & Co. KG'}",,,,,,
"{'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen'}",Praktikant Data Science (m/w/d),0,2025-05-28T23:29:42Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIyMDg0ODEwMiIsInMiOiI3bVluRndKUThCR1lyN1hJSDFKM2JRIn0.j_I1_84Y_QZDswborSChiVtj4_n0hS1lDs528IsJHI8,https://www.adzuna.de/land/ad/5220848102?se=7mYnFwJQ8BGYr7XIH1J3bQ&utm_medium=api&utm_source=a4bcf954&v=A2C99B734B74A77FD100FB820C61753D8F5A4C1B,5220848102,"Du willst mehr als Uni und möchtest erste Berufseinblicke und Kontakte knüpfen? Dann bist du hier richtig! Als Werkstudent oder Praktikant bei Kaufland gehörst du von Beginn an zu einem starken Team und kannst zeigen, was in dir steckt. Werde auch du Teil von teamkaufland! Wir zählen auf dich: Du unterstützt unser Team bei der Bearbeitung unserer Analytics Use Cases entlang der gesamten Wertschöpfungskette bei Kaufland. Vielfältige Aufgaben? Na klar: Lerne unsere Projekte und Arbeitsweisen währ…","{'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Heilbronn'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Heilbronn, Heilbronn (Kreis)'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Kaufland'}",9.209895,49.142335,,,,
"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Mitarbeiter (m/w/d) Medizinische Dokumentation / Datenmanagement / Data Science in der Medizin,0,2025-06-18T15:49:29Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI1NjM3MzY3MCIsInMiOiI3bVluRndKUThCR1lyN1hJSDFKM2JRIn0.rxUPJuqMALllVpyZPIsxICRJPHXiumLtHbOwdgn1X0w,https://www.adzuna.de/land/ad/5256373670?se=7mYnFwJQ8BGYr7XIH1J3bQ&utm_medium=api&utm_source=a4bcf954&v=56B8DB5DB86ADAC325F7A94708BDAB89D6790885,5256373670,"Das Deutsche Register für hämatopoetische Stammzelltransplantation und Zelltherapie e. V. (DRST) ist die nationale Dokumentationszentrale für die Erfassung klinischer Basisdaten aller in Deutschland durchgeführten Blutstammzelltransplantationen und Zelltherapien. Dieser Datenbestand bildet die Grundlage für zahlreiche nationale und internationale klinische Studien. Das DRST unterstützt so die Forschung dabei, Therapien für schwerkranke Patienten zu entwickeln und zu optimieren. Zur Verstärkung …","{'area': ['Deutschland', 'Baden-Württemberg', 'Ulm'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Ulm, Baden-Württemberg'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Deutsches Register für hämatopoetische Stammzelltransplantation und Zelltherapie e.V.'}",9.856945,48.383137,,,,
"{'tag': 'scientific-qa-jobs', 'label': 'Stellen aus Wissenschaft & Qualitätssicherung', '__CLASS__': 'Adzuna::API::Response::Category'}",KI/ Data Science Consultant (Mensch ),0,2025-06-10T15:09:46Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN21ZbkZ3SlE4QkdZcjdYSUgxSjNiUSIsImkiOiI1MjQyNjY2NzI3In0.rpy36djYjBUY1R4oJZOWU39QVmldAcUEhfUSTbe-uk4,https://www.adzuna.de/land/ad/5242666727?se=7mYnFwJQ8BGYr7XIH1J3bQ&utm_medium=api&utm_source=a4bcf954&v=147489E0C114572F20B779A0150473CCB2323FEE,5242666727,"Bei itmX fokussieren wir uns auf die Geschäftsprozesse in den Bereichen Marketing, Vertrieb, Service und Commerce unter Verwendung der Microsoft Power Platform, Microsoft 365, SAP ERP und unser eigenem Produkt der itmX crm suite. Unser Ziel ist es dabei Microsoft und SAP bestmöglich prozessual sowie funktional zu verbinden. Tätigkeiten Analyse von Geschäftsprozessen und Identifikation von Optimierungspotenzialen durch den Einsatz von KI für Digitalisierungsprojekte Beratung und Unterstützung un…","{'display_name': 'Brötzingen, Pforzheim', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Pforzheim', 'Brötzingen']}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'itmX GmbH'}",8.66796,48.88901,,,,
"{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",Duales Studium Bachelor of Science (B. Sc.) (w/m/d)- Wirtschaftsinformatik - 2026,0,2025-06-20T20:16:13Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI2MDMwNDAzOCIsInMiOiI3bVluRndKUThCR1lyN1hJSDFKM2JRIn0.ApgT_WOIeb_GkA5GHOChUV8LYcNpRSb22Qdc7zUGrZ8,https://www.adzuna.de/land/ad/5260304038?se=7mYnFwJQ8BGYr7XIH1J3bQ&utm_medium=api&utm_source=a4bcf954&v=A9D52FBF23FE4D26D8280B8B544185BD08FF46FF,5260304038,"Aufgaben Wie mutig sind Sie? Als Hochtechnologieunternehmen für Werkzeugmaschinen und Lasertechnik suchen wir Menschen, die sich neuen Herausforderungen mit frischem Denken und tatkräftigem Handeln stellen. Dafür ermöglichen wir Ihnen die Freiräume, mutige Ideen in unserem Familienunternehmen einzubringen. Gemeinsam mit Ihnen wollen wir die digitale Vernetzung der fertigenden Industrie vorantreiben. Unsere Leidenschaft und der Gestaltungswille machen uns dabei zum Garanten für Innovationskraft …","{'display_name': 'Ditzingen, Ludwigsburg (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Ludwigsburg (Kreis)', 'Ditzingen']}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'TRUMPF SE + Co. KG'}",9.06857,48.82434,,,,
"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Lehrberufe', 'tag': 'teaching-jobs'}",IT Systems Administrator (m/f/d) at Munich Data Science Institute,0,2025-05-28T10:19:40Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN21ZbkZ3SlE4QkdZcjdYSUgxSjNiUSIsImkiOiI1MjE5NjY3MjQxIn0.K2MzVfb9S6g-hIKElJCJ0e6aftgCwXCVSuajlDpQDvg,https://www.adzuna.de/land/ad/5219667241?se=7mYnFwJQ8BGYr7XIH1J3bQ&utm_medium=api&utm_source=a4bcf954&v=40EC2F27474CCBE942D7A1AB60E02B2BB5C05FDA,5219667241,"Munich Data Science Institute (MDSI) Technische Universität MünchenTUM - Logo IT Systems Administrator (m/f/d) at Munich Data Science Institute The Munich Data Science Institute (MDSI) is an integrative research institute at the Technical University of Munich (TUM). It is interdisciplinary and cross-departmental in the fields of data science, machine learning, and artificial intelligence. The institute acts as a facilitator and multiplier of state-of-the-art data science practices, technologies…","{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Altstadt-Lehel'], 'display_name': 'Altstadt-Lehel, München', '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Technische Universität München '}",11.56907,48.14093,,,,
"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs'}",Werkstudent (m/w/d) – Risikomanagement | Data Science,0,2025-06-04T01:37:41Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN21ZbkZ3SlE4QkdZcjdYSUgxSjNiUSIsImkiOiI1MjMxNTA4NzkzIn0.WIwKb1f6ZzsLjfNwNjSh1TYv392jLw9cJSfekRDLVE0,https://www.adzuna.de/land/ad/5231508793?se=7mYnFwJQ8BGYr7XIH1J3bQ&utm_medium=api&utm_source=a4bcf954&v=01D1B373582988AA7B7A2329D39248E93DB969B8,5231508793,"Die Sparkassen Rating und Risikosysteme (SR) ist der zentrale Dienstleister für Verfahren des Risiko­manage­ments in der Sparkassen-Finanzgruppe. Wir unterstützen die Institute mit Standardlösungen in den Bereichen der Risiko­messung und -steuerung, der regulatorischen Banksteuerung sowie im Vertrieb mit Data-Analytics-Lösungen. Gemeinsam mit unseren Partnern bieten wir den Instituten, von der Konzeption der Verfahren, über deren Weiterentwicklung, IT-Umsetzung und Umsetzungsunterstützung, zent…","{'area': ['Deutschland', 'Berlin'], 'display_name': 'Berlin, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}","{'display_name': 'Sparkassen Rating und Risikosysteme GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",13.420806,52.507706,,,,
"{'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",Praktikant*in Data Analytics/Data Science (Pflicht-Praktikum),0,2025-06-18T02:25:02Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI1NTU0NzEwMCIsInMiOiI3bVluRndKUThCR1lyN1hJSDFKM2JRIn0.IHwThTr3ixaXI0Ox4yN5LPh_j3cIjtcU9bQvS1LxqWs,https://www.adzuna.de/land/ad/5255547100?se=7mYnFwJQ8BGYr7XIH1J3bQ&utm_medium=api&utm_source=a4bcf954&v=6A3165EA6EE78B3EAD88E052C6452E1B0B1CC8EB,5255547100,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…","{'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart'], 'display_name': 'Stuttgart, Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz Group AG'}",9.187224,48.776198,,,,
"{'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'other-general-jobs'}",Working Student Data Science (f/m/d),0,2025-06-14T01:31:41Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI0OTUyNjAyMyIsInMiOiI3bVluRndKUThCR1lyN1hJSDFKM2JRIn0.dWi_Oft-YblaVgKFlpa5xPWgiNi94tZZ3TYuBHkebHU,https://www.adzuna.de/land/ad/5249526023?se=7mYnFwJQ8BGYr7XIH1J3bQ&utm_medium=api&utm_source=a4bcf954&v=AE08D23AACCFC1FDA0C1F99078BB161D3C4044C8,5249526023,"Siegwerk is one of the world's leading suppliers of Printing Inks and sustainable packaging solutions. A career here will give you significant flexibility and support in a company focused on making a positive impact in the world. Siegwerk is poised to disrupt the global packaging industry; changing the way packaging is produced and consumed for the benefit of us all. At Siegwerk, you will have everything you need to help make that change. Join us, let's Do it. With Heart. Location: Alfred-Kelle…","{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Rhein-Sieg-Kreis', 'Siegburg'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Siegburg, Rhein-Sieg-Kreis'}","{'display_name': 'Siegwerk Druckfarben AG & Co. KGaA', '__CLASS__': 'Adzuna::API::Response::Company'}",7.20803,50.79877,,,,
"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",Duales Studium Bachelor of Science (B. Sc.) (w/m/d),0,2025-06-21T08:10:15Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN21ZbkZ3SlE4QkdZcjdYSUgxSjNiUSIsImkiOiI1MjYxMTEyNDM5In0.KRIY115e-KTpaELy5IyrwAI2Dl8VRVviawe5y30j8-c,https://www.adzuna.de/land/ad/5261112439?se=7mYnFwJQ8BGYr7XIH1J3bQ&utm_medium=api&utm_source=a4bcf954&v=3DB7CAD39428DED7F4DD4896002A44A9091BE9C6,5261112439,"Aufgaben Profil Wir bieten Wie mutig sind Sie? Als Hochtechnologieunternehmen für Werkzeugmaschinen und Lasertechnik suchen wir Menschen, die sich neuen Herausforderungen mit frischem Denken und tatkräftigem Handeln stellen. Dafür ermöglichen wir Ihnen die Freiräume, mutige Ideen in unserem Familienunternehmen einzubringen. Gemeinsam mit Ihnen wollen wir die digitale Vernetzung der fertigenden Industrie vorantreiben. Unsere Leidenschaft und der Gestaltungswille machen uns dabei zum Garanten für…","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Ditzingen, Ludwigsburg (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Ludwigsburg (Kreis)', 'Ditzingen']}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'TRUMPF SE + Co. KG'}",9.06857,48.82434,,,,
"{'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'other-general-jobs'}",Student*in für Abschlussarbeit HV-Technologie & Kontaktierung,0,2025-06-01T07:45:53Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIyNTgzOTUxMSIsInMiOiI3bVluRndKUThCR1lyN1hJSDFKM2JRIn0.eD-jMdDfnGUgfRtMVzSa5dc_4aJzYAsU6S1tkhrNbKs,https://www.adzuna.de/land/ad/5225839511?se=7mYnFwJQ8BGYr7XIH1J3bQ&utm_medium=api&utm_source=a4bcf954&v=BD0FD0B6C0715A0AF372DDD97DDBAA3545C72B77,5225839511,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…","{'display_name': 'Sindelfingen, Böblingen (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Böblingen (Kreis)', 'Sindelfingen']}","{'display_name': 'Mercedes-Benz AG', '__CLASS__': 'Adzuna::API::Response::Company'}",9.026231,48.720071,,,,
"{'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen'}",Team Lead Data Science Engineering (m/w/d),0,2025-05-01T03:52:36Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTE3MTYxOTAzNSIsInMiOiI3bVluRndKUThCR1lyN1hJSDFKM2JRIn0.o-CU0UW4vZMB08ZXPoV03TnM1HlRuOfA_jC-gh0-HO4,https://www.adzuna.de/land/ad/5171619035?se=7mYnFwJQ8BGYr7XIH1J3bQ&utm_medium=api&utm_source=a4bcf954&v=08E2DB061FB40EC10AE8D634C66075D07747DD86,5171619035,"Als eigenfinanziertes Familienunternehmen sind wir mehr als nur ein ca. 4.700 Standorte umspannendes Filialnetz in 34 Ländern, mehr als ca. 8,7 Mrd. Euro Jahresumsatz und mehr als einer der erfolgreichsten Online-Shops für Schuhe in Europa. Deichmann ist Wegbereiter, Förderer und Arbeitgeber von über 49.000 engagierten Mitarbeiterinnen und Mitarbeitern weltweit. Als nachhaltig expandierendes Unternehmen sind wir seit mehreren Jahrzehnten in der Lage, unseren Mitarbeitern einen sicheren Arbeitsp…","{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Essen'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Essen, Nordrhein-Westfalen'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Deichmann SE'}",7.014478,51.444823,,,,
"{'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",Werkstudent Aktuariat Leben / Data Science (m/w/d),0,2025-06-18T02:17:03Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN21ZbkZ3SlE4QkdZcjdYSUgxSjNiUSIsImkiOiI1MjU1NTM3MjgxIn0.LALd2Nd8tzl7tK4kgpMIVlQD9V3r0keNz-FptwOUU8I,https://www.adzuna.de/land/ad/5255537281?se=7mYnFwJQ8BGYr7XIH1J3bQ&utm_medium=api&utm_source=a4bcf954&v=D34D7D2315A666886B5706DDF702BBDFDEF79461,5255537281,"Werkstudent Aktuariat Leben / Data Science (m/w/d) Risikoschutz, Vorsorge, Kunst, Oldtimer: Wir sind in den unterschiedlichsten Versicherungssparten top aufgestellt. Immer nah am Menschen, persönlich und digital. Unser Team führt Tradition und Moderne zusammen – mit höchster Servicequalität und am liebsten mit dir als Verstärkung. Wir freuen uns auf deine Bewerbung – &Los. Als Werkstudent (m/w/d) durch die Auswertung sowie Analyse versicherungstechnischer Daten fundierte Entscheidungsgrundlagen…","{'area': ['Deutschland', 'Hessen', 'Frankfurt am Main', 'Altstadt'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Altstadt, Frankfurt am Main'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Helvetia Schweizerische Versicherungsgesellschaft AG'}",8.68432,50.11218,,,,
"{'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen'}",Wissenschaftliche*r Mitarbeiter*in (m/w/d) Data Science,0,2025-06-14T01:50:46Z,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI0OTU0MjMzMCIsInMiOiI3bVluRndKUThCR1lyN1hJSDFKM2JRIn0.AMtEpuskWVX4pdOcN65H6fxIrZT3_pX8UizhqAyWsHQ,https://www.adzuna.de/land/ad/5249542330?se=7mYnFwJQ8BGYr7XIH1J3bQ&utm_medium=api&utm_source=a4bcf954&v=21CCF9CAD118337564756CD9568AFF9123330454,5249542330,Universitätsklinikum Carl Gustav Carus Dresden Wissenschaftliche*r Mitarbeiter*in (m/w/d) Data Science in der Krebsforschung in der Medizinischen Klinik und Poliklinik I Die Stelle ist zum nächstmöglichen Zeitpunkt in Voll- und Teilzeit für zunächst 24 Monate befristet zu besetzen. Die Vergütung erfolgt nach den Eingruppierungsvorschriften des Tarifvertrages für den öffentlichen Dienst der Länder (TV-L) und ist bei Vorliegen der persönlichen Voraussetzungen in die Entgeltgruppe E13 möglich. Sie…,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Dresden, Sachsen', 'area': ['Deutschland', 'Sachsen', 'Dresden']}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Universitätsklinikum Carl Gustav Carus Dresden'}",13.756452,51.052725,,,,
