title,salary_is_predicted,redirect_url,location,category,__CLASS__,id,created,adref,description,company,latitude,longitude,contract_time,salary_min,contract_type,salary_max
Bachelor of Science DHBW Data Science & Künstliche Intelligenz (m/w/d),0,https://www.adzuna.de/land/ad/5237352945?se=3I0wD9tM8BGJEcSVL3r9tg&utm_medium=api&utm_source=a4bcf954&v=FBDDEF20B3D93333754199613A2986E3097F27C8,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Pfullendorf, Sigmaringen (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Sigmaringen (Kreis)', 'Pfullendorf']}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}",Adzuna::API::Response::Job,5237352945,2025-06-07T01:28:05Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0kwd0Q5dE04QkdKRWNTVkwzcjl0ZyIsImkiOiI1MjM3MzUyOTQ1In0.eHIZ38HK-JdVhW9yEiEgSTMDs1TZfddsPqpMzDIOGZ4,"ZIEL DER POSITION Du möchtest die digitale Zukunft mitgestalten und Daten in wertvolle Erkenntnisse verwandeln? Dann starte dein duales Studium im Bereich Data Science & Künstliche Intelligenz (B.Sc.) an der DHBW – und verbinde Theorie mit spannender Praxis in unserem Unternehmen! HAUPTAUFGABEN​ : Du absolvierst Dein dreijähriges duales Studium mit Theoriephasen an der DHBW Ravensburg und Praxisphasen bei Geberit. : Du lernst, wie man große Datenmengen erfasst, analysiert, verarbeitet und visua…","{'display_name': 'Geberit', '__CLASS__': 'Adzuna::API::Response::Company'}",47.92595,9.25397,full_time,,,
Executive Assistant Digitalisierung und Prozessoptimierung (m/w/d),0,https://www.adzuna.de/land/ad/5225837820?se=3I0wD9tM8BGJEcSVL3r9tg&utm_medium=api&utm_source=a4bcf954&v=75B01F377F662D67D2C9F923AD52818D0F657051,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland', 'area': ['Deutschland']}","{'tag': 'admin-jobs', 'label': 'Verwaltungsstellen', '__CLASS__': 'Adzuna::API::Response::Category'}",Adzuna::API::Response::Job,5225837820,2025-06-01T07:45:46Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0kwd0Q5dE04QkdKRWNTVkwzcjl0ZyIsImkiOiI1MjI1ODM3ODIwIn0.k1vEwITQySeL_IcJH8FvLF1xvCX0sebGFCanEpLVLzQ,"Die Haimer GmbH ist ein familiengeführtes, mittelständisches Unternehmen mit Hauptsitz in der Nähe von Augsburg. Wir sind europäischer Marktführer im Bereich von hochpräzisen Werkzeugaufnahmen für die Metallindustrie und weltweit führend in der Werkzeugschrumpf-, Auswucht- und Voreinstelltechnik. Mit Innovationskraft und Dynamik entwickeln wir unsere Produkte in hauseigenen Forschungs- und Entwicklungsabteilungen. Mit rund 800 Mitarbeitern weltweit sichern wir die bekannte HAIMER Präzision getr…","{'display_name': 'Haimer GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",,,,,,
"Duales Studium Data Science und Künstliche Intelligenz, Aschheim (München), 2025",0,https://www.adzuna.de/land/ad/5123186064?se=3I0wD9tM8BGJEcSVL3r9tg&utm_medium=api&utm_source=a4bcf954&v=3CC900BC778A5726A5FC34B5A0B7489B69430F14,"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'Aschheim'], 'display_name': 'Aschheim, München (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'graduate-jobs', 'label': 'Stellen für Hochschulabsolventen'}",Adzuna::API::Response::Job,5123186064,2025-04-02T03:57:18Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0kwd0Q5dE04QkdKRWNTVkwzcjl0ZyIsImkiOiI1MTIzMTg2MDY0In0.2odCxjtMvkzgCpMLf0uTSZeBRedql8QExi7neS25SfM,"Duales Studium Data Science und Künstliche Intelligenz, Aschheim (München), 2025 Die Softwareentwicklung ist einer der wichtigsten Bereiche bei Atruvia. Als Kompetenzzentrum für bankfachliche IT-Lösungen realisieren wir jedes Jahr über 200 Softwareprojekte, die unseren Kunden mehr Effizienz und Flexibilität im Kerngeschäft einbringen. Mit unseren smarten (analytischen) Lösungen erarbeiten wir gemeinsam mit unseren Kunden innovative Produkte - nach dem Motto Wir machen das Leben leichter mit KI.…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Atruvia AG'}",48.17109,11.71669,,,,
Bachelor Data Science & KI (m/w/d) – Duales Studium,0,https://www.adzuna.de/land/ad/5235257368?se=3I0wD9tM8BGJEcSVL3r9tg&utm_medium=api&utm_source=a4bcf954&v=F829EC7457D020D217BE741D08EB579B4C458AA9,"{'area': ['Deutschland', 'Baden-Württemberg', 'Ulm', 'Donaustetten'], 'display_name': 'Donaustetten, Ulm', '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Adzuna::API::Response::Job,5235257368,2025-06-05T23:32:16Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0kwd0Q5dE04QkdKRWNTVkwzcjl0ZyIsImkiOiI1MjM1MjU3MzY4In0.Corj4rILPd3qm1H4Fsc9ih5PTJjG5pRSemjRm3sm71I,"Bachelor Data Science & KI (m/w/d) – Duales Studium Wieland-Werke AG | Ulm, Vöhringen | Studienbeginn 1. Oktober 2026 Kennziffer 2025-0067 Potenziale freisetzen. Kupfer verbindet die Welt - in Technologien wie der E-Mobilität, der Energie- und Datenübertragung, der Kälte- und Klimatechnik, der Digitalisierung, dem Internet of Things. Überrasche uns durch dein frisches Denken, mit neuen Impulsen und gestalte die Welt von morgen. Entdecke dabei zahlreiche Möglichkeiten, deine Potenziale freizuset…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Wieland-Gruppe'}",48.32854,9.93259,,,,
"Pflichtpraktikum im Bereich ""Final Assembly""",0,https://www.adzuna.de/land/ad/5208522655?se=3I0wD9tM8BGJEcSVL3r9tg&utm_medium=api&utm_source=a4bcf954&v=0EBAF284EAD5199E83CF0393CC6F7335370F3B3E,"{'area': ['Deutschland', 'Niedersachsen', 'Salzgitter'], 'display_name': 'Salzgitter, Niedersachsen', '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'Stellen aus Fertigung', 'tag': 'manufacturing-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",Adzuna::API::Response::Job,5208522655,2025-05-21T07:34:45Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0kwd0Q5dE04QkdKRWNTVkwzcjl0ZyIsImkiOiI1MjA4NTIyNjU1In0.rKR1X6rmBSJFRzT1wdeXyyoiM5rbNhRW4WUDXyh2uNo,"Möchten Sie Ihre Ideen in nutzbringende und sinnvolle Technologien verwandeln? Ob im Bereich Mobility Solutions, Consumer Goods, Industrial Technology oder Energy and Building Technology - mit uns verbessern Sie die Lebensqualität der Menschen auf der ganzen Welt. Willkommen bei Bosch. Die Robert Bosch Elektronik GmbH freut sich auf Ihre Bewerbung! Anstellungsart: Befristet Arbeitszeit: Vollzeit Arbeitsort: Salzgitter Aufgaben Du suchst ein Praktikum in einem dynamischen Fertigungsbereich der E…","{'display_name': 'Bosch Gruppe', '__CLASS__': 'Adzuna::API::Response::Company'}",52.120502,10.373516,,,,
Duales Studium B. Sc. Data Science und Künstliche Intelligenz in Ingelheim 2026 - Inklusiver Job   ,0,https://www.adzuna.de/land/ad/5218713222?se=3I0wD9tM8BGJEcSVL3r9tg&utm_medium=api&utm_source=a4bcf954&v=6F80F8DDF68053EF49298BBFC7D1901D37F849DB,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Rheinland-Pfalz', 'Mainz-Bingen (Kreis)', 'Ingelheim am Rhein'], 'display_name': 'Ingelheim am Rhein, Mainz-Bingen (Kreis)'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",Adzuna::API::Response::Job,5218713222,2025-05-27T19:36:01Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIxODcxMzIyMiIsInMiOiIzSTB3RDl0TThCR0pFY1NWTDNyOXRnIn0.-YrHR7dllLhoVeQMYsn7cqkMWq6fljNx_-wEMAg3Y5s,"Die Stelle Bewirb Dich jetzt für den Start im September 2026! Du findest Informatik in Kombination mit Künstlicher Intelligenz spannend und interessierst dich für Machine Learning? Du interessierst Dich für Datenmengen - Verarbeitung und Entwicklung von Verfahren der Künstlichen Intelligenz? Dann sind diese guten Voraussetzungen für ein Duales Studium in Data Science und Künstliche Intelligenz. Bei uns hast du die Möglichkeit dein Wissen, das du an der Dualen Hochschule Mannheim erwirbst, in ve…","{'display_name': 'Boehringer Ingelheim', '__CLASS__': 'Adzuna::API::Response::Company'}",49.97586,8.06555,,,,
Project Lead Data Science and AI,0,https://www.adzuna.de/land/ad/5248006218?se=3I0wD9tM8BGJEcSVL3r9tg&utm_medium=api&utm_source=a4bcf954&v=5473106032B29FF4B2ED0251D0CC336C1CF970E6,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland'], 'display_name': 'Deutschland'}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Adzuna::API::Response::Job,5248006218,2025-06-13T09:45:40Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0kwd0Q5dE04QkdKRWNTVkwzcjl0ZyIsImkiOiI1MjQ4MDA2MjE4In0.D3VIAQXenESm6DfQ-D49NKtJT_rHj-g0d0D5xILcEdg,"Role: Project Lead in Data Science & AI Mandatory: proficient in Germany (Minimum C1) We are currently looking for a qualified person to take on the role of Project Lead in the area of Data Science & AI. This role is central to the further development of our end-to-end AI solutions. Experience in the development of AI Chains - Proven experience in creating stand-alone AI and AI Chains implemented as end-to-end solutions Role knowledge - Experience in various roles such as developer, requirement…","{'display_name': 'KBC Technologies Group', '__CLASS__': 'Adzuna::API::Response::Company'}",,,,,,
"Duales Studium Bachelor of Science in Data Science und Künstlicher Intelligenz (m/w/d), ab 09/2025",0,https://www.adzuna.de/land/ad/5056972875?se=3I0wD9tM8BGJEcSVL3r9tg&utm_medium=api&utm_source=a4bcf954&v=848509D12B5A8119105C74F684400F4396860FA8,"{'display_name': 'Nürnberg, Bayern', 'area': ['Deutschland', 'Bayern', 'Nürnberg'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",Adzuna::API::Response::Job,5056972875,2025-02-20T02:20:59Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0kwd0Q5dE04QkdKRWNTVkwzcjl0ZyIsImkiOiI1MDU2OTcyODc1In0.y0w_9jwHCLfQ_u9l-WzhtbiSWW9ShrgzCnhqFbPUeSk,Das ist das Arbeitsumfeld: Gemeinsam mit rund 200 Auszubildenden und dual Studierenden meisterst du die abwechslungsreichen und anspruchsvollen Aufgaben und bist von Beginn an in ein Team eingebunden. Kompetente Ausbilderinnen und Ausbilder stehen dir mit Rat und Tat zur Seite und unterstützen dich bei deiner fachlichen und persönlichen Entwicklung. Nach erfolgreichem Abschluss darfst du dich auf eine Übernahme von mind. einem Jahr freuen. Zum 01.09. starten wir in einen gemeinsamen Orientierun…,"{'display_name': 'Datev eG', '__CLASS__': 'Adzuna::API::Response::Company'}",49.443967,11.083642,full_time,,,
Team Lead Data Science Engineering (m/w/d),0,https://www.adzuna.de/land/ad/5243270290?se=3I0wD9tM8BGJEcSVL3r9tg&utm_medium=api&utm_source=a4bcf954&v=36E93B2EDBA6827B23D7989568CCD7D11C2848D2,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Altendorf, Essen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Essen', 'Altendorf']}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Technikerstellen', 'tag': 'engineering-jobs'}",Adzuna::API::Response::Job,5243270290,2025-06-10T22:38:41Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0kwd0Q5dE04QkdKRWNTVkwzcjl0ZyIsImkiOiI1MjQzMjcwMjkwIn0.D_GNgU0rCn7U_ZR9vnL6iwOHOeVOL_EXZV46nqlNelo,"Als Team Lead Data Science Engineering (m/w/d) verstärkst Du unsere Data & Analytics Unit und bist der Dreh- und Angelpunkt, um aus unsere Data Science Produkte das Beste für Deichmann und unsere Kunden herauszuholen. Mit unseren innovativen Produkten, die wir in enger Kooperation mit den Fachbereichen entwickelt haben, sind wir direkt verzahnt mit dem Unternehmenserfolg. Werde Teil von Deichmann und hilf uns Data Science noch besser in d Tätigkeiten Du führst ein engagiertes Team von Data Scie…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Deichmann SE'}",51.46121,6.96735,,,,
"Werkstudent Data Science - NLP & Jobklassifikation (Remote, 20h/Woche)",0,https://www.adzuna.de/land/ad/5254138529?se=3I0wD9tM8BGJEcSVL3r9tg&utm_medium=api&utm_source=a4bcf954&v=DEF825681ABD292ACD396EEB47C3C01C82346745,"{'display_name': 'Deutschland', 'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",Adzuna::API::Response::Job,5254138529,2025-06-17T06:39:31Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI1NDEzODUyOSIsInMiOiIzSTB3RDl0TThCR0pFY1NWTDNyOXRnIn0.Xx1s2eBOox1S6rXKMY3JirMjATSgVZ1v9amS8yU9Ob4,"Über die Wollmilchsau GmbH Moin! Wir sind die Wollmilchsau GmbH, ein inhabergeführtes Software-Unternehmen aus Hamburg. Wir entwickeln den Jobspreader, eine Lösung für Programmatic Job Advertising. Damit unterstützen wir Recruiter dabei, Stellenanzeigen automatisiert und auf CPC-Basis auf Jobsuchmaschinen zu platzieren und bieten neben dem reinen Traffic noch viele Features, die das Recruiting und Personalmarketing unserer Kunden erleichtern und optimieren. Stell dir vor Du scrollst durch Jobsu…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Wollmilchsau GmbH'}",,,,,,
"Student Software & Data Science NLP (Remote, 20h/Woche)",0,https://www.adzuna.de/land/ad/5254127284?se=3I0wD9tM8BGJEcSVL3r9tg&utm_medium=api&utm_source=a4bcf954&v=872F2B73DD01EFA3457D8C791C7C0F9E486E83C3,"{'area': ['Deutschland'], 'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",Adzuna::API::Response::Job,5254127284,2025-06-17T06:37:57Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI1NDEyNzI4NCIsInMiOiIzSTB3RDl0TThCR0pFY1NWTDNyOXRnIn0.84DsaICvFXN77sv4lHYBnGx-unEMjQPsQYvdpSaM2-4,"Über die Wollmilchsau GmbH Moin! Wir sind die Wollmilchsau GmbH, ein inhabergeführtes Software-Unternehmen aus Hamburg. Wir entwickeln den Jobspreader, eine Lösung für Programmatic Job Advertising. Damit unterstützen wir Recruiter dabei, Stellenanzeigen automatisiert und auf CPC-Basis auf Jobsuchmaschinen zu platzieren und bieten neben dem reinen Traffic noch viele Features, die das Recruiting und Personalmarketing unserer Kunden erleichtern und optimieren. Stell dir vor Du scrollst durch Jobsu…","{'display_name': 'Wollmilchsau GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",,,,,,
"Werkstudent Data Science - NLP & Jobklassifikation (Remote, 20h/Woche)",0,https://www.adzuna.de/land/ad/5254138527?se=3I0wD9tM8BGJEcSVL3r9tg&utm_medium=api&utm_source=a4bcf954&v=06F8EDA08737C80902F4C110516F326D5785314A,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Innenstadt, Augsburg', 'area': ['Deutschland', 'Bayern', 'Augsburg (Kreis)', 'Augsburg', 'Innenstadt']}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}",Adzuna::API::Response::Job,5254138527,2025-06-17T06:39:31Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0kwd0Q5dE04QkdKRWNTVkwzcjl0ZyIsImkiOiI1MjU0MTM4NTI3In0.77wvNPTOkgAgOIx4dVkmpgZepxUxAY34qXHfXv4hZbk,"Über die Wollmilchsau GmbH Moin! Wir sind die Wollmilchsau GmbH, ein inhabergeführtes Software-Unternehmen aus Hamburg. Wir entwickeln den Jobspreader, eine Lösung für Programmatic Job Advertising. Damit unterstützen wir Recruiter dabei, Stellenanzeigen automatisiert und auf CPC-Basis auf Jobsuchmaschinen zu platzieren und bieten neben dem reinen Traffic noch viele Features, die das Recruiting und Personalmarketing unserer Kunden erleichtern und optimieren. Stell dir vor Du scrollst durch Jobsu…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Wollmilchsau GmbH'}",48.36463,10.89168,,,,
"Werkstudent Data Science - NLP & Jobklassifikation (Remote, 20h/Woche)",0,https://www.adzuna.de/land/ad/5254127203?se=3I0wD9tM8BGJEcSVL3r9tg&utm_medium=api&utm_source=a4bcf954&v=CBAAD982E8DB57F245376B8426EB9B94E688F70B,"{'display_name': 'Altstadt, Lüneburg', 'area': ['Deutschland', 'Niedersachsen', 'Lüneburg (Kreis)', 'Lüneburg', 'Altstadt'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",Adzuna::API::Response::Job,5254127203,2025-06-17T06:37:55Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0kwd0Q5dE04QkdKRWNTVkwzcjl0ZyIsImkiOiI1MjU0MTI3MjAzIn0.5MaRmgAcAC-ZqlBIqJdvLarRZy8ppjywZ-8jTjGbZu8,"Über die Wollmilchsau GmbH Moin! Wir sind die Wollmilchsau GmbH, ein inhabergeführtes Software-Unternehmen aus Hamburg. Wir entwickeln den Jobspreader, eine Lösung für Programmatic Job Advertising. Damit unterstützen wir Recruiter dabei, Stellenanzeigen automatisiert und auf CPC-Basis auf Jobsuchmaschinen zu platzieren und bieten neben dem reinen Traffic noch viele Features, die das Recruiting und Personalmarketing unserer Kunden erleichtern und optimieren. Stell dir vor Du scrollst durch Jobsu…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Wollmilchsau GmbH'}",53.24809,10.40271,,,,
"Werkstudent Data Science - NLP & Jobklassifikation (Remote, 20h/Woche)",0,https://www.adzuna.de/land/ad/5254127273?se=3I0wD9tM8BGJEcSVL3r9tg&utm_medium=api&utm_source=a4bcf954&v=B68316B3D5B7E0482257B6A198ABCE63D40BDC36,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Altstadt, Kiel', 'area': ['Deutschland', 'Schleswig-Holstein', 'Kiel', 'Altstadt']}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",Adzuna::API::Response::Job,5254127273,2025-06-17T06:37:57Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI1NDEyNzI3MyIsInMiOiIzSTB3RDl0TThCR0pFY1NWTDNyOXRnIn0.FIFbJuKBBtdSVTC_un-Qqi8oV3c4s9iZyo7UPLk4vHE,"Über die Wollmilchsau GmbH Moin! Wir sind die Wollmilchsau GmbH, ein inhabergeführtes Software-Unternehmen aus Hamburg. Wir entwickeln den Jobspreader, eine Lösung für Programmatic Job Advertising. Damit unterstützen wir Recruiter dabei, Stellenanzeigen automatisiert und auf CPC-Basis auf Jobsuchmaschinen zu platzieren und bieten neben dem reinen Traffic noch viele Features, die das Recruiting und Personalmarketing unserer Kunden erleichtern und optimieren. Stell dir vor Du scrollst durch Jobsu…","{'display_name': 'Wollmilchsau GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",54.32167,10.14187,,,,
"Werkstudent Data Science - NLP & Jobklassifikation (Remote, 20h/Woche)",0,https://www.adzuna.de/land/ad/5254127282?se=yPWAENtM8BGeffhQfr2fBw&utm_medium=api&utm_source=a4bcf954&v=A09E375A13E4DE9EF2F3A6539EF85F9C47E86F0B,"{'display_name': 'Altstadt-Lehel, München', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Altstadt-Lehel'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",Adzuna::API::Response::Job,5254127282,2025-06-17T06:37:57Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieVBXQUVOdE04QkdlZmZoUWZyMmZCdyIsImkiOiI1MjU0MTI3MjgyIn0.ouCyeu5FxOvsPB6S5S0eNxcEyxSf7NV4Vy43g6TwunQ,"Über die Wollmilchsau GmbH Moin! Wir sind die Wollmilchsau GmbH, ein inhabergeführtes Software-Unternehmen aus Hamburg. Wir entwickeln den Jobspreader, eine Lösung für Programmatic Job Advertising. Damit unterstützen wir Recruiter dabei, Stellenanzeigen automatisiert und auf CPC-Basis auf Jobsuchmaschinen zu platzieren und bieten neben dem reinen Traffic noch viele Features, die das Recruiting und Personalmarketing unserer Kunden erleichtern und optimieren. Stell dir vor Du scrollst durch Jobsu…","{'display_name': 'Wollmilchsau GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",48.14093,11.56907,,,,
"Werkstudent Informatik für Data Science & NLP (Remote, 20h/Woche)",0,https://www.adzuna.de/land/ad/5253918468?se=yPWAENtM8BGeffhQfr2fBw&utm_medium=api&utm_source=a4bcf954&v=BCB0981791774AB3F1D3E4592DD0B9192764D238,"{'display_name': 'Altstadt, Lüneburg', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Niedersachsen', 'Lüneburg (Kreis)', 'Lüneburg', 'Altstadt']}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",Adzuna::API::Response::Job,5253918468,2025-06-17T02:25:53Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI1MzkxODQ2OCIsInMiOiJ5UFdBRU50TThCR2VmZmhRZnIyZkJ3In0.jDMeIFjnkg-kPskOGeNeb9pQ0f8iPbC-4aIkWCnecIo,"Über die Wollmilchsau GmbH Moin! Wir sind die Wollmilchsau GmbH, ein inhabergeführtes Software-Unternehmen aus Hamburg. Wir entwickeln den Jobspreader, eine Lösung für Programmatic Job Advertising. Damit unterstützen wir Recruiter dabei, Stellenanzeigen automatisiert und auf CPC-Basis auf Jobsuchmaschinen zu platzieren und bieten neben dem reinen Traffic noch viele Features, die das Recruiting und Personalmarketing unserer Kunden erleichtern und optimieren. Stell dir vor Du scrollst durch Jobsu…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Wollmilchsau GmbH'}",53.24809,10.40271,,,,
"Student Software & Data Science NLP (Remote, 20h/Woche)",0,https://www.adzuna.de/land/ad/5254117504?se=yPWAENtM8BGeffhQfr2fBw&utm_medium=api&utm_source=a4bcf954&v=065382A51100C983293FB617EEAB2B8A03E3F8F4,"{'area': ['Deutschland', 'Niedersachsen', 'Lüneburg (Kreis)', 'Lüneburg', 'Altstadt'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Altstadt, Lüneburg'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",Adzuna::API::Response::Job,5254117504,2025-06-17T06:33:29Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieVBXQUVOdE04QkdlZmZoUWZyMmZCdyIsImkiOiI1MjU0MTE3NTA0In0.tE1EGEfKh5xT7C-w_vu3hvTz97Lx0d-PqFdubOCp0Ho,"Über die Wollmilchsau GmbH Moin! Wir sind die Wollmilchsau GmbH, ein inhabergeführtes Software-Unternehmen aus Hamburg. Wir entwickeln den Jobspreader, eine Lösung für Programmatic Job Advertising. Damit unterstützen wir Recruiter dabei, Stellenanzeigen automatisiert und auf CPC-Basis auf Jobsuchmaschinen zu platzieren und bieten neben dem reinen Traffic noch viele Features, die das Recruiting und Personalmarketing unserer Kunden erleichtern und optimieren. Stell dir vor Du scrollst durch Jobsu…","{'display_name': 'Wollmilchsau GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",53.24809,10.40271,,,,
"Werkstudent Informatik für Data Science & NLP (Remote, 20h/Woche)",0,https://www.adzuna.de/land/ad/5253918565?se=yPWAENtM8BGeffhQfr2fBw&utm_medium=api&utm_source=a4bcf954&v=CB8AA9084D81B96C381FE3601411CC0CF8BC74C3,"{'display_name': 'Altstadt, Kiel', 'area': ['Deutschland', 'Schleswig-Holstein', 'Kiel', 'Altstadt'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}",Adzuna::API::Response::Job,5253918565,2025-06-17T02:27:08Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieVBXQUVOdE04QkdlZmZoUWZyMmZCdyIsImkiOiI1MjUzOTE4NTY1In0.iclHucEQ7yBBznMGDnmxbZ53AzYEtXmBI4uR86rTVLU,"Über die Wollmilchsau GmbH Moin! Wir sind die Wollmilchsau GmbH, ein inhabergeführtes Software-Unternehmen aus Hamburg. Wir entwickeln den Jobspreader, eine Lösung für Programmatic Job Advertising. Damit unterstützen wir Recruiter dabei, Stellenanzeigen automatisiert und auf CPC-Basis auf Jobsuchmaschinen zu platzieren und bieten neben dem reinen Traffic noch viele Features, die das Recruiting und Personalmarketing unserer Kunden erleichtern und optimieren. Stell dir vor Du scrollst durch Jobsu…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Wollmilchsau GmbH'}",54.32167,10.14187,,,,
