company,latitude,created,longitude,__CLASS__,salary_is_predicted,location,title,redirect_url,id,description,category,adref,contract_time,contract_type,salary_min,salary_max
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'ERGO Group AG'}",51.226802,2026-05-23T16:55:34Z,6.808387,Adzuna::API::Response::Job,0,"{'display_name': 'Düsseldorf, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf'], '__CLASS__': 'Adzuna::API::Response::Location'}",Gruppenleiter Pricing & Market Analytics (m/w/d),https://www.adzuna.de/land/ad/5738871446?se=9lnt1ClY8RGvjPD20Sc1wQ&utm_medium=api&utm_source=a4bcf954&v=AE2B56BF3654B4683E79E3EFAD85C82CC33616CE,5738871446,"ERGO ist eine der größten Versicherungsgruppen in Deutschland und Europa. Wir bieten ein dynamisches Umfeld und herausfordernde Aufgaben in vielfältigen Projekten - an denen Sie weiter wachsen können. Gehen Sie mit uns neue Wege! Unser gemeinsames Ziel: unseren Kunden genau das zu bieten, was sie brauchen. Gruppenleiter Pricing & Market Analytics (m/w/d) Standort Düsseldorf, Deutschland Job ID ERGO02775 Jobtyp Vollzeit oder Teilzeit Unternehmen ERGO Deutschland Arbeitsmodus Hybrid Beschäftigung…","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczODg3MTQ0NiIsInMiOiI5bG50MUNsWThSR3ZqUEQyMFNjMXdRIn0._bp3psSmmPw2BzbUMxNybgVa5gw0JlPrtEbfzuchG9o,,,,
"{'display_name': 'Provinzial Versicherung AG', '__CLASS__': 'Adzuna::API::Response::Company'}",51.226802,2026-05-15T16:50:14Z,6.808387,Adzuna::API::Response::Job,0,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf'], 'display_name': 'Düsseldorf, Nordrhein-Westfalen', '__CLASS__': 'Adzuna::API::Response::Location'}","Spezialist quantitative Erst- und Rückversicherung (all genders) Münster, Düsseldorf",https://www.adzuna.de/land/ad/5730425267?se=9lnt1ClY8RGvjPD20Sc1wQ&utm_medium=api&utm_source=a4bcf954&v=546CC57D636510A3606CD407275DBDEAF1E3FB3C,5730425267,"12.000 Schutzengel • 330 Berufe • 5 Standorte • 33 Nationalitäten • 5.000.000 Kund:innen Als Provinzial Konzern sind wir Versicherer und Arbeitgeber der Region mit gesellschaftlicher Verantwortung. Mit 12.000 Mitarbeiter:innen in verschiedenen Berufsgruppen begeistern wir unsere Kund:innen mit Sicherheit und Verlässlichkeit. Ob in unseren Direktionen in Münster, Düsseldorf, Hamburg, Kiel und Detmold oder vor Ort in den 1.300 Agenturen: wir haben unendlich viele Perspektiven! Aufgaben Als Provin…","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen', 'tag': 'consultancy-jobs'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMDQyNTI2NyIsInMiOiI5bG50MUNsWThSR3ZqUEQyMFNjMXdRIn0.8lvaocfz3TcVBqBH3sKPjbkvuTBIMWCzuIlR-iBYmVI,,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz AG'}",48.776198,2026-05-24T19:52:37Z,9.187224,Adzuna::API::Response::Job,0,"{'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart'], 'display_name': 'Stuttgart, Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location'}",Praktikant*in Zuverlässigkeit Antrieb (Pflicht-Praktikum),https://www.adzuna.de/land/ad/5739881350?se=9lnt1ClY8RGvjPD20Sc1wQ&utm_medium=api&utm_source=a4bcf954&v=E7FD8F94D0AECFE07692E44EDEB44D528FA16211,5739881350,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczOTg4MTM1MCIsInMiOiI5bG50MUNsWThSR3ZqUEQyMFNjMXdRIn0.H-0t--NbsxReGLsU9xG5DNEyNLUz4beUtsmFYk4WPJE,,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'BBBank eG'}",49.073517,2026-03-12T14:26:58Z,8.589191,Adzuna::API::Response::Job,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)'], 'display_name': 'Karlsruhe (Kreis), Baden-Württemberg'}",Duales Studium Bachelor of Science (B.Sc.) Data Science und knstliche Intelligenz (m/w/d) 2027,https://www.adzuna.de/details/5662362717?utm_medium=api&utm_source=a4bcf954,5662362717,"BBBank eG - Better Banking Wir sind die größte genossenschaftliche Privatkundenbank in Deutschland. Als Digitalbank mit bundesweitem Filialnetz anüber 100 Standorten vereinen wir Erfahrung und Innovation mit derüber 100-jährigen Kompetenz eines erfolgreichen Bankhauses– kundenorientiert, wirtschaftlich, nachhaltig und sympathisch. Wir leben, lieben und liefern Better Banking und setzen Maßstäbe, die nachhaltig sind. Für Wachstum mit Substanz. Für beständige Weiterentwicklung, die Kundenerlebnis…","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY2MjM2MjcxNyIsInMiOiI5bG50MUNsWThSR3ZqUEQyMFNjMXdRIn0.U9Ftq9vyF6cqUduVtMX_SmjApXuDdTJcJT9sN344FaY,,,,
"{'display_name': 'BBBank eG', '__CLASS__': 'Adzuna::API::Response::Company'}",49.073517,2025-12-02T23:55:35Z,8.589191,Adzuna::API::Response::Job,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)'], 'display_name': 'Karlsruhe (Kreis), Baden-Württemberg'}",Duales Studium Bachelor of Science (B.Sc.) Data Science und künstliche Intelligenz (m/w/d) 2026,https://www.adzuna.de/details/5524952099?utm_medium=api&utm_source=a4bcf954,5524952099,"BBBank eG - Better Banking Wir sind die größte genossenschaftliche Privatkundenbank in Deutschland. Als Digitalbank mit bundesweitem Filialnetz an über 100 Standorten vereinen wir Erfahrung und Innovation mit der über 100-jährigen Kompetenz eines erfolgreichen Bankhauses – kundenorientiert, wirtschaftlich, nachhaltig und sympathisch. Wir leben, lieben und liefern Better Banking und setzen Maßstäbe, die nachhaltig sind. Für Wachstum mit Substanz. Für beständige Weiterentwicklung, die Kundenerleb…","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOWxudDFDbFk4Ukd2alBEMjBTYzF3USIsImkiOiI1NTI0OTUyMDk5In0.-hCtT5zQS8YthmZ79FesRoMmsJ7V5EjpPcZ_puOXlIQ,,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'DATEV eG'}",49.443967,2025-10-30T11:48:54Z,11.083642,Adzuna::API::Response::Job,0,"{'display_name': 'Nürnberg, Bayern', 'area': ['Deutschland', 'Bayern', 'Nürnberg'], '__CLASS__': 'Adzuna::API::Response::Location'}","Duales Studium Bachelor of Science in Data Science und Künstlicher Intelligenz (m/w/d), ab 09/2026",https://www.adzuna.de/details/5470836742?utm_medium=api&utm_source=a4bcf954,5470836742,Das ist dein Arbeitsumfeld: Gemeinsam mit rund 200 Auszubildenden und dual Studierenden meisterst du die abwechslungsreichen und anspruchsvollen Aufgaben und bist von Beginn an in ein Team eingebunden. Kompetente Ausbilderinnen und Ausbilder stehen dir mit Rat und Tat zur Seite und unterstützen dich bei deiner fachlichen und persönlichen Entwicklung. Nach erfolgreichem Abschluss darfst du dich auf eine Übernahme von mind. einem Jahr freuen. Zum 01.09. starten wir in einen gemeinsamen Orientieru…,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOWxudDFDbFk4Ukd2alBEMjBTYzF3USIsImkiOiI1NDcwODM2NzQyIn0.qTfZRbeDn6Ha8FaaHf_189b2eEJtmXbkbvaeN6dkSrE,,,,
"{'display_name': 'BRUNO BADER GmbH + Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",48.883606,2026-05-23T16:53:31Z,8.697363,Adzuna::API::Response::Job,0,"{'area': ['Deutschland', 'Baden-Württemberg', 'Pforzheim'], 'display_name': 'Pforzheim, Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location'}",(Senior) Data & Business Analyst (m/w/d),https://www.adzuna.de/land/ad/5738869664?se=9lnt1ClY8RGvjPD20Sc1wQ&utm_medium=api&utm_source=a4bcf954&v=E75F2CB369C448CBCE467BF63592E8CE99E4E0B6,5738869664,"Hallo, wir sind die Abteilung Data Analytics! Wir vereinen 18 Spezialistinnen und Spezialisten in den Teams Data Engineering, Analytics & Reporting (BI) sowie Data Science (AI). Gemeinsam machen wir Daten im gesamten Unternehmen nutzbar – durch den Aufbau zuverlässiger Datenpipelines, die Entwicklung aussagekräftiger Reports zur Steuerung und Optimierung von Prozessen, den Einsatz praxisnaher KI-Modelle und die daten- und toolgestützte Automatisierung von Abläufen. Unser Ziel ist es, Prozesse g…","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Wissenschaft & Qualitätssicherung', 'tag': 'scientific-qa-jobs'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOWxudDFDbFk4Ukd2alBEMjBTYzF3USIsImkiOiI1NzM4ODY5NjY0In0.PalPolWuIKDTxDfe9J8OiU7TLWzG2ycHB3swIhZyGPE,,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'ALTANA Management Services GmbH'}",,2026-05-17T16:49:50Z,,Adzuna::API::Response::Job,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland', 'area': ['Deutschland']}",Praktikant (m/w/d) im Bereich Procurement Excellence,https://www.adzuna.de/land/ad/5732430616?se=9lnt1ClY8RGvjPD20Sc1wQ&utm_medium=api&utm_source=a4bcf954&v=682BE52B3CFB1CC97DA7A50CFDA6C5A45E7707CC,5732430616,"We are ALTANA: eine Unternehmensgruppe – vier Geschäftsbereiche: BYK, ECKART, ELANTAS und ACTEGA. Global führend in Spezialchemie und mit vielen Entfaltungsmöglichkeiten für Sie. Bereichern Sie Ihr Leben um dieses entscheidende Plus! In der ALTANA AG am Unternehmens-Hauptsitz in Wesel arbeiten rund 100 Mitarbeiterinnen und Mitarbeiter in der Konzernleitung sowie den Funktionen Innovation, Finanzen, Controlling, Unternehmenskommunikation sowie Corporate Development, Internal Audit und Human Reso…","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOWxudDFDbFk4Ukd2alBEMjBTYzF3USIsImkiOiI1NzMyNDMwNjE2In0.Q_I-rnyavJdBEhsz9AUB3IwhXx4WPyHEBm4ulMSVUwM,,,,
"{'display_name': 'Liebherr-Digital Development Center GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",48.383137,2026-05-23T16:55:35Z,9.856945,Adzuna::API::Response::Job,0,"{'area': ['Deutschland', 'Baden-Württemberg', 'Ulm'], 'display_name': 'Ulm, Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location'}",Senior Solution Architect - Federated Energy & Construction Ecosystems (m/f/d),https://www.adzuna.de/land/ad/5738871469?se=9lnt1ClY8RGvjPD20Sc1wQ&utm_medium=api&utm_source=a4bcf954&v=273611FDE44229032EF65A0856F519952C561E76,5738871469,"Liebherr-Digital Development Center GmbH in Ulm develops digital solutions for the entire Liebherr Group. Our passionate team from the areas of software development, engineering and data science works together on various projects from the whole Liebherr product world. Our mission: creating outstanding digital experiences! Senior Solution Architect - Federated Energy & Construction Ecosystems (m/f/d) Job-ID 82724 Aufgaben Understand the business - Assess and support the business objectives for d…","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczODg3MTQ2OSIsInMiOiI5bG50MUNsWThSR3ZqUEQyMFNjMXdRIn0.d9POhI3yPqEcORlBiC94p2PDCu_hN7blaltod4kOee4,,,,
"{'display_name': 'HAPEKO Deutschland GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",50.940164,2026-05-21T16:53:55Z,6.969972,Adzuna::API::Response::Job,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Köln, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln']}",KI-Architekt mit echtem Gestaltungsspielraum (m/w/d),https://www.adzuna.de/land/ad/5736525061?se=9lnt1ClY8RGvjPD20Sc1wQ&utm_medium=api&utm_source=a4bcf954&v=67CBB94DA9E1BCFC67B153314F03C50A0F889598,5736525061,"HAPEKO ist die erste Adresse für Fach- und Führungskräfte in Deutschland. Schwerpunkt der Tätigkeit ist das Schaffen von Verbindungen zwischen Spezialisten und Führungskräften mit einem beruflichen Veränderungswunsch und passenden Unternehmen. HAPEKO ( www.hapeko.de ) ist deutschlandweit mit mehr als 20 Standorten vertreten. Unser Mandant ist ein seit Jahrzehnten erfolgreich regional agierendes und fest in Köln verwurzeltes, mittelständisches Unternehmen. Neben einem Fokus auf Nachhaltigkeit le…","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNjUyNTA2MSIsInMiOiI5bG50MUNsWThSR3ZqUEQyMFNjMXdRIn0.jDrtReCbiGgzOzaFlaSEA-LNkVPAGcc49hhVzDQh190,,,,
"{'display_name': 'Skopos Group', '__CLASS__': 'Adzuna::API::Response::Company'}",50.87096,2026-05-12T23:14:56Z,6.86811,Adzuna::API::Response::Job,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Hürth, Rhein-Erft-Kreis', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Rhein-Erft-Kreis', 'Hürth']}",Initiativbewerbung Data Science / BI,https://www.adzuna.de/details/5727333234?utm_medium=api&utm_source=a4bcf954,5727333234,"Das sind wir Daten sind für uns nicht gleich Daten. Du teilst unsere Mission ""Mehr aus Daten rausholen""? Dann bist Du als Newbie oder erfahrenes Data Science Talent bei uns mehr als willkommen! Bei SKOPOS ELEMENTS unterstützen talentierte Data Scientists zukunftsorientierte Unternehmen und Menschen bei ihrem Weg zur Data Driven Company. Als Teil der SKOPOS GROUP sind wir seit 1995 führender Anbieter in der Marktforschung und beschäftigen aktuell über 140 Mitarbeitende. Begleite unser Wachstum u…","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOWxudDFDbFk4Ukd2alBEMjBTYzF3USIsImkiOiI1NzI3MzMzMjM0In0.oPhGA1s1ev0Ra0tLjsUe8mfA7Ph0nIo2MT8MofOqzxE,full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Flexa'}",48.1476,2026-05-12T23:22:25Z,11.56803,Adzuna::API::Response::Job,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Maxvorstadt, München', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Maxvorstadt']}",Head of Data Science,https://www.adzuna.de/details/5727340114?utm_medium=api&utm_source=a4bcf954,5727340114,"Short Facts Join us on our journey to build Europe's energy backbone : We at Flexa are building Europe's largest virtual power plant with currently above 100k assets signed up, aiming to breach the million in the near future. To optimize the value creation from both trading algorithms across markets and dispatching to the assets, we are looking for a forward-thinking and experienced Head of Data Science (d/f/m) who shares our vision and values. A pioneering Head of Data Science to lead and grow…","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOWxudDFDbFk4Ukd2alBEMjBTYzF3USIsImkiOiI1NzI3MzQwMTE0In0.aY0p26WJzPCFLMk4vb1ENSbT0HGleA_fnWL5H2kDG-M,full_time,,140000.0,200000.0
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Flexa'}",48.1476,2026-01-31T07:21:56Z,11.56803,Adzuna::API::Response::Job,0,"{'display_name': 'Maxvorstadt, München', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Maxvorstadt'], '__CLASS__': 'Adzuna::API::Response::Location'}",Head of Data Science,https://www.adzuna.de/details/5607237994?utm_medium=api&utm_source=a4bcf954,5607237994,"Short Facts Join us on our journey to build Europe's energy backbone : We at Flexa are building Europe's largest virtual power plant with currently above 100k assets signed up, aiming to breach the million in the near future. To optimize the value creation from both trading algorithms across markets and dispatching to the assets, we are looking for a forward-thinking and experienced Head of Data Science (d/f/m) who shares our vision and values. A pioneering Head of Data Science to lead and grow…","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYwNzIzNzk5NCIsInMiOiI5bG50MUNsWThSR3ZqUEQyMFNjMXdRIn0.gZW1jNPA8obQy_GM-TWhnxt67jg7Q6T1xTQCWMDHtaw,full_time,,140000.0,200000.0
"{'display_name': 'Just Eat', '__CLASS__': 'Adzuna::API::Response::Company'}",,2026-03-12T22:18:04Z,,Adzuna::API::Response::Job,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland'], 'display_name': 'Deutschland'}",Data Science Team Leader,https://www.adzuna.de/details/5662914809?utm_medium=api&utm_source=a4bcf954,5662914809,"Hungry for a challenge? That’s good, because at Just Eat Takeaway.com (JET) we have abundant opportunity, or, as we say, everything is on the table. We are a leading global online food delivery marketplace. Our tech ecosystem connects millions of active customers with hundreds of thousands of connected partners in countries across the globe. Our mission? To empower every food moment around the world, whether it’s through customer service, coding or couriers. About this role As the Senior Team L…","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOWxudDFDbFk4Ukd2alBEMjBTYzF3USIsImkiOiI1NjYyOTE0ODA5In0.PWKTUHA90QdfASBhyuPxmLDNz2SidkPSBknCOAzu6JA,full_time,,,
"{'display_name': 'Peec AI', '__CLASS__': 'Adzuna::API::Response::Company'}",52.507706,2026-01-15T20:46:25Z,13.420806,Adzuna::API::Response::Job,0,"{'display_name': 'Berlin, Deutschland', 'area': ['Deutschland', 'Berlin'], '__CLASS__': 'Adzuna::API::Response::Location'}",Engineering Manager (Data Science),https://www.adzuna.de/details/5586793239?utm_medium=api&utm_source=a4bcf954,5586793239,"What you’ll do Build, mentor, and lead an elite data science team as a trusted, empathetic player-coach, while clearly communicating complex technical ideas to executives, customers, and partners Personally design, train, deploy, and own the models that power Peec AI’s AI Search recommendations, taking hands-on responsibility for our most business-critical ML systems Develop and ship novel algorithms that reverse-engineer AI search and LLM behavior, turning deep technical insight into durable, …","{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU4Njc5MzIzOSIsInMiOiI5bG50MUNsWThSR3ZqUEQyMFNjMXdRIn0.QWH7wVnTDRXNS0DsM0DyJjKzQj-YVlijepWBDu5wHA8,full_time,,100000.0,150000.0
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Melotech'}",52.507706,2025-11-18T19:20:38Z,13.420806,Adzuna::API::Response::Job,0,"{'area': ['Deutschland', 'Berlin'], 'display_name': 'Berlin, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}","Data Science, Music & Audio",https://www.adzuna.de/details/5502257930?utm_medium=api&utm_source=a4bcf954,5502257930,"Who we are Melotech is revolutionizing media and entertainment. We create art through technology for humans to enjoy. In just 24 months, our work has been heard, watched and loved for over 3 billion minutes worldwide. Founded by entrepreneur and investor Soheil Mirpour, we are backed by top VCs Cherry Ventures, Speedinvest and GFC, alongside world-class angels from firms such as Spotify, Blackstone and KKR. What you will do Join us as our first dedicated Data Scientist to bring order to the cha…","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwMjI1NzkzMCIsInMiOiI5bG50MUNsWThSR3ZqUEQyMFNjMXdRIn0.1E-6c2sXrc6QaplNK7WeSqU0zrUNh5NqfPtqeU8THPM,full_time,,,
"{'display_name': 'GetYourGuide', '__CLASS__': 'Adzuna::API::Response::Company'}",52.507706,2026-04-11T23:08:46Z,13.420806,Adzuna::API::Response::Job,0,"{'area': ['Deutschland', 'Berlin'], 'display_name': 'Berlin, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}","Data Science Manager, Supply",https://www.adzuna.de/details/5697017395?utm_medium=api&utm_source=a4bcf954,5697017395,"Change the way the world travels Join the GetYourGuide journey to connect people with unforgettable travel experiences around the world. Millions look to us for unique activities they can trust, and it’s all powered by our commitment to make every single journey extraordinary - including yours. Ready to unlock your potential with a community of fellow explorers? Find your next role at our Berlin HQ or one of our local offices around the globe, from New York to Bangkok. Head to getyourguide.care…","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOWxudDFDbFk4Ukd2alBEMjBTYzF3USIsImkiOiI1Njk3MDE3Mzk1In0.kVjj5hip1LwSFXa_CY6pCBfkbYDKO0BYwGHIGN-Nb7M,,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Just Eat'}",,2026-05-15T22:54:05Z,,Adzuna::API::Response::Job,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland'], 'display_name': 'Deutschland'}",Data Science Team Leader,https://www.adzuna.de/details/5730764373?utm_medium=api&utm_source=a4bcf954,5730764373,"Ready for a challenge? Then Just Eat Takeaway.com might be the place for you. We’re a leading global online delivery platform, and our vision is to empower everyday convenience. Whether it’s a Friday-night feast, a post-gym poke bowl, or grabbing some groceries, our tech platform connects tens of millions of customers with hundreds of thousands of restaurant, grocery and convenience partners across the globe. About this role As the Senior Team Lead for Data Science – Courier Pay & Incentives, y…","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMDc2NDM3MyIsInMiOiI5bG50MUNsWThSR3ZqUEQyMFNjMXdRIn0.iN0XE83xQkVKI8vbwA8iY88QcSUrM5hz25e9XGAnlmo,full_time,,,
