description,__CLASS__,company,created,redirect_url,adref,location,category,id,title,salary_is_predicted,longitude,latitude,contract_time,contract_type,salary_max,salary_min
"Die Haimer GmbH ist ein familiengeführtes, mittelständisches Unternehmen mit Hauptsitz in der Nähe von Augsburg. Wir sind europäischer Marktführer im Bereich von hochpräzisen Werkzeugaufnahmen für die Metallindustrie und weltweit führend in der Werkzeugschrumpf-, Auswucht- und Voreinstelltechnik. Mit Innovationskraft und Dynamik entwickeln wir unsere Produkte in hauseigenen Forschungs- und Entwicklungsabteilungen. Mit rund 800 Mitarbeitern weltweit sichern wir die bekannte HAIMER Präzision getr…",Adzuna::API::Response::Job,"{'display_name': 'Haimer GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-06-01T07:45:46Z,https://www.adzuna.de/land/ad/5225837820?se=-jJl2tpN8BG_Ctxhj4VHjg&utm_medium=api&utm_source=a4bcf954&v=75B01F377F662D67D2C9F923AD52818D0F657051,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIyNTgzNzgyMCIsInMiOiItakpsMnRwTjhCR19DdHhoajRWSGpnIn0.ncQCPRv3a-xrR19sWByWelVEqcDx4fXx9VURPIAM2f0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland'], 'display_name': 'Deutschland'}","{'tag': 'admin-jobs', 'label': 'Verwaltungsstellen', '__CLASS__': 'Adzuna::API::Response::Category'}",5225837820,Executive Assistant Digitalisierung und Prozessoptimierung (m/w/d),0,,,,,,
Ihr Arbeitsplatz Das Department Artificial Intelligence in Biomedical Engineering (AIBE) wurde zum 01.05.2020 als sechstes Department der Technischen Fakultät an der Friedrich-Alexander-Universität Erlangen-Nürnberg (FAU) mit einer Schnittstelle zur Medizinischen Fakultät neu gegründet. Die zentrale IT des Departments ist serviceorientiert und effizient aufgestellt. Wir bieten ein attraktives und dynamisches Umfeld mit flachen Hierarchien und Teamgeist. Ihre Aufgaben Fachliche und personelle Le…,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Friedrich-Alexander-Universität Erlangen-Nürnberg'}",2025-06-19T23:49:54Z,https://www.adzuna.de/land/ad/5258940987?se=-jJl2tpN8BG_Ctxhj4VHjg&utm_medium=api&utm_source=a4bcf954&v=E212AFF05787FDD9854B45B48CA55B4DD5483977,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiLWpKbDJ0cE44QkdfQ3R4aGo0VkhqZyIsImkiOiI1MjU4OTQwOTg3In0.yg3w7LwF6b9ScJwE7NawASnqs5FaXG8MbwtrhOVBpQA,"{'display_name': 'Erlangen, Bayern', 'area': ['Deutschland', 'Bayern', 'Erlangen'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",5258940987,Head of IT Sicherheit - Data Science in Biomedical Engineering (m/w/d),0,10.984506,49.577521,full_time,,,
Ihr Arbeitsplatz Das Department Artificial Intelligence in Biomedical Engineering (AIBE) wurde zum 01.05.2020 als sechstes Department der Technischen Fakultät an der Friedrich-Alexander-Universität Erlangen-Nürnberg (FAU) mit einer Schnittstelle zur Medizinischen Fakultät neu gegründet. Die zentrale IT des Departments ist serviceorientiert und effizient aufgestellt. Wir bieten ein attraktives und dynamisches Umfeld mit flachen Hierarchien und Teamgeist. Ihre Aufgaben Fachliche und personelle Le…,Adzuna::API::Response::Job,"{'display_name': 'Friedrich-Alexander-Universität Erlangen-Nürnberg', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-06-19T23:49:54Z,https://www.adzuna.de/land/ad/5258940985?se=-jJl2tpN8BG_Ctxhj4VHjg&utm_medium=api&utm_source=a4bcf954&v=7AEA116F0547320273B5BCF798839EAB351C5967,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI1ODk0MDk4NSIsInMiOiItakpsMnRwTjhCR19DdHhoajRWSGpnIn0.8xq9VmDxOXIaClACmXZAKtMv6UtqbHbQ114rnbBIecU,"{'display_name': 'Erlangen, Bayern', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Erlangen']}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}",5258940985,IT-Ingenieur als Leiter IT Artificial Intelligence / Data Science (m/w/d),0,10.984506,49.577521,full_time,,,
"ZIEL DER POSITION Du möchtest die digitale Zukunft mitgestalten und Daten in wertvolle Erkenntnisse verwandeln? Dann starte dein duales Studium im Bereich Data Science & Künstliche Intelligenz (B.Sc.) an der DHBW – und verbinde Theorie mit spannender Praxis in unserem Unternehmen! HAUPTAUFGABEN​ : Du absolvierst Dein dreijähriges duales Studium mit Theoriephasen an der DHBW Ravensburg und Praxisphasen bei Geberit. : Du lernst, wie man große Datenmengen erfasst, analysiert, verarbeitet und visua…",Adzuna::API::Response::Job,"{'display_name': 'Geberit', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-06-07T01:28:05Z,https://www.adzuna.de/land/ad/5237352945?se=-jJl2tpN8BG_Ctxhj4VHjg&utm_medium=api&utm_source=a4bcf954&v=FBDDEF20B3D93333754199613A2986E3097F27C8,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiLWpKbDJ0cE44QkdfQ3R4aGo0VkhqZyIsImkiOiI1MjM3MzUyOTQ1In0.wX9tnXU8uYUb4jbuRp37tUPBvpUc0xgoTQmJLwTYYEI,"{'area': ['Deutschland', 'Baden-Württemberg', 'Sigmaringen (Kreis)', 'Pfullendorf'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Pfullendorf, Sigmaringen (Kreis)'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",5237352945,Bachelor of Science DHBW Data Science & Künstliche Intelligenz (m/w/d),0,9.25397,47.92595,full_time,,,
"Duales Studium Data Science und Künstliche Intelligenz, Aschheim (München), 2025 Die Softwareentwicklung ist einer der wichtigsten Bereiche bei Atruvia. Als Kompetenzzentrum für bankfachliche IT-Lösungen realisieren wir jedes Jahr über 200 Softwareprojekte, die unseren Kunden mehr Effizienz und Flexibilität im Kerngeschäft einbringen. Mit unseren smarten (analytischen) Lösungen erarbeiten wir gemeinsam mit unseren Kunden innovative Produkte - nach dem Motto Wir machen das Leben leichter mit KI.…",Adzuna::API::Response::Job,"{'display_name': 'Atruvia AG', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-04-02T03:57:18Z,https://www.adzuna.de/land/ad/5123186064?se=-jJl2tpN8BG_Ctxhj4VHjg&utm_medium=api&utm_source=a4bcf954&v=3CC900BC778A5726A5FC34B5A0B7489B69430F14,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiLWpKbDJ0cE44QkdfQ3R4aGo0VkhqZyIsImkiOiI1MTIzMTg2MDY0In0.qC15qQM9M9Lflvw44kI8Cbgr9IIDziVihzrDMy3pufc,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'Aschheim'], 'display_name': 'Aschheim, München (Kreis)'}","{'label': 'Stellen für Hochschulabsolventen', 'tag': 'graduate-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",5123186064,"Duales Studium Data Science und Künstliche Intelligenz, Aschheim (München), 2025",0,11.71669,48.17109,,,,
"In unseren Bussen und Bahnen bringen wir jeden Tag über eine Million Menschen an ihr Ziel. Und wir bewegen noch mehr: für Hamburg, für die Zukunft und für alle, die bei uns arbeiten. Werkstudent Data Science, Schwerpunkt E-Mobility (m/w/d) Du – deine Rolle bei uns Für unser Team Systemkonzepte & Data Analytics im Fachbereich Managementsysteme Bus suchen wir Verstärkung mit Know-how Data Science. Als Werkstudent*in wirst du wichtige Analysen erstellen und unterschiedliche Daten visualisieren, um…",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Hamburger Hochbahn AG'}",2025-06-03T00:45:26Z,https://www.adzuna.de/land/ad/5229516354?se=-jJl2tpN8BG_Ctxhj4VHjg&utm_medium=api&utm_source=a4bcf954&v=DFBE1A8EF99512EF5EE60F1CA4FE40A3B3A9CAC1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiLWpKbDJ0cE44QkdfQ3R4aGo0VkhqZyIsImkiOiI1MjI5NTE2MzU0In0.F9h_TMKgmI9MtnyB6cyr9vBO9ah6izGvF0y2i8Nuiik,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hamburg'], 'display_name': 'Hamburg, Deutschland'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen'}",5229516354,"Werkstudent Data Science, Schwerpunkt E-Mobility (m/w/d)",0,9.987297,53.557429,,,,
"Mit unseren Marken BMW, MINI, Rolls-Royce und BMW Motorrad sind wir einer der weltweit führenden Premium-Hersteller von Automobilen sowie Motorrädern und darüber hinaus Anbieter von Premium-Finanz- und Mobilitätsdienstleistungen. Für den Unternehmensbereich am Standort Dingolfing suchen wir Sie als Dualer Student Data Science & Scientific Computing (w/m/x) Du liebst es, Ursachen für Probleme zu entdecken und Lösungen zu finden und möchtest an Zukunftsthemen arbeiten? Du hast eine Leidenschaft f…",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'BMW Group'}",2025-05-01T15:47:45Z,https://www.adzuna.de/land/ad/5173072825?se=-jJl2tpN8BG_Ctxhj4VHjg&utm_medium=api&utm_source=a4bcf954&v=137862442BF5076FBF1867B336387085C0137597,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTE3MzA3MjgyNSIsInMiOiItakpsMnRwTjhCR19DdHhoajRWSGpnIn0.dwTTppeZVHV3-571DEaK4Cum-psw_nz23LCC2baS9Tc,"{'display_name': 'Dingolfing, Dingolfing-Landau (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Dingolfing-Landau (Kreis)', 'Dingolfing']}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs'}",5173072825,Dualer Student Data Science & Scientific Computing (w/m/x),0,12.49782,48.62848,,,,
"Die Markant Gruppe ist eines der grössten Dienstleistungsunternehmen in Europa für Handels- und Industriepartner aus dem Food- und Nonfood-Bereich. Unser breites Lösungsportfolio reicht von der Vereinfachung von Datenströmen und Zahlungsabwicklungen über exklusive Finanz- und Versicherungs-Services bis hin zu modernsten Marktforschungstools. Dahinter steckt die Idee: Kunden im operativen Tagesgeschäft zu entlasten, damit sie sich auf ihr Kerngeschäft konzentrieren können. Was noch dahintersteck…",Adzuna::API::Response::Job,"{'display_name': 'Markant Gruppe', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-05-13T16:26:05Z,https://www.adzuna.de/land/ad/5196437459?se=-jJl2tpN8BG_Ctxhj4VHjg&utm_medium=api&utm_source=a4bcf954&v=F9EEA70ED26AC6CA9B3590233112BDBFE8DFC6DC,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTE5NjQzNzQ1OSIsInMiOiItakpsMnRwTjhCR19DdHhoajRWSGpnIn0.JVIcP1yd3dljXrIAM89bLVkMpo_kRwDnsubilkJz9UA,"{'area': ['Deutschland', 'Baden-Württemberg', 'Ortenaukreis', 'Offenburg'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Offenburg, Ortenaukreis'}","{'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",5196437459,Business Analyst (m/w/d) - im Team Data Science Solutions,0,7.94837,48.42392,,,,
"Als Studierender (m/w/x) arbeitest Du mit Deinen Kolleginnen und Kollegen auf Augenhöhe und schaffst Dir ideale Voraussetzungen für Deine spätere Karriere. In einem offenen und modernen Umfeld mit zahlreichen Entwicklungs- und Weiterbildungsmöglichkeiten, arbeiten die Mitarbeitenden bei ZEISS in einer Kultur, die von Expertenwissen und Teamgeist geprägt ist. All das wird getragen von der besonderen Eigentümerstruktur und dem langfristigen Ziel der Carl-Zeiss-Stiftung: Wissenschaft und Gesellsch…",Adzuna::API::Response::Job,"{'display_name': 'ZEISS', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-06-07T01:43:41Z,https://www.adzuna.de/land/ad/5237404437?se=-jJl2tpN8BG_Ctxhj4VHjg&utm_medium=api&utm_source=a4bcf954&v=F1DE0016B75FA1F96EB3FC5B0A445C7CEC4C2E74,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiLWpKbDJ0cE44QkdfQ3R4aGo0VkhqZyIsImkiOiI1MjM3NDA0NDM3In0.78XLncB72LRvkcR20JdBZm-18CMo6eaQFNaIyI5rKlE,"{'display_name': 'Oberkochen, Ostalbkreis', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Ostalbkreis', 'Oberkochen']}","{'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",5237404437,Werkstudent Software & Data Science Entwicklung Projektionsoptiken (m/w/x),0,10.10558,48.78408,,,,
"Bachelor Data Science & KI (m/w/d) – Duales Studium Wieland-Werke AG | Ulm, Vöhringen | Studienbeginn 1. Oktober 2026 Kennziffer 2025-0067 Potenziale freisetzen. Kupfer verbindet die Welt - in Technologien wie der E-Mobilität, der Energie- und Datenübertragung, der Kälte- und Klimatechnik, der Digitalisierung, dem Internet of Things. Überrasche uns durch dein frisches Denken, mit neuen Impulsen und gestalte die Welt von morgen. Entdecke dabei zahlreiche Möglichkeiten, deine Potenziale freizuset…",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Wieland-Gruppe'}",2025-06-20T14:44:03Z,https://www.adzuna.de/land/ad/5259881081?se=-jJl2tpN8BG_Ctxhj4VHjg&utm_medium=api&utm_source=a4bcf954&v=5770AB624EA5358F19EDD100134D1ED5F1330EE9,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI1OTg4MTA4MSIsInMiOiItakpsMnRwTjhCR19DdHhoajRWSGpnIn0.VncnU5pWMTGLV5qH9LfD6-z9y3u_VCX7sxWU9sjenZ8,"{'area': ['Deutschland', 'Baden-Württemberg', 'Ulm', 'Donaustetten'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Donaustetten, Ulm'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",5259881081,Bachelor Data Science & KI (m/w/d) – Duales Studium,0,9.93259,48.32854,,,,
"Als Team Lead Data Science Engineering (m/w/d) verstärkst Du unsere Data & Analytics Unit und bist der Dreh- und Angelpunkt, um aus unsere Data Science Produkte das Beste für Deichmann und unsere Kunden herauszuholen. Mit unseren innovativen Produkten, die wir in enger Kooperation mit den Fachbereichen entwickelt haben, sind wir direkt verzahnt mit dem Unternehmenserfolg. Werde Teil von Deichmann und hilf uns Data Science noch besser in d Tätigkeiten Du führst ein engagiertes Team von Data Scie…",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Deichmann SE'}",2025-06-10T22:38:41Z,https://www.adzuna.de/land/ad/5243270290?se=-jJl2tpN8BG_Ctxhj4VHjg&utm_medium=api&utm_source=a4bcf954&v=36E93B2EDBA6827B23D7989568CCD7D11C2848D2,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiLWpKbDJ0cE44QkdfQ3R4aGo0VkhqZyIsImkiOiI1MjQzMjcwMjkwIn0.X_j2lAPErzvRT9pe1FHSt47gXYlWkBjFlg8ABhCMKXY,"{'display_name': 'Altendorf, Essen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Essen', 'Altendorf'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Technikerstellen', 'tag': 'engineering-jobs'}",5243270290,Team Lead Data Science Engineering (m/w/d),0,6.96735,51.46121,,,,
"Role: Project Lead in Data Science & AI Mandatory: proficient in Germany (Minimum C1) We are currently looking for a qualified person to take on the role of Project Lead in the area of Data Science & AI. This role is central to the further development of our end-to-end AI solutions. Experience in the development of AI Chains - Proven experience in creating stand-alone AI and AI Chains implemented as end-to-end solutions Role knowledge - Experience in various roles such as developer, requirement…",Adzuna::API::Response::Job,"{'display_name': 'KBC Technologies Group', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-06-13T09:45:40Z,https://www.adzuna.de/land/ad/5248006218?se=-jJl2tpN8BG_Ctxhj4VHjg&utm_medium=api&utm_source=a4bcf954&v=5473106032B29FF4B2ED0251D0CC336C1CF970E6,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI0ODAwNjIxOCIsInMiOiItakpsMnRwTjhCR19DdHhoajRWSGpnIn0.Jub7laApZ5_nUohGZglvqmGxJOVsmfwvdtmcWtKNIn4,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland'], 'display_name': 'Deutschland'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",5248006218,Project Lead Data Science and AI,0,,,,,,
"Wir bei Knuddels haben uns das Ziel gesetzt, soziale Netzwerke wieder wirklich sozial zu machen - mit echter menschlicher Nähe statt bloßen Content-Konsums. In unserer Community soll jedes Mitglied 3 wichtige Menschen für sein echtes Leben finden: Deine Aufgabe ist es, mit Hilfe unserer Daten herauszufinden, welche Menschen zusammenpassen und die richtigen Erkenntnisse zu ziehen, um unsere Vision zu erreichen. Tätigkeiten Du unterstützt unsere Data Scientists dabei, aus unseren Events Erkenntni…",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Knuddels GmbH & Co. KG'}",2025-06-10T15:11:28Z,https://www.adzuna.de/land/ad/5242667259?se=-jJl2tpN8BG_Ctxhj4VHjg&utm_medium=api&utm_source=a4bcf954&v=221DCCA2D7F7856517D12CFA6232D6FBAA095B5C,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI0MjY2NzI1OSIsInMiOiItakpsMnRwTjhCR19DdHhoajRWSGpnIn0.i_T0UAEr5Pth7N_hOmyRaIN0FCsVJCyMkH8Get_2OcI,"{'display_name': 'Hagsfeld, Karlsruhe', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe', 'Hagsfeld'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'Stellen aus Wissenschaft & Qualitätssicherung', 'tag': 'scientific-qa-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",5242667259,Werkstudent in Backend-Entwicklung und Data Science (m/w/d),0,8.45882,49.03084,,,,
"Wir übernehmen Verantwortung für das nachhaltige Management von Energie und Wasser und leisten damit unseren Beitrag zur Energie­wende. Durch Data Science machen wir Daten zu nutzbaren Informationen und helfen unseren Kunden neue, zukunfts­fähige Geschäfts­felder in der Energie­branche zu erschließen. Für unsere Mission brauchen wir tatkräftige Pioniere mit Teamgeist, Kompetenz und Weitsicht. Wir digitalisieren den Betrieb von Energie- und Wassersystemen und machen Daten intelligent nutzbar. Da…",Adzuna::API::Response::Job,"{'display_name': 'VIVAVIS AG', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-06-17T20:17:43Z,https://www.adzuna.de/land/ad/5255170250?se=-jJl2tpN8BG_Ctxhj4VHjg&utm_medium=api&utm_source=a4bcf954&v=F9423971DCDD6C8E9BA24D83971075DF56078293,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI1NTE3MDI1MCIsInMiOiItakpsMnRwTjhCR19DdHhoajRWSGpnIn0.olpsdYjFS6FRhTG5yPSViTPGNdVK7bU6OXPbhMgStMI,"{'display_name': 'Ettlingen, Karlsruhe (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Ettlingen'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'scientific-qa-jobs', 'label': 'Stellen aus Wissenschaft & Qualitätssicherung', '__CLASS__': 'Adzuna::API::Response::Category'}",5255170250,Referent für Standardisierung und Förderprogramme / Wissenschaftlicher Mitarbeiter (m/w/d),0,8.40934,48.943,,,,
"ATLAS ELEKTRONIK ist ein Unternehmen der thyssenkrupp AG und steht für maritime Sicherheit. Seit Jahrzehnten unterstützen wir als führendes Systemhaus für maritime Elektronik Marinen auf der ganzen Welt, die See sicherer zu machen. Unseren Kunden bieten wir ein breites Angebot u. a. an Sonaren und Sensoren, Führungssystemen für unbemannte Unterwasserfahrzeuge, U-Boote und Überwasserschiffe, Minenabwehrsystemen sowie Funk- und Kommunikationsanlage. Aufgaben Architekturentwurf: Entwicklung eines …",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'ATLAS ELEKTRONIK GmbH'}",2025-06-19T08:08:55Z,https://www.adzuna.de/land/ad/5257650742?se=-jJl2tpN8BG_Ctxhj4VHjg&utm_medium=api&utm_source=a4bcf954&v=61FD1F41A0C29415DDBD0A6D5B50395D0B3A3E91,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI1NzY1MDc0MiIsInMiOiItakpsMnRwTjhCR19DdHhoajRWSGpnIn0.SBHPYyl1-agoCQNoBmcq4mkhyoxtIDABTf7YQCrrccA,"{'display_name': 'Bremen, Deutschland', 'area': ['Deutschland', 'Bremen'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",5257650742,Masterarbeit Entwicklung eines Autoencoders für präzise Seeboden-Rekonstruktion (m/w/d),0,8.786477,53.10403,,,,
"Als Pre-Sales Consultant (m/w/d) für Data Science-, AI- & BI-Lösungen spielst du eine entscheidende Rolle im Verkaufsprozess für unsere Produkte Alan® (Generative KI) und INFONEA® (Advanced Analytics), indem du technische Lösungen mit dem Expertenteam customized und überzeugende Angebote erstellst, die auf die Bedürfnisse der Kunden zugeschnitten sind. Diese Position eignet sich ideal für eine technikaffine Fachkraft mit ausgeprägtem Geschäftssinn, exzellenten Kommunikationsfähigkeiten und eine…",Adzuna::API::Response::Job,"{'display_name': 'Comma Soft AG', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-06-16T19:29:30Z,https://www.adzuna.de/land/ad/5253364775?se=-jJl2tpN8BG_Ctxhj4VHjg&utm_medium=api&utm_source=a4bcf954&v=013686506069FC65D4FED8E921E13185B50373FD,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI1MzM2NDc3NSIsInMiOiItakpsMnRwTjhCR19DdHhoajRWSGpnIn0.23U7nrQj7zR9jYMs9n2JGQFIEBpfF3wo4LrUEEyBTjg,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bonn', 'Pützchen'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Pützchen, Bonn'}","{'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",5253364775,"Pre-Sales Consultant (m/w/d) – Data Science, AI & BI",0,7.15283,50.75024,,,,
"Du bist Analytiker, Gestalter und hast Lust etwas zu bewegen? Dann bist Du bei uns genau richtig. Unser BI & Analytics Team stellt mit Hilfe von Algorithmen maßgeschneiderte Lösungen bereit, damit Entscheidungen zukunftsorientiert getroffen werden können. Als Partner auf Augenhöhe in den Bereichen Reporting und Analysen wird hier die Zukunft mitgestaltet! Für unsere Unternehmenszentrale in Coesfeld-Lette (bei Münster) suchen wir einen Senior Data Scientist mit Schwerpunkt Ökonometrie/ Predictiv…",Adzuna::API::Response::Job,"{'display_name': ""Ernsting's family"", '__CLASS__': 'Adzuna::API::Response::Company'}",2025-06-08T09:03:33Z,https://www.adzuna.de/land/ad/5239831278?se=JioE3NpN8BGYr7XIH1J3bQ&utm_medium=api&utm_source=a4bcf954&v=05568CCE277D8AEFF9EF6F7B882C873661D44237,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIzOTgzMTI3OCIsInMiOiJKaW9FM05wTjhCR1lyN1hJSDFKM2JRIn0.tbIe-klYkSSOqJHlmFkAGhSaBQLVBObomoPwoln5m1s,"{'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland'}","{'tag': 'creative-design-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Kreation & Design'}",5239831278,Senior Data Scientist mit Schwerpunkt Ökonometrie/ Predictive Analytics (gn*),0,,,,,,
