longitude,created,description,adref,title,latitude,location,category,salary_is_predicted,redirect_url,company,__CLASS__,id,contract_time,contract_type,salary_min,salary_max
8.26921,2025-10-04T02:26:34Z,"Syntex GmbH Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit oder dem Jobcenter gemeldet sind. Du möchtest dich beruflich neu aufstellen und das Zukunftsfeld Künstliche Intelligenz erobern? Dann ist das dein Einstieg: In nur 3 Monaten lernst du den professionellen Umgang mit Tools wie ChatGPT, Gemini oder Copilot und bereitest dich auf vielfältige Jobmöglichkeiten in Verwaltung, Marketing, Kundenservice, Projekta…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTGtodFA0U2k4QkdVZm9pMTlna3RrdyIsImkiOiI1NDMwNTY0MzY1In0.8O84jqwRaWxQcdRcIxEPtzWAJREjR3rM-r9Rf98f_Kk,Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,48.78011,"{'display_name': 'Ebersteinburg, Baden-Baden', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Baden-Baden', 'Ebersteinburg']}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'pr-advertising-marketing-jobs', 'label': 'Stellen aus PR, Werbung & Marketing'}",0,https://www.adzuna.de/land/ad/5430564365?se=LkhtP4Si8BGUfoi19gktkw&utm_medium=api&utm_source=a4bcf954&v=81B00DF2446B3996A8FACDD946EDB613891065BD,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syntex GmbH'}",Adzuna::API::Response::Job,5430564365,full_time,permanent,,
7.33787,2025-10-04T02:26:34Z,"Syntex GmbH Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit oder dem Jobcenter gemeldet sind. Du möchtest dich beruflich neu aufstellen und das Zukunftsfeld Künstliche Intelligenz erobern? Dann ist das dein Einstieg: In nur 3 Monaten lernst du den professionellen Umgang mit Tools wie ChatGPT, Gemini oder Copilot und bereitest dich auf vielfältige Jobmöglichkeiten in Verwaltung, Marketing, Kundenservice, Projekta…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTGtodFA0U2k4QkdVZm9pMTlna3RrdyIsImkiOiI1NDMwNTY0MzUyIn0.FUqi4t7qavTz-COwQojOAv3csZ-UEhr1_bO0WWEK7P8,Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,51.42015,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Bommern, Witten', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Ennepe-Ruhr-Kreis', 'Witten', 'Bommern']}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs'}",0,https://www.adzuna.de/land/ad/5430564352?se=LkhtP4Si8BGUfoi19gktkw&utm_medium=api&utm_source=a4bcf954&v=179107066E6C10FD83B35421DE188A4673A3E55D,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syntex GmbH'}",Adzuna::API::Response::Job,5430564352,full_time,permanent,,
9.73618,2025-10-04T02:26:35Z,"Syntex GmbH Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit oder dem Jobcenter gemeldet sind. Du möchtest dich beruflich neu aufstellen und das Zukunftsfeld Künstliche Intelligenz erobern? Dann ist das dein Einstieg: In nur 3 Monaten lernst du den professionellen Umgang mit Tools wie ChatGPT, Gemini oder Copilot und bereitest dich auf vielfältige Jobmöglichkeiten in Verwaltung, Marketing, Kundenservice, Projekta…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQzMDU2NDM3MSIsInMiOiJMa2h0UDRTaThCR1Vmb2kxOWdrdGt3In0.AqknNeZrxTEwxgGKRAKE--IsajT_gj5GeCdUbeUUEz0,Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,53.78807,"{'area': ['Deutschland', 'Schleswig-Holstein', 'Pinneberg (Kreis)', 'Bokholt-Hanredder'], 'display_name': 'Bokholt-Hanredder, Pinneberg (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",0,https://www.adzuna.de/land/ad/5430564371?se=LkhtP4Si8BGUfoi19gktkw&utm_medium=api&utm_source=a4bcf954&v=E3C104C7EAB4F6BEFC6ACCC4C80EE6321A5659FC,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syntex GmbH'}",Adzuna::API::Response::Job,5430564371,full_time,permanent,,
11.96276,2025-10-04T02:26:35Z,"Syntex GmbH Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit oder dem Jobcenter gemeldet sind. Du möchtest dich beruflich neu aufstellen und das Zukunftsfeld Künstliche Intelligenz erobern? Dann ist das dein Einstieg: In nur 3 Monaten lernst du den professionellen Umgang mit Tools wie ChatGPT, Gemini oder Copilot und bereitest dich auf vielfältige Jobmöglichkeiten in Verwaltung, Marketing, Kundenservice, Projekta…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTGtodFA0U2k4QkdVZm9pMTlna3RrdyIsImkiOiI1NDMwNTY0MzcyIn0.hCtyv11r7dqqFgSzeAJQFsunuZ43VfPdLTagEZfh5bI,Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,51.49056,"{'area': ['Deutschland', 'Sachsen-Anhalt', 'Halle (Saale)'], 'display_name': 'Halle (Saale), Sachsen-Anhalt', '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'pr-advertising-marketing-jobs', 'label': 'Stellen aus PR, Werbung & Marketing'}",0,https://www.adzuna.de/land/ad/5430564372?se=LkhtP4Si8BGUfoi19gktkw&utm_medium=api&utm_source=a4bcf954&v=BD308A161E5E2A344BDCCABDD7F113C9F7A75BAF,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syntex GmbH'}",Adzuna::API::Response::Job,5430564372,full_time,permanent,,
6.86811,2024-11-08T12:45:45Z,"Das sind wir Daten sind für uns nicht gleich Daten. Du teilst unsere Mission ""Mehr aus Daten rausholen""? Dann bist Du als Newbie oder erfahrenes Data Science Talent bei uns mehr als willkommen! Bei SKOPOS ELEMENTS unterstützen talentierte Data Scientists zukunftsorientierte Unternehmen und Menschen bei ihrem Weg zur Data Driven Company. Als Teil der SKOPOS GROUP sind wir seit 1995 führender Anbieter in der Marktforschung und beschäftigen aktuell über 120 Mitarbeitende. Begleite unser Wachstum u…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTGtodFA0U2k4QkdVZm9pMTlna3RrdyIsImkiOiI0OTMxMjY4NjE0In0.qtACdwxGJjazF9AQ3WRu9nL4nQZL0S3TLKM2WtTj7QM,Initiativbewerbung Data Science /BI,50.87096,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Rhein-Erft-Kreis', 'Hürth'], 'display_name': 'Hürth, Rhein-Erft-Kreis', '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",0,https://www.adzuna.de/details/4931268614?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Skopos Group'}",Adzuna::API::Response::Job,4931268614,full_time,,,
6.86811,2025-09-27T04:18:22Z,"Das sind wir Daten sind für uns nicht gleich Daten. Du teilst unsere Mission ""Mehr aus Daten rausholen""? Dann bist Du als Newbie oder erfahrenes Data Science Talent bei uns mehr als willkommen! Bei SKOPOS ELEMENTS unterstützen talentierte Data Scientists zukunftsorientierte Unternehmen und Menschen bei ihrem Weg zur Data Driven Company. Als Teil der SKOPOS GROUP sind wir seit 1995 führender Anbieter in der Marktforschung und beschäftigen aktuell über 120 Mitarbeitende. Begleite unser Wachstum u…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTGtodFA0U2k4QkdVZm9pMTlna3RrdyIsImkiOiI1NDE2ODE3NjYwIn0.jVNch8Lm8vAgZRxiuyZbvHSSTtYJW0k93oLz4FkusiM,Initiativbewerbung Data Science /BI,50.87096,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Rhein-Erft-Kreis', 'Hürth'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Hürth, Rhein-Erft-Kreis'}","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",0,https://www.adzuna.de/details/5416817660?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'SKOPOS GROUP'}",Adzuna::API::Response::Job,5416817660,full_time,,,
11.56803,2025-05-04T21:27:47Z,"Short Facts Join us on our journey : We at Flexa and Entrix are a diverse team of 50, from 12 nationalities, and steadily growing. To drive the smart and sustainable energy future, we are looking for a forward-thinking and experienced Head of Data Science (d/f/m) who shares our vision and values. A pioneering Head of Data Science to lead and grow our Data Science team with innovation, foster talent and teamwork, and drive our offering's growth in alignment with and exceeding Flexa's strategic g…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTE4MDY3MDQ3NCIsInMiOiJMa2h0UDRTaThCR1Vmb2kxOWdrdGt3In0.YgOh6QhWrrzqrolyVZnJDKvKjSQYa6lXXI9yOlneMmA,Head of Data Science,48.1476,"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Maxvorstadt'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Maxvorstadt, München'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",0,https://www.adzuna.de/details/5180670474?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'Flexa', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,5180670474,full_time,,100000.0,140000.0
6.808387,2025-09-04T22:25:05Z,"About the Role: At Centric, we help some of the world’s most recognized fashion, beauty, and home brands make smarter pricing and inventory decisions with the power of AI. As a (Senior) Data Scientist / Consultant, you’ll combine deep analytical expertise with a consulting mindset — applying advanced data techniques while working directly with clients to turn insights into measurable impact. This role is ideal if you enjoy problem-solving, explaining complex concepts clearly, and collaborating …",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM4MzQzMjgxOSIsInMiOiJMa2h0UDRTaThCR1Vmb2kxOWdrdGt3In0.a8vWJ8qvl5Da3iixf60hbv5Cc_PUVK9e0A2jT_cy5Qs,(Senior) Data Science Consultant,51.226802,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Düsseldorf, Nordrhein-Westfalen'}","{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",0,https://www.adzuna.de/details/5383432819?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Centric Software'}",Adzuna::API::Response::Job,5383432819,full_time,,,
13.420806,2024-09-20T13:48:26Z,"INTRODUCTION TO THE COMPANY Webtrekk is one of Europe’s market leaders for Customer Intelligence and Marketing Analytics. Since 2019, we are part of the marketing technology service provider, Mapp, and support marketers and data analysts in understanding and analyzing the behavior of their website and app users across all channels and help to utilize this information specifically for marketing purposes. Our solution, which is based on first-party data, ensures maximum data depth for our custome…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTGtodFA0U2k4QkdVZm9pMTlna3RrdyIsImkiOiI0ODcwNDg5MDc1In0.7Wd2_LnbxD3nR8JUtzNups-sUHVgQX_mm8PxlNS2KrY,Team Lead Data Science,52.507706,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Berlin, Deutschland', 'area': ['Deutschland', 'Berlin']}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",0,https://www.adzuna.de/details/4870489075?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mapp Digital Us Llc'}",Adzuna::API::Response::Job,4870489075,full_time,,,
,2025-08-29T14:57:18Z,"Deine Aufgaben Werde für 4-6 Monate Teil unseres Daten & KI Teams, unterstütze datenbasierte Analysen und entwickle innovative Automatisierungslösungen. … konkret heißt das: Erhalte Einblicke in Big Data und Machine Learning Technologien Wirke mit bei Datenerhebung, -aufbereitung und explorativer Analyse Entwickle, validiere und pilotiere KI- und Statistik-basierte Lösungen für automatisierte Entscheidungen in Fachabteilungen. Bringe dich in die strategische Definition von Daten- & KI-Themen ei…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTGtodFA0U2k4QkdVZm9pMTlna3RrdyIsImkiOiI1MzczMzY0MTQzIn0.ukSjia25X56X0TMuGc1QTn3IgQTVIbCUHd6cC7QNQfU,Praktikum Data Science in Neckarsulm,,"{'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",0,https://www.adzuna.de/details/5373364143?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Lidl Stiftung'}",Adzuna::API::Response::Job,5373364143,full_time,,,
8.650578,2025-09-16T15:52:04Z,"Sorge gemeinsam mit uns für die digitale Zukunftsfähigkeit der Bundeswehr. Als primärer Digitalisierungspartner der Bundeswehr erbringen wir stabile, sichere und effiziente IT-Services im In- und Ausland, vom Grundbetrieb bis in den einsatznahen Bereich und tragen so zur kontinuierlichen Erhöhung der Führungs- und Einsatzfähigkeit der Bundeswehr bei. Mit über 7.700 Kolleg*innen betreiben und modernisieren wir eine der größten und komplexesten IT-Infrastrukturen in Deutschland. Wir suchen verant…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQwMTQ1MzIxOCIsInMiOiJMa2h0UDRTaThCR1Vmb2kxOWdrdGt3In0.C8hIr2CZ87fTQbTv9elVF6oCVZr0PkVCBDWUr_jFSZQ,Duales Studium zum Bachelor of Science in Wirtschaftsinformatik KI & Data Science inkl. Ausbildung zum Fachinformatiker Systemintegration (m/w/d),50.129683,"{'area': ['Deutschland', 'Hessen', 'Frankfurt am Main'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Frankfurt am Main, Hessen'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",0,https://www.adzuna.de/land/ad/5401453218?se=LkhtP4Si8BGUfoi19gktkw&utm_medium=api&utm_source=a4bcf954&v=BFBE1CA6CB48B2B26BF37716ADD4CCAEDE3BBE1A,"{'display_name': 'BWI GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,5401453218,full_time,,,
12.373598,2025-09-16T15:52:05Z,"Sorge gemeinsam mit uns für die digitale Zukunftsfähigkeit der Bundeswehr. Als primärer Digitalisierungspartner der Bundeswehr erbringen wir stabile, sichere und effiziente IT-Services im In- und Ausland, vom Grundbetrieb bis in den einsatznahen Bereich und tragen so zur kontinuierlichen Erhöhung der Führungs- und Einsatzfähigkeit der Bundeswehr bei. Mit über 7.700 Kolleg*innen betreiben und modernisieren wir eine der größten und komplexesten IT-Infrastrukturen in Deutschland. Wir suchen verant…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTGtodFA0U2k4QkdVZm9pMTlna3RrdyIsImkiOiI1NDAxNDUzMjk0In0.IdtO-vVZMuj6BtgY-UZc_6wFYt5QdxW8qB8YSnsbET8,Duales Studium zum Bachelor of Science in Wirtschaftsinformatik KI & Data Science inkl. Ausbildung zum Fachinformatiker Systemintegration (m/w/d),51.339254,"{'area': ['Deutschland', 'Sachsen', 'Leipzig (Kreis)', 'Leipzig'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Leipzig, Leipzig (Kreis)'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",0,https://www.adzuna.de/land/ad/5401453294?se=LkhtP4Si8BGUfoi19gktkw&utm_medium=api&utm_source=a4bcf954&v=4C3F27ADD01D926D23C721053F0F1EB03F8AB590,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'BWI GmbH'}",Adzuna::API::Response::Job,5401453294,full_time,,,
11.44811,2025-04-16T21:50:01Z,"UPLIFT Y OURFUTURE Wir sind über 13.000. An 19 Standorten weltweit. Jedes dritte Flugzeug fliegt mit unserer Technologie. Immer effizienter, leiser, nachhaltiger. Wir gestalten die Zukunft der Luftfahrt. Was wir noch brauchen? Dich. Unser Team in München sucht Dich: Werkstudent Data Science / Data Engineering (all genders) Bei der Instandhaltung von Flugzeugtriebwerken entstehen eine Vielzahl verschiedenster Daten. Erst wenn diese Informationen aufbereitet, geprüft und zusammengeführt sind, kön…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTGtodFA0U2k4QkdVZm9pMTlna3RrdyIsImkiOiI1MTQ4MjM2OTgzIn0.TmIjXDQeSUyMZjMMOlVjr3hUc7X3sieswOiuVckRMRo,Werkstudent Data Science / Data Engineering (all genders),48.18449,"{'display_name': 'Allach-Untermenzing, München', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Allach-Untermenzing']}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'manufacturing-jobs', 'label': 'Stellen aus Fertigung'}",0,https://www.adzuna.de/details/5148236983?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'MTU Aero Engines AG'}",Adzuna::API::Response::Job,5148236983,part_time,,,
14.10731,2025-07-12T22:07:55Z,"Unterstützen Sie uns im Rahmen eines Praktikums/einer Abschlussarbeit im Bereich Data Science. Studium/Fachrichtung | Mathematik, Statistik, Data Science, Informatik, Physik oder vglb. Studiengänge Einsatzbereich | Praktikum/Abschlussarbeit im Bereich Data Science Dauer | 3-6 Monate Bestens gefordert | Wir suchen motivierte Studierende, die sich unserem Data Science Team für ein Pflichtpraktikum und/oder eine Bachelor-/Masterarbeit (3-6 Monate) anschließen möchten. Bei uns können Sie praktische…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTGtodFA0U2k4QkdVZm9pMTlna3RrdyIsImkiOiI1Mjk5ODY2NzQ2In0.xRAd2Hw8XgM6FAMjflNBJhqUsdPanzJSNIz_TeqT5uw,Praktikum/Abschlussarbeit im Bereich Data Science,51.13209,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Frankenthal, Bautzen (Kreis)', 'area': ['Deutschland', 'Sachsen', 'Bautzen (Kreis)', 'Frankenthal']}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",0,https://www.adzuna.de/details/5299866746?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KSB'}",Adzuna::API::Response::Job,5299866746,,,,
7.9473,2025-08-28T22:57:24Z,"„Evaluierung und Proof of Concept von Google BigQuery als Data-Lake-Lösung für Business Intelligence in der Logistik“ Google BigQuery ist eine leistungsstarke, cloudbasierte Data-Warehouse- und Data-Lake-Lösung. Sie ermöglicht es, große Datenmengen zentral zu speichern, mit SQL-Abfragen zu analysieren und für Business Intelligence nutzbar zu machen. Für NORDFROST eröffnet sich dadurch die Chance, Daten aus unserem Transportmanagementsystem (WinSped) und weiteren Anwendungen für Controlling, Pro…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM3MjMxNDkwMCIsInMiOiJMa2h0UDRTaThCR1Vmb2kxOWdrdGt3In0.5Qtz0HSQtl0YaZSB0krJq0_kLME-WFLWgLPMOyiAkKw,Bachelor-/Masterarbeit: Data Science/Informatik,53.52837,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Schortens, Friesland (Kreis)', 'area': ['Deutschland', 'Niedersachsen', 'Friesland (Kreis)', 'Schortens']}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",0,https://www.adzuna.de/details/5372314900?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'NORDFROST & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,5372314900,part_time,,,
13.420806,2025-06-22T15:12:13Z,"Vestiaire Collective is the leading global online marketplace for desirable pre-loved fashion. Our mission is to transform the fashion industry for a more sustainable future by empowering our community to promote the circular fashion movement. Vestiaire was founded in 2009 and is headquartered in Paris with offices in London, Berlin, New York, Singapore, Ho Chi Minh and Hong Kong and warehouses in Tourcoing (France), Crawley (UK), Hong Kong and New York. We currently have a diverse global team …",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX0RhMFFJU2k4QkdqTEp6UzNfSFVRQSIsImkiOiI1MjYyODk4NDQ5In0.EQchrvN9TqKg2n8nUa4AP3PU5JpoF2s6Yha0Gl5tLBE,Director of Data Science (Berlin),52.507706,"{'area': ['Deutschland', 'Berlin'], 'display_name': 'Berlin, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'logistics-warehouse-jobs', 'label': 'Stellen aus Logistik & Lagerhaltung'}",0,https://www.adzuna.de/details/5262898449?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'Vestiaire Collective', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,5262898449,full_time,,,
6.808387,2025-10-02T20:38:59Z,"Stepstone is a leading online job board in Germany, dedicated to connecting job seekers with their ideal employment opportunities. As a major player in the German job market, we play a key role in facilitating millions of job placements across various sectors and industries. We are proud to be part of The Stepstone Group, a global expert in job-tech platforms. Being part of a global team allows us to leverage cutting-edge technology, data, and industry expertise to enhance our services and cont…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX0RhMFFJU2k4QkdqTEp6UzNfSFVRQSIsImkiOiI1NDI3MzgxNDQyIn0.yCDU4gEewVSY5t24Y9CVyeyFuGt7n0NOrEPIis5pmV4,Product Analytics Manager (m/w/d),51.226802,"{'display_name': 'Düsseldorf, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing'}",0,https://www.adzuna.de/land/ad/5427381442?se=_Da0QISi8BGjLJzS3_HUQA&utm_medium=api&utm_source=a4bcf954&v=9991F072B3415D0AFE0D58302591646C8F0861CF,"{'display_name': 'Stepstone GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,5427381442,,,,
10.137982,2025-10-02T20:38:53Z,"TKMS mit den Standorten Kiel, Bremen, Hamburg, Wismar, Emden, Flintbek, Wilhelmshaven und Wedel ist einer der führenden, global agierenden Systemanbieter beim Design und Bau von U-Booten und Marineüberwasserschiffen sowie im Bereich maritimer Sicherheitstechnologien. Mit modernster Technologie, umfassender Erfahrung im Schiffbau und mit einer innovativen Denkweise entwickeln unsere Teams und Marineexperten an allen Standorten qualitativ hochwertige Produkte und Dienstleistungen für unsere Kunde…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX0RhMFFJU2k4QkdqTEp6UzNfSFVRQSIsImkiOiI1NDI3Mzc4NjAyIn0.C9XTNudQNJrJ0b68AlLt_O3iLO_ZXAJ9d5BTExah3NA,Senior Data Scientist (m/w/d),54.319658,"{'area': ['Deutschland', 'Schleswig-Holstein', 'Kiel'], 'display_name': 'Kiel, Schleswig-Holstein', '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'Stellen aus Wissenschaft & Qualitätssicherung', 'tag': 'scientific-qa-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",0,https://www.adzuna.de/land/ad/5427378602?se=_Da0QISi8BGjLJzS3_HUQA&utm_medium=api&utm_source=a4bcf954&v=849D08F3F7C5A73E813F163B1845FB0DCC736940,"{'display_name': 'TKMS GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,5427378602,,,,
