company,title,salary_is_predicted,longitude,latitude,adref,description,__CLASS__,created,redirect_url,location,id,category,contract_time,salary_min,salary_max,contract_type
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Westfalen Weser Netz GmbH'}",Duales Studium Bachelor of Science Wirtschaftsinformatik - KI&Data Science (m/w/d) 2026,0,8.753842,51.737096,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSmljS2xUQmo4UkdkSjdzeTlyT09EdyIsImkiOiI1NzUwMzk2NjIwIn0.gXMIn4XGFPYh0ObWfHcy3Njcvs8gaQMnx83y0SbrrWo,Deine Aufga ben Als Bachelor of Science Wirtschaftsinformatik - Künstliche Intelligenz&Data Science (m/w/d) lernst du bei uns verschiedene Themengebiete kennen: Du analysierst Unternehmensdaten zielsicher und bereitest diese auf. Du sorgst für Datentransparenz im Unternehmen. Du arbeitest in Business Intelligence Projekten. Du setzt unsere Datenstrategie im Team um. Ausbildungsort: Paderborn Ausbildungsdauer: 6 Semester Partnerhochschule: Fachhochschule der Wirtschaft Fürstenallee 5 33102 Pader…,Adzuna::API::Response::Job,2026-06-03T11:42:34Z,https://www.adzuna.de/land/ad/5750396620?se=JicKlTBj8RGdJ7sy9rOODw&utm_medium=api&utm_source=a4bcf954&v=D056E22E56F35755F5E799EB89C67A14F64D0834,"{'display_name': 'Paderborn, Paderborn (Kreis)', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Paderborn (Kreis)', 'Paderborn'], '__CLASS__': 'Adzuna::API::Response::Location'}",5750396620,"{'label': 'Teilzeitstellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'part-time-jobs'}",,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Westfalen Weser Netz GmbH'}",Duales Studium Bachelor of Science Wirtschaftsinformatik - KI & Data Science (m/w/d) 2026,0,8.753842,51.737096,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSmljS2xUQmo4UkdkSjdzeTlyT09EdyIsImkiOiI1NzUwMzcxMzUxIn0.7Ozx7saxKn2p33qhzVLvpo1KYeOzyYook6xX5l9Xrrs,Deine Aufga ben Als Bachelor of Science Wirtschaftsinformatik - Künstliche Intelligenz & Data Science (m/w/d) lernst du bei uns verschiedene Themengebiete kennen: Du analysierst Unternehmensdaten zielsicher und bereitest diese auf. Du sorgst für Datentransparenz im Unternehmen. Du arbeitest in Business Intelligence Projekten. Du setzt unsere Datenstrategie im Team um. Ausbildungsort: Paderborn Ausbildungsdauer: 6 Semester Partnerhochschule: Fachhochschule der Wirtschaft Fürstenallee 5 33102 Pad…,Adzuna::API::Response::Job,2026-06-03T11:35:30Z,https://www.adzuna.de/land/ad/5750371351?se=JicKlTBj8RGdJ7sy9rOODw&utm_medium=api&utm_source=a4bcf954&v=2709B994EC84F961F2923C653EFA9C6B89B7BD76,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Paderborn (Kreis)', 'Paderborn'], 'display_name': 'Paderborn, Paderborn (Kreis)'}",5750371351,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'part-time-jobs', 'label': 'Teilzeitstellen'}",,,,
"{'display_name': 'HORNBACH Baumarkt AG', '__CLASS__': 'Adzuna::API::Response::Company'}",Duales Studium - Bachelor of Science - Informatik - Data Science und KI (gn) für 2026 - ID 150988,0,8.71298,50.1246,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MDM3ODg3NCIsInMiOiJKaWNLbFRCajhSR2RKN3N5OXJPT0R3In0.bBJ2D4MA2JVuZxG4BvzSTb1nJWJMJLp0jidVy3rejjQ,"Hast Du Deinen Weg schon gefunden? Für Deinen Weg bei uns bringst Du mit: 3 Jahre Zeit und allgemeine Hochschulreife oder Fachhochschulreife  Studierfähigkeitstest Hier baust Du Dein theoretisches Fundament: DHBW Karlsruhe Die Praxis lernst Du hier : HORNBACH Zentrale in Bornheim bei Landau i. d. Pfalz Startschuss für Deine Zukunft bei HORNBACH: 01.10.2026 Darauf kannst Du Dich freuen: Gehalt - logisch! 1. Jahr: 1.250 €, 2. Jahr: 1.500 €, 3. Jahr: 1.750 € Mehr – klar! Neben Deinem Gehalt sowie …",Adzuna::API::Response::Job,2026-06-03T11:36:54Z,https://www.adzuna.de/land/ad/5750378874?se=JicKlTBj8RGdJ7sy9rOODw&utm_medium=api&utm_source=a4bcf954&v=EC512D21B01813800BFB53C16098E3BF51670B73,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main', 'Bornheim'], 'display_name': 'Bornheim, Frankfurt am Main'}",5750378874,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'part-time-jobs', 'label': 'Teilzeitstellen'}",,,,
"{'display_name': 'MAN Truck & Bus Group', '__CLASS__': 'Adzuna::API::Response::Company'}",Smart Factory Integration Specialist (w/m/d),0,11.555737,48.137418,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSmljS2xUQmo4UkdkSjdzeTlyT09EdyIsImkiOiI1NzQ2Mzg5MDA3In0.RVd5HtHCW68qL0jV1UXoA9DFbPu7pHFdMPQ6xQ3PQ_M,"Zu besetzen: ab sofort Ihr Arbeitsumfeld Das Digital Production Lab ist ein junges, dynamisches Team, das digitale Technologien und Advanced Analytics nutzt, um Innovationen in Produktion und Logistik voranzutreiben. Es etabliert Prozesse und Systeme zur Datenanalyse und -verarbeitung und gestaltet aktiv die Bereiche Data-Architecture, Data-Engineering und Data-Science. Diese Stelle arbeitet in diesem Team als Enabler für Data & Analytics (D&A), Künstliche Intelligenz (KI) und Datenverfügbarkei…",Adzuna::API::Response::Job,2026-05-31T12:39:13Z,https://www.adzuna.de/land/ad/5746389007?se=JicKlTBj8RGdJ7sy9rOODw&utm_medium=api&utm_source=a4bcf954&v=804D4CFB5F218AE86D42802C829B656A16083889,"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], 'display_name': 'München, München (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",5746389007,"{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",,,,
"{'display_name': 'Continentale Krankenversicherung a.G.', '__CLASS__': 'Adzuna::API::Response::Company'}",Spezialist (m/w/d) Betrugsprävention/Fraud Prevention,0,7.464954,51.504967,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0NjI3NDg0NSIsInMiOiJKaWNLbFRCajhSR2RKN3N5OXJPT0R3In0.cmyy1CYFMvXQmYlNAr7ySc5VlfIZv2Z0OgtPH-hP650,"Unsere Mitarbeitenden – motivierte Menschen, die zu uns passen. Denn wir geben ihnen Raum, damit sie ihre individuellen Stärken einsetzen und Verantwortung übernehmen können. Bereichern Sie unser Team, wachsen Sie über sich hinaus und gestalten Sie gemeinsam mit uns die Zukunft der Continentale, EUROPA und Mannheimer – drei starke Marken, ein Verbund. Aufgaben Die Organisationseinheit Betrugsmanagement ist für die Überwachung verbundweiter Betrugs- und Verdachtsfälle sowie die allgemeine Betrug…",Adzuna::API::Response::Job,2026-05-31T08:37:43Z,https://www.adzuna.de/land/ad/5746274845?se=JicKlTBj8RGdJ7sy9rOODw&utm_medium=api&utm_source=a4bcf954&v=9B777C7266D6410E001A8EEA09A327D41FCDD10F,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Dortmund, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Dortmund']}",5746274845,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
"{'display_name': 'Würth Elektronik eiSos GmbH & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",Teamlead Applied Data Engineering & Science (m/w/d),0,11.555737,48.137418,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MzU5OTQ0NyIsInMiOiJKaWNLbFRCajhSR2RKN3N5OXJPT0R3In0.UsqBeJVHIo_WM7tPbbSOTQhKG8cbLGxCW0S_TW0b0Mc,"Basics: Abgeschlossenes Studium der (Wirtschafts-)Informatik, Data Science oder einer vergleichbaren Fachrichtung. Alternativ mehrjährige relevante Berufserfahrung, idealerweise mit Führungserfahrung. Wissen: Gutes Verständnis datenbasierter Entscheidungsprozesse sowie Erfahrung im Umfeld moderner Datenplattformen, Datenpipelines und datengetriebener Produkte. Leidenschaft: Interesse daran, Teams in einem technologischen Umfeld weiterzuentwickeln und datengetriebene Lösungen mit klarem Nutzen f…",Adzuna::API::Response::Job,2026-05-28T18:09:56Z,https://www.adzuna.de/land/ad/5743599447?se=JicKlTBj8RGdJ7sy9rOODw&utm_medium=api&utm_source=a4bcf954&v=14DE11410B06760D4672062FCC21B9FCD864B1FE,"{'display_name': 'München, München (Kreis)', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], '__CLASS__': 'Adzuna::API::Response::Location'}",5743599447,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen'}",,,,
"{'display_name': 'DATEV eG', '__CLASS__': 'Adzuna::API::Response::Company'}","Duales Studium Bachelor of Science in Data Science und Künstlicher Intelligenz (m/w/d), ab 09/2026",0,11.083642,49.443967,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0ODcxMTU5NiIsInMiOiJKaWNLbFRCajhSR2RKN3N5OXJPT0R3In0.r-ZKWrTA95AlMWsKP-dsvAAkYo1hyy-l1hbrMruHT04,"Das ist dein Arbeitsumfeld: Bei DATEV arbeitest du nicht nur in einem Team, sondern bist von Anfang an Teil einer Gemeinschaft, die rund 200 Auszubildende und dual Studierende umfasst. Du bist in verschiedene Aufgaben eingebunden, die sowohl herausfordernd als auch abwechslungsreich sind. Gemeinsam sorgen wir für exzellente Kundenberatung und langfristige Geschäftsbeziehungen. Du arbeitest in einem dynamischen und innovativen Umfeld, das neuen Ideen und Weiterentwicklungen stets offen gegenüber…",Adzuna::API::Response::Job,2026-06-02T06:08:42Z,https://www.adzuna.de/land/ad/5748711596?se=JicKlTBj8RGdJ7sy9rOODw&utm_medium=api&utm_source=a4bcf954&v=B94F9DF00FD28502ABDA4A4F0CA9459CFD8B3CB7,"{'display_name': 'Nürnberg, Bayern', 'area': ['Deutschland', 'Bayern', 'Nürnberg'], '__CLASS__': 'Adzuna::API::Response::Location'}",5748711596,"{'tag': 'part-time-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Teilzeitstellen'}",,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'nerou GmbH'}",Werkstudent:in Data Science,0,13.420806,52.507706,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSmljS2xUQmo4UkdkSjdzeTlyT09EdyIsImkiOiI0NzAzMDQ3NDAwIn0.Uqd9y7mtcYnsG12nxJYqDu6AnVjUvIP25E0tgCe4sRQ,"Über nerou Die Datenanalyse-Software von nerou unterstützt Betreiber von Kläranlagen bei täglichen Entscheidungen in der Anlagensteuerung. In Kläranlagen müssen komplexe Entscheidungen getroffen werden, um die Anlage auf sich täglich ändernde Einflüsse einzustellen. Alle relevanten Daten werden von Machine Learning Algorithmen analysiert und ausgewertet. Die gewonnen Erkenntnisse werden in Form von Entscheidungshilfen an den Kunden weitergeleitet. Dies reduziert nicht nur Kosten für die Betreib…",Adzuna::API::Response::Job,2024-05-22T08:24:33Z,https://www.adzuna.de/details/4703047400?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'Berlin, Deutschland', 'area': ['Deutschland', 'Berlin'], '__CLASS__': 'Adzuna::API::Response::Location'}",4703047400,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",,,,
"{'display_name': 'Cognite', '__CLASS__': 'Adzuna::API::Response::Company'}","Manager, Data Science",0,,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSmljS2xUQmo4UkdkSjdzeTlyT09EdyIsImkiOiI1NjUyODE4NzA4In0.Y3zUVcSmFsb1JRxBNcUc3MWULvxKX_pLuHyUnrK8ha0,"What Cognite is: Relentless to achieve Cognite operates at the forefront of industrial digitalization, building AI , and data solutions that solve the world’s hardest, highest-impact problems. With unmatched industrial heritage and a comprehensive suite of AI capabilities, including low-code AI agents, Cognite accelerates the digital transformation to drive operational improvements. We thrive in challenges. We challenge assumptions. We execute with speed and ownership. If you view obstacles as …",Adzuna::API::Response::Job,2026-03-03T21:18:30Z,https://www.adzuna.de/details/5652818708?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'Deutschland', 'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location'}",5652818708,"{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Lidl Stiftung'}",Praktikum Data Science,0,9.2274,49.18975,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwODc0MTE5MyIsInMiOiJKaWNLbFRCajhSR2RKN3N5OXJPT0R3In0.E8cvaM8V7BJcQJrWFK11701RAoIjxLBh-2p-Yz3S_j4,"Deine Aufgaben Werde Teil unseres Daten & KI Teams, unterstütze datenbasierte Analysen und entwickle innovative Automatisierungslösungen. Ab Juli für 4 bis 6 Monate. … konkret heißt das: Erhalte Einblicke in Big Data und Machine Learning Technologien Mitarbeit bei Datenerhebung, -aufbereitung und explorativer Analyse Entwicklung, Validierung und Pilotierung KI- und Statistik-basierte Lösungen für automatisierte Entscheidungen in Fachabteilungen Einbringen in die strategische Definition von Date…",Adzuna::API::Response::Job,2026-04-23T23:49:55Z,https://www.adzuna.de/details/5708741193?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Neckarsulm, Heilbronn (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm']}",5708741193,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Duale Hochschule Schleswig-Holstein '}",Duales Studium Wirtschaftsinformatik an der DHSH in Kiel,0,10.137982,54.319658,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSmljS2xUQmo4UkdkSjdzeTlyT09EdyIsImkiOiI1NzE3NTQ1OTU3In0.uT_01KiihkAeRhzhr-lXuokYSBQDDn_w291BeLy2Mxo,"Die Duale Hochschule Schleswig-Holstein (DHSH) bietet als staatlich anerkannte Hochschule für angewandte Wissenschaften an den Studienstandorten Kiel, Lübeck und Flensburg duale Studiengänge und praxisverbundene Forschung. Vor über 50 Jahren als Berufsakademie Schleswig-Holstein gegründet, bietet die DHSH Studierenden die Chance, von jahrzehntelanger Erfahrung im dualen Studium zu profitieren. Angeboten werden in Zusammenarbeit mit über 400 Partnerunternehmen die dualen Bachelorstudiengänge Bet…",Adzuna::API::Response::Job,2026-05-03T04:42:13Z,https://www.adzuna.de/land/ad/5717545957?se=JicKlTBj8RGdJ7sy9rOODw&utm_medium=api&utm_source=a4bcf954&v=A7FFE094B541C00CD0002CD06B7CBBC3DBA148F7,"{'display_name': 'Kiel, Schleswig-Holstein', 'area': ['Deutschland', 'Schleswig-Holstein', 'Kiel'], '__CLASS__': 'Adzuna::API::Response::Location'}",5717545957,"{'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'other-general-jobs'}",,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'BBBank eG'}",Duales Studium Bachelor of Science (B.Sc.) Data Science und knstliche Intelligenz (m/w/d) 2027,0,8.412378,49.001249,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MDM4OTA4NiIsInMiOiJKaWNLbFRCajhSR2RKN3N5OXJPT0R3In0.x7lurXsctwcte2on-tsX_C7_9ZnYtrLcx1TFTvXeKCQ,"BBBank eG - Better Banking Wir sind die größte genossenschaftliche Privatkundenbank in Deutschland. Als Digitalbank mit bundesweitem Filialnetz anüber 100 Standorten vereinen wir Erfahrung und Innovation mit derüber 100-jährigen Kompetenz eines erfolgreichen Bankhauses– kundenorientiert, wirtschaftlich, nachhaltig und sympathisch. Wir leben, lieben und liefern Better Banking und setzen Maßstäbe, die nachhaltig sind. Für Wachstum mit Substanz. Für beständige Weiterentwicklung, die Kundenerlebnis…",Adzuna::API::Response::Job,2026-06-03T11:38:38Z,https://www.adzuna.de/land/ad/5750389086?se=JicKlTBj8RGdJ7sy9rOODw&utm_medium=api&utm_source=a4bcf954&v=2A546E6A4CD6C05D1693DE36D50BCB026400255D,"{'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe'], 'display_name': 'Karlsruhe, Karlsruhe (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",5750389086,"{'label': 'Teilzeitstellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'part-time-jobs'}",,,,
"{'display_name': 'BBBank eG', '__CLASS__': 'Adzuna::API::Response::Company'}",Duales Studium Bachelor of Science (B.Sc.) Data Science und künstliche Intelligenz (m/w/d) 2026,0,8.412378,49.001249,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MDM1Njc2MCIsInMiOiJKaWNLbFRCajhSR2RKN3N5OXJPT0R3In0.Yd3zaXdVBiD5_IPyhqwf1ZSG9VciLenckvBgMShDjKw,"BBBank eG - Better Banking Wir sind die größte genossenschaftliche Privatkundenbank in Deutschland. Als Digitalbank mit bundesweitem Filialnetz an über 100 Standorten vereinen wir Erfahrung und Innovation mit der über 100-jährigen Kompetenz eines erfolgreichen Bankhauses – kundenorientiert, wirtschaftlich, nachhaltig und sympathisch. Wir leben, lieben und liefern Better Banking und setzen Maßstäbe, die nachhaltig sind. Für Wachstum mit Substanz. Für beständige Weiterentwicklung, die Kundenerleb…",Adzuna::API::Response::Job,2026-06-03T11:33:23Z,https://www.adzuna.de/land/ad/5750356760?se=JicKlTBj8RGdJ7sy9rOODw&utm_medium=api&utm_source=a4bcf954&v=0D5A5CFF41B02A00A5E387A3F01FBA50BFE56BC4,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe'], 'display_name': 'Karlsruhe, Karlsruhe (Kreis)'}",5750356760,"{'label': 'Teilzeitstellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'part-time-jobs'}",,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'DATEV eG'}","Duales Studium Bachelor of Science in Data Science und Künstlicher Intelligenz (m/w/d), ab 09/2026",0,11.083642,49.443967,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSmljS2xUQmo4UkdkSjdzeTlyT09EdyIsImkiOiI1NzUwMzY0MjIwIn0.tYZT_dC_DztgX80s8IzkcBbMzxXOJSWhHW9Rcq5tHQc,Das ist dein Arbeitsumfeld: Gemeinsam mit rund 200 Auszubildenden und dual Studierenden meisterst du die abwechslungsreichen und anspruchsvollen Aufgaben und bist von Beginn an in ein Team eingebunden. Kompetente Ausbilderinnen und Ausbilder stehen dir mit Rat und Tat zur Seite und unterstützen dich bei deiner fachlichen und persönlichen Entwicklung. Nach erfolgreichem Abschluss darfst du dich auf eine Übernahme von mind. einem Jahr freuen. Zum 01.09. starten wir in einen gemeinsamen Orientieru…,Adzuna::API::Response::Job,2026-06-03T11:34:33Z,https://www.adzuna.de/land/ad/5750364220?se=JicKlTBj8RGdJ7sy9rOODw&utm_medium=api&utm_source=a4bcf954&v=E05F89B7ACE9D61510025572C80A1540C20C947F,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Nürnberg, Bayern', 'area': ['Deutschland', 'Bayern', 'Nürnberg']}",5750364220,"{'tag': 'part-time-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Teilzeitstellen'}",,,,
"{'display_name': 'Mercedes-Benz AG', '__CLASS__': 'Adzuna::API::Response::Company'}",Praktikant*in Zuverlässigkeit Antrieb (Pflicht-Praktikum),0,9.187224,48.776198,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSmljS2xUQmo4UkdkSjdzeTlyT09EdyIsImkiOiI1NzM5ODgxMzUwIn0.4xNjDuVq5tURah_ra9C9rICSs5iL_hLsp3YVKeGMfUA,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",Adzuna::API::Response::Job,2026-05-24T19:52:37Z,https://www.adzuna.de/land/ad/5739881350?se=JicKlTBj8RGdJ7sy9rOODw&utm_medium=api&utm_source=a4bcf954&v=E7FD8F94D0AECFE07692E44EDEB44D528FA16211,"{'display_name': 'Stuttgart, Baden-Württemberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart'], '__CLASS__': 'Adzuna::API::Response::Location'}",5739881350,"{'tag': 'manufacturing-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Fertigung'}",,,,
"{'display_name': 'E Airbus Defence and Space GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",Duales Studium B.Sc. Data Science und Künstliche Intelligenz (d/m/w) zum 01.09.2027,0,11.555737,48.137418,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSmljS2xUQmo4UkdkSjdzeTlyT09EdyIsImkiOiI1NzQ4NzM5ODEwIn0.7o9tuLWtCPLdykqOKlpFG7_4c6W0inXUt5UNgIhw0SY,"Job Description: Dein Duales Studium B.Sc. (d/m/w) Data Science & Künstliche Intelligenz zum 01.09.2027 Starte deine Karriere bei Airbus! Bist du fasziniert davon, wie riesige Datenmengen und Künstliche Intelligenz die Geschäftswelt und unser Leben verändern, und möchtest aktiv die Zukunft mitgestalten? Dann ist ein Duales Studium bei Airbus genau das Richtige für dich! B.Sc. Data Science und Künstliche Intelligenz: Dieser Studiengang konzentriert sich stark auf die Analyse großer Datenmengen ,…",Adzuna::API::Response::Job,2026-06-02T06:34:44Z,https://www.adzuna.de/land/ad/5748739810?se=JicKlTBj8RGdJ7sy9rOODw&utm_medium=api&utm_source=a4bcf954&v=F7A42F8512E055793805A1FE94D41E886B199B31,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], 'display_name': 'München, München (Kreis)'}",5748739810,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",,,,
"{'display_name': 'Skopos Group', '__CLASS__': 'Adzuna::API::Response::Company'}",Initiativbewerbung Data Science / BI,0,6.86811,50.87096,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNzMzMzIzNCIsInMiOiJKaWNLbFRCajhSR2RKN3N5OXJPT0R3In0.JVzAibuBImkzE2ySj6Ule1MM4KvD3l0fRoQva3lOmyA,"Das sind wir Daten sind für uns nicht gleich Daten. Du teilst unsere Mission ""Mehr aus Daten rausholen""? Dann bist Du als Newbie oder erfahrenes Data Science Talent bei uns mehr als willkommen! Bei SKOPOS ELEMENTS unterstützen talentierte Data Scientists zukunftsorientierte Unternehmen und Menschen bei ihrem Weg zur Data Driven Company. Als Teil der SKOPOS GROUP sind wir seit 1995 führender Anbieter in der Marktforschung und beschäftigen aktuell über 140 Mitarbeitende. Begleite unser Wachstum u…",Adzuna::API::Response::Job,2026-05-12T23:14:56Z,https://www.adzuna.de/details/5727333234?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Hürth, Rhein-Erft-Kreis', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Rhein-Erft-Kreis', 'Hürth']}",5727333234,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",full_time,,,
