created,title,description,salary_is_predicted,longitude,category,latitude,redirect_url,location,id,__CLASS__,adref,company,contract_time,salary_max,salary_min,contract_type
2026-07-13T19:07:01Z,Bachelor of Science (DHBW) Data Science und Künstliche Intelligenz (m/w/d) Standort Winnenden 2026,"Kärcher ist der weltweit führende Anbieter von Reinigungstechnik und steht für Qualität, Innovation und Nachhaltigkeit. Diesen Erfolg verdanken wir unseren über 3.700 Mitarbeitenden in Winnenden und in Bühlertal und dem einzigartigen Kärcher-WOW-Gefühl. Als Familienunternehmen mit gefestigten Unternehmensstrukturen überzeugen wir durch WOW-tastische Karriereperspektiven, ein vertrauensvolles Arbeitsklima und tolle Kolleg*innen. Aufgaben Wir schaffen mit dir gemeinsam eine solide Basis für deine…",0,9.187224,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",48.776198,https://www.adzuna.de/land/ad/5798980177?se=4J4iJqeJ8RGy-dwpXG4wwQ&utm_medium=api&utm_source=a4bcf954&v=B193242DE3477E8DE5BDF07FE88DC7720226A593,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Stuttgart, Baden-Württemberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart']}",5798980177,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNEo0aUpxZUo4Ukd5LWR3cFhHNHd3USIsImkiOiI1Nzk4OTgwMTc3In0.wNlTDhV90XeImVIsAp38VM5JJmlJS_-2oQQ9bgHGIfY,"{'display_name': 'Alfred Kärcher SE & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",,,,
2026-07-21T22:58:21Z,Data Science und Künstliche Intelligenz (B.Sc.) 2027,"Dein Berufsbild: Du möchtest irgendwas mit Mathe und Programmieren machen und findest Technologien der Zukunft spannend? Dann entscheide dich für den Studiengang Data Science und Künstliche Intelligenz und hol alles aus den Daten heraus. In deinem Beruf bist du die Schnittstelle zwischen IT und Business. Du beherrschst die verschiedenen Technologien, bewertest deren Potenziale und weißt, wie man sie technisch umsetzt. In deinem dualen Studium erlernst du die Grundlagen, Konzepte und Methoden de…",0,8.34467,"{'tag': 'part-time-jobs', 'label': 'Teilzeitstellen', '__CLASS__': 'Adzuna::API::Response::Category'}",49.03071,https://www.adzuna.de/land/ad/5809709204?se=4J4iJqeJ8RGy-dwpXG4wwQ&utm_medium=api&utm_source=a4bcf954&v=A9857C66A99A4BE3235BDCFE633D5CE98385D9CD,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Knielingen, Karlsruhe', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe', 'Knielingen']}",5809709204,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwOTcwOTIwNCIsInMiOiI0SjRpSnFlSjhSR3ktZHdwWEc0d3dRIn0.ejTsso4sbIHxts-giJyjtP6gi4KkjkbZZRDjPk5l2Yc,"{'display_name': 'Siemens AG', '__CLASS__': 'Adzuna::API::Response::Company'}",,,,
2026-07-21T22:58:52Z,Data Science und Künstliche Intelligenz (B.Sc.) 2027,"Dein Berufsbild: Du möchtest irgendwas mit Mathe und Programmieren machen und findest Technologien der Zukunft spannend? Dann entscheide dich für den Studiengang Data Science und Künstliche Intelligenz und hol alles aus den Daten heraus. In deinem Beruf bist du die Schnittstelle zwischen IT und Business. Du beherrschst die verschiedenen Technologien, bewertest deren Potenziale und weißt, wie man sie technisch umsetzt. In deinem dualen Studium erlernst du die Grundlagen, Konzepte und Methoden de…",0,6.82951,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Teilzeitstellen', 'tag': 'part-time-jobs'}",50.94691,https://www.adzuna.de/land/ad/5809712370?se=4J4iJqeJ8RGy-dwpXG4wwQ&utm_medium=api&utm_source=a4bcf954&v=E56BBEED9EF72ABF9B0EBBDCAC01D48E39330DB4,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln', 'Lövenich'], 'display_name': 'Lövenich, Köln'}",5809712370,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNEo0aUpxZUo4Ukd5LWR3cFhHNHd3USIsImkiOiI1ODA5NzEyMzcwIn0.K07VTh19mpQViwR1l6prLSh-6at3U8yq7yl2usp2FJ0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Siemens AG'}",,,,
2026-07-21T22:58:35Z,Duales Studium (DHBW) Data Science und Künstliche Intelligenz,"Dieser Studiengang bereitet Dich darauf vor, den digitalen Wandel in Unternehmen voranzutreiben und aktiv mitzugestalten. Dazu werden Grundlagen der Informatik und der Wirtschaftsinformatik mit Kerninhalten der Data Science kombiniert. Themen wie Cloud Computing, Big Data, Visual Analytics und AI spielen hier eine große Rolle. Du lernst den Umgang und die Interpretation von großen Datenmengen, deren Darstellung, und das Training von AI-Modellen. Deine Ideen und Projekte kannst du dabei direkt i…",0,9.62186,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Teilzeitstellen', 'tag': 'part-time-jobs'}",47.77567,https://www.adzuna.de/land/ad/5809710595?se=4J4iJqeJ8RGy-dwpXG4wwQ&utm_medium=api&utm_source=a4bcf954&v=DA15D6236F0581B8B0F5D6A7DF67BB5873D6B764,"{'display_name': 'Weingartshof, Ravensburg', 'area': ['Deutschland', 'Baden-Württemberg', 'Ravensburg (Kreis)', 'Ravensburg', 'Weingartshof'], '__CLASS__': 'Adzuna::API::Response::Location'}",5809710595,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwOTcxMDU5NSIsInMiOiI0SjRpSnFlSjhSR3ktZHdwWEc0d3dRIn0.1UY9OPy4bG8iB5cDmrXflu4XwG9_IjnVQfuTejMcdCA,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'EBZ SE'}",,,,
2026-07-21T22:58:27Z,Duales Studium Data Science&Künstliche Intelligenz 2027,"Duales Studium– unser Erfolgsrezept: Theorie und Praxis verbinden! Werde bei Transgourmet zur KI-Koryphäe: Duübernimmst Initiative in schmackhaften Projekten, bei denen du marktfrische, innovative Ansätze direkt aus deinem Studium einbringst. Du erhältst Einblicke in die Geheimnisse der kulinarischen Datenwelt eines modernen Lebensmittelgroßhändlers: Prozessveredelungá la IT: Optimiere mit uns die digitalen Kochprozesse in unserem Unternehmen, automatisiere Abläufe und würze die Systeme mit Kün…",0,8.53563,"{'tag': 'part-time-jobs', 'label': 'Teilzeitstellen', '__CLASS__': 'Adzuna::API::Response::Category'}",49.80341,https://www.adzuna.de/land/ad/5809709916?se=4J4iJqeJ8RGy-dwpXG4wwQ&utm_medium=api&utm_source=a4bcf954&v=207421AA2D98E802AA4A5FEC3F7C8DF074C96D42,"{'display_name': 'Riedstadt, Groß-Gerau (Kreis)', 'area': ['Deutschland', 'Hessen', 'Groß-Gerau (Kreis)', 'Riedstadt'], '__CLASS__': 'Adzuna::API::Response::Location'}",5809709916,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwOTcwOTkxNiIsInMiOiI0SjRpSnFlSjhSR3ktZHdwWEc0d3dRIn0.KzQNdgLccX1sqntb8zGmrlRDu_aeeL5fKlFy_po5Yzk,"{'display_name': 'Transgourmet Deutschland GmbH&Co. OHG', '__CLASS__': 'Adzuna::API::Response::Company'}",,,,
2026-05-28T18:31:57Z,Bachelor Data Science & KI (m/w/d) – Duales Studium,"Bachelor Data Science & KI (m/w/d) – Duales Studium Wieland-Werke AG | Ulm, Vöhringen | Studienbeginn 1. Oktober 2027 Kennziffer 2026-0078 Deine Zukunft Ablauf : Im dualen Studium Data Science & KI erwirbst du dein theoretisches Wissen an der Dualen Hochschule Baden‑Württemberg (DHBW) in Heidenheim. Theorie und Praxis wechseln sich dabei in dreimonatigen Intervallen ab. Während der Praxisphasen wirst du in spannende Aufgaben unserer globalen IT‑Abteilungen eingebunden und erhältst Einblicke in …",0,9.856945,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",48.383137,https://www.adzuna.de/land/ad/5743617594?se=4J4iJqeJ8RGy-dwpXG4wwQ&utm_medium=api&utm_source=a4bcf954&v=68184696643A641C3B0495FCF134879A1236B22B,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Ulm, Baden-Württemberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Ulm']}",5743617594,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNEo0aUpxZUo4Ukd5LWR3cFhHNHd3USIsImkiOiI1NzQzNjE3NTk0In0.uokH_0IqM1JMgjn4S97xXFfj0LHN3RiDsnV9J9ONwBo,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Wieland Group'}",,,,
2026-06-18T01:08:56Z,Data Science und Künstliche Intelligenz (B.Sc.) 2027,"Dein Berufsbild: Du möchtest irgendwas mit Mathe und Programmieren machen und findest Technologien der Zukunft spannend? Dann entscheide dich für den Studiengang Data Science und Künstliche Intelligenz und hol alles aus den Daten heraus. In deinem Beruf bist du die Schnittstelle zwischen IT und Business. Du beherrschst die verschiedenen Technologien, bewertest deren Potenziale und weißt, wie man sie technisch umsetzt. In deinem dualen Studium erlernst du die Grundlagen, Konzepte und Methoden de…",0,8.412378,"{'tag': 'part-time-jobs', 'label': 'Teilzeitstellen', '__CLASS__': 'Adzuna::API::Response::Category'}",49.001249,https://www.adzuna.de/land/ad/5767328897?se=4J4iJqeJ8RGy-dwpXG4wwQ&utm_medium=api&utm_source=a4bcf954&v=035D23A311258786BF2486F5AFEF4CF66CBAE58C,"{'display_name': 'Karlsruhe, Karlsruhe (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe'], '__CLASS__': 'Adzuna::API::Response::Location'}",5767328897,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NzMyODg5NyIsInMiOiI0SjRpSnFlSjhSR3ktZHdwWEc0d3dRIn0.-vZ7LlF2-xI14HPc8obIA75nSrHOt3T5-p-laoi6glQ,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Siemens AG'}",,,,
2026-07-02T14:03:32Z,Data Science und Künstliche Intelligenz (B.Sc.) 2027,"Dein Berufsbild: Du möchtest irgendwas mit Mathe und Programmieren machen und findest Technologien der Zukunft spannend? Dann entscheide dich für den Studiengang Data Science und Künstliche Intelligenz und hol alles aus den Daten heraus. In deinem Beruf bist du die Schnittstelle zwischen IT und Business. Du beherrschst die verschiedenen Technologien, bewertest deren Potenziale und weißt, wie man sie technisch umsetzt. In deinem dualen Studium erlernst du die Grundlagen, Konzepte und Methoden de…",0,6.969972,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'part-time-jobs', 'label': 'Teilzeitstellen'}",50.940164,https://www.adzuna.de/land/ad/5785412191?se=4J4iJqeJ8RGy-dwpXG4wwQ&utm_medium=api&utm_source=a4bcf954&v=D0A77CD380C46F611C880989E79CBA2570403C30,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln'], 'display_name': 'Köln, Nordrhein-Westfalen', '__CLASS__': 'Adzuna::API::Response::Location'}",5785412191,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNEo0aUpxZUo4Ukd5LWR3cFhHNHd3USIsImkiOiI1Nzg1NDEyMTkxIn0.pNQM8GoVyS3A3yfCCjFrnDXlD_3zGzCRr_cT5jI5x-g,"{'display_name': 'Siemens AG', '__CLASS__': 'Adzuna::API::Response::Company'}",,,,
2026-07-20T15:32:57Z,Werkstudent (m/w/d) Service – Implementierung einer KI gestützten Bewertung von Reparaturteilen,"Werkstudent (m/w/d) Service – Implementierung einer KI gestützten Bewertung von Reparaturteilen Warthausen | zum nächstmöglichen Zeitpunkt KaVo Dental mit Hauptsitz im schwäbischen Biberach an der Riß zählt seit mehr als 110 Jahren zu den führenden Unternehmen der internationalen Dentalbranche. Rund 1.600 Mitarbeiter*innen verbindet ein gemeinsames Ziel: innovative, hochwertige Behandlungseinheiten, Instrumente, bildgebende Geräte und produktbegleitende Services zu entwickeln, zu produzieren un…",0,,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Kundendienststellen', 'tag': 'customer-services-jobs'}",,https://www.adzuna.de/land/ad/5808152258?se=4J4iJqeJ8RGy-dwpXG4wwQ&utm_medium=api&utm_source=a4bcf954&v=C447217DB50B5434F730D1C35422A7B66A6C568F,"{'display_name': 'Deutschland', 'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location'}",5808152258,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwODE1MjI1OCIsInMiOiI0SjRpSnFlSjhSR3ktZHdwWEc0d3dRIn0.RzgO7HwvdelkhJxSH5Ukw7J004QHr0FdnDJU4HCI_3g,"{'display_name': 'KaVo Dental GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",,,,
2026-06-18T03:49:11Z,Experte Energiewirtschaft Marktprozesse (m/w/d),"Du hast Lust auf innovative und nachhaltige Bau- & Immobilienprojekte? Dann bist du bei uns genau richtig. Von Büros, Konferenzräumen sowie Restaurants bis hin zu Wohnungen - Im TeamSCOS planen, bauen und betreuen wir ein großes Portfolio verschiedenster Immobilien – denn Vielfalt ist unsere Stärke! Bei uns kannst du spannende Projekte von Beginn bis zur Umsetzung begleiten und eigene Ideen einbringen. Vom Grundstückskauf über die Planung und dem Bau bis hin zum Facility Management - bei uns ha…",0,9.2274,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",49.18975,https://www.adzuna.de/land/ad/5767429371?se=4J4iJqeJ8RGy-dwpXG4wwQ&utm_medium=api&utm_source=a4bcf954&v=10E31A5B1F215C364F1055DE06FE6272E1F74E8B,"{'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm'], 'display_name': 'Neckarsulm, Heilbronn (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",5767429371,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NzQyOTM3MSIsInMiOiI0SjRpSnFlSjhSR3ktZHdwWEc0d3dRIn0.UsVY9L9zCHH-lreMvVoHj8p_8fMwFQAeAzCVj7q5BYg,"{'display_name': 'Schwarz Corporate Solutions', '__CLASS__': 'Adzuna::API::Response::Company'}",,,,
2026-07-21T13:02:40Z,Spezialist für Steuerungs- und Controllingsysteme - Schwerpunkt Data Science (w/m/d),"Hallo, lass uns WIR sagen! Wir - die HUK-COBURG Versicherungsgruppe - zählen zu den 10 größten in Deutschland. Vor über 90 Jahren gegründet sind wir mit über 13 Millionen Kund:innen heute der große Versicherer für Privathaushalte und der größte deutsche Autoversicherer. Dass wir oft preisgünstiger sind als andere Versicherungen, hat bei uns schon Tradition. Genau wie unser Ruf als Arbeitgeberin, mit der DU wachsen und deine persönlichen Ziele erreichen kannst. Bei uns kannst du eine spannende K…",0,10.96603,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",50.25777,https://www.adzuna.de/land/ad/5809272651?se=4J4iJqeJ8RGy-dwpXG4wwQ&utm_medium=api&utm_source=a4bcf954&v=7BC1FB78BB2F34EAA94A0093FBDCD00E4DE59E07,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Coburg (Kreis)', 'Coburg'], 'display_name': 'Coburg, Coburg (Kreis)'}",5809272651,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwOTI3MjY1MSIsInMiOiI0SjRpSnFlSjhSR3ktZHdwWEc0d3dRIn0.lUm-CrJUedkdcBWFrwFV_0C8m8QGh31cPVZ2qUvzPFg,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'HUK-COBURG Versicherungsgruppe'}",,,,
2026-07-14T19:09:30Z,Junior Market Research Manager Marktforschung / Market Intelligence / Data Science (m/w/d),"Wir überzeugen unsere Kunden mit hochpräzisen Messgeräten und innovativen Lösungen für das Messdatenmanagement von morgen. Seit 1957 entwickeln, produzieren und vermarkten aktuell 3.900 Mitarbeiter in weltweit 37 Tochtergesellschaften unsere Produkte. Gestalten Sie die Dinge mit und entwickeln Sie sich weiter. Wir sehen in Ihnen nicht nur den Mitarbeiter, sondern auch den Menschen! Aufgaben Ihre Aufgaben Im Innovation-Office tragen Sie im Team dazu bei, dass Produkt- und Innovationsentscheidung…",0,,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'scientific-qa-jobs', 'label': 'Stellen aus Wissenschaft & Qualitätssicherung'}",,https://www.adzuna.de/land/ad/5800152788?se=4J4iJqeJ8RGy-dwpXG4wwQ&utm_medium=api&utm_source=a4bcf954&v=467B722D715C1A85260E5DF1E22836F724B5ACCD,"{'display_name': 'Deutschland', 'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location'}",5800152788,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwMDE1Mjc4OCIsInMiOiI0SjRpSnFlSjhSR3ktZHdwWEc0d3dRIn0.y9uCVGsmBUk0Cr66scjkoCiIdc8OLF-QF59xDXTuBkA,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Testo SE & Co. KGaA'}",,,,
2026-07-21T22:51:48Z,Arzt/Ärztin Schwerpunkt Data Science / Routinedatenanalyse im Bereich der neurovaskulären Forschung (m/w/d),"Stellenausschreibung, April 2026 Arzt/Ärztin mit ausschließlicher oder weit überwiegender Tätigkeit in der Wissenschaft mit Schwerpunkt Data Science / Routinedatenanalyse im Bereich der neurovaskulären Forschung, alternativ promovierte(r) Wissenschaftler/in mit Hintergrund Data Science - an der Klinik für Neurologie am Campus Lübeck (Direktor: Univ.-Prof. Dr. Jens Minnerup) Vollzeit oder Teilzeit | Befristung auf zunächst 3 Jahre | Perspektive auf langfristige Beschäftigung | Vergütung je nach …",0,10.69693,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",53.85554,https://www.adzuna.de/details/5809665650?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'St. Jürgen, Lübeck', 'area': ['Deutschland', 'Schleswig-Holstein', 'Lübeck', 'St. Jürgen']}",5809665650,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwOTY2NTY1MCIsInMiOiI0SjRpSnFlSjhSR3ktZHdwWEc0d3dRIn0.6cuXvS45NIUm8pcoeMTD-0ESpRfB13e_aonzGPF5qhk,"{'display_name': 'Universität zu Lübeck', '__CLASS__': 'Adzuna::API::Response::Company'}",,,,
2026-07-21T22:50:03Z,B.Sc. Data Science & KI (w/m/d),"Du liebst IT? Dann gestalte die KI-gestützte digitale Zukunft mit uns! Du möchtest Lösungen für die dringendsten und komplexesten Herausforderungen der digitalen Welt finden und dabei die digitale Transformation mitgestalten? Du möchtest ein Teil eines Weltklasse-Teams sein und bei einem ""next generation Tech Leader"" arbeiten? Dann starte bei uns als Nachwuchstalent in einem der zahlreichen dualen Studiengänge! Entdecke eine offene, multikulturelle Unternehmenskultur mit vielfältigen Entwicklun…",0,11.61884,"{'label': 'Teilzeitstellen', 'tag': 'part-time-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",48.10881,https://www.adzuna.de/land/ad/5809661530?se=4J4iJqeJ8RGy-dwpXG4wwQ&utm_medium=api&utm_source=a4bcf954&v=0D87F5F60A69E97C88D8B21A5B123BF8A5FB8D3A,"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Ramersdorf-Perlach'], 'display_name': 'Ramersdorf-Perlach, München', '__CLASS__': 'Adzuna::API::Response::Location'}",5809661530,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwOTY2MTUzMCIsInMiOiI0SjRpSnFlSjhSR3ktZHdwWEc0d3dRIn0.12nJ0Lpq-difXbhe6zUIOz4Lgh0V9XKQ2TGNjN9oMFk,"{'display_name': 'Atos Information Technology', '__CLASS__': 'Adzuna::API::Response::Company'}",,,,
2026-07-21T22:59:51Z,Duales Bachelorstudium Softwaretechnologie Data Science (B.Sc.) - Marburg,"Dein Berufsbild: Du magst Mathe und möchtest später etwas mit Daten machen? Dich faszinieren datengestützte Tools, wie ChatGPT, und du kennst deren große Chance für die Zukunft? Dann bewirb dich für das duale Studium B. Sc. Softwaretechnologie - Data Science und entdecke mit uns, wie wir die Welt der Labordiagnostik durch datenbasierte Entscheidungen verändern können. Daten sind eines der Fundamente, damit Unternehmen bestmögliche Entscheidungen treffen können. Im Studiengang B. Sc. Softwaretec…",0,8.70301,"{'tag': 'part-time-jobs', 'label': 'Teilzeitstellen', '__CLASS__': 'Adzuna::API::Response::Category'}",50.81987,https://www.adzuna.de/land/ad/5809719280?se=4J4iJqeJ8RGy-dwpXG4wwQ&utm_medium=api&utm_source=a4bcf954&v=5FA0D99CBBC8D3B98F1AA90B09F46A94B18A8F1B,"{'area': ['Deutschland', 'Hessen', 'Marburg-Biedenkopf (Kreis)', 'Marburg', 'Dagobertshausen'], 'display_name': 'Dagobertshausen, Marburg', '__CLASS__': 'Adzuna::API::Response::Location'}",5809719280,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwOTcxOTI4MCIsInMiOiI0SjRpSnFlSjhSR3ktZHdwWEc0d3dRIn0.fV5a_mppXVzq679A6uD258aO8Y_kDg2v0RpG5cdO_-k,"{'display_name': 'Siemens Healthineers AG', '__CLASS__': 'Adzuna::API::Response::Company'}",,,,
2026-07-21T22:58:09Z,Duales Studium Data Science und Künstliche Intelligenz (B. Sc.),"Vernetze mit uns die Welt von morgen. Du begeisterst dich für Informatik und möchtest die Energiewende aktiv mitgestalten? Bei der Netze BW, einem Tochterunternehmen der EnBW, kombinierst du dein duales Studium mit praxisnaher Arbeit an Lösungen, die Klimaschutz, erneuerbare Energien und intelligente Energienetze unterstützen. Gemeinsam treiben wir die digitale Transformation des Energiesystems voran– innovativ, verantwortungsvoll und zukunftsorientiert. Du@NetzeBW Du denkst gerne analytisch un…",0,9.78975,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'part-time-jobs', 'label': 'Teilzeitstellen'}",48.0962,https://www.adzuna.de/land/ad/5809707908?se=4J4iJqeJ8RGy-dwpXG4wwQ&utm_medium=api&utm_source=a4bcf954&v=35C8A134897501298A7736E7277221FC23D915C8,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Biberach an der Riß, Biberach (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Biberach (Kreis)', 'Biberach an der Riß']}",5809707908,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNEo0aUpxZUo4Ukd5LWR3cFhHNHd3USIsImkiOiI1ODA5NzA3OTA4In0.wC8fwkhdSfhLKx1UBui7oTnjOHbM_v5OU2OJPkURBxU,"{'display_name': 'Netze BW GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",,,,
2026-07-22T23:03:35Z,DHBW Studium - Data Science und Künstliche Intelligenz (B.Sc.),Die Liebherr-Werk Ehingen GmbH zählt zu den weltweit führenden Herstellern von Fahrzeugkranen. Das Programm umfasst Teleskop- und Gittermastkrane auf Mobil- und Raupenfahrwerken. Seit der Gründung wurde die Produktionsstätte und ihre Kapazität kontinuierlich erweitert. Heute werden täglich sechs Fahrzeugkrane aus Ehingen in die ganze Welt geliefert. Mitarbeit an innovativen Projekten im Bereich Data Science und Künstliche Intelligenz Analyse und Auswertung großer Datenmengen zur Optimierung von…,0,9.72719,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Teilzeitstellen', 'tag': 'part-time-jobs'}",48.28207,https://www.adzuna.de/land/ad/5811192948?se=4J4iJqeJ8RGy-dwpXG4wwQ&utm_medium=api&utm_source=a4bcf954&v=F05E48A8BD4A98071754B147890462AF80F65A81,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Alb-Donau-Kreis', 'Ehingen (Donau)'], 'display_name': 'Ehingen (Donau), Alb-Donau-Kreis'}",5811192948,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNEo0aUpxZUo4Ukd5LWR3cFhHNHd3USIsImkiOiI1ODExMTkyOTQ4In0.LXDPury5uRGv2n7Ik9_eJA1AcoeAwtuOo13kYgP9po4,"{'display_name': 'Liebherr Firmengruppe', '__CLASS__': 'Adzuna::API::Response::Company'}",,,,
2026-07-11T20:51:31Z,Werkstudent*in MB.OS Demand & Change Management,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",0,9.026231,"{'tag': 'consultancy-jobs', 'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category'}",48.720071,https://www.adzuna.de/land/ad/5797124618?se=4J4iJqeJ8RGy-dwpXG4wwQ&utm_medium=api&utm_source=a4bcf954&v=0739C3910D830F249393F111835B3E86AAB9D0B3,"{'display_name': 'Sindelfingen, Böblingen (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Böblingen (Kreis)', 'Sindelfingen'], '__CLASS__': 'Adzuna::API::Response::Location'}",5797124618,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5NzEyNDYxOCIsInMiOiI0SjRpSnFlSjhSR3ktZHdwWEc0d3dRIn0.dBtS3rMwrkSvbISVaQTd_bl1d4qI6QlMLI91ZixDFiU,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz AG'}",,,,
