location,category,redirect_url,title,latitude,description,salary_is_predicted,longitude,adref,company,id,created,__CLASS__,contract_time,salary_max,salary_min,contract_type
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Kiel, Schleswig-Holstein', 'area': ['Deutschland', 'Schleswig-Holstein', 'Kiel']}","{'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'other-general-jobs'}",https://www.adzuna.de/land/ad/5640883362?se=wDBzZowQ8RGCOqer9fzSag&utm_medium=api&utm_source=a4bcf954&v=E0A70B6A256CBDE1ACEA0516EA7C5F5DD17F4566,WERKSTUDENT DATENSTRUKTURIERUNG (M/W/D),54.319658,"TKMS steht für herausragende Ingenieurskunst und Innovationskraft im Überwasser- und Unterwasserschiffbau. Seit mehr als 185 Jahren. Als starker Partner, dem die NATO vertraut, bauen wir 70 Prozent ihrer U-Boot-Flotte und tragen so zu Frieden und Sicherheit bei. Weltweit. Bereit mit den Besten zu arbeiten? Werde Teil unseres Teams aus mehr als 8.500 Kolleginnen und Kollegen. Als wachsendes Marineunternehmen bieten wir zukunftssichere Entwicklungsmöglichkeiten in einem internationalen, diversen …",0,10.137982,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY0MDg4MzM2MiIsInMiOiJ3REJ6Wm93UThSR0NPcWVyOWZ6U2FnIn0.e9P1kvHSWyosW2lCXa829XrqsKvLc3-5L7Py44Nk3os,"{'display_name': 'TKMS GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",5640883362,2026-02-22T06:09:40Z,Adzuna::API::Response::Job,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Kirchdorf, Mühldorf am Inn (Kreis)', 'area': ['Deutschland', 'Bayern', 'Mühldorf am Inn (Kreis)', 'Kirchdorf']}","{'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'other-general-jobs'}",https://www.adzuna.de/land/ad/5639275685?se=wDBzZowQ8RGCOqer9fzSag&utm_medium=api&utm_source=a4bcf954&v=3D4194CD9F71E842ED798A5C975853FDB06DFF55,Abschlussarbeit in der Feldqualität,,"Die Liebherr-Hydraulikbagger GmbH in Kirchdorf an der Iller entwickelt und fertigt ein umfangreiches Sortiment hochwertiger Hydraulikbagger, knickgelenkter Muldenkipper sowie Materialumschlagmaschinen. Die leistungsfähigen Maschinen haben ihren festen Platz in unterschiedlichsten Anwendungsbereichen vieler Industriezweige und kommen weltweit zum Einsatz. Abschlussarbeit in der Feldqualität Job-ID 79122 Aufgaben Tauche in unsere Datenwelt ein und analysiere Informationen aus Fehlerschlüsseln, Bi…",0,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYzOTI3NTY4NSIsInMiOiJ3REJ6Wm93UThSR0NPcWVyOWZ6U2FnIn0.PIDLVuqTfkhR8U0S1Aj3rd7SYFIh1AohYWULcjKLM90,"{'display_name': 'Liebherr-Hydraulikbagger GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",5639275685,2026-02-21T06:20:30Z,Adzuna::API::Response::Job,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart'], 'display_name': 'Stuttgart, Baden-Württemberg'}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",https://www.adzuna.de/land/ad/5549281267?se=wDBzZowQ8RGCOqer9fzSag&utm_medium=api&utm_source=a4bcf954&v=FB2FAA437A914F823CBFC579A4F7936B525D271F,Duales Studium Wirtschaftsinformatik â Data Science (B.Sc.) (m/w/d),48.776198,"Duales Studium Wirtschaftsinformatik – Data Science (B.Sc.) (m/w/d) Einblicke in das Unternehmen Die ITSCare mit Sitz in Frankfurt a.M. und zentralem Unternehmensstandort in Stuttgart ist 100% Tochter von drei AOKs. Als Dienstleister sind wir mit ca. 700 qualifizierten Mitarbeitenden verantwortlich für die Verarbeitung und Speicherung der Sozialdaten von ca. 7,5 Millionen Versicherten. Als Spezialist für Netzwerke, Hardware, Software, Telekommunikation und Rechenzentrumsbetrieb stehen wir für L…",0,9.187224,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU0OTI4MTI2NyIsInMiOiJ3REJ6Wm93UThSR0NPcWVyOWZ6U2FnIn0.VssbN1tto8qU2YCfnrayPLdfxoFD6mfS3IybOt9cXlo,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'ITSCare-IT-Services für den Gesundheitsmarkt GbR'}",5549281267,2025-12-20T00:28:36Z,Adzuna::API::Response::Job,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Herzogenaurach, Erlangen-Höchstadt (Kreis)', 'area': ['Deutschland', 'Bayern', 'Erlangen-Höchstadt (Kreis)', 'Herzogenaurach']}","{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",https://www.adzuna.de/land/ad/5470852029?se=wDBzZowQ8RGCOqer9fzSag&utm_medium=api&utm_source=a4bcf954&v=049687B55E47404638DF67BD2DEEC37DD80ADDDB,Duales Studium (DHBW) - Data Science und künstliche Intelligenz (m/w/d) 2026,49.56892,"Du bist technikbegeistert und voller Ideen, mit denen Du die Welt bewegen willst? Dann ist eine Ausbildung oder ein duales Studium bei Schaeffler genau das Richtige für Dich. Ohne unsere Produkte könnten Autos nicht fahren, Maschinen nicht laufen und Flugzeuge nicht fliegen. Als führender Anbieter von Wälzlagern für sämtliche Industrien und wichtiger Partner im internationalen Automobilbau bietet Dir Schaeffler ein hervorragendes Umfeld für Deinen Start in die Berufswelt. Ausbildungsschwerpunkt…",0,10.88109,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ3MDg1MjAyOSIsInMiOiJ3REJ6Wm93UThSR0NPcWVyOWZ6U2FnIn0.xvvgVVuE05vhPF8QQAZNnCa3fnk8pHB_3ql6-ukJc20,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Schaeffler Technologies AG & Co. KG'}",5470852029,2025-10-30T11:52:09Z,Adzuna::API::Response::Job,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)'], 'display_name': 'Karlsruhe (Kreis), Baden-Württemberg'}","{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",https://www.adzuna.de/land/ad/5470859335?se=wDBzZowQ8RGCOqer9fzSag&utm_medium=api&utm_source=a4bcf954&v=4E596F1A29B4851731BEF0FB5986418F0963A0F6,"Duales Studium Data Science und Künstliche Intelligenz (m/w/d), Karlsruhe, 2026",49.073517,"Die Softwareentwicklung ist einer der wichtigsten Bereiche bei Atruvia. Als Kompetenzzentrum für bankfachliche IT-Lösungen realisieren wir jedes Jahr über 200 Softwareprojekte, die unseren Kunden mehr Effizienz und Flexibilität im Kerngeschäft einbringen. Mit unseren smarten (analytischen) Lösungen erarbeiten wir gemeinsam mit unseren Kunden innovative Produkte - nach dem Motto “Wir machen das Leben leichter mit KI”. Aufgaben Du entwickelst maßgeschneiderte Data-Science und KI-Lösungen – vom Pr…",0,8.589191,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ3MDg1OTMzNSIsInMiOiJ3REJ6Wm93UThSR0NPcWVyOWZ6U2FnIn0.XcfPBwcuhBrUv61qZIJwyw8km-t_PtvKGQHdoR-64lE,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Atruvia AG'}",5470859335,2025-10-30T11:53:43Z,Adzuna::API::Response::Job,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Lohr am Main, Main-Spessart (Kreis)', 'area': ['Deutschland', 'Bayern', 'Main-Spessart (Kreis)', 'Lohr am Main']}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",https://www.adzuna.de/land/ad/5470868308?se=wDBzZowQ8RGCOqer9fzSag&utm_medium=api&utm_source=a4bcf954&v=5539C15A8335199BC58820A45913659469F03B6C,Bachelor of Science Studiengang Data Science und Künstliche Intelligenz (w/m/div.),49.99502,"Die Zukunft studieren Der Studiengang Data Science und Künstliche Intelligenz versetzt dich in die Lage, die digitale Transformation maßgeblich voranzutreiben und zukunftsweisend mitzugestalten. Die Ausrichtung auf die Anwendungsdomäne der Wirtschaft ermöglicht es dir, Anwendungs- und Umsetzungswissen zu erwerben. Vielfältige Wahlmöglichkeiten eröffnen dir unterschiedliche Berufsfelder wie Data Engineer, Data Analyst, Machine Learning Specialist oder Machine Learning Engineer. Während des Studi…",0,9.57169,eyJhbGciOiJIUzI1NiJ9.eyJzIjoid0RCelpvd1E4UkdDT3FlcjlmelNhZyIsImkiOiI1NDcwODY4MzA4In0.y9u1AOwfj3uHfx-Bk9ETf4oeaftopfSRUrjItEhwV_M,"{'display_name': 'Bosch Rexroth', '__CLASS__': 'Adzuna::API::Response::Company'}",5470868308,2025-10-30T11:55:32Z,Adzuna::API::Response::Job,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Ludwigshafen am Rhein, Rheinland-Pfalz', 'area': ['Deutschland', 'Rheinland-Pfalz', 'Ludwigshafen am Rhein']}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",https://www.adzuna.de/land/ad/5524952024?se=wDBzZowQ8RGCOqer9fzSag&utm_medium=api&utm_source=a4bcf954&v=6FF355E3406F484EA7EC047C82C009CBC51410D5,Duales Studium (B.Sc.) - Data Science und Künstliche Intelligenz (m/w/d),49.486443,"ÜBER UNS Wir bei BASF Digital Solutions machen die Digitalisierung der BASF möglich. Als deutsche Gruppengesellschaft der BASF mit Sitz in Ludwigshafen und Standorten wie Madrid, Schwarzheide beschäftigt die BASF Digital Solutions GmbH rund 1.700 Mitarbeiter. Digitalisierung ist einer der Schwerpunkte der neuen Unternehmensstrategie von BASF. In agilen Teams wollen wir neue digitale Lösungen einführen, die für unseren Kunden einen klaren Mehrwert darstellen. Alle relevanten Informationen zu dei…",0,8.393718,eyJhbGciOiJIUzI1NiJ9.eyJzIjoid0RCelpvd1E4UkdDT3FlcjlmelNhZyIsImkiOiI1NTI0OTUyMDI0In0.Jt7Tp0jvyvh1ZGu5IMuqs6GcVTlvh3pLNKRvO6AuYXk,"{'display_name': 'BASF', '__CLASS__': 'Adzuna::API::Response::Company'}",5524952024,2025-12-02T23:55:26Z,Adzuna::API::Response::Job,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Stuttgart, Baden-Württemberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart']}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",https://www.adzuna.de/land/ad/5470852358?se=wDBzZowQ8RGCOqer9fzSag&utm_medium=api&utm_source=a4bcf954&v=D24521EC02282E38DE58826BF8769D2072D4E14A,Duales Studium (m/w/d) Wirtschaftsinformatik â Data Science (B.Sc.),48.776198,"Eine Gruppe. Viele Möglichkeiten. Die ALH Gruppe zählt zu den bedeutenden Versicherungs- und Finanzdienst­leistungsunternehmen in Deutschland. Rund 3.000 Mitarbeiterinnen und Mitarbeiter bilden das Fundament für unseren Erfolg und sorgen täglich für erstklassigen Service, individuelle Beratung und die langfristige Zufriedenheit unserer Kunden. Deine Aufgaben: Innovative Technologien vorantreiben und betriebswirtschaftliche Zusammenhänge optimieren - als Absolvent (m/w/d) des Studiengangs Wirtsc…",0,9.187224,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ3MDg1MjM1OCIsInMiOiJ3REJ6Wm93UThSR0NPcWVyOWZ6U2FnIn0.PG9Op_t61HWRLAINiyBUYKexbahLpDmnOotAQ2u-EN4,"{'display_name': 'Hallesche Krankenversicherung a. G.', '__CLASS__': 'Adzuna::API::Response::Company'}",5470852358,2025-10-30T11:52:13Z,Adzuna::API::Response::Job,,,,
"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], 'display_name': 'München, München (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",https://www.adzuna.de/land/ad/5588485784?se=wDBzZowQ8RGCOqer9fzSag&utm_medium=api&utm_source=a4bcf954&v=E9AF92B0FBE7B55581B6E54A94A9C8C58CA737B2,Hochschule München: Duales Studium Data Science und Scientific Computing (B.Sc.) 2027,48.137418,"Wir alle haben als Kinder davon geträumt, Großes zu bewirken – ob als gute Feen, Stars im Rampenlicht oder Weltraumreisende im All. Höchste Zeit, dass diese Träume wahr werden! Dein Traumschiff? Die BayernLB! Bei uns steuern wir einer blühenden Zukunft entgegen und kämpfen als Fortschrittsfinanzierer für die Welt von morgen. Unsere Feenflügel und Raumanzüge haben wir abgelegt. Nicht aber unsere Ziele. Denen sind wir näher denn je. Als Spezialbank fokussieren wir uns auf ausgesuchte Zukunftssekt…",0,11.555737,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU4ODQ4NTc4NCIsInMiOiJ3REJ6Wm93UThSR0NPcWVyOWZ6U2FnIn0.xZv970DjoGVA2-HD2Sjc0nHg3WOSH_ml4J8JrN5b8Ek,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Bayerische Landesbank '}",5588485784,2026-01-16T22:05:04Z,Adzuna::API::Response::Job,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland'], 'display_name': 'Deutschland'}","{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",https://www.adzuna.de/land/ad/5639285152?se=wDBzZowQ8RGCOqer9fzSag&utm_medium=api&utm_source=a4bcf954&v=BF66441CB8D511562F5E632966107595D18FB2E0,Lead IT Expert DevOps & Platform Engineering (m/w/d),,"Als primärer Digitalisierungspartner der Bundeswehr erbringen wir stabile, sichere und effiziente IT-Services im In- und Ausland, vom Grundbetrieb bis in den einsatznahen Bereich und tragen so zur kontinuierlichen Erhöhung der Führungs- und Einsatzfähigkeit der Bundeswehr bei. Mit über 8.000 Kolleg*innen betreiben und modernisieren wir eine der größten und komplexesten IT-Infrastrukturen in Deutschland. Wir suchen verantwortungsvolle IT-Spezialist*innen, die die Bundeswehr-IT aus Überzeugung in…",0,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYzOTI4NTE1MiIsInMiOiJ3REJ6Wm93UThSR0NPcWVyOWZ6U2FnIn0.kmZogNnkoDQqLy7lOFrs0rQ5ijGijHV1EL_8rrrsUJU,"{'display_name': 'BWI GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",5639285152,2026-02-21T06:24:39Z,Adzuna::API::Response::Job,,,,
"{'area': ['Deutschland', 'Hessen', 'Offenbach (Kreis)', 'Obertshausen'], 'display_name': 'Obertshausen, Offenbach (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'other-general-jobs'}",https://www.adzuna.de/land/ad/5624506548?se=wDBzZowQ8RGCOqer9fzSag&utm_medium=api&utm_source=a4bcf954&v=BE118352A1EA4B68C45EEF91548237D46F15E5C3,Duales Studium Bachelor of Science (B.Sc.) Data Science und Künstliche Intelligenz JVRS1_DE,50.08229,"Wir sind MAINGAU – ein ambitioniertes Energie- und Techunternehmen mit klarem Fokus auf technologiegetriebene Lösungen für die Energiewelt von morgen. Mehr als 1.000.000 Kundenbeziehungen europaweit und ein Umsatz von 1,3 Milliarden Euro in 2024 machen uns zu einem der am schnellsten wachsenden Energieunternehmen Deutschlands. Neben dem Strom- und Gasvertrieb bieten wir vielfältige Produkte in den Bereichen E-Mobilität, Internet und Mobilfunk und betreiben einen Onlineshop. An unserem Standort …",0,8.86518,eyJhbGciOiJIUzI1NiJ9.eyJzIjoid0RCelpvd1E4UkdDT3FlcjlmelNhZyIsImkiOiI1NjI0NTA2NTQ4In0.1S4V5aqmpD7RZHu-0l-uMJfg3h6C7yNPwqOvjhiqu5g,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'MAINGAU Energie GmbH'}",5624506548,2026-02-11T19:12:15Z,Adzuna::API::Response::Job,full_time,,,
"{'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart'], 'display_name': 'Stuttgart, Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",https://www.adzuna.de/land/ad/5639962451?se=wDBzZowQ8RGCOqer9fzSag&utm_medium=api&utm_source=a4bcf954&v=A5A7AE1CA65BA12CC4B1718AF886CB87BD1FEC8F,Referent KI (w/m/d),48.776198,"Bildung schafft Perspektiven. Die Ernst Klett Verlag GmbH ist eines der größten und erfolgreichsten Bildungsmedienunternehmen in Deutschland. Seit 125 Jahren steht Klett damit für professionelle Lehr- und Lernmedien – von gedrucktem Material bis zu modernsten digitalen Anwendungen für Lehrkräfte und Lernende. Wir laden Sie dazu ein, mit Ihren Kompetenzen und Qualifikationen die Bildung von heute für die Welt von morgen aktiv mitzugestalten. Aufgaben Sie koordinieren Proofs of Concept, Proofs…",0,9.187224,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYzOTk2MjQ1MSIsInMiOiJ3REJ6Wm93UThSR0NPcWVyOWZ6U2FnIn0.he7lBFZPLNvhUvwR53ezzJS3KfSnDdZBfQobRkcMvjI,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Ernst Klett Verlag GmbH'}",5639962451,2026-02-21T18:26:06Z,Adzuna::API::Response::Job,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Sachsen', 'Dresden'], 'display_name': 'Dresden, Sachsen'}","{'tag': 'engineering-jobs', 'label': 'Technikerstellen', '__CLASS__': 'Adzuna::API::Response::Category'}",https://www.adzuna.de/land/ad/5642035480?se=wDBzZowQ8RGCOqer9fzSag&utm_medium=api&utm_source=a4bcf954&v=0ACA01BD4C8AF8C7A0E88304436C6F07C25CFCAA,Ingenieur Advanced Process Control (FDC) (w/m/div.),51.052725,"Möchten Sie Ihre Ideen in nutzbringende und sinnvolle Technologien verwandeln? Ob im Bereich Mobility Solutions, Consumer Goods, Industrial Technology oder Energy and Building Technology - mit uns verbessern Sie die Lebensqualität der Menschen auf der ganzen Welt. Willkommen bei Bosch. Die Robert Bosch Semiconductor Manufacturing Dresden GmbH freut sich auf Ihre Bewerbung! Anstellungsart: Unbefristet Arbeitszeit: Vollzeit Arbeitsort: Dresden Aufgaben •Werden Sie Teil unseres Teams! Gemeinsam ba…",0,13.756452,eyJhbGciOiJIUzI1NiJ9.eyJzIjoid0RCelpvd1E4UkdDT3FlcjlmelNhZyIsImkiOiI1NjQyMDM1NDgwIn0.tFKbd9kkg0yBmDTzvAg38lHxePN_fFXH73x64xo8PfI,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Bosch Gruppe'}",5642035480,2026-02-23T06:55:16Z,Adzuna::API::Response::Job,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Telgte, Peine', 'area': ['Deutschland', 'Niedersachsen', 'Peine (Kreis)', 'Peine', 'Telgte']}","{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",https://www.adzuna.de/land/ad/5619087509?se=wDBzZowQ8RGCOqer9fzSag&utm_medium=api&utm_source=a4bcf954&v=54E1BA7FB1933F0E59743D6928B49727BE418FBE,IT Auditor / IT Revisor (m/w/d) Interne Revision,52.32623,"Aufgaben Firmenbeschreibung DIE Bank unserer Region. Mit einer Verantwortung über 1.500 Kolleg:innen , 190.000 Mitglieder , 341.000 Kunden und 10,8 Mrd. € Bilanzsumme gehören wir zu den führenden regionalen Genossenschaftsbanken in Deutschland. Wir wollen „MEHR“ für unsere Kunden, Mitglieder und Mitarbeitenden. Wir stehen mit unseren genossenschaftlichen WERTEN für Regionalität, Vertrauen, Partnerschaft und Nachhaltigkeit. SO BRINGST DU DICH EIN Eigenverantwortliche Prüfung! Du verantwortest di…",0,10.20977,eyJhbGciOiJIUzI1NiJ9.eyJzIjoid0RCelpvd1E4UkdDT3FlcjlmelNhZyIsImkiOiI1NjE5MDg3NTA5In0.Sg7dy5mwdoY3B_TyPctY-_7eo58ObC2MTZMIjZ5Dg9o,"{'display_name': 'Volksbank im Münsterland eG', '__CLASS__': 'Adzuna::API::Response::Company'}",5619087509,2026-02-07T15:57:16Z,Adzuna::API::Response::Job,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Region Hannover (Kreis), Niedersachsen', 'area': ['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)']}","{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",https://www.adzuna.de/land/ad/5593593161?se=wDBzZowQ8RGCOqer9fzSag&utm_medium=api&utm_source=a4bcf954&v=F2D81808999AC5E79EEBF4999E731E2EEA0094F0,Duales Studium Business Data Analytics (M.Sc.) mit Schwerpunkt KI - Einstieg Data Science,,"Deine Aufgaben Du möchtest nicht nur Daten analysieren, sondern verstehen, wie aus Daten wertvolle Erkenntnisse entstehen, die die digitale Zukunft der HDI Group gestalten? Die 21-monatige IT-Ausbildung kombiniert praktische Arbeit im Bereich Data Science mit theoretischem Wissen, das Du im Studiengang Business Data Analytics mit Schwerpunkt KI an der FHDW in Hannover erwirbst. Du arbeitest an spannenden Projekten rund um AI, GenAI, Machine Learning, und Cloud-Services. Du entwickelst Lösungen,…",0,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoid0RCelpvd1E4UkdDT3FlcjlmelNhZyIsImkiOiI1NTkzNTkzMTYxIn0.rbhULgkYgReCAFwhUP3JLuVfPx5bSOuZDdHWa6dje3k,"{'display_name': 'HDI AG', '__CLASS__': 'Adzuna::API::Response::Company'}",5593593161,2026-01-21T06:25:37Z,Adzuna::API::Response::Job,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland'], 'display_name': 'Deutschland'}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",https://www.adzuna.de/land/ad/5509751538?se=wDBzZowQ8RGCOqer9fzSag&utm_medium=api&utm_source=a4bcf954&v=9D87D15DF1E9180035D0E6ACB94E65153AD40DAB,Duales Studium Data Science und Künstliche Inteligenzen B.Sc. 2026 (m/w/d),,"Während des Dualen Studiums im Studiengang Data Science und Künstliche Intelligenz analysierst und interpretierst du große Datenmengen, um daraus wertvolles Wissen zu gewinnen. Du entwickelst intelligente, KI-basierte Anwendungen und optimierst damit Prozesse. Diese Kompetenzen machen dich zu einer gefragten Expertin oder einem gefragten Experten an der Schnittstelle von Technologie und Wirtschaft. Was du lernst Entwicklung von KI-Modellen und intelligenten Anwendungen (z.B. Machine Learning, N…",0,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwOTc1MTUzOCIsInMiOiJ3REJ6Wm93UThSR0NPcWVyOWZ6U2FnIn0.NLFHktLb2rkNJpf1JDvq_9epGlROnQmyppW_wdqtB_s,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Viessmann Climate Solutions'}",5509751538,2025-11-22T22:13:16Z,Adzuna::API::Response::Job,,,,
