title,id,created,adref,redirect_url,longitude,description,__CLASS__,location,latitude,salary_is_predicted,company,category,contract_time,contract_type,salary_max,salary_min
Duales Studium - Data Science (B.Sc.),5203141557,2025-05-17T10:18:04Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIwMzE0MTU1NyIsInMiOiJFUEU4bEhGSDhCR083LWN6X2tfS2l3In0.1RggERdIP5W_yWbrg-6Vsst4eBFm7r1LZt_8zZNM-RI,https://www.adzuna.de/land/ad/5203141557?se=EPE8lHFH8BGO7-cz_k_Kiw&utm_medium=api&utm_source=a4bcf954&v=C85705A3B32CC22F60EAF7CECA16715288232FB9,8.73553,"„Caring for People's Health as a Trusted Partner“ – Dieser Auftrag motiviert uns bei STADA jeden Tag aufs Neue, die Gesundheit der Menschen weltweit zu verbessern. Mit unserem umfassenden Angebot an Generika, Consumer Health Produkten und Spezialpharmazeutika bieten wir Patienten, Ärzten und Apothekern eine breite Palette an Therapieoptionen. Rund 13.000 Mitarbeiterinnen und Mitarbeiter leben unsere Werte Integrity, Entrepreneurship, Agility und One STADA. Gemeinsam befinden wir uns auf einer s…",Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Hessen', 'Wetteraukreis', 'Bad Vilbel'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Bad Vilbel, Wetteraukreis'}",50.17809,0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'STADA Arzneimittel AG'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs'}",,,,
Praktikant Data Science (m/w/d),5220848102,2025-05-28T23:29:42Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRVBFOGxIRkg4QkdPNy1jel9rX0tpdyIsImkiOiI1MjIwODQ4MTAyIn0.pPRGnn7t3IAg7av_yvvuF57eK08wm7W9gnRTuRhaeQ4,https://www.adzuna.de/land/ad/5220848102?se=EPE8lHFH8BGO7-cz_k_Kiw&utm_medium=api&utm_source=a4bcf954&v=A2C99B734B74A77FD100FB820C61753D8F5A4C1B,9.209895,"Du willst mehr als Uni und möchtest erste Berufseinblicke und Kontakte knüpfen? Dann bist du hier richtig! Als Werkstudent oder Praktikant bei Kaufland gehörst du von Beginn an zu einem starken Team und kannst zeigen, was in dir steckt. Werde auch du Teil von teamkaufland! Wir zählen auf dich: Du unterstützt unser Team bei der Bearbeitung unserer Analytics Use Cases entlang der gesamten Wertschöpfungskette bei Kaufland. Vielfältige Aufgaben? Na klar: Lerne unsere Projekte und Arbeitsweisen währ…",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Heilbronn'], 'display_name': 'Heilbronn, Heilbronn (Kreis)'}",49.142335,0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Kaufland'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen'}",,,,
Consultant Data Science (m/w/d),5225781257,2025-06-01T05:35:54Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRVBFOGxIRkg4QkdPNy1jel9rX0tpdyIsImkiOiI1MjI1NzgxMjU3In0.t_16wtI4ZXK7-TdyYWToNSw48G9LNZDV4QxMjS5X5X4,https://www.adzuna.de/land/ad/5225781257?se=EPE8lHFH8BGO7-cz_k_Kiw&utm_medium=api&utm_source=a4bcf954&v=A0B191B3200355679FB04BE5200ADAFB12EF7BB7,6.673143,"Gestalte als Consultant Data Science mit uns die Welt der Daten Dein Tag startet mit der Prüfung deines Forecast-Modells, das du gestern mit neuen Einflussfaktoren trainiert hast… Top! Die Genauigkeit konnte noch mal gesteigert werden. Im Stand-Up des Data-Science Teams bringst du deine Kollegen auf den neuesten Stand. Danach steht ein Workshop mit dem Kunden an: Zusammen habt ihr schon ein funktionierendes Prognosemodell auf die Beine gestellt. Du weißt ganz genau, dass man dieses Modell noch …",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Rhein-Kreis Neuss', 'Meerbusch'], 'display_name': 'Meerbusch, Rhein-Kreis Neuss'}",51.295117,0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'ORAYLIS'}","{'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
Data Science Analyst (m/w/d),5225781008,2025-06-01T05:35:53Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIyNTc4MTAwOCIsInMiOiJFUEU4bEhGSDhCR083LWN6X2tfS2l3In0.0A5Jf1CAH5TskMVxKg-EWGW6-MaFrccFwGuY2GzgEjg,https://www.adzuna.de/land/ad/5225781008?se=EPE8lHFH8BGO7-cz_k_Kiw&utm_medium=api&utm_source=a4bcf954&v=D0B86C5E4CFDF049B7F88C12F759790DF4792303,,"Stellen-ID JR_035091 The MEDIFOX DAN Group, headquartered in Hildesheim, is part of ResMed Corp. and currently employs over 700 people at nine locations across Germany. We are a company with strong values such as team spirit, customer orientation and passion, which works daily on pioneering software solutions and services for digitalization in healthcare and social services and drives innovation. Über adiutaByte adiutaByte ist Teil der MEDIFOXDAN Gruppe und stellt Algorithmenkerne bereit für An…",Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Rhein-Sieg-Kreis'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Rhein-Sieg-Kreis, Nordrhein-Westfalen'}",,0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'ResMed Germany'}","{'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
Consultant Data Science (m/w/d),5225764033,2025-06-01T05:22:46Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRVBFOGxIRkg4QkdPNy1jel9rX0tpdyIsImkiOiI1MjI1NzY0MDMzIn0.n-VqM4GM_x0Tl3TSn33paGcOQBbpyZ10dVB9gI2YOX4,https://www.adzuna.de/land/ad/5225764033?se=EPE8lHFH8BGO7-cz_k_Kiw&utm_medium=api&utm_source=a4bcf954&v=CD20F7C8B3AD15C25639F3A237A71CE3262DE223,9.187224,"P3 Group GmbH | online seit: 23.12.2021 P3 entwickelt neue Geschäftsmodelle, erschließt für den Kunden zukünftige Einnahmequellen und begleitet ihn beim Kompetenzaufbau.P3 unterstützt und befähigt Kundenorganisationen zu robusten Strukturen um nachhaltig zu wirtschaften und zukünftig zu wachsen.P3 liefert End-to-End-Lösungen im Bereich Security Consulting und gewährleistet einen nahtlosen Service- und Produkt-Rollout. WHAT YOU'LL DO Du arbeitest im Bereich Datenanalyse, Visualisierung und Data …",Adzuna::API::Response::Job,"{'display_name': 'Stuttgart, Baden-Württemberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart'], '__CLASS__': 'Adzuna::API::Response::Location'}",48.776198,0,"{'display_name': 'P3 group', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen'}",,,,
Werkstudent*in im Bereich IT/Data Sciences - Semesterferien 2025 - Inklusiver Job   ,5218712546,2025-05-27T19:35:50Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRVBFOGxIRkg4QkdPNy1jel9rX0tpdyIsImkiOiI1MjE4NzEyNTQ2In0.1JKRFU4mxKkMiuv_-rC8nS98AGQrX0MR1EqdYwSXaPA,https://www.adzuna.de/land/ad/5218712546?se=EPE8lHFH8BGO7-cz_k_Kiw&utm_medium=api&utm_source=a4bcf954&v=0BB414E0091499605FBBE3A782B49A05390EB49F,8.650578,"Für unseren Entwicklungs-, Produktions- und Fertigungsstandort Frankfurt am Main suchen wir innerhalb der vorlesungsfreien Zeiten eine*n Werkstudent*in im Bereich IT/Data Sciences in Vollzeit (37,5 Stunden/Woche). Ihre Aufgaben Im Rahmen Ihrer Tätigkeit unterstützen Sie, unter Einhaltung geltender Regularien,bei einfachen Labortätigkeiten sowiebei administrativen Arbeiten. Sieunterstützen bei der Datenpflege, indemSie bei der Überprüfung großer biologischer Datensätze helfen und erledigen eigen…",Adzuna::API::Response::Job,"{'display_name': 'Frankfurt am Main, Hessen', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main']}",50.129683,0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Sanofi-Aventis Deutschland GmbH'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",,,,
KI/ Data Science Consultant (Mensch ),5242666727,2025-06-10T15:09:46Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRVBFOGxIRkg4QkdPNy1jel9rX0tpdyIsImkiOiI1MjQyNjY2NzI3In0.dNcEvHGzXaVb3sGtxT3u8OMgObExOOkiU8qFBLSAvcc,https://www.adzuna.de/land/ad/5242666727?se=EPE8lHFH8BGO7-cz_k_Kiw&utm_medium=api&utm_source=a4bcf954&v=147489E0C114572F20B779A0150473CCB2323FEE,8.66796,"Bei itmX fokussieren wir uns auf die Geschäftsprozesse in den Bereichen Marketing, Vertrieb, Service und Commerce unter Verwendung der Microsoft Power Platform, Microsoft 365, SAP ERP und unser eigenem Produkt der itmX crm suite. Unser Ziel ist es dabei Microsoft und SAP bestmöglich prozessual sowie funktional zu verbinden. Tätigkeiten Analyse von Geschäftsprozessen und Identifikation von Optimierungspotenzialen durch den Einsatz von KI für Digitalisierungsprojekte Beratung und Unterstützung un…",Adzuna::API::Response::Job,"{'display_name': 'Brötzingen, Pforzheim', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Pforzheim', 'Brötzingen']}",48.88901,0,"{'display_name': 'itmX GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}","{'label': 'Stellen aus Wissenschaft & Qualitätssicherung', 'tag': 'scientific-qa-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
(Senior) SAP AI Consultant (m/w/d),5181672657,2025-05-05T19:22:53Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRVBFOGxIRkg4QkdPNy1jel9rX0tpdyIsImkiOiI1MTgxNjcyNjU3In0.x9fZAXQQZ5StgA0jvXUXe2-OvXQmlHgDi23Pt-Y55zA,https://www.adzuna.de/land/ad/5181672657?se=EPE8lHFH8BGO7-cz_k_Kiw&utm_medium=api&utm_source=a4bcf954&v=78C174AC89E47D83AC6D7D13BF0F52DF6377D32E,8.408252,"Als international agierender IT-Spezialist und Experte für Künstliche Intelligenz und Multi-Cloud Services unterstützt Arvato Systems namhafte Unternehmen bei der Digitalen Transformation. Rund 3.300 Mitarbeitende an weltweit über 25 Standorten stehen für hohes technisches Verständnis, Branchen-Know-how und einen klaren Fokus auf Kundenbedürfnisse. Als Team entwickeln wir innovative IT-Lösungen, bringen unsere Kunden in die Cloud, integrieren digitale Prozesse und übernehmen den Betrieb sowie d…",Adzuna::API::Response::Job,"{'display_name': 'Gütersloh, Gütersloh (Kreis)', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Gütersloh (Kreis)', 'Gütersloh'], '__CLASS__': 'Adzuna::API::Response::Location'}",51.936827,0,"{'display_name': 'Arvato Systems GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",,,,
Head of Data Science,5225791149,2025-06-01T05:57:01Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIyNTc5MTE0OSIsInMiOiJFUEU4bEhGSDhCR083LWN6X2tfS2l3In0.pYFNI1Z9jvMv7P0lHQohoJH_A579rGaACkLCVcXyGFA,https://www.adzuna.de/land/ad/5225791149?se=EPE8lHFH8BGO7-cz_k_Kiw&utm_medium=api&utm_source=a4bcf954&v=57C54AF9009466F3847C1B04BE63A99CA8612793,,"If you're passionate about machine learning and data science and ready to lead a team building groundbreaking technology with real-world impact, this role offers a rare opportunity. An innovative software platform is seeking a seasoned leader to oversee its data science function. In this pivotal role, you’ll guide both strategic direction and technical execution of AI initiatives central to the product. The platform helps global enterprises make smarter commercial decisions through predictive i…",Adzuna::API::Response::Job,"{'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland'}",,0,"{'display_name': 'LinuxRecruit', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",,,,
Duale Studenten* Data Science & künstliche Intelligenz – Bachelor,5240885708,2025-06-09T07:32:59Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRVBFOGxIRkg4QkdPNy1jel9rX0tpdyIsImkiOiI1MjQwODg1NzA4In0.i5_RmKLElvOAaPuA0m7dWc-Q8S1pxLcmF22jVLpbW8g,https://www.adzuna.de/land/ad/5240885708?se=EPE8lHFH8BGO7-cz_k_Kiw&utm_medium=api&utm_source=a4bcf954&v=7BA3619E646C91370274288712AAB8E54746D269,7.37676,"FÜR WEITERDENKER UND WEITERENTWICKLER Unsere Leidenschaft heißt Edelstahl und wir sind immer auf der Suche nach Menschen, die diese Leidenschaft mit uns teilen möchten. Brennt Ihr Herz auch für die tägliche Herausforderung, individuelle Lösungen für unsere Kunden zu erarbeiten? Dann machen Sie noch heute Ihren großen Wurf und bewerben Sie sich! Kommen Sie in unser Team, wir freuen uns auf Sie! Für den Bereich Technische Informatik suchen wir zum 01.09.2025 DUALE STUDENTEN* DATA SCIENCE & KÜNSTL…",Adzuna::API::Response::Job,"{'display_name': 'Würden, Gummersbach', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Oberbergischer Kreis', 'Gummersbach', 'Würden']}",51.01956,0,"{'display_name': 'Schmidt + Clemens GmbH + Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",full_time,,,
Werkstudent (m/w/d) – Risikomanagement | Data Science,5231508793,2025-06-04T01:37:41Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIzMTUwODc5MyIsInMiOiJFUEU4bEhGSDhCR083LWN6X2tfS2l3In0.n_nXZZnfmO57A7t2V2SDdZiZBaxsFZneFZIfFWXkWXU,https://www.adzuna.de/land/ad/5231508793?se=EPE8lHFH8BGO7-cz_k_Kiw&utm_medium=api&utm_source=a4bcf954&v=01D1B373582988AA7B7A2329D39248E93DB969B8,13.420806,"Die Sparkassen Rating und Risikosysteme (SR) ist der zentrale Dienstleister für Verfahren des Risiko­manage­ments in der Sparkassen-Finanzgruppe. Wir unterstützen die Institute mit Standardlösungen in den Bereichen der Risiko­messung und -steuerung, der regulatorischen Banksteuerung sowie im Vertrieb mit Data-Analytics-Lösungen. Gemeinsam mit unseren Partnern bieten wir den Instituten, von der Konzeption der Verfahren, über deren Weiterentwicklung, IT-Umsetzung und Umsetzungsunterstützung, zent…",Adzuna::API::Response::Job,"{'display_name': 'Berlin, Deutschland', 'area': ['Deutschland', 'Berlin'], '__CLASS__': 'Adzuna::API::Response::Location'}",52.507706,0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Sparkassen Rating und Risikosysteme GmbH'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs'}",,,,
Dualer Student Data Science & künstliche Intelligenz - Bachelor,5239676237,2025-06-08T05:52:03Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRVBFOGxIRkg4QkdPNy1jel9rX0tpdyIsImkiOiI1MjM5Njc2MjM3In0.BZJjgcAS-pBz2Q6TX8rn5hATE-a_kuomGiZVMwxRMak,https://www.adzuna.de/land/ad/5239676237?se=EPE8lHFH8BGO7-cz_k_Kiw&utm_medium=api&utm_source=a4bcf954&v=27D11B5497814BBCD8439B1669ED0DE07797CAC2,7.37676,"Für Weiterdenker und Weiterentwickler Unsere Leidenschaft heißt Edelstahl und wir sind immer auf der Suche nach Menschen, die diese Leidenschaft mit uns teilen möchten. Brennt Ihr Herz auch für die tägliche Herausforderung, individuelle Lösungen für unsere Kunden zu erarbeiten? Dann machen Sie noch heute Ihren großen Wurf und bewerben Sie sich! Kommen Sie in unser Team, wir freuen uns auf Sie! Für den Bereich Technische Informatik suchen wir zum 01.09.2025 Duale Studenten Data Science & künstli…",Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Oberbergischer Kreis', 'Gummersbach', 'Würden'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Würden, Gummersbach'}",51.01956,0,"{'display_name': 'Schmidt + Clemens GmbH + Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}","{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
Software Ingenieur Data Science (m/w/d),5206134529,2025-05-19T16:20:29Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIwNjEzNDUyOSIsInMiOiJFUEU4bEhGSDhCR083LWN6X2tfS2l3In0.1fmGWFIcgiE66mWy-GD3SN8AMHCchiwjpaWK_M_SLYw,https://www.adzuna.de/land/ad/5206134529?se=EPE8lHFH8BGO7-cz_k_Kiw&utm_medium=api&utm_source=a4bcf954&v=A760F202619B3C4955360CFE5DC395551788401B,11.589469,"Durch unser weltweites Netzwerk können wir Ihnen attraktive Herausforderungen, außergewöhnliche Karriereperspektiven und die ganze Vielfalt des Engineerings und IT bieten. Allein in der DACH-CZ Region verfügen wir über 40 Niederlassungen, zwei Entwicklungszentren und weltweit 120 Standorte mit mehr als 12.000 Mitarbeitern in über 40 Ländern. Mehr als 45 Jahre international erfolgreich und über 25 Jahre in Deutschland. Stillstand bedeutet für uns Rückschritt - für Sie auch? Dann bewerben Sie sic…",Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Thüringen', 'Jena'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Jena, Thüringen'}",50.923007,0,"{'display_name': 'Brunel GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}","{'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
Praktikum im Bereich Data Science ab Juli 2025,5198975443,2025-05-14T22:18:13Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTE5ODk3NTQ0MyIsInMiOiJFUEU4bEhGSDhCR083LWN6X2tfS2l3In0.flT4IyTxUwvZ1FKSt9ex3XDErwYefUdHL1yvFADJKME,https://www.adzuna.de/land/ad/5198975443?se=EPE8lHFH8BGO7-cz_k_Kiw&utm_medium=api&utm_source=a4bcf954&v=0A54DFC58F3E029E36A0A5520E17455935457994,9.026231,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",Adzuna::API::Response::Job,"{'display_name': 'Sindelfingen, Böblingen (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Böblingen (Kreis)', 'Sindelfingen'], '__CLASS__': 'Adzuna::API::Response::Location'}",48.720071,0,"{'display_name': 'Mercedes-Benz AG', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen'}",,,,
Projektmanager im IT- und Data Science-Umfeld (m/w/d),5227469195,2025-06-01T21:43:39Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIyNzQ2OTE5NSIsInMiOiJFUEU4bEhGSDhCR083LWN6X2tfS2l3In0.Cec6XBOGj4r6d38-4380_X7GxokZsuIHtz0KZqlD4FU,https://www.adzuna.de/land/ad/5227469195?se=EPE8lHFH8BGO7-cz_k_Kiw&utm_medium=api&utm_source=a4bcf954&v=5A4376AD32FA77470F0A81ABFD33295A647DD9E8,10.14187,"Data Science - Artificial Intelligence (AI) - Software Seit über 100 Jahren ist die Analyse landwirtschaftlicher Daten ein zentraler Bestandteil der Arbeit in der SHBB/LBV-Gruppe. Innovation und der Einsatz moderner Technologien hatten dabei stets höchste Priorität, um Effizienz und Präzision bei der Auswertung stetig wachsender Datenmengen zu steigern. Mit der fortschreitenden Digitalisierung wurden Prozesse immer weiter optimiert - sichtbar etwa durch die Entwicklung unserer Branchensoftware …",Adzuna::API::Response::Job,"{'display_name': 'Altstadt, Kiel', 'area': ['Deutschland', 'Schleswig-Holstein', 'Kiel', 'Altstadt'], '__CLASS__': 'Adzuna::API::Response::Location'}",54.32167,0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'SHBB/LBV - Digital GmbH'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}",,,,
IT Systems Administrator (m/f/d) at Munich Data Science Institute,5219667241,2025-05-28T10:19:40Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIxOTY2NzI0MSIsInMiOiJFUEU4bEhGSDhCR083LWN6X2tfS2l3In0.BKc4xtt5BuL2kZ6uX3EURai9GSBQmbygZDb-2-axS1w,https://www.adzuna.de/land/ad/5219667241?se=EPE8lHFH8BGO7-cz_k_Kiw&utm_medium=api&utm_source=a4bcf954&v=40EC2F27474CCBE942D7A1AB60E02B2BB5C05FDA,11.56907,"Munich Data Science Institute (MDSI) Technische Universität MünchenTUM - Logo IT Systems Administrator (m/f/d) at Munich Data Science Institute The Munich Data Science Institute (MDSI) is an integrative research institute at the Technical University of Munich (TUM). It is interdisciplinary and cross-departmental in the fields of data science, machine learning, and artificial intelligence. The institute acts as a facilitator and multiplier of state-of-the-art data science practices, technologies…",Adzuna::API::Response::Job,"{'display_name': 'Altstadt-Lehel, München', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Altstadt-Lehel'], '__CLASS__': 'Adzuna::API::Response::Location'}",48.14093,0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Technische Universität München '}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'teaching-jobs', 'label': 'Lehrberufe'}",,,,
Wissenschaftliche_r Mitarbeiter_in (w/m/d) im Projekt EIKO‑Bau („Effiziente Systeme und KI‑basierte Methoden zur Optimierung von Beschleunigungspotenzialen in der Vorhaben­zulassung“),5233070625,2025-06-04T20:02:19Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIzMzA3MDYyNSIsInMiOiJFUEU4bEhGSDhCR083LWN6X2tfS2l3In0.M_DVqZq2jmZXBqNggr0FZFHgm5gmBonKDZFOoh3rYV4,https://www.adzuna.de/land/ad/5233070625?se=EPE8lHFH8BGO7-cz_k_Kiw&utm_medium=api&utm_source=a4bcf954&v=701A077A238C2A3F5ED31AF72707E1F6CA2C6715,8.218802,"„Besser Studieren“ ist das gelebte Motto der Jade Hochschule. In über 60 innovativen Studiengängen an den Studienorten Wilhelms­haven, Oldenburg und Elsfleth bilden wir über 6.000 Studierende wissenschaftlich und praxisnah aus. Über 170 Professorinnen und Professoren sowie ca. 400 Mitarbeitende engagieren sich im Sinne des Leitbildes unserer Hochschule: innovativ, kompetent, kooperativ, vielfältig und zugewandt. Die Gewinnung qualifizierter Beschäftigter ist dabei eine zentrale Voraussetzung fü…",Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Niedersachsen', 'Oldenburg (Kreis)', 'Oldenburg'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Oldenburg, Oldenburg (Kreis)'}",53.147169,0,"{'display_name': 'Jade Hochschule Wilhelmshaven/Oldenburg/Elsfleth', '__CLASS__': 'Adzuna::API::Response::Company'}","{'label': 'Stellen aus Wissenschaft & Qualitätssicherung', 'tag': 'scientific-qa-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
