created,title,company,__CLASS__,adref,longitude,location,category,description,redirect_url,latitude,id,salary_is_predicted,contract_time,salary_min,salary_max,contract_type
2025-03-13T10:46:40Z,Trainee Data Science in der Unternehmensberatung,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'niologic'}",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV0JkeTRmdHg4QkdaLUowczFiUEs2USIsImkiOiI1MDkwOTIwODQ2In0.AqAxcDB4Orp_tMiV4nYfD_qyriC3ydKIiNFkKwgWidY,6.86811,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Rhein-Erft-Kreis', 'Hürth'], 'display_name': 'Hürth, Rhein-Erft-Kreis', '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'consultancy-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen'}",START YOUR CAREER WITH OUR CONSULTING ACTIVITIES IN MACHINE LEARNING! - Bei Niologic bauen wir das führende Beratungsunternehmen für Product Engineering für KI und Location Intelligence in Deutschland auf. Durch die Kombination der Megatrends KI und Location Intelligence wollen wir für unsere Kunden die neuesten Trends in Produktion bringen und ihr tägliches Leben positiv verändern. Entgegen aktueller Branchentrends und mit dem Vertrauen führender Marken im Rücken wollen wir von einem außergewö…,https://www.adzuna.de/details/5090920846?utm_medium=api&utm_source=a4bcf954,50.87096,5090920846,0,,,,
2025-07-29T19:25:41Z,Consultant KI & Data Science,"{'display_name': 'VISUS Advisory GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMyNjgxMjI0OSIsInMiOiJXQmR5NGZ0eDhCR1otSjBzMWJQSzZRIn0.BCbWkQ0bGja8HvBat0BpSkCdQRDMSR4OE_BII_A40tQ,6.78055,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Bilk, Düsseldorf', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf', 'Bilk']}","{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}","VISUS Advisory verbindet tiefes Prozessverständnis mit technischer Exzellenz. Unsere Berater begleiten Kunden von der strategischen Ausrichtung über die technische Konzeption bis hin zur Umsetzung eigener Softwarelösungen oder der effizienten Nutzung bestehender Tools wie z. B. Power Automate. Wir zählen zu den Besten unseres Fachs und suchen vielseitige Talente, die den gesamten Prozess beherrschen. Bereit für diese Herausforderung? Dann starte deine Karriere bei uns. Aufgaben Strategische Ber…",https://www.adzuna.de/details/5326812249?utm_medium=api&utm_source=a4bcf954,51.20259,5326812249,0,,55000.0,70000.0,
2025-08-05T04:59:02Z,Werkstudent/in Data Science Strategieberatung,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Richard Consulting GmbH'}",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV0JkeTRmdHg4QkdaLUowczFiUEs2USIsImkiOiI1MzM3OTYyNDkxIn0.saRFGaCunQ-jSKzuPVWwsknVqMW3w1JN3TIa--6M-yI,9.987297,"{'area': ['Deutschland', 'Hamburg'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Hamburg, Deutschland'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen für Hochschulabsolventen', 'tag': 'graduate-jobs'}","Einleitung Richard Consulting ist eine internationale Strategieberatung mit Boutique-Charakter. Zu unseren Klienten zählen Unternehmen aus den Bereichen Medien, Logistik, Industrie und Private Equity. Wir unterstützen sie in vielen Fällen bereits seit mehr als zehn Jahren konstant, ganzheitlich und wertschaffend in Strategiefragen auf Top-Management-Ebene sowie bei Mergers & Acquisitions. Wir sind kleiner als die großen Beratungen – das macht uns persönlicher und adaptiver. Wir haben flache Hie…",https://www.adzuna.de/details/5337962491?utm_medium=api&utm_source=a4bcf954,53.557429,5337962491,0,,,,
2025-08-05T14:19:02Z,Duales Studium Data Science / Künstliche Intelligenz In Kooperation Mit Der Dualen Hochschule Baden-württemberg 2026 (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz Tech Innovation'}",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV0JkeTRmdHg4QkdaLUowczFiUEs2USIsImkiOiI1MzM4Mzc5MTEzIn0.js494CNnN20xmHGn0X4b82ATHS9jz8dOho6MwjKgWKk,,"{'area': ['Deutschland'], 'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'trade-construction-jobs', 'label': 'Stellen aus Handel & Bau', '__CLASS__': 'Adzuna::API::Response::Category'}","Life is always about becoming Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können . klicken sie bewerben, für die volle Stellenbeschreibung",https://www.adzuna.de/land/ad/5338379113?se=WBdy4ftx8BGZ-J0s1bPK6Q&utm_medium=api&utm_source=a4bcf954&v=AF311C8DE448A9072AD55EA2EED108C896D20588,,5338379113,0,,,,
2025-08-05T14:18:28Z,Duales Studium Data Science / Künstliche Intelligenz In Kooperation Mit Der Dualen Hochschule Baden-württemberg 2026 (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz Tech Innovation'}",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV0JkeTRmdHg4QkdaLUowczFiUEs2USIsImkiOiI1MzM4Mzc4ODc3In0.XGPy7D4wse0EwMlt-wkxh5uWauA9TDKarQxnZ7GPZJ0,8.29909,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Mitte, Ulm', 'area': ['Deutschland', 'Baden-Württemberg', 'Ulm', 'Mitte']}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Handel & Bau', 'tag': 'trade-construction-jobs'}","Life is always about becoming Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können . klicken sie bewerben, für die volle Stellenbeschreibung",https://www.adzuna.de/land/ad/5338378877?se=WBdy4ftx8BGZ-J0s1bPK6Q&utm_medium=api&utm_source=a4bcf954&v=E26FBC902A6A1C3AC96D64B5B1876F25C716EB09,48.36497,5338378877,0,,,,
2025-07-24T00:55:20Z,"Director, Data Science - Deep Learning","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Delivery Hero'}",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMxOTE5NzE1MyIsInMiOiJXQmR5NGZ0eDhCR1otSjBzMWJQSzZRIn0.M1l8N71JzaVjGHPJe_MV_jlv0enEwozeIUUxckcKwA4,13.420806,"{'area': ['Deutschland', 'Berlin'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Berlin, Deutschland'}","{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}","Job Description We are seeking a Director of Data Science, Deep Learning to lead our deep learning team within the AdTech space, specifically within the Vendor Data team, to shape the future of AI-driven ads and deals at Delivery Hero. In this pivotal role, you will jointly architect state-of-the-art deep learning models, influence AI strategy, and develop cutting-edge methodologies to significantly enhance the success of thousands of vendors - restaurants, shops, and local businesses - across …",https://www.adzuna.de/details/5319197153?utm_medium=api&utm_source=a4bcf954,52.507706,5319197153,0,,,,
2025-07-31T18:52:43Z,Produktmanager | Produktbetreuer (m/w/d) – Data Analytics / Firmenkunden,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Sparkassen Rating und Risikosysteme GmbH'}",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV0JkeTRmdHg4QkdaLUowczFiUEs2USIsImkiOiI1MzI5OTI2NDQ1In0.oHZzkRWYcfvXV9q_NBH5NImjnZrzDlZCwNKG3d4riHE,13.420806,"{'display_name': 'Berlin, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin']}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs'}","Die Sparkassen Rating und Risikosysteme (SR) ist der zentrale Dienstleister für Verfahren des Risiko­manage­ments in der Sparkassen-Finanzgruppe. Wir unterstützen die Institute mit Standardlösungen in den Bereichen der Risiko­messung und -steuerung, der regulatorischen Banksteuerung sowie im Vertrieb mit Data-Analytics-Lösungen. Gemeinsam mit unseren Partnern bieten wir den Instituten, von der Konzeption der Verfahren, über deren Weiterentwicklung, IT-Umsetzung und Umsetzungsunterstützung, zent…",https://www.adzuna.de/land/ad/5329926445?se=WBdy4ftx8BGZ-J0s1bPK6Q&utm_medium=api&utm_source=a4bcf954&v=5C1F53AF76C7BCBDFA84645701E00273834BBD96,52.507706,5329926445,0,,,,
2025-07-15T13:15:54Z,Doctoral Researchers: Data Science & Health,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Deutsches Krebsforschungszentrum '}",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV0JkeTRmdHg4QkdaLUowczFiUEs2USIsImkiOiI1MzAzNDQxMTU1In0.6XCQcef-2fqgbLrDmkwGhxOwsA9Q5cqri1pFOF7oghU,8.696891,"{'area': ['Deutschland', 'Baden-Württemberg', 'Heidelberg'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Heidelberg, Baden-Württemberg'}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}","«Research for a life without cancer"" is our mission at the German Cancer Research Center. We investigate how cancer develops, identify cancer risk factors and look for new cancer prevention strategies. We develop new methods with which tumors can be diagnosed more precisely and cancer patients can be treated more successfully. Every contribution counts - whether in research, administration or infrastructure. This is what makes our daily work so meaningful and exciting. Do you want to bring arti…",https://www.adzuna.de/details/5303441155?utm_medium=api&utm_source=a4bcf954,49.403755,5303441155,0,full_time,,,
2025-07-22T02:48:46Z,Werkstudent*in Data Science (all genders),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Finanztip Verbraucherinformation GmbH'}",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV0JkeTRmdHg4QkdaLUowczFiUEs2USIsImkiOiI1MzE1ODY0MzAxIn0.2BgsAUkIKefEAxdVD_RKNusznz_7dngl8fnDHdFsD90,11.59129,"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Au-Haidhausen'], 'display_name': 'Au-Haidhausen, München', '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}","Werde Teil unserer Mission bei Finanztip Du hast Lust auf Daten, die wirklich was bewegen? Dann unterstütze uns als Werkstudent*in im Bereich Data Science dabei, Nutzerverhalten zu analysieren, personalisierte Empfehlungen zu entwickeln und smarte Datenmodelle für unsere App aufzubauen. Das sind wir Finanztip ist kein gewöhnliches Unternehmen. Als Teil der gemeinnützigen Finanztip Stiftung haben wir eine klare Mission: Finanzen einfach machen. Dabei sind wir nicht nur Deutschlands führender Gel…",https://www.adzuna.de/details/5315864301?utm_medium=api&utm_source=a4bcf954,48.13258,5315864301,0,part_time,,,
2025-08-04T15:28:21Z,PreMaster Programm - Data Science Fertigungssteuerung,"{'display_name': 'Robert Bosch GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV0JkeTRmdHg4QkdaLUowczFiUEs2USIsImkiOiI1MzM3MjAwMTgwIn0.VY0ZOd5OoufeEXPMVjUNyvoRY1rSwNa0E4KPPkUnN4I,8.47624,"{'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe', 'Durlach'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Durlach, Karlsruhe'}","{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}","PreMaster Programm - Data Science Fertigungssteuerung Auf der Breit 4, 76227 Karlsruhe, Deutschland Vollzeit Robert Bosch GmbH Unternehmensbeschreibung Bei Bosch gestalten wir Zukunft mit hochwertigen Technologien und Dienstleistungen, die Begeisterung wecken und das Leben der Menschen verbessern. Unser Versprechen an unsere Mitarbeiterinnen und Mitarbeiter steht dabei felsenfest: Wir wachsen gemeinsam, haben Freude an unserer Arbeit und inspirieren uns gegenseitig. Willkommen bei Bosch. Die Ro…",https://www.adzuna.de/details/5337200180?utm_medium=api&utm_source=a4bcf954,49.00018,5337200180,0,full_time,,,
2025-07-11T00:16:03Z,Praktikum Data Science & Business Analytics im Controlling,"{'display_name': 'Bosch Group', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI5Njg5MTk4NiIsInMiOiJXQmR5NGZ0eDhCR1otSjBzMWJQSzZRIn0.NMjdAXIVL3VOmFxF2wkqMM5c-LTqN8HHtySCDhZaARo,8.99718,"{'area': ['Deutschland', 'Baden-Württemberg', 'Tübingen (Kreis)', 'Tübingen', 'Bühl'], 'display_name': 'Bühl, Tübingen', '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}","Stellenbeschreibung Du siehst in Daten nicht nur Zahlen, sondern das Potenzial, Geschäftsprozesse zu revolutionieren und strategische Entscheidungen zu untermauern? Dann nutze die Chance, als Praktikant:in im Bereich Data Science & Business Analytics unser Controlling aktiv mitzugestalten. Hier bringst du deine analytischen Fähigkeiten ein, um mit innovativen Ansätzen und modernsten Technologien echte Wirkung zu erzielen. Du treibst die Weiterentwicklung von Predictive Analytics im Controlling …",https://www.adzuna.de/details/5296891986?utm_medium=api&utm_source=a4bcf954,48.48337,5296891986,0,,,,
2025-07-30T18:48:39Z,Lead Softwarearchitektin für Lithographie Systeme (m/w/x) – auch in Teilzeit möglich,"{'display_name': 'ZEISS', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV0JkeTRmdHg4QkdaLUowczFiUEs2USIsImkiOiI1MzI4NDM5MzAzIn0.Ni4zESxClZOg8hEAARanZC4_ELRocxYbkOF-Oo_sMS4,10.10558,"{'area': ['Deutschland', 'Baden-Württemberg', 'Ostalbkreis', 'Oberkochen'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Oberkochen, Ostalbkreis'}","{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}","Sich etwas Neues trauen, über sich hinauswachsen und dabei die Grenzen des Machbaren neu deﬁnieren. Genau das ist es, was unsere Mitarbeitenden täglich leben dürfen und sollen. Um mit unseren Innovationen das Tempo vorzugeben und Großartiges zu ermöglichen. Denn hinter jedem erfolgreichen Unternehmen stehen eine ganze Menge faszinierender Menschen. Die Mitarbeitenden von ZEISS arbeiten in einem offenen und modernen Umfeld mit zahlreichen Entwicklungs- und Weiterbildungsmöglichkeiten. Unsere Kul…",https://www.adzuna.de/land/ad/5328439303?se=WBdy4ftx8BGZ-J0s1bPK6Q&utm_medium=api&utm_source=a4bcf954&v=3880B48B78FD6314420B1ADF5F3C482AA79DB3D0,48.78408,5328439303,0,,,,
2025-07-31T18:53:05Z,Senior Consultant Data Strategy and Governance (w/m/d),"{'display_name': 'PROCON IT GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV0JkeTRmdHg4QkdaLUowczFiUEs2USIsImkiOiI1MzI5OTI3ODA3In0._-GmUMZs8pXme3X9OvIIeNeldbQN9iOQMxGqMqzB2Fw,11.65112,"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'Garching bei München'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Garching bei München, München (Kreis)'}","{'tag': 'consultancy-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen'}","Die PROCON IT ist IT-Dienstleister für die Bereiche Business Consulting, Data Intelligence, Digital Solutions und SAP Analytics. Seit 1998 bietet das Unternehmen ganz­heitliche Beratung und entwickelt inno­vative Lösungen. Als Teil der CONET-Gruppe arbeitet die PROCON IT mit großen Konzernen, dem Mittel­stand und öffentlichen Organisationen zusammen. Aufgaben strategische Beratung unserer Kunden in den Bereichen Data Strategy, Data Governance und Data Management Entwicklung und Umsetzung von Da…",https://www.adzuna.de/land/ad/5329927807?se=WBdy4ftx8BGZ-J0s1bPK6Q&utm_medium=api&utm_source=a4bcf954&v=B23EF7E3B99AD06D1F2DEDEC9B43DF4E17D87770,48.24883,5329927807,0,,,,
2025-02-28T14:07:24Z,Data Science Specialist (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'IT-P GmbH'}",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTA2NzAyMDc5OCIsInMiOiJXQmR5NGZ0eDhCR1otSjBzMWJQSzZRIn0.LIO3LSsOlmoejWtHt-XF4qLdcC2WIP5s6zmg23PjoRU,9.77223,"{'area': ['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)', 'Hannover', 'Bult'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Bult, Hannover'}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Wir bieten dir Mobiles Arbeiten Flexible Arbeitszeiten und individuelle Arbeitszeit-Modelle Gestaltungsfreiraum und Platz für eigene Ideen Geförderte Weiterbildungen Ein starkes Miteinander und eine familienorientierte Kultur …und vieles mehr Das macht deine Arbeit bei uns spannend Analyse und Erkennen von Kundenbedürfnissen sowie Erarbeitung neuer Konzepte zur Wertschöpfung aus den Daten unserer Kunden unter Berücksichtigung der Governance Du bist das Bindeglied zwischen den Fachleuten (Busine…,https://www.adzuna.de/details/5067020798?utm_medium=api&utm_source=a4bcf954,52.36489,5067020798,0,part_time,,,
2023-10-05T13:37:27Z,Praktikum: Data Science (w/m/d),"{'display_name': 'Highberg DACH', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV0JkeTRmdHg4QkdaLUowczFiUEs2USIsImkiOiI0MzUyNTkxOTMyIn0.E-esqbfgb6TORgLCCV_CP0_dPWFZeYmxKW59Qggbhg0,9.99333,"{'display_name': 'HafenCity, Hamburg', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hamburg', 'HafenCity']}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}","Deine Aufgaben Praktikum bei HIGHBERG in Hamburg: Bei uns heißt es im Praktikum nicht Kaffeekochen, sondern echte Kundenprojekte von Beginn an, gepaart mit Verantwortung und steiler Lernkurve. Neben einem intensiven Einblick in die Medienbranche erwartet Dich aktive Mitarbeit. Unser Umgang im Team lässt Raum für Deine persönliche Entwicklung. Gerne übernehmen wir Dich nach guter Arbeit auch nach dem Praktikum als Data Scientist und bieten Dir weitere spannende Aufgaben und Aufstiegschancen. Zu …",https://www.adzuna.de/details/4352591932?utm_medium=api&utm_source=a4bcf954,53.54167,4352591932,0,full_time,,,
2025-07-19T05:27:41Z,Data Science und KI (m/w/d),"{'display_name': 'Siltronic AG, Werk Freiberg', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV0JkeTRmdHg4QkdaLUowczFiUEs2USIsImkiOiI1MzExNjAyODc4In0.4SW8flE8E43DhSNi6jLapLsQ8m_uNT9DQDkxsS9D4MA,13.33722,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Freiberg, Mittelsachsen (Kreis)', 'area': ['Deutschland', 'Sachsen', 'Mittelsachsen (Kreis)', 'Freiberg']}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",Data Science und KI (m/w/d) B.Sc. - 09599 Freiberg - Arbeitszeit: Vollzeit - Position: Duales Studium - Bildungsgrad Mindestvoraussetzung: Abitur - Beschäftigungsbeginn: 01.10.2025,https://www.adzuna.de/details/5311602878?utm_medium=api&utm_source=a4bcf954,50.91404,5311602878,0,,,,
2025-07-27T02:56:55Z,Consultant Data Science (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Kaufland'}",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV0JkeTRmdHg4QkdaLUowczFiUEs2USIsImkiOiI1MzI0MDg2NjA5In0.xl2O0YOLszUNBgyXspafcSGYlbzB_nQmsJ-29wo4qLU,9.2274,"{'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Neckarsulm, Heilbronn (Kreis)'}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","Dich fasziniert die Welt des Handels? Du suchst nach abwechslungsreichen Aufgaben und besten Perspektiven für deine Zukunft? Dann bist du hier richtig! Deine Aufgaben Teamplayer durch und durch? Im Austausch mit unseren Stakeholdern fungierst du als kompetenter Berater rund um alle Data Science Themen. Für relevante Fragestellungen aus verschiedenen Fachbereichen findest du Lösungen, die für interne und externe Kunden einen relevanten Mehrwert bieten. Lass die Technik für dich arbeiten: Verwend…",https://www.adzuna.de/details/5324086609?utm_medium=api&utm_source=a4bcf954,49.18975,5324086609,0,,,,
