description,title,company,salary_is_predicted,redirect_url,adref,__CLASS__,category,location,id,created,latitude,longitude,contract_time,salary_max,salary_min,contract_type
"Deine Aufgaben Praktikum bei HIGHBERG in Hamburg: Bei uns heißt es im Praktikum nicht Kaffeekochen, sondern echte Kundenprojekte von Beginn an, gepaart mit Verantwortung und steiler Lernkurve. Neben einem intensiven Einblick in die Medienbranche erwartet Dich aktive Mitarbeit. Unser Umgang im Team lässt Raum für Deine persönliche Entwicklung. Gerne übernehmen wir Dich nach guter Arbeit auch nach dem Praktikum als Data Scientist und bieten Dir weitere spannende Aufgaben und Aufstiegschancen. Zu …",Praktikum: Data Science (w/m/d),"{'display_name': 'Highberg DACH', '__CLASS__': 'Adzuna::API::Response::Company'}",0,https://www.adzuna.de/details/4352591932?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiekthTTRnNGg4Ukd0bmI1RDl4b2lqQSIsImkiOiI0MzUyNTkxOTMyIn0._wRdQKu2J0RSOmgJbFbuEAB3QH08k0bXJs385r4JJ_A,Adzuna::API::Response::Job,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}","{'display_name': 'HafenCity, Hamburg', 'area': ['Deutschland', 'Hamburg', 'HafenCity'], '__CLASS__': 'Adzuna::API::Response::Location'}",4352591932,2023-10-05T13:37:27Z,53.54167,9.99333,full_time,,,
"Wir bieten dir Flexibles Arbeiten: Mobiles Arbeiten mit vier gemeinsamen Präsenztagen im Monat. Und wenn du magst, bist du natürlich jederzeit öfter im Büro willkommen. So schaffen wir die perfekte Balance aus Freiheit und persönlichem Austausch. Individuelle Arbeitszeitmodelle , die sich an dein Leben anpassen. Gestaltungsfreiraum für deine Ideen und Projekte, mit der Möglichkeit, wirklich etwas zu bewegen. Gezielte Weiterbildungsmöglichkeiten , die wir aktiv fördern. Ein starkes Miteinander i…",Data Science Specialist (m/w/d),"{'display_name': 'IT-P GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",0,https://www.adzuna.de/details/5067020798?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiekthTTRnNGg4Ukd0bmI1RDl4b2lqQSIsImkiOiI1MDY3MDIwNzk4In0.j6NnamiwpFDSMPoddZRiqeI4LJzP6mGNyvCdWOjEJY8,Adzuna::API::Response::Job,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}","{'display_name': 'Bult, Hannover', 'area': ['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)', 'Hannover', 'Bult'], '__CLASS__': 'Adzuna::API::Response::Location'}",5067020798,2025-02-28T14:07:24Z,52.36489,9.77223,part_time,,,
"Wir bieten dir Flexibles Arbeiten: Mobiles Arbeiten mit vier gemeinsamen Präsenztagen im Monat. Und wenn du magst, bist du natürlich jederzeit öfter im Büro willkommen. So schaffen wir die perfekte Balance aus Freiheit und persönlichem Austausch. Individuelle Arbeitszeitmodelle , die sich an dein Leben anpassen. Gestaltungsfreiraum für deine Ideen und Projekte, mit der Möglichkeit, wirklich etwas zu bewegen. Gezielte Weiterbildungsmöglichkeiten , die wir aktiv fördern. Ein starkes Miteinander i…",Data Science Specialist (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'IT-P'}",0,https://www.adzuna.de/details/4801220768?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiekthTTRnNGg4Ukd0bmI1RDl4b2lqQSIsImkiOiI0ODAxMjIwNzY4In0.1q5nc86JNM8GBG0HGXZg4WjeWBE3rMpoYnTQefMm7F4,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Logistik & Lagerhaltung', 'tag': 'logistics-warehouse-jobs'}","{'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland']}",4801220768,2024-07-30T22:45:58Z,,,full_time,,,
"Dein Studium Du möchtest Theorie und Praxis miteinander verknüpfen und begeisterst dich für Daten, Analysen und Künstliche Intelligenz? Dann ist das duale Studium im Bereich Data Science & Künstliche Intelligenz in Kombination mit MWAY genau das Richtige für dich. Studiendauer: 3 Jahre Studienverlauf: Wechsel von Theorie- und Praxisphasen im 3-Monats-Rhythmus Praxisort: Stuttgart-Bad Cannstatt Studienstart: 01.10.2027 Studienort: DHBW Stuttgart Abschluss: Bachelor of Science Weitere Information…",DHBW Data Science & Künstliche Intelligenz – 2027,"{'display_name': 'MWAY DIGITAL', '__CLASS__': 'Adzuna::API::Response::Company'}",0,https://www.adzuna.de/details/5596101403?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiekthTTRnNGg4Ukd0bmI1RDl4b2lqQSIsImkiOiI1NTk2MTAxNDAzIn0.UeCIC2UNt1HiI5WCKCZ0cuWKKpkJTKHQrDYc8kFZfrQ,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}","{'display_name': 'Stuttgart, Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart']}",5596101403,2026-01-22T20:40:00Z,48.776198,9.187224,full_time,,,
"Dein Studium Du möchtest Theorie und Praxis miteinander verknüpfen und begeisterst dich für Daten, Analysen und Künstliche Intelligenz? Dann ist das duale Studium im Bereich Data Science & Künstliche Intelligenz in Kombination mit MWAY genau das Richtige für dich. Studiendauer: 3 Jahre Studienverlauf: Wechsel von Theorie- und Praxisphasen im 3-Monats-Rhythmus Praxisort: Stuttgart-Bad Cannstatt Studienstart: 01.10.2027 Studienort: DHBW Stuttgart Abschluss: Bachelor of Science Weitere Information…",DHBW Data Science & Künstliche Intelligenz – 2027,"{'display_name': 'MWAY DIGITAL GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",0,https://www.adzuna.de/details/5593655402?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU5MzY1NTQwMiIsInMiOiJ6S2FNNGc0aDhSR3RuYjVEOXhvaWpBIn0.Qv73qwVdro9ZFR69S_fdUX8XYDYvvR4h7Ss3a_uMTZA,Adzuna::API::Response::Job,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","{'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart', 'Bad Cannstatt'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Bad Cannstatt, Stuttgart'}",5593655402,2026-01-21T06:59:03Z,48.80499,9.21546,full_time,,,
Duales Studium Data Science und Künstliche Intelligenz Duales Studium Data Science und Künstliche Intelligenz Karlsruhe vor Ort Duales Studium Student/Praktikant Du interessierst dich für Data Science und Künstliche Intelligenz? Dann starte zum 01.10.2026 dein duales Bachelorstudium bei uns und wende dein theoretisches Wissen aus den Vorlesungen an der DHBW Karlsruhe direkt in praxisnahen Projekten an. Deine Aufgaben: Unterstützung unserer Fachabteilung in spannenden Projekten rund um die Entwi…,Duales Studium Data Science und Künstliche Intelligenz,"{'display_name': 'Disy Informationssysteme', '__CLASS__': 'Adzuna::API::Response::Company'}",0,https://www.adzuna.de/details/5487215435?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiekthTTRnNGg4Ukd0bmI1RDl4b2lqQSIsImkiOiI1NDg3MjE1NDM1In0.Bcfq75EMsrE2NQ2HiHaqbLTRznRsPUsBR49teYVB_jQ,Adzuna::API::Response::Job,"{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}","{'display_name': 'Innenstadt-West, Karlsruhe', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe', 'Innenstadt-West'], '__CLASS__': 'Adzuna::API::Response::Location'}",5487215435,2025-11-08T13:40:29Z,49.01216,8.39586,,,,
Wir suchen Verstärkung für unser Team Test und Engineering innerhalb des Zentralen Bereichs Konstruktion am Standort Mindelheim für das Sommersemester 2026. Analyse kritischer Bearbeitungsprozesse durch umfangreiche Prozessdatenanalysen und den Einsatz von Maschine Learning Identifikation von Mustern und Zusammenhängen in großen Datensätzen zur Optimierung von Fertigungsabläufen Entwicklung und Implementierung von Prädiktionsmodellen zur vorausschauenden Wartung von Maschinenkomponenten Analyse…,Praktikum Data Science (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'GROB-WERKE & Co. KG'}",0,https://www.adzuna.de/details/5346994579?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM0Njk5NDU3OSIsInMiOiJ6S2FNNGc0aDhSR3RuYjVEOXhvaWpBIn0.-XArIm33MIQ_GFAYggEvj3bE4_dWHJLL1V7cRqC3CrA,Adzuna::API::Response::Job,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}","{'display_name': 'Mindelheim, Unterallgäu (Kreis)', 'area': ['Deutschland', 'Bayern', 'Unterallgäu (Kreis)', 'Mindelheim'], '__CLASS__': 'Adzuna::API::Response::Location'}",5346994579,2025-08-10T22:52:16Z,48.03693,10.49959,,,,contract
"Werkstudent (m/w/d) - Data Science Rastede Teilzeit Mode und Daten? Bei uns gehört das zusammen! Im Bereich Reporting unterstützt du unser BI-Team dabei, datenbasierte Entscheidungen im Unternehmen zu ermöglichen. Du hilfst dabei, bestehende Reportings zu pflegen, neue Reports aufzubauen und Analysen so aufzubereiten, dass sie für Fachbereiche verständlich und nutzbar sind. Dabei arbeitest du eng mit Data Analysts und BI Engineers zusammen und bekommst einen echten Einblick in die Praxis dateng…",Werkstudent (m/w/d) - Data Science,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Popken Fashion Services'}",0,https://www.adzuna.de/details/5549063409?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU0OTA2MzQwOSIsInMiOiJ6S2FNNGc0aDhSR3RuYjVEOXhvaWpBIn0.Wp4mlI7fucSJqZVxm_1PF500dcG1hTMClSU_zoVUWYs,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Kreation & Design', 'tag': 'creative-design-jobs'}","{'display_name': 'Ofenerdiek, Oldenburg', 'area': ['Deutschland', 'Niedersachsen', 'Oldenburg (Kreis)', 'Oldenburg', 'Ofenerdiek'], '__CLASS__': 'Adzuna::API::Response::Location'}",5549063409,2025-12-19T20:17:30Z,53.24511,8.19858,part_time,,,
"m AI & Data Team bei Accenture vereinen wir einzigartige Persönlichkeiten und zukunftsgerichtetes Know-How, um gemeinsam mit unseren Kunden datengetriebene Transformation voranzutreiben und die Zukunft durch KI (Künstlichen Intelligenz) zu gestalten. Wir begleiten unsere Kunden Ende-zu-Ende – von der strategischen, KI-nativen Neuausrichtung & Zieldefinition der Organisation über die Konzeption & Entwicklung von cutting-edge KI-Lösungen bis hin zum technischen Design & der Implementierung von KI…",AI & Data Science Analyst (all genders),"{'display_name': 'Accenture', '__CLASS__': 'Adzuna::API::Response::Company'}",0,https://www.adzuna.de/details/5638854965?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYzODg1NDk2NSIsInMiOiJ6S2FNNGc0aDhSR3RuYjVEOXhvaWpBIn0.Y9F_gaBcZDb-BkYCleroflCP8J31zxsKOD4YNVdPO-I,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}","{'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland'}",5638854965,2026-02-20T21:47:13Z,,,full_time,,,
"Shape Your Future With Us General Re Corporation, a subsidiary of Berkshire Hathaway Inc. is a holding company for global reinsurance and related operations, with more than 2,000 employees worldwide. It owns General Reinsurance Corporation and General Reinsurance AG, which conducts business as Gen Re. Gen Re delivers reinsurance solutions to the Life/Health and Property/Casualty insurance industries. Represented in all major reinsurance markets through a network of 37 offices , we have earned s…",Internship Data Science & Applied AI in Insurance,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Gen Re Corporation'}",0,https://www.adzuna.de/details/5664136536?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiekthTTRnNGg4Ukd0bmI1RDl4b2lqQSIsImkiOiI1NjY0MTM2NTM2In0.wpNGs7rvUPFsKFqSXl6j8kaR7u6a0TtWQLdSPwnWQnw,Adzuna::API::Response::Job,"{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland'], 'display_name': 'Deutschland'}",5664136536,2026-03-13T21:46:43Z,,,,,,contract
"In Germany - Berlin | Bonn | Cologne | Frankfurt/Main | Hamburg | Munich Help businesses make informed decisions and drive growth by transforming raw data into actionable insights. Ready to boost your personal development in data science, analytics, and AI? Become a pioneer of the digital transformation and support us as a Manager in Data Science-focused consulting. What makes us special: Advance your career with exciting professional opportunities in our thriving company with a startup feel Ad…",Manager Data Science (m/f/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'master-TMS'}",0,https://www.adzuna.de/details/5516642733?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUxNjY0MjczMyIsInMiOiJ6S2FNNGc0aDhSR3RuYjVEOXhvaWpBIn0.azyH5vbxIdPM1xiqxDHyc0HQJqnKt1VBC65cDBbFaKI,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}","{'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland'}",5516642733,2025-11-27T18:58:24Z,,,,,,
"Manager Data Science (m/f/d) In Germany - Berlin| Bonn | Cologne | Frankfurt/Main | Hamburg | Munich Helpbusinesses make informed decisions and drive growth by transforming raw datainto actionable insights. Ready to boost your personal development in datascience, analytics, and AI? Become a pioneer of the digital transformation andsupport us as a Manager in Data Science-focused consulting. What makes us special: Advance your career with exciting professional opportunities in our thriving compan…",Manager Data Science (m/f/d),"{'display_name': 'Simon-Kucher & Partners', '__CLASS__': 'Adzuna::API::Response::Company'}",0,https://www.adzuna.de/details/5555801738?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU1NTgwMTczOCIsInMiOiJ6S2FNNGc0aDhSR3RuYjVEOXhvaWpBIn0.cT8GhT9Ru4WQQ2qdwdcxK1GrPLr_6NfSeE9YBdJKwGY,Adzuna::API::Response::Job,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}","{'display_name': 'Berlin, Deutschland', 'area': ['Deutschland', 'Berlin'], '__CLASS__': 'Adzuna::API::Response::Location'}",5555801738,2025-12-25T20:49:29Z,52.507706,13.420806,,,,
"Manager Data Science (m/f/d) In Germany - Berlin| Bonn | Cologne | Frankfurt/Main | Hamburg | Munich Helpbusinesses make informed decisions and drive growth by transforming raw datainto actionable insights. Ready to boost your personal development in datascience, analytics, and AI? Become a pioneer of the digital transformation andsupport us as a Manager in Data Science-focused consulting. What makes us special: Advance your career with exciting professional opportunities in our thriving compan…",Manager Data Science (m/f/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Simon-Kucher & Partners'}",0,https://www.adzuna.de/details/5597878379?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiekthTTRnNGg4Ukd0bmI1RDl4b2lqQSIsImkiOiI1NTk3ODc4Mzc5In0.6UjlPNmN7_ViRpN9ihZXy5RdlI9cjdaL5giJSV4qzMY,Adzuna::API::Response::Job,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}","{'display_name': 'Bonn, Nordrhein-Westfalen', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bonn']}",5597878379,2026-01-23T22:09:26Z,50.71942,7.112412,,,,
"Manager Data Science (m/f/d) In Germany - Berlin| Bonn | Cologne | Frankfurt/Main | Hamburg | Munich Helpbusinesses make informed decisions and drive growth by transforming raw datainto actionable insights. Ready to boost your personal development in datascience, analytics, and AI? Become a pioneer of the digital transformation andsupport us as a Manager in Data Science-focused consulting. What makes us special: Advance your career with exciting professional opportunities in our thriving compan…",Manager Data Science (m/f/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Simon-Kucher & Partners'}",0,https://www.adzuna.de/details/5555801742?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU1NTgwMTc0MiIsInMiOiJ6S2FNNGc0aDhSR3RuYjVEOXhvaWpBIn0.KGNNRrCkzD1PsjAv5NbbIKWTNybOR1hgPp1coloHRA8,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hamburg'], 'display_name': 'Hamburg, Deutschland'}",5555801742,2025-12-25T20:49:29Z,53.557429,9.987297,,,,
"Manager Data Science (m/f/d) In Germany - Berlin| Bonn | Cologne | Frankfurt/Main | Hamburg | Munich Helpbusinesses make informed decisions and drive growth by transforming raw datainto actionable insights. Ready to boost your personal development in datascience, analytics, and AI? Become a pioneer of the digital transformation andsupport us as a Manager in Data Science-focused consulting. What makes us special: Advance your career with exciting professional opportunities in our thriving compan…",Manager Data Science (m/f/d),"{'display_name': 'Simon-Kucher & Partners', '__CLASS__': 'Adzuna::API::Response::Company'}",0,https://www.adzuna.de/details/5597878380?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiekthTTRnNGg4Ukd0bmI1RDl4b2lqQSIsImkiOiI1NTk3ODc4MzgwIn0.b9M7AMwORg9JWU4OG_PLoKZqXWDoMFNh-K6CrY6WFGQ,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln'], 'display_name': 'Köln, Nordrhein-Westfalen'}",5597878380,2026-01-23T22:09:26Z,,,,,,
"Manager Data Science (m/f/d) In Germany - Berlin| Bonn | Cologne | Frankfurt/Main | Hamburg | Munich Helpbusinesses make informed decisions and drive growth by transforming raw datainto actionable insights. Ready to boost your personal development in datascience, analytics, and AI? Become a pioneer of the digital transformation andsupport us as a Manager in Data Science-focused consulting. What makes us special: Advance your career with exciting professional opportunities in our thriving compan…",Manager Data Science (m/f/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Simon-Kucher & Partners'}",0,https://www.adzuna.de/details/5597878381?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiekthTTRnNGg4Ukd0bmI1RDl4b2lqQSIsImkiOiI1NTk3ODc4MzgxIn0.all_cNzInRQTYIGbYrwM1wzAr5XF6_twPxye7FA-KwQ,Adzuna::API::Response::Job,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}","{'display_name': 'München, München (Kreis)', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], '__CLASS__': 'Adzuna::API::Response::Location'}",5597878381,2026-01-23T22:09:26Z,,,,,,
"Manager Data Science (m/f/d) In Germany - Berlin| Bonn | Cologne | Frankfurt/Main | Hamburg | Munich Helpbusinesses make informed decisions and drive growth by transforming raw datainto actionable insights. Ready to boost your personal development in datascience, analytics, and AI? Become a pioneer of the digital transformation andsupport us as a Manager in Data Science-focused consulting. What makes us special: Advance your career with exciting professional opportunities in our thriving compan…",Manager Data Science (m/f/d),"{'display_name': 'Simon-Kucher & Partners', '__CLASS__': 'Adzuna::API::Response::Company'}",0,https://www.adzuna.de/details/5576719786?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiekthTTRnNGg4Ukd0bmI1RDl4b2lqQSIsImkiOiI1NTc2NzE5Nzg2In0.9XBCLLMfkSoIAp7NbqUqu8pcRKPCERL70typtQwImEo,Adzuna::API::Response::Job,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}","{'display_name': 'Eschborn, Main-Taunus-Kreis', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Main-Taunus-Kreis', 'Eschborn']}",5576719786,2026-01-09T21:06:00Z,,,,,,
