company,id,__CLASS__,longitude,salary_is_predicted,created,redirect_url,description,title,adref,latitude,location,category,contract_time,salary_max,contract_type,salary_min
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Siemens Healthineers AG'}",5470837127,Adzuna::API::Response::Job,10.984506,0,2025-10-30T11:48:58Z,https://www.adzuna.de/land/ad/5470837127?se=FuBbYIwF8RGaNo9zALEuCQ&utm_medium=api&utm_source=a4bcf954&v=315D7AF44DB04678B3665097B2F4C19D63182A8D,"Dein Berufsbild: Du magst Mathe und möchtest später etwas mit Daten machen? Dich faszinieren datengestützte Tools, wie ChatGPT, und du kennst deren große Chance für die Zukunft? Dann bewirb dich für das duale Studium B.Eng. Data Science in Technik und Wirtschaft und entdecke mit uns, wie wir die Welt der Medizintechnik durch datenbasierte Entscheidungen verändern können. Daten sind eines der Fundamente, damit Unternehmen bestmögliche Entscheidungen treffen können. Im Studiengang B.Eng. Data Sci…",Duales Bachelorstudium Data Science in Technik und Wirtschaft (B.Eng.) - Erlangen/Forchheim,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRnVCYllJd0Y4UkdhTm85ekFMRXVDUSIsImkiOiI1NDcwODM3MTI3In0.0OD8d7Z2INuQH2fpJ3RjBk1I9px_EJispGV7GxUZn28,49.577521,"{'area': ['Deutschland', 'Bayern', 'Erlangen'], 'display_name': 'Erlangen, Bayern', '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",,,,
"{'display_name': 'HDI AG', '__CLASS__': 'Adzuna::API::Response::Company'}",5593819036,Adzuna::API::Response::Job,6.93125,0,2026-01-21T10:20:50Z,https://www.adzuna.de/land/ad/5593819036?se=FuBbYIwF8RGaNo9zALEuCQ&utm_medium=api&utm_source=a4bcf954&v=927626CAE3B76B4D6EAC59F970D8548035EF7B77,"Deine Aufgaben Du möchtest nicht nur Daten analysieren, sondern verstehen, wie aus Daten wertvolle Erkenntnisse entstehen, die die digitale Zukunft der HDI Group gestalten? Die 31-monatige IT-Ausbildung kombiniert praktische Arbeit im Bereich Data Science mit theoretischem Wissen, das Du im Studiengang ""Angewandte Künstliche Intelligenz"" an der FHDW in Mettmann erwirbst. Du arbeitest an spannenden Projekten rund um AI, GenAI, Machine Learning, und Cloud-Services. Du entwickelst Lösungen, die un…",Duales Studium Angewandte Künstliche Intelligenz (M.Sc.) - Einstieg Data Science,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRnVCYllJd0Y4UkdhTm85ekFMRXVDUSIsImkiOiI1NTkzODE5MDM2In0.Zajw4NWrvob6H1h-c95s_k1rk7CFwZrqS1bjzo8kxgk,51.16672,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf', 'Hilden'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Hilden, Düsseldorf'}","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Vitesco Technologies'}",5470842705,Adzuna::API::Response::Job,9.78956,0,2025-10-30T11:49:55Z,https://www.adzuna.de/land/ad/5470842705?se=FuBbYIwF8RGaNo9zALEuCQ&utm_medium=api&utm_source=a4bcf954&v=0074754F2C9FA6CB527CCEFB8546E3CE0F3FD9F6,"Du bist technikbegeistert und voller Ideen, mit denen Du die Welt bewegen willst? Dann ist eine Ausbildung oder ein duales Studium bei Schaeffler genau das Richtige für Dich. Ohne unsere Produkte könnten Autos nicht fahren, Maschinen nicht laufen und Flugzeuge nicht fliegen. Als führender Anbieter von Wälzlagern für sämtliche Industrien und wichtiger Partner im internationalen Automobilbau bietet Dir Schaeffler ein hervorragendes Umfeld für Deinen Start in die Berufswelt. Im Überblick Studienab…",Duales Studium 2026 - Data Science und Künstliche Intelligenz (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ3MDg0MjcwNSIsInMiOiJGdUJiWUl3RjhSR2FObzl6QUxFdUNRIn0.nuMPqCSzr5SEJv47YgQbhR4BR1uTTxQRKVXif010FLA,50.9737,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Bebra, Hersfeld-Rotenburg (Kreis)', 'area': ['Deutschland', 'Hessen', 'Hersfeld-Rotenburg (Kreis)', 'Bebra']}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Bosch Gruppe'}",5483980541,Adzuna::API::Response::Job,8.589191,0,2025-11-06T16:02:01Z,https://www.adzuna.de/land/ad/5483980541?se=FuBbYIwF8RGaNo9zALEuCQ&utm_medium=api&utm_source=a4bcf954&v=56C5652A096AE1F02136B8BFE19BE81CA2D1793A,"Bosch gehört zu den weltweit führenden Zulieferern der Automobilindustrie. Am Standort Karlsruhe ist die Zentrale des Bosch Geschäftsbereichs Mobility Aftermarket mit Vertriebszentrum. Unser Logistikzentrum besticht durch innovative Technologien und setzt Standards in der Arbeitsorganisation, im Transport und Umweltschutz. Zusammen mit unseren flexiblen Arbeitszeitmodellen sind wir der Maßstab in der Distributionslogistik im Mobility Aftermarket und wir stehen für Innovationen für Menschen, Ges…",Bachelor of Science (B.Sc.) Studiengang: Data Science und Künstliche Intelligenz,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ4Mzk4MDU0MSIsInMiOiJGdUJiWUl3RjhSR2FObzl6QUxFdUNRIn0.xFieNMLA1Waa-hkai8SMFncNXU5rAVPuIuWEg7AsiJ0,49.073517,"{'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)'], 'display_name': 'Karlsruhe (Kreis), Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",,,,
"{'display_name': 'Linde GmbH, Gases Divison', '__CLASS__': 'Adzuna::API::Response::Company'}",5470834687,Adzuna::API::Response::Job,11.52213,0,2025-10-30T11:48:25Z,https://www.adzuna.de/land/ad/5470834687?se=FuBbYIwF8RGaNo9zALEuCQ&utm_medium=api&utm_source=a4bcf954&v=581DD0E4F1CE650D429156D60DB9182B830B928B,Hier kannst Du was bewegen Als Bachelor of Science des Studiengangs Data Science und Künstliche Intelligenz gestaltest Du aktiv die digitale Transformation in einem international tätigen Unternehmen mit. In enger Zusammenarbeit mit den Fachbereichen analysierst Du Daten und gewinnst neues Wissen daraus. Im Studium an der Dualen Hochschule Baden-Württemberg (DHBW) in Mannheim eignest Du Dir die theoretischen Grundlagen dazu an. Das Studium vermittelt die nötigen IT-Kompetenzen und betriebswirtsc…,Duales Studium Data Science und Künstliche Intelligenz (m/w/d) 2026,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRnVCYllJd0Y4UkdhTm85ekFMRXVDUSIsImkiOiI1NDcwODM0Njg3In0.eLgXJk0QPdHb_dsFtNXGVu-Gt0cELGSaZMBUrc3Rws0,48.06054,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Pullach im Isartal, München (Kreis)', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'Pullach im Isartal']}","{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",,,,
"{'display_name': 'Loh Services GmbH & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",5470845935,Adzuna::API::Response::Job,8.20531,0,2025-10-30T11:50:38Z,https://www.adzuna.de/land/ad/5470845935?se=FuBbYIwF8RGaNo9zALEuCQ&utm_medium=api&utm_source=a4bcf954&v=BE32C851BF7BEDAC07C5D3856CA341D8567824AF,"Gemeinsam bewegen wir mehr. Nutze unsere vielfältigen Einsatzmöglichkeiten und beginne am 10. Juli 2026 Dein duales Studium in der Friedhelm Loh Group. Aufgaben Duales Bachelor Studium im Bereich Softwaretechnologie für die Fachrichtungen Data Science, Künstliche Intelligenz oder Softwareentwicklung Studiendauer 7 Semester in Kooperation mit der Technischen Hochschule Mittelhessen Reale Projekte und abwechslungsreiche Praxisphasen in verschiedenen Einsatzgebieten z. B. IT, Produktion, Forschung…","Duales Studium Softwaretechnologie â Fachrichtung Data Science, Künstliche Intelligenz oder Software",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRnVCYllJd0Y4UkdhTm85ekFMRXVDUSIsImkiOiI1NDcwODQ1OTM1In0.iuoh6qUw8BxEfY4UOp5RKhvCodJTtixwfT-umChrfGc,50.74164,"{'area': ['Deutschland', 'Hessen', 'Lahn-Dill-Kreis', 'Haiger'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Haiger, Lahn-Dill-Kreis'}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Wüstenrot & Württembergische-Gruppe'}",5470828655,Adzuna::API::Response::Job,9.18451,0,2025-10-30T11:46:40Z,https://www.adzuna.de/land/ad/5470828655?se=FuBbYIwF8RGaNo9zALEuCQ&utm_medium=api&utm_source=a4bcf954&v=0EB27AD01B1622904AFEEDCF715BAE6C1AFB6103,"Inhalte und Aufgaben Ein praxisorientiertes Studium in Verbindung mit der Duale Hochschule Baden-Württemberg in Stuttgart, bei dem Sie die theoretischen Studieninhalte direkt on the job anwenden können Softwareentwicklung mit Open Source/Java, Pega, SAP oder SAS: Wir machen Sie fit für die digitalen Anforderungen der Zukunft Server, Netze und Datenbanken sind Ihre neuen Tools, die Sie verstehen und einzusetzen lernen Agile Arbeitsmethoden, Business-Analyse. Data Science, UI/UX-Design bis hin zu…",Bachelor of Science (m/w/d) - Wirtschaftsinformatik - Studiengang Data Science,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ3MDgyODY1NSIsInMiOiJGdUJiWUl3RjhSR2FObzl6QUxFdUNRIn0.Xr_E9OxwPBOr6DhJthW-TVieybNr1Sv72F70P4qKb2M,48.86157,"{'area': ['Deutschland', 'Baden-Württemberg', 'Ludwigsburg (Kreis)', 'Kornwestheim'], 'display_name': 'Kornwestheim, Ludwigsburg (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",,,,
"{'display_name': 'Tyczka GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",5616731516,Adzuna::API::Response::Job,11.48124,0,2026-02-06T03:56:30Z,https://www.adzuna.de/land/ad/5616731516?se=FuBbYIwF8RGaNo9zALEuCQ&utm_medium=api&utm_source=a4bcf954&v=198788FDF01C103AA78131E91E7FCF30F9F2A211,"Gases for tomorrow: Ihre Arbeit bei Tyczka ist viel mehr als nur ein Job. Gemeinsam gestalten wir mit Gasen und innovativen, gase-basierten Technologien die Welt von Morgen. Seien Sie ein Teil unserer Transformation und unterstützen Sie uns dabei, eines der attraktivsten Unternehmen für grünen Wasserstoff, Industriegase und Flüssiggas (LPG) in Deutschland und Europa zu werden und mit nachhaltigen Energiegasen die Energieversorgung der Zukunft sicherzustellen. Werden Sie Teil unseres sehr ambiti…",Manager Process Automation (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRnVCYllJd0Y4UkdhTm85ekFMRXVDUSIsImkiOiI1NjE2NzMxNTE2In0.gD5QibEoAgGI8HSwOo9r29znRXoD2nvf0ZwejZtwJpg,47.85896,"{'area': ['Deutschland', 'Bayern', 'Bad Tölz-Wolfratshausen (Kreis)', 'Geretsried'], 'display_name': 'Geretsried, Bad Tölz-Wolfratshausen (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'JULABO GmbH'}",5617536867,Adzuna::API::Response::Job,7.94018,0,2026-02-06T19:17:43Z,https://www.adzuna.de/land/ad/5617536867?se=FuBbYIwF8RGaNo9zALEuCQ&utm_medium=api&utm_source=a4bcf954&v=BC738117E7D6823D16C706EBC63DF7E32AADCDF0,"Zuhause bei JULABO Wir suchen dich! Bachelor of Science (m/w/d) - Studiengang Data Science und Künstliche Intelligenz für 2026 Deine Tätigkeitsschwerpunkte Der Bachelorstudiengang in Data Science und Künstliche Intelligenz vermittelt praxisorientierte Kenntnisse in Informatik, Mathematik, Statistik und Betriebswirtschaftslehre. Studierende lernen, wie sie große Datenmengen analysieren und intelligente KI-gestützte Anwendungen zur Optimierung von Geschäftsprozessen entwickeln können. Der Studien…",Bachelor of Science (m/w/d) - Studiengang Data Science und Künstliche Intelligenz für 2026,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYxNzUzNjg2NyIsInMiOiJGdUJiWUl3RjhSR2FObzl6QUxFdUNRIn0.oCMmpSdKbtX2AB3lr47sZvk6IzMOgewdo8ztA-Jyiww,48.31156,"{'display_name': 'Lahr/Schwarzwald, Ortenaukreis', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Ortenaukreis', 'Lahr/Schwarzwald']}","{'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'ZEISS'}",5553860514,Adzuna::API::Response::Job,11.589469,0,2025-12-24T05:38:27Z,https://www.adzuna.de/land/ad/5553860514?se=FuBbYIwF8RGaNo9zALEuCQ&utm_medium=api&utm_source=a4bcf954&v=C3E98A1F7C98E8943ACF43A8435214B765CD39F8,"Sich etwas Neues trauen, über sich hinauswachsen und dabei die Grenzen des Machbaren neu definieren. Genau das ist es, was unsere Mitarbeitenden täglich leben dürfen und sollen. Um mit unseren Innovationen ein Zeichen zu setzen und Großartiges zu ermöglichen. Denn hinter jedem erfolgreichen Unternehmen stehen eine ganze Menge faszinierende Menschen. In einem offenen und modernen Umfeld mit zahlreichen Entwicklungs- und Weiterbildungsmöglichkeiten, arbeiten die Mitarbeitenden bei ZEISS in einer …","Duales Studium – Data Science und Künstliche Intelligenz (m/w/x), Beginn Herbst 2026",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU1Mzg2MDUxNCIsInMiOiJGdUJiWUl3RjhSR2FObzl6QUxFdUNRIn0.U4dkzoNtixNarWKR4_Lr7UP0qqPJztoHf9d20N6VdOo,50.923007,"{'area': ['Deutschland', 'Thüringen', 'Jena'], 'display_name': 'Jena, Thüringen', '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen'}",full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Publicis Media GmbH'}",5617534125,Adzuna::API::Response::Job,6.78731,0,2026-02-06T19:14:05Z,https://www.adzuna.de/land/ad/5617534125?se=FuBbYIwF8RGaNo9zALEuCQ&utm_medium=api&utm_source=a4bcf954&v=D4A3C8DB8A238BE41CB7A4D8FAAD0B5A7D95FFBD,"Publicis Media ist das weltweit zweitgrößte Mediaagenturnetzwerk und Teil des französischen Kommunikationskonzerns Publicis Groupe. Als globale Holding lebt Publicis Media durch seine globalen Agenturmarken Zenith, Starcom und Spark, die das Kundengeschäft in der strategischen Kommunikationsberatung in über 100 Ländern steuern und ständig weiterentwickeln. Darüber hinaus unterstützen bei Publicis Media zentrale Spezialistenteams die Kunden der Agenturen in den Bereichen: Data und Technology, An…",Duales BA-Studium Wirtschaftsinformatik Data Science & KI (m/w/d) - Düsseldorf & Ravensburg,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRnVCYllJd0Y4UkdhTm85ekFMRXVDUSIsImkiOiI1NjE3NTM0MTI1In0.yTsKfzrjrgt7ILlcqUB5MopmwUWl_Q7LJXnIQciuMEo,51.23696,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf', 'Pempelfort'], 'display_name': 'Pempelfort, Düsseldorf', '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'other-general-jobs'}",full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz Group AG'}",5556357855,Adzuna::API::Response::Job,9.315933,0,2025-12-26T17:13:17Z,https://www.adzuna.de/land/ad/5556357855?se=FuBbYIwF8RGaNo9zALEuCQ&utm_medium=api&utm_source=a4bcf954&v=73043EF3FC951740BCE3D1F4DA1BCE31D59EB08D,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…","Duales Studium Wirtschaftsinformatik/Data Science (B.Sc.), Stuttgart 2026 (w/m/d)",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRnVCYllJd0Y4UkdhTm85ekFMRXVDUSIsImkiOiI1NTU2MzU3ODU1In0.mt-JrNprFTxCGHDU2PW9H_gVTN7R9q92LYaFRBgCtzM,48.745846,"{'area': ['Deutschland', 'Baden-Württemberg', 'Esslingen (Kreis)', 'Esslingen am Neckar'], 'display_name': 'Esslingen am Neckar, Esslingen (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'other-general-jobs'}",full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Airbus'}",5601541491,Adzuna::API::Response::Job,10.77687,0,2026-01-27T05:27:45Z,https://www.adzuna.de/land/ad/5601541491?se=FuBbYIwF8RGaNo9zALEuCQ&utm_medium=api&utm_source=a4bcf954&v=6BEC6589350E896ECE79A94062717694D0E077F7,"Job Description: In order to support the Enterprise Risk Management, Airbus Helicopters is looking for a Working Student (d/f/m) Data Science for Enterprise Risk Management You are a full time student, looking for a working student position and want to get to know the work of in the Enterprise Risk Management ? Then apply now! We look forward to you supporting us as a working student (d/f/m) with approx. 18 hours a week! Location: Donauwörth Start: as soon as possible Duration: 12 months Your l…",Working Student (m/f/d) Data Science for Enterprise Risk Management - Inklusiver Job   ,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYwMTU0MTQ5MSIsInMiOiJGdUJiWUl3RjhSR2FObzl6QUxFdUNRIn0.YjjGvgsxFFb-Lb508q7YGrqhj8gyiJhZrKlD8nq7vac,48.71945,"{'area': ['Deutschland', 'Bayern', 'Donau-Ries (Kreis)', 'Donauwörth'], 'display_name': 'Donauwörth, Donau-Ries (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Liebherr-Hydraulikbagger GmbH'}",5611795368,Adzuna::API::Response::Job,,0,2026-02-03T15:54:01Z,https://www.adzuna.de/land/ad/5611795368?se=FuBbYIwF8RGaNo9zALEuCQ&utm_medium=api&utm_source=a4bcf954&v=3D52948D80CE42777016144F6D25F4A9919EB8FE,"Die Liebherr-Hydraulikbagger GmbH in Kirchdorf an der Iller entwickelt und fertigt ein umfangreiches Sortiment hochwertiger Hydraulikbagger, knickgelenkter Muldenkipper sowie Materialumschlagmaschinen. Die leistungsfähigen Maschinen haben ihren festen Platz in unterschiedlichsten Anwendungsbereichen vieler Industriezweige und kommen weltweit zum Einsatz. Abschlussarbeit in der Feldqualität Job-ID 79122 Aufgaben Tauche in unsere Datenwelt ein und analysiere Informationen aus Fehlerschlüsseln, Bi…",Abschlussarbeit in der Feldqualität,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRnVCYllJd0Y4UkdhTm85ekFMRXVDUSIsImkiOiI1NjExNzk1MzY4In0.m3dh9YvKXPimbLT8rnd01S80SstYzx1hiZLViQCw1L8,,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Kirchdorf, Mühldorf am Inn (Kreis)', 'area': ['Deutschland', 'Bayern', 'Mühldorf am Inn (Kreis)', 'Kirchdorf']}","{'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen'}",,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Jungheinrich Aktiengesellschaft'}",5618494354,Adzuna::API::Response::Job,9.987297,0,2026-02-07T03:56:37Z,https://www.adzuna.de/land/ad/5618494354?se=FuBbYIwF8RGaNo9zALEuCQ&utm_medium=api&utm_source=a4bcf954&v=EB802894D42EF541A20F4A242EAF52489E06EA49,"Mehr mit dir – Gestalte mit uns die Zukunft der Intralogistik! Seit 1953 entwickeln wir bei Jungheinrich smarte und nachhaltige Lösungen für den weltweiten Materialfluss – von intelligenten Fahrzeugen bis hin zu vollautomatisierten Systemen. Heute sind wir über 21.000 Kolleg*innen weltweit, vereint durch die Überzeugung, dass wir gemeinsam mehr bewegen können. Praktikum Sustainability Data & Process Management (m/w/d) Gesellschaft JH AG Geschäftsbereich Betriebswirtschaft Standort Konzernzentra…",Praktikum Sustainability Data & Process Management (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYxODQ5NDM1NCIsInMiOiJGdUJiWUl3RjhSR2FObzl6QUxFdUNRIn0.gnK-GK0JwnGHoOOUma0Rlsa2uUD8lA-wjE44aPoZOgw,53.557429,"{'area': ['Deutschland', 'Hamburg'], 'display_name': 'Hamburg, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",,,,
"{'display_name': 'ITSCare-IT-Services für den Gesundheitsmarkt GbR', '__CLASS__': 'Adzuna::API::Response::Company'}",5549281267,Adzuna::API::Response::Job,9.187224,0,2025-12-20T00:28:36Z,https://www.adzuna.de/land/ad/5549281267?se=FuBbYIwF8RGaNo9zALEuCQ&utm_medium=api&utm_source=a4bcf954&v=FB2FAA437A914F823CBFC579A4F7936B525D271F,"Duales Studium Wirtschaftsinformatik – Data Science (B.Sc.) (m/w/d) Einblicke in das Unternehmen Die ITSCare mit Sitz in Frankfurt a.M. und zentralem Unternehmensstandort in Stuttgart ist 100% Tochter von drei AOKs. Als Dienstleister sind wir mit ca. 700 qualifizierten Mitarbeitenden verantwortlich für die Verarbeitung und Speicherung der Sozialdaten von ca. 7,5 Millionen Versicherten. Als Spezialist für Netzwerke, Hardware, Software, Telekommunikation und Rechenzentrumsbetrieb stehen wir für L…",Duales Studium Wirtschaftsinformatik â Data Science (B.Sc.) (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU0OTI4MTI2NyIsInMiOiJGdUJiWUl3RjhSR2FObzl6QUxFdUNRIn0.3fiY8InRjY4OHGpfIuwJE2X5viqJ2LLLekBpXRuZaZ4,48.776198,"{'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart'], 'display_name': 'Stuttgart, Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",,,,
