category,redirect_url,title,__CLASS__,longitude,adref,salary_is_predicted,location,id,created,company,description,latitude,contract_time,contract_type,salary_max,salary_min
"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",https://www.adzuna.de/details/5727340114?utm_medium=api&utm_source=a4bcf954,Head of Data Science,Adzuna::API::Response::Job,11.56803,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMXVaTUw2bFM4UkdwNUxSQ2JUYTc5ZyIsImkiOiI1NzI3MzQwMTE0In0.PrgJ4wbajQ8HKeW9Dkm5xnORGXxOwILj_cVDBgCNdxM,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Maxvorstadt, München', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Maxvorstadt']}",5727340114,2026-05-12T23:22:25Z,"{'display_name': 'Flexa', '__CLASS__': 'Adzuna::API::Response::Company'}","Short Facts Join us on our journey to build Europe's energy backbone : We at Flexa are building Europe's largest virtual power plant with currently above 100k assets signed up, aiming to breach the million in the near future. To optimize the value creation from both trading algorithms across markets and dispatching to the assets, we are looking for a forward-thinking and experienced Head of Data Science (d/f/m) who shares our vision and values. A pioneering Head of Data Science to lead and grow…",48.1476,full_time,,200000.0,140000.0
"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",https://www.adzuna.de/details/5607237994?utm_medium=api&utm_source=a4bcf954,Head of Data Science,Adzuna::API::Response::Job,11.56803,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYwNzIzNzk5NCIsInMiOiIxdVpNTDZsUzhSR3A1TFJDYlRhNzlnIn0.4TBjcSeWpSk35OeTtKkQKnkVCbE8kmMKt8tVFoIT2hs,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Maxvorstadt, München', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Maxvorstadt']}",5607237994,2026-01-31T07:21:56Z,"{'display_name': 'Flexa', '__CLASS__': 'Adzuna::API::Response::Company'}","Short Facts Join us on our journey to build Europe's energy backbone : We at Flexa are building Europe's largest virtual power plant with currently above 100k assets signed up, aiming to breach the million in the near future. To optimize the value creation from both trading algorithms across markets and dispatching to the assets, we are looking for a forward-thinking and experienced Head of Data Science (d/f/m) who shares our vision and values. A pioneering Head of Data Science to lead and grow…",48.1476,full_time,,200000.0,140000.0
"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",https://www.adzuna.de/details/5662914809?utm_medium=api&utm_source=a4bcf954,Data Science Team Leader,Adzuna::API::Response::Job,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMXVaTUw2bFM4UkdwNUxSQ2JUYTc5ZyIsImkiOiI1NjYyOTE0ODA5In0.3kHuhNVoqKQXcq_RcpLFtFVLHIO2BOqQVa11RUL08R8,0,"{'display_name': 'Deutschland', 'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location'}",5662914809,2026-03-12T22:18:04Z,"{'display_name': 'Just Eat', '__CLASS__': 'Adzuna::API::Response::Company'}","Hungry for a challenge? That’s good, because at Just Eat Takeaway.com (JET) we have abundant opportunity, or, as we say, everything is on the table. We are a leading global online food delivery marketplace. Our tech ecosystem connects millions of active customers with hundreds of thousands of connected partners in countries across the globe. Our mission? To empower every food moment around the world, whether it’s through customer service, coding or couriers. About this role As the Senior Team L…",,full_time,,,
"{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}",https://www.adzuna.de/details/5586793239?utm_medium=api&utm_source=a4bcf954,Engineering Manager (Data Science),Adzuna::API::Response::Job,13.420806,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMXVaTUw2bFM4UkdwNUxSQ2JUYTc5ZyIsImkiOiI1NTg2NzkzMjM5In0.PCsIrXWCa5nnd5KZh_damW71A3-Bys72oflcmo_BolA,0,"{'display_name': 'Berlin, Deutschland', 'area': ['Deutschland', 'Berlin'], '__CLASS__': 'Adzuna::API::Response::Location'}",5586793239,2026-01-15T20:46:25Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Peec AI'}","What you’ll do Build, mentor, and lead an elite data science team as a trusted, empathetic player-coach, while clearly communicating complex technical ideas to executives, customers, and partners Personally design, train, deploy, and own the models that power Peec AI’s AI Search recommendations, taking hands-on responsibility for our most business-critical ML systems Develop and ship novel algorithms that reverse-engineer AI search and LLM behavior, turning deep technical insight into durable, …",52.507706,full_time,,150000.0,100000.0
"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",https://www.adzuna.de/details/5502257930?utm_medium=api&utm_source=a4bcf954,"Data Science, Music & Audio",Adzuna::API::Response::Job,13.420806,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMXVaTUw2bFM4UkdwNUxSQ2JUYTc5ZyIsImkiOiI1NTAyMjU3OTMwIn0.E49BHnsER-6tIMOfEXXjPLB20NwC1lJbmidvdmLz544,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin'], 'display_name': 'Berlin, Deutschland'}",5502257930,2025-11-18T19:20:38Z,"{'display_name': 'Melotech', '__CLASS__': 'Adzuna::API::Response::Company'}","Who we are Melotech is revolutionizing media and entertainment. We create art through technology for humans to enjoy. In just 24 months, our work has been heard, watched and loved for over 3 billion minutes worldwide. Founded by entrepreneur and investor Soheil Mirpour, we are backed by top VCs Cherry Ventures, Speedinvest and GFC, alongside world-class angels from firms such as Spotify, Blackstone and KKR. What you will do Join us as our first dedicated Data Scientist to bring order to the cha…",52.507706,full_time,,,
"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",https://www.adzuna.de/details/5697017395?utm_medium=api&utm_source=a4bcf954,"Data Science Manager, Supply",Adzuna::API::Response::Job,13.420806,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NzAxNzM5NSIsInMiOiIxdVpNTDZsUzhSR3A1TFJDYlRhNzlnIn0.crFrKUAtyyhMvHfxMdK2tlxvRZCQ124Lbffiktm69O8,0,"{'area': ['Deutschland', 'Berlin'], 'display_name': 'Berlin, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}",5697017395,2026-04-11T23:08:46Z,"{'display_name': 'GetYourGuide', '__CLASS__': 'Adzuna::API::Response::Company'}","Change the way the world travels Join the GetYourGuide journey to connect people with unforgettable travel experiences around the world. Millions look to us for unique activities they can trust, and it’s all powered by our commitment to make every single journey extraordinary - including yours. Ready to unlock your potential with a community of fellow explorers? Find your next role at our Berlin HQ or one of our local offices around the globe, from New York to Bangkok. Head to getyourguide.care…",52.507706,,,,
"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",https://www.adzuna.de/details/5730764373?utm_medium=api&utm_source=a4bcf954,Data Science Team Leader,Adzuna::API::Response::Job,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMXVaTUw2bFM4UkdwNUxSQ2JUYTc5ZyIsImkiOiI1NzMwNzY0MzczIn0.RaT9dGwm6Gm1nhSNStywGFrxQBcd_t_QwCCd1lBjG18,0,"{'display_name': 'Deutschland', 'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location'}",5730764373,2026-05-15T22:54:05Z,"{'display_name': 'Just Eat', '__CLASS__': 'Adzuna::API::Response::Company'}","Ready for a challenge? Then Just Eat Takeaway.com might be the place for you. We’re a leading global online delivery platform, and our vision is to empower everyday convenience. Whether it’s a Friday-night feast, a post-gym poke bowl, or grabbing some groceries, our tech platform connects tens of millions of customers with hundreds of thousands of restaurant, grocery and convenience partners across the globe. About this role As the Senior Team Lead for Data Science – Courier Pay & Incentives, y…",,full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",https://www.adzuna.de/details/5672477950?utm_medium=api&utm_source=a4bcf954,Data Science Lead 1,Adzuna::API::Response::Job,10.85789,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMXVaTUw2bFM4UkdwNUxSQ2JUYTc5ZyIsImkiOiI1NjcyNDc3OTUwIn0.0WOF5xJrx5Ygp6CiF4pkElEXyU2ShfX6YuHbrvQKNSI,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Donau-Ries (Kreis)', 'Monheim'], 'display_name': 'Monheim, Donau-Ries (Kreis)'}",5672477950,2026-03-19T22:33:09Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'UCB'}","Make your mark for patients To strengthen our Global Advanced Analytics team, we are looking for an adaptable, collaborative individual with an intrapreneurial mindset for our Analytics Lead opening . This hybrid role is based in our headquarters in Monheim, Germany requiring 40% onsite presence and 5-10% international/ domestic travel. About the role You will help to inform on the commercial viability of various assets in development. You will be responsible for making exceptional business imp…",48.84099,,,,
"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",https://www.adzuna.de/details/4870489075?utm_medium=api&utm_source=a4bcf954,Team Lead Data Science,Adzuna::API::Response::Job,13.420806,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMXVaTUw2bFM4UkdwNUxSQ2JUYTc5ZyIsImkiOiI0ODcwNDg5MDc1In0.ZmungXWwsW9LB0dCW1z-G-UyWefj-WDfJLbHFSzLjlI,0,"{'area': ['Deutschland', 'Berlin'], 'display_name': 'Berlin, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}",4870489075,2024-09-20T13:48:26Z,"{'display_name': 'Mapp Digital Us Llc', '__CLASS__': 'Adzuna::API::Response::Company'}","INTRODUCTION TO THE COMPANY Webtrekk is one of Europe’s market leaders for Customer Intelligence and Marketing Analytics. Since 2019, we are part of the marketing technology service provider, Mapp, and support marketers and data analysts in understanding and analyzing the behavior of their website and app users across all channels and help to utilize this information specifically for marketing purposes. Our solution, which is based on first-party data, ensures maximum data depth for our custome…",52.507706,full_time,,,
"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",https://www.adzuna.de/details/5708108449?utm_medium=api&utm_source=a4bcf954,Praktikum Data Science in Neckarsulm,Adzuna::API::Response::Job,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMXVaTUw2bFM4UkdwNUxSQ2JUYTc5ZyIsImkiOiI1NzA4MTA4NDQ5In0.OXa-aLsq-wrDJTTh_C137MkM5Jdq1EXppxTHkDcqG5M,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland'], 'display_name': 'Deutschland'}",5708108449,2026-04-23T10:57:19Z,"{'display_name': 'Lidl Stiftung', '__CLASS__': 'Adzuna::API::Response::Company'}","Deine Aufgaben Werde Teil unseres Daten & KI Teams, unterstütze datenbasierte Analysen und entwickle innovative Automatisierungslösungen. Ab Juli für 4 bis 6 Monate. … konkret heißt das: Erhalte Einblicke in Big Data und Machine Learning Technologien Mitarbeit bei Datenerhebung, -aufbereitung und explorativer Analyse Entwicklung, Validierung und Pilotierung KI- und Statistik-basierte Lösungen für automatisierte Entscheidungen in Fachabteilungen Einbringen in die strategische Definition von Date…",,full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'engineering-jobs', 'label': 'Technikerstellen'}",https://www.adzuna.de/land/ad/5724256902?se=1uZML6lS8RGp5LRCbTa79g&utm_medium=api&utm_source=a4bcf954&v=2D03723EAAA34EFFAF901B9AA78807FB4817587F,Senior IT Expert Cloud-native Application Engineering (m/w/d),Adzuna::API::Response::Job,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMXVaTUw2bFM4UkdwNUxSQ2JUYTc5ZyIsImkiOiI1NzI0MjU2OTAyIn0.seDcOBeyT7CMQTv-FJ1wqksfdadgKZXO3gnQ9U4OKrc,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland'], 'display_name': 'Deutschland'}",5724256902,2026-05-09T17:14:52Z,"{'display_name': 'BWI GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}","Als primärer Digitalisierungspartner der Bundeswehr erbringen wir stabile, sichere und effiziente IT-Services im In- und Ausland, vom Grundbetrieb bis in den einsatznahen Bereich und tragen so zur kontinuierlichen Erhöhung der Führungs- und Einsatzfähigkeit der Bundeswehr bei. Mit über 8.000 Kolleg*innen betreiben und modernisieren wir eine der größten und komplexesten IT-Infrastrukturen in Deutschland. Wir suchen verantwortungsvolle IT-Spezialist*innen, die die Bundeswehr-IT aus Überzeugung in…",,,,,
"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",https://www.adzuna.de/land/ad/5728120416?se=1uZML6lS8RGp5LRCbTa79g&utm_medium=api&utm_source=a4bcf954&v=1A8BFA8483E6D1F08DE3AB10FD0E3166E3CB609F,Senior Data Platform Engineer (m/w/d),Adzuna::API::Response::Job,9.187224,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMXVaTUw2bFM4UkdwNUxSQ2JUYTc5ZyIsImkiOiI1NzI4MTIwNDE2In0.K1Sb0b4otzCawJcusJEmiZEpS3wIgE3m_aEya1KAFK0,0,"{'display_name': 'Stuttgart, Baden-Württemberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart'], '__CLASS__': 'Adzuna::API::Response::Location'}",5728120416,2026-05-13T17:14:30Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'GFT Technologies'}","GFT Technologies ist ein verantwortungsvolles, KI-zentriertes globales Unternehmen im Bereich der digitalen Transformation. Wir konzipieren fortschrittliche Lösungen für die Daten- und KI-Transformation, modernisieren Technologie-Infrastrukturen und entwickeln Kernsysteme der nächsten Generation für führende Banken, Versicherungen, Industrie- und Robotik-Unternehmen. In enger Zusammenarbeit mit unseren Kunden verschieben wir Grenzen, um ihr volles Potenzial auszuschöpfen. Mit fundierter Branche…",48.776198,,,,
"{'tag': 'sales-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Vertriebsstellen'}",https://www.adzuna.de/land/ad/5717546007?se=1uZML6lS8RGp5LRCbTa79g&utm_medium=api&utm_source=a4bcf954&v=88E0EFD21D6A5D3A211A36DE5BB0E1B64E737AA2,Praktikant*in MB-Cars Sales Marktmanagement (Pflicht-Praktikum),Adzuna::API::Response::Job,9.187224,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNzU0NjAwNyIsInMiOiIxdVpNTDZsUzhSR3A1TFJDYlRhNzlnIn0.cIet_XZ7wNoZAzB4WDsyULZjWmLzjtcc9aBKay3mLPs,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Stuttgart, Baden-Württemberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart']}",5717546007,2026-05-03T04:42:16Z,"{'display_name': 'Mercedes-Benz AG', '__CLASS__': 'Adzuna::API::Response::Company'}","Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",48.776198,,,,
"{'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",https://www.adzuna.de/land/ad/5724256847?se=1uZML6lS8RGp5LRCbTa79g&utm_medium=api&utm_source=a4bcf954&v=D3C43437BB692F097CA21D32D3C8C212AF7067E7,Abschlussarbeit Bereich Sensorik (Bachelor- oder Masterthesis),Adzuna::API::Response::Job,10.68758,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNDI1Njg0NyIsInMiOiIxdVpNTDZsUzhSR3A1TFJDYlRhNzlnIn0.q2rMD2li6X3SEaDyzmMN2EKQCcT5P5TMklzqbuSyORo,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Schleswig-Holstein', 'Lübeck', 'Lübeck'], 'display_name': 'Lübeck'}",5724256847,2026-05-09T17:14:45Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'ANT Applied New Technologies AG'}","ANT AG ist der führende Anbieter in der Entwicklung und Herstellung anspruchsvoller Wasserstrahlschneidanlagen. Unsere innovativen Produkte finden Anwendung in wichtigen Branchen wie dem Rückbau von Öl- und Gasplattformen (On- und Offshore), der Kampfmittelbeseitigung und dem Schiffrecycling. Zum nächstmöglichen Zeitpunkt suchen wir Dich als angehenden Bachelor- oder Masterabsolventen* für die Erstellung Deiner Abschlussarbeit, gern mit vorherigem Praktikum, am Standort Lübeck. Aufgaben Du über…",53.86956,,,,
"{'tag': 'scientific-qa-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Wissenschaft & Qualitätssicherung'}",https://www.adzuna.de/land/ad/5717539827?se=1uZML6lS8RGp5LRCbTa79g&utm_medium=api&utm_source=a4bcf954&v=0944BA317C90C66EB0C3E7700ADCF26D25CE0439,(Senior) Data Scientist (m/w/d),Adzuna::API::Response::Job,7.014478,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMXVaTUw2bFM4UkdwNUxSQ2JUYTc5ZyIsImkiOiI1NzE3NTM5ODI3In0.2cJlQw3hF5mpoIhCtMwdnOZz1qlknp33uqrfDMceCYo,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Essen, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Essen']}",5717539827,2026-05-03T04:37:22Z,"{'display_name': 'Deichmann SE', '__CLASS__': 'Adzuna::API::Response::Company'}","Als eigenfinanziertes Familienunternehmen sind wir mehr als nur ein ca. 4.700 Standorte umspannendes Filialnetz in 34 Ländern, mehr als ca. 8,7 Mrd. Euro Jahresumsatz und mehr als einer der erfolgreichsten Online-Shops für Schuhe in Europa. Deichmann ist Wegbereiter, Förderer und Arbeitgeber von über 49.000 engagierten Mitarbeiterinnen und Mitarbeitern weltweit. Als nachhaltig expandierendes Unternehmen sind wir seit mehreren Jahrzehnten in der Lage, unseren Mitarbeitern einen sicheren Arbeitsp…",51.444823,,,,
"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",https://www.adzuna.de/land/ad/5731520765?se=2LHxMKlS8RGt-ae4MVV1dg&utm_medium=api&utm_source=a4bcf954&v=E2E401700DCB6F2A3A626A2ACD0CC7E324AF9B2A,Werkstudent Produktinformationsmanagement & Translation Management System (m/w/d),Adzuna::API::Response::Job,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMTUyMDc2NSIsInMiOiIyTEh4TUtsUzhSR3QtYWU0TVZWMWRnIn0.8u_nimhb_lJcU6GXv3S-P6vsozJRjzfhMaheF_j-FBg,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Oberursel (Taunus), Hochtaunuskreis', 'area': ['Deutschland', 'Hessen', 'Hochtaunuskreis', 'Oberursel (Taunus)']}",5731520765,2026-05-16T16:50:34Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'delta pronatura GmbH'}","Unsere Welt: dynamisch, international und voller Möglichkeiten. Dein Team: vielfältig, leidenschaftlich und auf Erfolgskurs. Hinter den Erfolgsmarken Dr. Beckmann, Bullrich, Blistex und Bi-Oil stehen wir – ein wachsendes, inhabergeführtes Familienunternehmen mit globaler Präsenz. Mit über 500 Mitarbeitenden gestalten wir mutig die Zukunft, bewahren bewährte Werte und entwickeln innovative Produkte, die begeistern. Werde Teil unserer Erfolgsgeschichte! Aktuell suchen wir dich – mit deiner Erfahr…",,,,,
"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",https://www.adzuna.de/details/5671644020?utm_medium=api&utm_source=a4bcf954,Consultant Data Science - Fokus NLP,Adzuna::API::Response::Job,8.650578,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3MTY0NDAyMCIsInMiOiIyTEh4TUtsUzhSR3QtYWU0TVZWMWRnIn0.rd6F1UBlCqFaNgPi3jj5nJqWNeGoXXe48GraY9CIEHA,0,"{'display_name': 'Frankfurt am Main, Hessen', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main']}",5671644020,2026-03-19T06:58:00Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'getexperts & Partners'}","Deine Aufgaben Im Rahmen von Kundenprojekten konzipierst du Generative AI & NLP Systeme, die Kundenprobleme und Use Cases im Hinblick auf Performance, Latenz, Kosten, Erweiterbarkeit und Komplexität optimal abdecken. Du stehst dabei regelmäßig mit diversen Stakeholdern und Kundenvertreter:innen im engen Austausch. Du agierst als Projektentwickler:in, Subject-Matter-Expert:in oder Technical Lead. Du beschäftigst dich mit vielfältigen Use Cases wie z. B.: Knowledge Management mit Retrieval Augmen…",50.129683,,,,
"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",https://www.adzuna.de/land/ad/5731129445?se=2LHxMKlS8RGt-ae4MVV1dg&utm_medium=api&utm_source=a4bcf954&v=70D70BC21187614D222F00D705303BA7CACD96EF,Forschungsgruppenleiter_in (m/w/d),Adzuna::API::Response::Job,8.45727,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMkxIeE1LbFM4Ukd0LWFlNE1WVjFkZyIsImkiOiI1NzMxMTI5NDQ1In0.MbiY0ggWmnz7sWnn3GHt_t6YRy3Uloc6lpYJXYQxlnU,0,"{'display_name': 'Elsfleth, Wesermarsch (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Niedersachsen', 'Wesermarsch (Kreis)', 'Elsfleth']}",5731129445,2026-05-16T07:38:27Z,"{'display_name': 'Jade Hochschule Wilhelmshaven/Oldenburg/Elsfleth', '__CLASS__': 'Adzuna::API::Response::Company'}","„Besser Studieren“ ist das gelebte Motto der Jade Hochschule. In über 60 innovativen Studien­gängen an den Studienorten Wilhelmshaven, Oldenburg und Elsfleth bilden wir über 6.000 Studierende wissenschaftlich und praxisnah aus. Über 170 Professorinnen und Professoren sowie ca. 400 Mitarbeitende engagieren sich im Sinne des Leitbildes unserer Hochschule: innovativ, kompetent, kooperativ, vielfältig und zugewandt. Die Gewinnung qualifizierter Beschäftigter ist dabei eine zentrale Voraussetzung fü…",53.23721,,,,
