title,__CLASS__,location,latitude,id,redirect_url,category,company,salary_is_predicted,created,description,longitude,adref,contract_time,salary_max,salary_min,contract_type
Praktikum: Data Science (w/m/d),Adzuna::API::Response::Job,"{'display_name': 'HafenCity, Hamburg', 'area': ['Deutschland', 'Hamburg', 'HafenCity'], '__CLASS__': 'Adzuna::API::Response::Location'}",53.54167,4352591932,https://www.adzuna.de/details/4352591932?utm_medium=api&utm_source=a4bcf954,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Highberg DACH'}",0,2023-10-05T13:37:27Z,"Deine Aufgaben Praktikum bei HIGHBERG in Hamburg: Bei uns heißt es im Praktikum nicht Kaffeekochen, sondern echte Kundenprojekte von Beginn an, gepaart mit Verantwortung und steiler Lernkurve. Neben einem intensiven Einblick in die Medienbranche erwartet Dich aktive Mitarbeit. Unser Umgang im Team lässt Raum für Deine persönliche Entwicklung. Gerne übernehmen wir Dich nach guter Arbeit auch nach dem Praktikum als Data Scientist und bieten Dir weitere spannende Aufgaben und Aufstiegschancen. Zu …",9.99333,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDM1MjU5MTkzMiIsInMiOiJubFM5dlFiZjhCRzQzNGFWTEZrV1pRIn0.YbxwF_mzFouAs49QJDPDzN5lUOcQnIKjjFTtt6mRKFY,full_time,,,
Praktikum: Data Science (w/m/d),Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Hamburg, Deutschland', 'area': ['Deutschland', 'Hamburg']}",53.557429,4931290630,https://www.adzuna.de/details/4931290630?utm_medium=api&utm_source=a4bcf954,"{'tag': 'consultancy-jobs', 'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category'}","{'display_name': 'Highberg', '__CLASS__': 'Adzuna::API::Response::Company'}",0,2024-11-08T12:47:42Z,"Deine Aufgaben Praktikum bei HIGHBERG in Hamburg: Bei uns heißt es im Praktikum nicht Kaffeekochen, sondern echte Kundenprojekte von Beginn an, gepaart mit Verantwortung und steiler Lernkurve. Neben einem intensiven Einblick in die Medienbranche erwartet Dich aktive Mitarbeit. Unser Umgang im Team lässt Raum für Deine persönliche Entwicklung. Gerne übernehmen wir Dich nach guter Arbeit auch nach dem Praktikum als Data Scientist und bieten Dir weitere spannende Aufgaben und Aufstiegschancen. Zu …",9.987297,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDkzMTI5MDYzMCIsInMiOiJubFM5dlFiZjhCRzQzNGFWTEZrV1pRIn0.SupulmlrM2pXRUg7q6Lc8wAth--kRZqCSHY6KkFX9zo,full_time,,,
"Senior Director, Data Science (all genders)",Adzuna::API::Response::Job,"{'display_name': 'Berlin, Deutschland', 'area': ['Deutschland', 'Berlin'], '__CLASS__': 'Adzuna::API::Response::Location'}",52.507706,5496052351,https://www.adzuna.de/details/5496052351?utm_medium=api&utm_source=a4bcf954,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","{'display_name': 'HelloFresh', '__CLASS__': 'Adzuna::API::Response::Company'}",0,2025-11-14T14:27:59Z,"About the role: What's in the Box As a Senior Director of Data Science , you will lead a multidisciplinary organization of data scientists, data engineers and analysts who partner deeply with product and engineering teams to drive measurable business impact. Your mission is to elevate how data, experimentation, and machine learning power our products and decisions - focusing on all aspects of personalization and search for the consumer product organization. What you’ll do: The Recipe Define the…",13.420806,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibmxTOXZRYmY4Qkc0MzRhVkxGa1daUSIsImkiOiI1NDk2MDUyMzUxIn0.0dQDABUadJ6xPJrgbcuWY6jDnOk9Dy4nIbjPcncNv9E,,,,
Data Science Intern (m/f/d),Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf', 'Derendorf'], 'display_name': 'Derendorf, Düsseldorf'}",51.24397,5528325427,https://www.adzuna.de/details/5528325427?utm_medium=api&utm_source=a4bcf954,"{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'C&A Mode GmbH & Co. KG'}",0,2025-12-04T22:03:56Z,"THE FUTURE LOOKS LIKE YOU With over 1,300 stores in 17 European countries and more than 25,000 employees, C&A is one of Europe’s leading fashion retailers. Every day, C&A welcomes millions of visitors to its stores in Europe and to its online shop. C&A offers quality and long-lasting fashion at affordable prices for the many. We are building on more than 180 years of experience in the fashion industry and continuously modernize the company to become an omnichannel fashion retailer. The Data Sci…",6.78682,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUyODMyNTQyNyIsInMiOiJubFM5dlFiZjhCRzQzNGFWTEZrV1pRIn0.iLZyNFhLgODFd3-Edp35aKHgj0v4ipEPM4QHvtnuwRk,,,,
Data-Science-Experte (w/m/d),Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Bremen', 'Handelshäfen'], 'display_name': 'Handelshäfen, Bremen', '__CLASS__': 'Adzuna::API::Response::Location'}",53.09622,5527513652,https://www.adzuna.de/details/5527513652?utm_medium=api&utm_source=a4bcf954,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}","{'display_name': 'ZECH Building SE', '__CLASS__': 'Adzuna::API::Response::Company'}",0,2025-12-04T18:17:46Z,"Als Data-Science-Experte (w/m/d) entwickelst du datenbasierte Modelle und Analysen, die fundierte Entscheidungen im Konzern ermöglichen. Du arbeitest an spannenden Projekten rund um Prognosen, Textanalyse und Visualisierung und schaffst so echten Mehrwert aus Daten. Analyse & Modellierung Entwicklung und Validierung von Machine-Learning-Modellen Durchführung komplexer Datenanalysen und Forecasts Anwendung statistischer Verfahren und Python-basierter Data-Science-Methoden Datenaufbereitung & Vis…",8.77324,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibmxTOXZRYmY4Qkc0MzRhVkxGa1daUSIsImkiOiI1NTI3NTEzNjUyIn0.ZmlIVa2YekfwYdhdZi7OmNmM0bVEnTtxeOmHorO6eww,full_time,,,
Lead Data Science/Business Intelligence (gn),Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Altona-Altstadt, Hamburg', 'area': ['Deutschland', 'Hamburg', 'Altona-Altstadt']}",53.54883,3736575198,https://www.adzuna.de/details/3736575198?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}","{'display_name': 'workidentity GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",0,2022-12-01T16:57:09Z,"Einleitung Für eines unserer Partnerunternehmen im Hamburg suchen wir Dichals Lead Data Science/Business Intelligence (gn) Deine Aufgaben In dieser Funktion übernimmst bzw. steuerst Du sämtliche BI- Prozesse Du baust ein Datenteam auf (In-App-Retentionsoptimierung, Kampagnenverteilungsoptimierung) Du erstellst, analysierst und kommunizierst Berichte und Statistiken Du verwandelst wiederkehrende Analysen in KPIs und Dashboard-Ansichten Du analysierst Daten aus verschiedenen Quellen (Redshift, Sp…",9.9477,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibmxTOXZRYmY4Qkc0MzRhVkxGa1daUSIsImkiOiIzNzM2NTc1MTk4In0.rruRR04Tcy0qjm49C12Tmii6MCpPzcN6HTo0OslLUNQ,full_time,,,
Praktikum Data Science (m/w/d),Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Mindelheim, Unterallgäu (Kreis)', 'area': ['Deutschland', 'Bayern', 'Unterallgäu (Kreis)', 'Mindelheim']}",48.03693,5346994579,https://www.adzuna.de/details/5346994579?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'GROB-WERKE & Co. KG'}",0,2025-08-10T22:52:16Z,Wir suchen Verstärkung für unser Team Test und Engineering innerhalb des Zentralen Bereichs Konstruktion am Standort Mindelheim für das Sommersemester 2026. Analyse kritischer Bearbeitungsprozesse durch umfangreiche Prozessdatenanalysen und den Einsatz von Maschine Learning Identifikation von Mustern und Zusammenhängen in großen Datensätzen zur Optimierung von Fertigungsabläufen Entwicklung und Implementierung von Prädiktionsmodellen zur vorausschauenden Wartung von Maschinenkomponenten Analyse…,10.49959,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibmxTOXZRYmY4Qkc0MzRhVkxGa1daUSIsImkiOiI1MzQ2OTk0NTc5In0.4-ejhMlIUtLT9arXPcANPTZ8juVWJEOMpQyKwclkfLc,,,,contract
Abschlussarbeit Data Science (m/w/d),Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Baden-Württemberg', 'Ravensburg (Kreis)'], 'display_name': 'Ravensburg (Kreis), Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location'}",47.839602,5550398973,https://www.adzuna.de/details/5550398973?utm_medium=api&utm_source=a4bcf954,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}","{'display_name': 'Ausbildungsbetrieb Vetter Pharma-Fertigung GmbH & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",0,2025-12-20T20:39:24Z,"Du interessiert dich für klassisches maschinelles Lernen und Data Science und möchtest einen vielfältigen Praxiseinblick, der dich weiterbringt? Dann hallo bei Vetter! Klingt das spannend für dich? Im Rahmen deiner Masterarbeit tauchst du tief in die Welt von Textdaten aus unseren Qualitätsprozessen ein. Dein Ziel ist es, mit Methoden aus dem Natural Language Processing (NLP) und Machine-Learning-Algorithmen Erkenntnisse zu gewinnen, die echten Mehrwert schaffen. Dabei arbeitest du eng mit unse…",9.667396,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibmxTOXZRYmY4Qkc0MzRhVkxGa1daUSIsImkiOiI1NTUwMzk4OTczIn0.a9k33YFGL1WikHVBnuWBk-4WK-ryQi-1AgiTJEch5Rs,,,,
Lead Data Science/Business Intelligence (gn),Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hamburg'], 'display_name': 'Hamburg, Deutschland'}",53.557429,4801213177,https://www.adzuna.de/details/4801213177?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'workidentity'}",0,2024-07-30T22:44:26Z,"Einleitung Für eines unserer Partnerunternehmen im Hamburg suchen wir Dichals Lead Data Science/Business Intelligence (gn) Deine Aufgaben In dieser Funktion übernimmst bzw. steuerst Du sämtliche BI- Prozesse Du baust ein Datenteam auf (In-App-Retentionsoptimierung, Kampagnenverteilungsoptimierung) Du erstellst, analysierst und kommunizierst Berichte und Statistiken Du verwandelst wiederkehrende Analysen in KPIs und Dashboard-Ansichten Du analysierst Daten aus verschiedenen Quellen (Redshift, Sp…",9.987297,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibmxTOXZRYmY4Qkc0MzRhVkxGa1daUSIsImkiOiI0ODAxMjEzMTc3In0._EUgOw8jNDvmiKjwaDBBScRRtk3KmDWjhwWABiJHnI0,full_time,,,
PhD Data Science (m/f/d),Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Sachsen', 'Dresden', 'Innere Altstadt'], 'display_name': 'Innere Altstadt, Dresden'}",51.05032,5529901170,https://www.adzuna.de/details/5529901170?utm_medium=api&utm_source=a4bcf954,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Technische Universität Dresden'}",0,2025-12-05T21:19:04Z,"As part of the German government's artificial intelligence (AI) strategy, the successful Saxon competence center ScaDS.AI Dresden/Leipzig (Center for Scalable Data Analytics and Artificial Intelligence) is being expanded into a leading German AI competence center for Big Data and Artificial Intelligence (AI). It is located at the University of Leipzig and the TUD Dresden University of Technology. At each location we bring together more than 150 staff members. In ScaDS.AI, various research topic…",13.73717,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibmxTOXZRYmY4Qkc0MzRhVkxGa1daUSIsImkiOiI1NTI5OTAxMTcwIn0.J_anI0EqN5zejZwJPdU7yoIe9gBoG1tm0atEHkcmIFA,,,,
Lecturer - Data Science (m/f/d),Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin', 'Friedrichshain'], 'display_name': 'Friedrichshain, Berlin'}",52.51734,5545574751,https://www.adzuna.de/details/5545574751?utm_medium=api&utm_source=a4bcf954,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'IU Internationale Hochschule'}",0,2025-12-17T13:08:09Z,"IU INTERNATIONAL UNIVERSITY - MyStudium - Because teaching is not just a job, it's a statement. You don't just want to teach, you want to make a difference? Then start at Germany's largest university and shape the future of teaching with us - in an environment that focuses on your professional and personal needs. Contribute to our academic world at our campus in Berlin as a lecturer in MyStudium with 48 teaching units starting on 01.04.2026. You teach fundamental knowledge with high practical r…",13.46308,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU0NTU3NDc1MSIsInMiOiJubFM5dlFiZjhCRzQzNGFWTEZrV1pRIn0.yq8WRtMS12l3kIcm492fs08EyXqcg1g951BGHwDlvAc,,,,
Universitätsprofessur (W3) für „Data Science in Population Health“,Adzuna::API::Response::Job,"{'display_name': 'Centrum, Münster', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Münster', 'Centrum'], '__CLASS__': 'Adzuna::API::Response::Location'}",51.9614,5537035245,https://www.adzuna.de/details/5537035245?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Universitätsklinikum Münster'}",0,2025-12-10T22:07:17Z,"An der Medizinischen Fakultät der Universität Münster ist eine Universitätsprofessur (W3) für „Data Science in Population Health“ (Nachfolge Univ.-Prof. Dr. Klaus Berger, ohne Leitungsfunktion) zu besetzen. Die Professur ist im Institut für Epidemiologie und Sozialmedizin angesiedelt. Der oder die Stelleninhaber*in sollte ein Studium der Epidemiologie, Statistik, Datenwissenschaften mit klarem biomedizinischen Fokus oder ein Studium der Humanmedizin mit nachfolgender klinischer Erfahrung sowie …",7.59999,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUzNzAzNTI0NSIsInMiOiJubFM5dlFiZjhCRzQzNGFWTEZrV1pRIn0.46LmY8ZZVCIU2bQCO79Qi2G9aivIpwmVsDxhJ0cgjb8,,,,
Data Science Intern (m/f/d),Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf'], 'display_name': 'Düsseldorf, Nordrhein-Westfalen'}",51.226802,5526735717,https://www.adzuna.de/details/5526735717?utm_medium=api&utm_source=a4bcf954,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","{'display_name': 'C & A', '__CLASS__': 'Adzuna::API::Response::Company'}",0,2025-12-04T00:21:15Z,"The future looks like you With over 1,300 stores in 17 European countries and more than 25,000 employees, C&A is one of Europe’s leading fashion retailers. Every day, C&A welcomes millions of visitors to its stores in Europe and to its online shop. C&A offers quality and long-lasting fashion at affordable prices for the many. We are building on more than 180 years of experience in the fashion industry and continuously modernize the company to become an omnichannel fashion retailer. The Data Sci…",6.808387,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUyNjczNTcxNyIsInMiOiJubFM5dlFiZjhCRzQzNGFWTEZrV1pRIn0.0X0kwYwyKqHWdrkD8fUAPj35_dzdIw88RkXrCeSIIc4,,,,
Manager Data Science (m/f/d),Adzuna::API::Response::Job,"{'area': ['Deutschland'], 'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}",,5516642733,https://www.adzuna.de/details/5516642733?utm_medium=api&utm_source=a4bcf954,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'master-TMS'}",0,2025-11-27T18:58:24Z,"In Germany - Berlin | Bonn | Cologne | Frankfurt/Main | Hamburg | Munich Help businesses make informed decisions and drive growth by transforming raw data into actionable insights. Ready to boost your personal development in data science, analytics, and AI? Become a pioneer of the digital transformation and support us as a Manager in Data Science-focused consulting. What makes us special: Advance your career with exciting professional opportunities in our thriving company with a startup feel Ad…",,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibmxTOXZRYmY4Qkc0MzRhVkxGa1daUSIsImkiOiI1NTE2NjQyNzMzIn0.A2N1x3odkLa766HjbxJx0S6d4uX7vG9vdA30bWT9HIE,,,,
Manager Data Science (m/f/d),Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Berlin, Deutschland', 'area': ['Deutschland', 'Berlin']}",52.507706,5512704802,https://www.adzuna.de/details/5512704802?utm_medium=api&utm_source=a4bcf954,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Simon-Kucher & Partners'}",0,2025-11-25T15:05:51Z,"Manager Data Science (m/f/d) In Germany - Berlin| Bonn | Cologne | Frankfurt/Main | Hamburg | Munich Helpbusinesses make informed decisions and drive growth by transforming raw datainto actionable insights. Ready to boost your personal development in datascience, analytics, and AI? Become a pioneer of the digital transformation andsupport us as a Manager in Data Science-focused consulting. What makes us special: Advance your career with exciting professional opportunities in our thriving compan…",13.420806,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUxMjcwNDgwMiIsInMiOiJubFM5dlFiZjhCRzQzNGFWTEZrV1pRIn0.1_f1LGaoQw3_n27_QgZNRzI15-dY_IkylXyC3yzrWrA,,,,
Manager Data Science (m/f/d),Adzuna::API::Response::Job,"{'display_name': 'München, München (Kreis)', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], '__CLASS__': 'Adzuna::API::Response::Location'}",,5512704801,https://www.adzuna.de/details/5512704801?utm_medium=api&utm_source=a4bcf954,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}","{'display_name': 'Simon-Kucher & Partners', '__CLASS__': 'Adzuna::API::Response::Company'}",0,2025-11-25T15:05:51Z,"Manager Data Science (m/f/d) In Germany - Berlin| Bonn | Cologne | Frankfurt/Main | Hamburg | Munich Helpbusinesses make informed decisions and drive growth by transforming raw datainto actionable insights. Ready to boost your personal development in datascience, analytics, and AI? Become a pioneer of the digital transformation andsupport us as a Manager in Data Science-focused consulting. What makes us special: Advance your career with exciting professional opportunities in our thriving compan…",,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUxMjcwNDgwMSIsInMiOiJubFM5dlFiZjhCRzQzNGFWTEZrV1pRIn0.s-US3YK9pVxwGoWTo2h9CGFd2JJZmJoBcrlh6JncGdc,,,,
Manager Data Science (m/f/d),Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Hamburg'], 'display_name': 'Hamburg, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}",53.557429,5512704805,https://www.adzuna.de/details/5512704805?utm_medium=api&utm_source=a4bcf954,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Simon-Kucher & Partners'}",0,2025-11-25T15:05:51Z,"Manager Data Science (m/f/d) In Germany - Berlin| Bonn | Cologne | Frankfurt/Main | Hamburg | Munich Helpbusinesses make informed decisions and drive growth by transforming raw datainto actionable insights. Ready to boost your personal development in datascience, analytics, and AI? Become a pioneer of the digital transformation andsupport us as a Manager in Data Science-focused consulting. What makes us special: Advance your career with exciting professional opportunities in our thriving compan…",9.987297,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUxMjcwNDgwNSIsInMiOiJubFM5dlFiZjhCRzQzNGFWTEZrV1pRIn0.Q70fpLV35zqDreSpwlSiT5Q7nK5gRh61jDZAF7ExEYU,,,,
