description,id,redirect_url,company,location,longitude,latitude,title,__CLASS__,created,category,adref,salary_is_predicted,contract_time,contract_type,salary_min,salary_max
"WHAT MAKES US A GREAT PLACE TO WORKWe are proud to be consistently recognized as one of the worlds best places to work. We are currently the 1 ranked consulting firm on Glassdoors Best Places to Work list and have maintained a spot in the top four since the list began in 2009.Extraordinary teams are at the heart of our business strategybut they dont happen by chance. They require intentional focus on bringing together a broad set of backgrounds, cultures, experiences, perspectives, and skills i…",5489202359,https://www.adzuna.de/details/5489202359?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'Bain & Company', '__CLASS__': 'Adzuna::API::Response::Company'}","{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'München, München (Kreis)'}",,,Senior Data Science,Adzuna::API::Response::Job,2025-11-10T11:50:05Z,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ4OTIwMjM1OSIsInMiOiJUaEVQWUFiVThCR3BSb3E1cHVwVGlnIn0.0anfeJ2UXNNSfFH7E-Vlu_p6rye2UDLJOfMfJ_Tqugo,0,,,,
"DESCRIPTION & REQUIREMENTS We invite current students and recent graduates with up to two years of experience to join our immersive data science internship. It'll offer broad exposure to projects involving machine learning and generative AI. You'll be staffed on one of our case teams and do real work interfacing with clients. If successful in the internship, it may lead to an offer to join us as Data Scientist. This is a unique opportunity to work as an intern data scientist at a top strategy c…",5397482214,https://www.adzuna.de/details/5397482214?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Bain & Company'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'München, München (Kreis)', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München']}",,,"Intern, Data Science",Adzuna::API::Response::Job,2025-09-13T11:13:46Z,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM5NzQ4MjIxNCIsInMiOiJUaEVQWUFiVThCR3BSb3E1cHVwVGlnIn0.y7heFGYs0SFbdjWoJYU38N7aBw3ju0DbhiqhMaIVMEk,0,,,,
"Zum Wintersemester 2026/27 besetzen wir in Vollzeit oder Teilzeit (mind. 50% Stellenumfang) eine: Professur für Data Science Unsere Professor:innen sind so neugierig wie unsere Studierenden und lernen mit ihnen - nach einem akademischen Konzept, das kollaborativ und kreativ ist. Sie zünden SPARKS, die aus unseren Studierenden breit gebildete Fachkräfte für Marketing kom muni ka tion machen - und Expert:innen für ein Leben in Zeiten tiefgreifender Veränderungen. Ihr Profil Sie haben ein Hochschu…",5515980580,https://www.adzuna.de/details/5515980580?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'SPARKS University of Applied Sciences'}","{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Au-Haidhausen'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Au-Haidhausen, München'}",11.59129,48.13258,Professur für Data Science,Adzuna::API::Response::Job,2025-11-27T12:06:25Z,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Verwaltungsstellen', 'tag': 'admin-jobs'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVGhFUFlBYlU4QkdwUm9xNXB1cFRpZyIsImkiOiI1NTE1OTgwNTgwIn0.DmLmRAX5QAlkTP0Ph5TYXBhuAutIDxYDSTo9gsmMAPs,0,,,,
"Company description Publicis Sapient is a digital transformation partner helping established organizations get to their future, digitally enabled state, both in the way they work and the way they serve their customers. We help unlock value through a start-up mindset and modern methods, fusing strategy, consulting, and customer experience with agile engineering and problem-solving creativity. United by our core values and our purpose of helping people thrive in the brave pursuit of next, our 20,…",5518599299,https://www.adzuna.de/details/5518599299?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'Publicis Groupe', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Frankfurt am Main, Hessen', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main']}",,,Manager Data Science,Adzuna::API::Response::Job,2025-11-29T00:25:24Z,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUxODU5OTI5OSIsInMiOiJUaEVQWUFiVThCR3BSb3E1cHVwVGlnIn0.XMBbpBY98eNZYHB1B415UoEgcd4sJXPdvPFSVe-Dtr8,0,,,,
"Change the way the world travels Join the GetYourGuide journey to connect people with unforgettable travel experiences around the world. Millions look to us for unique activities they can trust, and it’s all powered by our commitment to make every single journey extraordinary - including yours. Ready to unlock your potential with a community of fellow explorers? Find your next role at our Berlin HQ or one of our local offices around the globe, from New York to Bangkok. Head to getyourguide.care…",5503741803,https://www.adzuna.de/details/5503741803?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'GetYourGuide', '__CLASS__': 'Adzuna::API::Response::Company'}","{'display_name': 'Berlin, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin']}",13.420806,52.507706,Data Science Manager,Adzuna::API::Response::Job,2025-11-19T19:42:44Z,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwMzc0MTgwMyIsInMiOiJUaEVQWUFiVThCR3BSb3E1cHVwVGlnIn0.HcjKsKGgkI3sb2phVo3gloqIqmgQrRaQpNkeVk-eEeg,0,,,,
"Deine Aufgaben Werde für 4-6 Monate Teil unseres Daten & KI Teams, unterstütze datenbasierte Analysen und entwickle innovative Automatisierungslösungen. … konkret heißt das: Erhalte Einblicke in Big Data und Machine Learning Technologien Wirke mit bei Datenerhebung, -aufbereitung und explorativer Analyse Entwickle, validiere und pilotiere KI- und Statistik-basierte Lösungen für automatisierte Entscheidungen in Fachabteilungen. Bringe dich in die strategische Definition von Daten- & KI-Themen ei…",5505432801,https://www.adzuna.de/details/5505432801?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Lidl Stiftung'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Neckarsulm, Heilbronn (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm']}",9.2274,49.18975,Praktikum Data Science,Adzuna::API::Response::Job,2025-11-20T18:07:45Z,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwNTQzMjgwMSIsInMiOiJUaEVQWUFiVThCR3BSb3E1cHVwVGlnIn0.KQJka-YEUwthmxi5_SJZOwBFaIjvNNt_BByPsolYTT4,0,full_time,,,
"adjoe is a leading mobile ad platform developing cutting-edge advertising and monetization solutions that take its app partners’ business to the next level. Part of the applike group ecosystem, adjoe is home to an advanced tech stack , powerful financial backing from Bertelsmann, and a highly motivated workforce to be reckoned with. Meet Your Team: Programamtic Data Science Did you know that in-app ads are sold in a real-time auction before they get rendered in thousands of mobile apps? Dozens …",5433885165,https://www.adzuna.de/details/5433885165?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'applike group', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Hamburg, Deutschland', 'area': ['Deutschland', 'Hamburg']}",9.987297,53.557429,Data Science Lead (Programmatic Data Science) (f/m/d),Adzuna::API::Response::Job,2025-10-06T13:46:18Z,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVGhFUFlBYlU4QkdwUm9xNXB1cFRpZyIsImkiOiI1NDMzODg1MTY1In0.QLu2evHLBMZeDwtcl7S4qC-uem7s9xt0zodpw9iXwic,0,full_time,,,
"Als primärer Digitalisierungspartner der Bundeswehr erbringen wir stabile, sichere und effiziente IT-Services im In- und Ausland, vom Grundbetrieb bis in den einsatznahen Bereich und tragen so zur kontinuierlichen Erhöhung der Führungs- und Einsatzfähigkeit der Bundeswehr bei. Mit über 7.000 Kolleg*innen betreiben und modernisieren wir eine der größten und komplexesten IT-Infrastrukturen in Deutschland. Wir suchen verantwortungsvolle IT-Spezialist*innen, die die Bundeswehr-IT aus Überzeugung in…",5470848272,https://www.adzuna.de/land/ad/5470848272?se=ThEPYAbU8BGpRoq5pupTig&utm_medium=api&utm_source=a4bcf954&v=C03D51F78DFAF48568A8F0072636C95B2AA3CCEC,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'BWI GmbH'}","{'area': ['Deutschland', 'Berlin'], 'display_name': 'Berlin, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}",13.420806,52.507706,Duales Studium zum Bachelor of Science in Wirtschaftsinformatik KI & Data Science inkl. Ausbildung zum Fachinformatiker Syste,Adzuna::API::Response::Job,2025-10-30T11:51:16Z,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVGhFUFlBYlU4QkdwUm9xNXB1cFRpZyIsImkiOiI1NDcwODQ4MjcyIn0.mPW1-34zkqaYRdsPu4ZbC_XiZIdIJNnDMMoIKGf7MZE,0,,,,
"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…",5532955746,https://www.adzuna.de/land/ad/5532955746?se=ThEPYAbU8BGpRoq5pupTig&utm_medium=api&utm_source=a4bcf954&v=FB3CCCF8A157905EA63FA5007178978E208A07C9,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syntex GmbH'}","{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Oberhausen', 'Altstadt-Mitte'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Altstadt-Mitte, Oberhausen'}",6.85662,51.47339,Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,Adzuna::API::Response::Job,2025-12-08T00:48:37Z,"{'tag': 'pr-advertising-marketing-jobs', 'label': 'Stellen aus PR, Werbung & Marketing', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVGhFUFlBYlU4QkdwUm9xNXB1cFRpZyIsImkiOiI1NTMyOTU1NzQ2In0.KMEGTdXyg5yWWMmxONQHt7onu_KJ3Awni9SM88RXHFY,0,full_time,permanent,,
"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…",5532955753,https://www.adzuna.de/land/ad/5532955753?se=ThEPYAbU8BGpRoq5pupTig&utm_medium=api&utm_source=a4bcf954&v=B1495E89907E77AE4D09959D87C9D2F1AC74BB0D,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syntex GmbH'}","{'area': ['Deutschland', 'Baden-Württemberg', 'Baden-Baden', 'Ebersteinburg'], 'display_name': 'Ebersteinburg, Baden-Baden', '__CLASS__': 'Adzuna::API::Response::Location'}",8.26921,48.78011,Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,Adzuna::API::Response::Job,2025-12-08T00:48:37Z,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVGhFUFlBYlU4QkdwUm9xNXB1cFRpZyIsImkiOiI1NTMyOTU1NzUzIn0.K5MRYLs-nmbTmqQts7Gpo8pFse4vZQry7sGM1jE1TTg,0,full_time,permanent,,
"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…",5532955765,https://www.adzuna.de/land/ad/5532955765?se=ThEPYAbU8BGpRoq5pupTig&utm_medium=api&utm_source=a4bcf954&v=EA1702FF23A350214AE08B08D961619B2D3501EE,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syntex GmbH'}","{'display_name': 'Halle (Saale), Sachsen-Anhalt', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Sachsen-Anhalt', 'Halle (Saale)']}",11.96276,51.49056,Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,Adzuna::API::Response::Job,2025-12-08T00:48:38Z,"{'tag': 'pr-advertising-marketing-jobs', 'label': 'Stellen aus PR, Werbung & Marketing', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUzMjk1NTc2NSIsInMiOiJUaEVQWUFiVThCR3BSb3E1cHVwVGlnIn0.Bt0fzZxvZEgmbh9_8budIpq4Fz2ftMjTxmZDXQlgwAg,0,full_time,permanent,,
"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…",5532955766,https://www.adzuna.de/land/ad/5532955766?se=ThEPYAbU8BGpRoq5pupTig&utm_medium=api&utm_source=a4bcf954&v=AC347D94E7B0D80D590F05B7C899F61B209D4B3B,"{'display_name': 'Syntex GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Wunstorf, Region Hannover (Kreis)', 'area': ['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)', 'Wunstorf']}",9.4296,52.42703,Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,Adzuna::API::Response::Job,2025-12-08T00:48:38Z,"{'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVGhFUFlBYlU4QkdwUm9xNXB1cFRpZyIsImkiOiI1NTMyOTU1NzY2In0.nRhCyJSu0XhwoHHWnZIe-Ymq5dEvO6dqLw1OwTGiGNQ,0,full_time,permanent,,
"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…",5532955760,https://www.adzuna.de/land/ad/5532955760?se=ThEPYAbU8BGpRoq5pupTig&utm_medium=api&utm_source=a4bcf954&v=607F1A9F1DFFD7066198A060B7F2D7C505932A50,"{'display_name': 'Syntex GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Schnaitheim, Heidenheim an der Brenz', 'area': ['Deutschland', 'Baden-Württemberg', 'Heidenheim (Kreis)', 'Heidenheim an der Brenz', 'Schnaitheim']}",10.13046,48.68488,Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,Adzuna::API::Response::Job,2025-12-08T00:48:37Z,"{'label': 'Stellen aus PR, Werbung & Marketing', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'pr-advertising-marketing-jobs'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUzMjk1NTc2MCIsInMiOiJUaEVQWUFiVThCR3BSb3E1cHVwVGlnIn0.fVDf6miSuKSuhPd3PV8Myo3q7RDYr27CvD4qN0iAMr4,0,full_time,permanent,,
"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…",5532955762,https://www.adzuna.de/land/ad/5532955762?se=ThEPYAbU8BGpRoq5pupTig&utm_medium=api&utm_source=a4bcf954&v=6D5BE1BFBD721A90C8805368504A7065236F20E8,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syntex GmbH'}","{'display_name': 'Tumringen, Lörrach', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Lörrach (Kreis)', 'Lörrach', 'Tumringen']}",7.65565,47.62711,Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,Adzuna::API::Response::Job,2025-12-08T00:48:37Z,"{'label': 'Stellen aus PR, Werbung & Marketing', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'pr-advertising-marketing-jobs'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUzMjk1NTc2MiIsInMiOiJUaEVQWUFiVThCR3BSb3E1cHVwVGlnIn0.nk81kxeOXfzuW4QwvW7KrSXzLHP3TaXRfjpiMSD6HxA,0,full_time,permanent,,
"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…",5532955752,https://www.adzuna.de/land/ad/5532955752?se=ThEPYAbU8BGpRoq5pupTig&utm_medium=api&utm_source=a4bcf954&v=27BFBF56F5054AB4B3425DD492C5357558FA5DE4,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syntex GmbH'}","{'display_name': 'Anger, Erlangen', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Erlangen', 'Anger']}",11.04167,49.59899,Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,Adzuna::API::Response::Job,2025-12-08T00:48:37Z,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVGhFUFlBYlU4QkdwUm9xNXB1cFRpZyIsImkiOiI1NTMyOTU1NzUyIn0.xU1InBIl1QU_NiIx92GPWf9qgpqbAgu77n_F3iaTY9w,0,full_time,permanent,,
"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…",5518592264,https://www.adzuna.de/land/ad/5518592264?se=ThEPYAbU8BGpRoq5pupTig&utm_medium=api&utm_source=a4bcf954&v=BC9AD589234092783DA025D310C6FACA8B4B77A4,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syntex GmbH'}","{'area': ['Deutschland', 'Baden-Württemberg', 'Böblingen (Kreis)', 'Leonberg'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Leonberg, Böblingen (Kreis)'}",9.01646,48.80225,Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,Adzuna::API::Response::Job,2025-11-29T00:21:50Z,"{'tag': 'pr-advertising-marketing-jobs', 'label': 'Stellen aus PR, Werbung & Marketing', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUxODU5MjI2NCIsInMiOiJUaEVQWUFiVThCR3BSb3E1cHVwVGlnIn0.uq52ks6ZEjPeBPk0wl47TtCBKwNdLAPszL-8AtaL5XE,0,full_time,permanent,,
"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…",5532955747,https://www.adzuna.de/land/ad/5532955747?se=ThEPYAbU8BGpRoq5pupTig&utm_medium=api&utm_source=a4bcf954&v=85A204B1FFF040E9BDA609593AE117B232BB6B6B,"{'display_name': 'Syntex GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}","{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Minden-Lübbecke (Kreis)', 'Minden', 'Aminghausen'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Aminghausen, Minden'}",8.95512,52.31294,Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,Adzuna::API::Response::Job,2025-12-08T00:48:37Z,"{'tag': 'pr-advertising-marketing-jobs', 'label': 'Stellen aus PR, Werbung & Marketing', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVGhFUFlBYlU4QkdwUm9xNXB1cFRpZyIsImkiOiI1NTMyOTU1NzQ3In0.7Fzo-xQoUGXTSOaQXl4V3A2UYj9NDgQB2a8Hkji8rJY,0,full_time,permanent,,
