longitude,company,created,__CLASS__,title,salary_is_predicted,category,description,redirect_url,latitude,location,adref,id,contract_time,contract_type,salary_max,salary_min
,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mineral Minds Karriere'}",2025-08-25T22:47:23Z,Adzuna::API::Response::Job,Werkstudent:in Data Science (m/w/d),0,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","Für unseren Standort in Stuttgart suchen wir zum nächstmöglichen Zeitpunkt eine:n Werkstudent:in im Bereich der Data Science. Hast Du Bock? Wir sind ein Technologieunternehmen, das die Bau- und Entsorgungsbranche deutschlandweit digitalisiert. Unser Ziel ist es, die Kreislaufwirtschaft in der Baubranche zu stärken und so einen Beitrag zur Nachhaltigkeit in diesem Sektor zu leisten. Dafür bieten wir eine unabhängige digitale Plattform für die Ver- und Entsorgung von mineralischen Baustoffen, die…",https://www.adzuna.de/details/5367862279?utm_medium=api&utm_source=a4bcf954,,"{'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland']}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM2Nzg2MjI3OSIsInMiOiIwUHR6RHdXLThCRzh3ZXE1WTJRN2FBIn0.NHNEUjPKKREy1KmHJEwA_CHWcTRjXnsscKIz4mgDSa8,5367862279,,,,
9.187224,"{'display_name': 'Invensity GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-10-14T20:16:03Z,Adzuna::API::Response::Job,Data Science Consultant (m/w/d),0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs', 'label': 'Beraterstellen'}","Aufgaben Was erwartet dich? Datenanalyse und Validierun g: Bereinige und überprüfe komplexe Datenbestände mithilfe statistischer und stochastischer Modelle, um eine hohe Datenqualität sicherzustellen Algorithmische Entwicklung: Konzipiere und entwickle komplexe Algorithmen zur Analyse sehr großer Datenmengen. Erarbeite datenbasierte Strategien, um Funktionalität, Performance und Sicherheit hochkomplexer Systeme zu gewährleisten und zu optimieren Generiere Impact : Implementiere Algorithmen zur …",https://www.adzuna.de/details/5447375653?utm_medium=api&utm_source=a4bcf954,48.776198,"{'display_name': 'Stuttgart, Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart']}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ0NzM3NTY1MyIsInMiOiIwUHR6RHdXLThCRzh3ZXE1WTJRN2FBIn0.B9J4hI8owsxYOOQ8oHKmUt4B_3jJFX9Iec5ZXvqSWLI,5447375653,,,,
11.56803,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'INVENSITY GmbH'}",2025-11-07T23:16:06Z,Adzuna::API::Response::Job,Data Science Consultant (m/w/d),0,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}","Was erwartet dich? Datenanalyse und Validierung : Bereinige und überprüfe komplexe Datenbestände mithilfe statistischer und stochastischer Modelle, um eine hohe Datenqualität sicherzustellen Al gorithmische Entwicklung: Konzipiere und entwickle komplexe Algorithmen zur Analyse sehr großer Datenmengen. Datenbasierte Systemoptimierung: Erarbeite datengetriebene Strategien, um Funktionalität, Performance und Sicherheit hochkomplexer Systeme zu gewährleisten und kontinuierlich zu verbessern. Interd…",https://www.adzuna.de/details/5486183688?utm_medium=api&utm_source=a4bcf954,48.1476,"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Maxvorstadt'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Maxvorstadt, München'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ4NjE4MzY4OCIsInMiOiIwUHR6RHdXLThCRzh3ZXE1WTJRN2FBIn0.XefJijWjirYmwm2CpIXhPlldySRbVbx_8RPUWPGpN28,5486183688,full_time,,,
6.95684,"{'display_name': 'Redcare Pharmacy', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-11-06T13:23:14Z,Adzuna::API::Response::Job,"Expert, Analytics & Data Science, Procurement RX",0,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","Expert, Analytics & Data Science, Procurement RX Über Redcare Pharmacy: Als Europas führende Online-Apotheke wird Redcare Pharmacy von unseren engagierten Teams und modernster Innovation angetrieben. Wir streben danach, ein angenehmes und kooperatives Arbeitsumfeld zu schaffen, in dem sich jeder Mitarbeiter wohlfühlt und gerne zu unserer Vision beiträgt “Until every human has their health”. Wenn du eine Karriere mit Bedeutung suchst, die mit deinen Werten übereinstimmt, komm’ in unser Team und …",https://www.adzuna.de/details/5483676232?utm_medium=api&utm_source=a4bcf954,50.93917,"{'display_name': 'Altstadt-Nord, Köln', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln', 'Altstadt-Nord'], '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMFB0ekR3Vy04Qkc4d2VxNVkyUTdhQSIsImkiOiI1NDgzNjc2MjMyIn0.H3ya03cFXrIvweSd2EBShwMIEq0BTXHh4BVZhPJ0GkY,5483676232,full_time,,,
8.86949,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'TKMS ATLAS ELEKTRONIK GmbH'}",2025-10-26T18:02:52Z,Adzuna::API::Response::Job,Werkstudent für Data Science (m/w/d),0,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}","Werkstudent für Data Science (m/w/d) Bremen, Deutschland — TKMS ATLAS ELEKTRONIK GmbH Vertragsart : Teilzeit , Befristet Einstiegslevel : Studienjob Home Office : Hybrid Einsatzbereich : Ingenieurwesen und Forschung Status : Laufende Rekrutierung, Eintrittsdatum flexibel Veröffentlichung : 27.08.2025 Stellen-ID : DE_RS_17188 Aufgaben Du beschäftigst Dich mit der Erstellung verschiedener Skripte, welche zur Unterstützung der Mitarbeitenden der TKMS ATLAS prozessual benötigt werden. Es sollen die…",https://www.adzuna.de/details/5465484807?utm_medium=api&utm_source=a4bcf954,53.06422,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bremen', 'Hemelingen'], 'display_name': 'Hemelingen, Bremen'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMFB0ekR3Vy04Qkc4d2VxNVkyUTdhQSIsImkiOiI1NDY1NDg0ODA3In0.6jD6mSYa-TTYpnCFq9GG64YecX77iiB6dZBc9wUS4D0,5465484807,,,,
8.47624,"{'display_name': 'Atruvia AG', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-11-07T21:01:56Z,Adzuna::API::Response::Job,Duales Studium Data Science Und Künstliche Intelligenz,0,"{'tag': 'trade-construction-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Handel & Bau'}","Wir sind der Digitalisierungspartner in der genossenschaftlichen FinanzGruppe und vereinen jahrzehntelanges Expertenwissen in Banking und Informationstechnologie. Die speziell auf Banken zugeschnittenen IT-Lösungen und Leistungen reichen vom Rechenzentrumsbetrieb über das Bankverfahren von Atruvia bis hin zur App-Entwicklung. Dabei nutzen wir zukunftsweisende Technologien wie Smart Data und . klicken sie bewerben, für die volle Stellenbeschreibung",https://www.adzuna.de/details/5486062106?utm_medium=api&utm_source=a4bcf954,49.00018,"{'display_name': 'Durlach, Karlsruhe', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe', 'Durlach'], '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMFB0ekR3Vy04Qkc4d2VxNVkyUTdhQSIsImkiOiI1NDg2MDYyMTA2In0.hAsk6TkAACmGjbbI0eocu9oWLtpimZjZoX6I5cjaebA,5486062106,,,,
9.2274,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Lidl Stiftung & Co. KG'}",2025-11-07T21:01:50Z,Adzuna::API::Response::Job,Duales Studium Wirtschaftsinformatik - Data Science 2026,0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'trade-construction-jobs', 'label': 'Stellen aus Handel & Bau'}","Eine gute Idee war der Ursprung, ein erfolgreiches Konzept ist das Ergebnis. Qualität zum guten Preis möglichst vielen Menschen anbieten zu können treibt uns an - mittlerweile weltweit, denn wir sind Lidl. Hier ist das berufliche Zuhause vielfältiger Talente. Ob im Einkauf, in der Logistik, im Warengeschäft oder in der IT; ob als Impulsgeber, Gestalter oder Dienstleister der Länder . click apply for full job details",https://www.adzuna.de/details/5486061363?utm_medium=api&utm_source=a4bcf954,49.18975,"{'display_name': 'Neckarsulm, Heilbronn (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm'], '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ4NjA2MTM2MyIsInMiOiIwUHR6RHdXLThCRzh3ZXE1WTJRN2FBIn0.Ch9caWS09Sykq1qusHOVJifDsgwtmO_ChYEriJ6_bE8,5486061363,,,,
9.2274,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Lidl Stiftung'}",2025-11-04T14:19:25Z,Adzuna::API::Response::Job,Duales Studium Wirtschaftsinformatik - Data Science 2026,0,"{'tag': 'logistics-warehouse-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Logistik & Lagerhaltung'}","Deine Aufgaben Duale Power für die digitale Zukunft: Entfalte dein Potential, indem du dir wirtschaftsinformatisches Fachwissen aneignest und gestalte aktiv den Bereich Logistik mit. … konkret heißt das: Dreijähriges duales Studium ab Herbst 2026 mit Wechsel zwischen der dreimonatigen Theoriephase an der DHBW Heilbronn und der Praxisphase bei der Lidl Stiftung Vermittlung von Methoden und Technologien der Informatik sowie Data Analysis, Big Data und Machine Learning an der DHBW im Vordergrund P…",https://www.adzuna.de/details/5480073327?utm_medium=api&utm_source=a4bcf954,49.18975,"{'display_name': 'Neckarsulm, Heilbronn (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm']}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ4MDA3MzMyNyIsInMiOiIwUHR6RHdXLThCRzh3ZXE1WTJRN2FBIn0.hevG_KduRAxhE5-J3jr7D_2JQk37PECJEmXp59LpwsY,5480073327,full_time,,23400.0,19800.0
6.808387,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Stepstone GmbH'}",2025-10-24T22:44:17Z,Adzuna::API::Response::Job,Machine Learning Engineer,0,"{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}","At The Stepstone Group, we have a simple yet very important mission: The right job for everyone. Using our data, platform, and technology, we create opportunities for jobseekers and companies around the world to find a perfect match in fair and equitable way. With over 20 brands across 30 countries, we strive for fair and unbiased hiring. Join our team of 4,000 employees and be part of reshaping the labour market and becoming the world's leading job platform. Aufgaben Join our team and you'll b…",https://www.adzuna.de/land/ad/5463145049?se=0PtzDwW-8BG8weq5Y2Q7aA&utm_medium=api&utm_source=a4bcf954&v=9FF8742FAD45315B9590A02EE9A5AD5E8C5D9F08,51.226802,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf'], 'display_name': 'Düsseldorf, Nordrhein-Westfalen'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ2MzE0NTA0OSIsInMiOiIwUHR6RHdXLThCRzh3ZXE1WTJRN2FBIn0.URSawhNcuhQ6fxI17LWxXnk_jwLpYA_WtThLY90vKXs,5463145049,,,,
6.96735,"{'display_name': 'BRL Risk Consulting GmbH & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-10-14T01:16:10Z,Adzuna::API::Response::Job,Praktikant Data Science / Data Engineering im Bereich Risk Advisory Services,0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs', 'label': 'Beraterstellen'}","Du hast deine ersten Semester geschafft und möchtest Dein theoretisches Wissen nun gern in spannenden Praxisprojekten anwenden? Bei uns wirst Du direkt in die Mandats- und Projektarbeit mit eingebunden und schnupperst so echte Praxisluft in einem interessanten Aufgabengebiet. Knüpfe schon jetzt wertvolle Kontakte, die deinen späteren Einstieg in die Berufswelt deutlich erleichtern können. Für einen Zeitraum von 6 Monaten suchen wir Praktikant (W/M/D) Data Science & Artificial Intelligence in Be…",https://www.adzuna.de/details/5446200274?utm_medium=api&utm_source=a4bcf954,51.46121,"{'display_name': 'Altendorf, Essen', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Essen', 'Altendorf']}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMFB0ekR3Vy04Qkc4d2VxNVkyUTdhQSIsImkiOiI1NDQ2MjAwMjc0In0.l7JwjuO-0i1PByBR3gGRriDbS-g809SQmtSG0cY_sjY,5446200274,,,,
11.56907,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'BRL Risk Consulting GmbH & Co. KG'}",2025-10-14T01:16:10Z,Adzuna::API::Response::Job,Praktikant Data Science / Data Engineering im Bereich Risk Advisory Services,0,"{'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs'}","Du hast deine ersten Semester geschafft und möchtest Dein theoretisches Wissen nun gern in spannenden Praxisprojekten anwenden? Bei uns wirst Du direkt in die Mandats- und Projektarbeit mit eingebunden und schnupperst so echte Praxisluft in einem interessanten Aufgabengebiet. Knüpfe schon jetzt wertvolle Kontakte, die deinen späteren Einstieg in die Berufswelt deutlich erleichtern können. Für einen Zeitraum von 6 Monaten suchen wir Praktikant (W/M/D) Data Science & Artificial Intelligence in Be…",https://www.adzuna.de/details/5446200269?utm_medium=api&utm_source=a4bcf954,48.14093,"{'display_name': 'Altstadt-Lehel, München', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Altstadt-Lehel']}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ0NjIwMDI2OSIsInMiOiIwUHR6RHdXLThCRzh3ZXE1WTJRN2FBIn0.BW--NAj8ifhgfJNNQkYmwqp0KnF0owmblBjeTR2m1LE,5446200269,,,,
13.38475,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'BRL Risk Consulting GmbH & Co. KG'}",2025-10-14T01:16:12Z,Adzuna::API::Response::Job,Praktikant Data Science / Data Engineering im Bereich Risk Advisory Services,0,"{'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs'}","Du hast deine ersten Semester geschafft und möchtest Dein theoretisches Wissen nun gern in spannenden Praxisprojekten anwenden? Bei uns wirst Du direkt in die Mandats- und Projektarbeit mit eingebunden und schnupperst so echte Praxisluft in einem interessanten Aufgabengebiet. Knüpfe schon jetzt wertvolle Kontakte, die deinen späteren Einstieg in die Berufswelt deutlich erleichtern können. Für einen Zeitraum von 6 Monaten suchen wir Praktikant (W/M/D) Data Science & Artificial Intelligence in Be…",https://www.adzuna.de/details/5446200311?utm_medium=api&utm_source=a4bcf954,52.51551,"{'area': ['Deutschland', 'Berlin', 'Mitte'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Mitte, Berlin'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMFB0ekR3Vy04Qkc4d2VxNVkyUTdhQSIsImkiOiI1NDQ2MjAwMzExIn0.T2eXtlr9kIGtgbnelZDjY9Tg8VRp1OL9KZLBaLT4Gbs,5446200311,,,,
9.98553,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'BRL Risk Consulting GmbH & Co. KG'}",2025-10-14T01:16:10Z,Adzuna::API::Response::Job,Praktikant Data Science / Data Engineering im Bereich Risk Advisory Services,0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs', 'label': 'Beraterstellen'}","Du hast deine ersten Semester geschafft und möchtest Dein theoretisches Wissen nun gern in spannenden Praxisprojekten anwenden? Bei uns wirst Du direkt in die Mandats- und Projektarbeit mit eingebunden und schnupperst so echte Praxisluft in einem interessanten Aufgabengebiet. Knüpfe schon jetzt wertvolle Kontakte, die deinen späteren Einstieg in die Berufswelt deutlich erleichtern können. Für einen Zeitraum von 6 Monaten suchen wir Praktikant (W/M/D) Data Science & Artificial Intelligence in Be…",https://www.adzuna.de/details/5446200268?utm_medium=api&utm_source=a4bcf954,53.55197,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Neustadt, Hamburg', 'area': ['Deutschland', 'Hamburg', 'Neustadt']}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ0NjIwMDI2OCIsInMiOiI4bExIRUFXLThCR3M2OWFBSk9ORVZ3In0.pNVreH4tCD3nGoXnAs46Wmqmnom4JDl7ALSpVyLPnOE,5446200268,,,,
9.98553,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'BRL Risk Consulting & Co. KG'}",2025-08-06T22:32:15Z,Adzuna::API::Response::Job,Praktikant Data Science / Data Engineering im Bereich Risk Advisory Services,0,"{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}","Starte Deine Karriere im Bereich Data Science und Künstliche Intelligenz und unterstütze unser Team bei europaweiten Beratertätigkeiten, bei denen Du in Themen wie Big Data, Machine Learning und Business Intelligence eintauchst. Nutze die Chance, praktische Erfahrungen zu sammeln und modernste Technologien in spannenden Projekten an unseren Standorten Berlin, Essen, Hamburg und München anzuwenden! Was erwartet Dich? Du ermittelst und extrahierst relevante Informationen aus relationalen Datenban…",https://www.adzuna.de/details/5340555826?utm_medium=api&utm_source=a4bcf954,53.55197,"{'area': ['Deutschland', 'Hamburg', 'Neustadt'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Neustadt, Hamburg'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM0MDU1NTgyNiIsInMiOiI4bExIRUFXLThCR3M2OWFBSk9ORVZ3In0.fjm3hPejwIHJDCNwCs41Xkpq48xtdiaX79dpN9_LrrI,5340555826,full_time,,,
,"{'display_name': 'N26 GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-11-08T07:40:10Z,Adzuna::API::Response::Job,AI Engineer - Banking Foundations,0,"{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}","About the opportunity The Investigations team is on a mission to empower our financial crime investigators to work more efficiently and effectively by building tools that help them analyze complex cases, uncover suspicious activity, and protect our customers. We are making a strategic investment in AI to automate the core of the investigative process. Who we are N26 has reimagined banking for today's digital world. Technology and design empower everything we do and it's how we are building the …",https://www.adzuna.de/land/ad/5486657401?se=8lLHEAW-8BGs69aAJONEVw&utm_medium=api&utm_source=a4bcf954&v=F952E4557918F4390694D1858AE65296BED90B72,,"{'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland']}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ4NjY1NzQwMSIsInMiOiI4bExIRUFXLThCR3M2OWFBSk9ORVZ3In0.Va0dYoYRetIOcDBH0hnUYuku4q-8QWA80O7SrzeNXkw,5486657401,,,,
9.2274,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Schwarz Corporate Solutions'}",2025-11-07T19:45:01Z,Adzuna::API::Response::Job,Wechselmanager mit Fokus Zeitreihen Qualität (m/w/d),0,"{'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs'}","Du hast Lust auf innovative und nachhaltige Bau- & Immobilienprojekte? Dann bist du bei uns genau richtig. Von Büros, Konferenzräumen sowie Restaurants bis hin zu Wohnungen - Im TeamSCOS planen, bauen und betreuen wir ein großes Portfolio verschiedenster Immobilien – denn Vielfalt ist unsere Stärke! Bei uns kannst du spannende Projekte von Beginn bis zur Umsetzung begleiten und eigene Ideen einbringen. Vom Grundstückskauf über die Planung und dem Bau bis hin zum Facility Management - bei uns ha…",https://www.adzuna.de/land/ad/5485953722?se=8lLHEAW-8BGs69aAJONEVw&utm_medium=api&utm_source=a4bcf954&v=E134E6D982132C22E5361D3CF85456F2E8F191B6,49.18975,"{'display_name': 'Neckarsulm, Heilbronn (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm']}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOGxMSEVBVy04QkdzNjlhQUpPTkVWdyIsImkiOiI1NDg1OTUzNzIyIn0.jqkxcm2x5idIxbSh0q6Mq4d-t69oWxJnasuDpQBp72Y,5485953722,,,,
