adref,id,redirect_url,location,description,company,created,salary_is_predicted,latitude,title,category,longitude,__CLASS__,contract_time,salary_min,salary_max,contract_type
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMUpMN3Q1U1U4Ukc3ZXU0V2ZGYlh3QSIsImkiOiI1ODM0NzA0MDI3In0.AWrgzjzuyfX0bxv5FF1e6-vPdJ6Z45J33_59KD93JOs,5834704027,https://www.adzuna.de/land/ad/5834704027?se=1JL7t5SU8RG7eu4WfFbXwA&utm_medium=api&utm_source=a4bcf954&v=4B9476CA28C5AF10BB1F57FEC19E588E3B389393,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Würzburg, Würzburg (Kreis)', 'area': ['Deutschland', 'Bayern', 'Würzburg (Kreis)', 'Würzburg']}","Wir sind Bertrandt. Ein eigenständiger und internationaler Engineering Dienstleister mit langjähriger Expertise. Mit branchenübergreifendem Know-how und einem ganzheitlichen System- und Produktverständnis schaffen wir technologische Lösungen entlang der gesamten Wertschöpfungskette. Wir beschäftigen uns mit den Trendthemen Digitalisierung, E-Mobilität und Autonome Systeme hauptsächlich für die Branchen Automotive, Luftfahrt, Defence und Maschinenbau und ermöglichen hier konsequent die Entstehun…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Bertrandt AG'}",2026-08-09T15:56:47Z,0,49.789787,Generative AI Consultant (m/w/d),"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",9.934747,Adzuna::API::Response::Job,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMUpMN3Q1U1U4Ukc3ZXU0V2ZGYlh3QSIsImkiOiI1ODIzNTE4NzEzIn0.Z413hd8AP0LJy0ZXlwyZAE2YzNuoPN97ROLmZ--KQPI,5823518713,https://www.adzuna.de/land/ad/5823518713?se=1JL7t5SU8RG7eu4WfFbXwA&utm_medium=api&utm_source=a4bcf954&v=7F2862C641606E729336CAEBF12DA2184A8E87D1,"{'area': ['Deutschland', 'Bayern', 'Erlangen-Höchstadt (Kreis)', 'Herzogenaurach'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Herzogenaurach, Erlangen-Höchstadt (Kreis)'}","Du bist technikbegeistert und voller Ideen, mit denen Du die Welt bewegen willst? Dann ist eine Ausbildung oder ein duales Studium bei Schaeffler genau das Richtige für Dich. Ohne unsere Produkte könnten Autos nicht fahren, Maschinen nicht laufen und Flugzeuge nicht fliegen. Als führender Anbieter von Wälzlagern für sämtliche Industrien und wichtiger Partner im internationalen Automobilbau bietet Dir Schaeffler ein hervorragendes Umfeld für Deinen Start in die Berufswelt. Aufgaben Im Überblick …","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Schaeffler Technologies AG & Co. KG'}",2026-08-01T09:53:21Z,0,49.56892,Duales Studium (DHBW) - Wirtschaftsinformatik Sales & Consulting (d/m/w) 2027,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",10.88109,Adzuna::API::Response::Job,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMUpMN3Q1U1U4Ukc3ZXU0V2ZGYlh3QSIsImkiOiI1ODExNDUzNDc3In0.DtOJDVEU_3akA-zRr3gCxxL2i4DV6YNxzkPpk_D93ck,5811453477,https://www.adzuna.de/land/ad/5811453477?se=1JL7t5SU8RG7eu4WfFbXwA&utm_medium=api&utm_source=a4bcf954&v=A941201519F735C9B8A3B22DA1F7FE671E964088,"{'display_name': 'Stuttgart, Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart']}","Wir machen Wünsche machbar – unsere Mission ist es, das Leben unserer Kund:innen zu bereichern und mit unseren Finanzdienstleistungen Träume zu verwirklichen. Wir verstehen uns nicht als typische Bank, sondern als lebendige Gemeinschaft von Gestalter:innen, die keine Angst davor haben, neue Wege zu gehen. Dabei setzen wir uns alle auch noch für Themen mit Impact wie Nachhaltigkeit und Digitalisierung ein – ob in unserer Zentrale in Stuttgart, an unserem Standort in Offenbach oder deutschlandwei…","{'display_name': 'Creditplus Bank AG', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-07-23T00:48:33Z,0,48.776198,(Senior) Risk Manager (m/w/d) Modeling & Data Science - Fokus Retail Credit Risk,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs'}",9.187224,Adzuna::API::Response::Job,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwOTcwMjgxMyIsInMiOiIxSkw3dDVTVThSRzdldTRXZkZiWHdBIn0.qUiu4w0wyQKIiQTBXTUHvJv4dAd6ntupCuxv8X2GYw0,5809702813,https://www.adzuna.de/details/5809702813?utm_medium=api&utm_source=a4bcf954,"{'area': ['Deutschland', 'Niedersachsen', 'Wolfsburg', 'Eichelkamp'], 'display_name': 'Eichelkamp, Wolfsburg', '__CLASS__': 'Adzuna::API::Response::Location'}",Auf einen Blick Studiengang: Data Science&KI Studienort: Duale Hochschule Baden-Württemberg Mannheim Studienbeginn: 1. Oktober 2027 (Wintersemester) Studiendauer: 3 Jahre Abschluss: Bachelor of Science (B.Sc.) Informationen unter: DHBW Data Science&KI Inhalte des dualen Studiums Du wolltest schon immer neues Wissen aus Daten gewinnen und innovative Anwendungen und Geschäftsmodelle kreieren? Dann ist dieses duale Studium genau das richtige für dich. In dem Studiengang Data Science&Künstliche Int…,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'dx.one GmbH - A Volkswagen Group Company'}",2026-07-21T22:57:25Z,0,52.41001,"Duales Studium Data Science&KI, Bachelor of Science, 2027","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'part-time-jobs', 'label': 'Teilzeitstellen'}",10.76094,Adzuna::API::Response::Job,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwOTcwNTYwNiIsInMiOiIxSkw3dDVTVThSRzdldTRXZkZiWHdBIn0.OQJqiTFaCdy6ZKpJs_GrxgyDyivfpVMgn0M7wGeX8TA,5809705606,https://www.adzuna.de/details/5809705606?utm_medium=api&utm_source=a4bcf954,"{'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland'}","Einleitung Eine gute Idee war der Ursprung, ein erfolgreiches Konzept ist das Ergebnis. Qualität zum guten Preis möglichst vielen Menschen anbieten zu können treibt uns an - mittlerweile weltweit, denn wir sind Lidl. Hier ist das berufliche Zuhause vielfältiger Talente. Ob im Einkauf, in der Logistik, im Warengeschäft oder in der IT; ob als Impulsgeber, Gestalter oder Dienstleister der Länder. Wir suchen Anpacker, Durchstarter, Möglichmacher und bieten spannende Aufgaben und Projekte in einem d…","{'display_name': 'Lidl', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-07-21T22:57:49Z,0,,Duales Studium Data Science und KI - Smart Operations Management 2027,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Teilzeitstellen', 'tag': 'part-time-jobs'}",,Adzuna::API::Response::Job,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMUpMN3Q1U1U4Ukc3ZXU0V2ZGYlh3QSIsImkiOiI1NzUwMzYwMzg1In0.N67FsZEKahtvoLqKIFiLt0JdH8zXOFiXGsAuKYKC-2w,5750360385,https://www.adzuna.de/land/ad/5750360385?se=1JL7t5SU8RG7eu4WfFbXwA&utm_medium=api&utm_source=a4bcf954&v=D0DF4373E4704CC85E24991C16B79454A4AE637D,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'München, München (Kreis)', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München']}","Willkommen bei ASMPT. Hier bist du auf dem direkten Weg in das digitale Zeitalter. Mit 12.000 Mitarbeitenden weltweit sind wir technologischer Prozesspartner für die Elektronikindustrie und brennen für innovative Automatisierungsstrategien am Puls der Zeit. Mit unseren smarten Lösungen fordern unsere passionierten Teams den technischen Status quo immer wieder heraus und setzen so neue Maßstäbe für die Fertigung von Smartphones, Computern, Netzwerken, autonomen Fahrzeugen, intelligenten Maschine…","{'display_name': 'ASMPT GmbH & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-06-03T11:34:00Z,0,48.137418,Dualer Student (m/w/d) - Data Science & Scientific Computing Bachelor,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Teilzeitstellen', 'tag': 'part-time-jobs'}",11.555737,Adzuna::API::Response::Job,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMUpMN3Q1U1U4Ukc3ZXU0V2ZGYlh3QSIsImkiOiI1NzY2NzA2MjY1In0.J_9czcnKlCVXP0tpWJc4fvjshrKkTtVYQzzOhWvkddg,5766706265,https://www.adzuna.de/land/ad/5766706265?se=1JL7t5SU8RG7eu4WfFbXwA&utm_medium=api&utm_source=a4bcf954&v=66F0723CBAA37A63EAA8BB4C63A95584B42DD6A8,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Erlangen, Bayern', 'area': ['Deutschland', 'Bayern', 'Erlangen']}","Dein Berufsbild: Du magst Mathe und möchtest später etwas mit Daten machen? Dich faszinieren datengestützte Tools, wie ChatGPT, und du kennst deren große Chance für die Zukunft? Dann bewirb dich für das duale Studium B.Eng. Data Science in Technik und Wirtschaft und entdecke mit uns, wie wir die Welt der Medizintechnik durch datenbasierte Entscheidungen verändern können. Daten sind eines der Fundamente, damit Unternehmen bestmögliche Entscheidungen treffen können. Im Studiengang B.Eng. Data Sci…","{'display_name': 'Siemens Healthineers AG', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-06-17T13:17:48Z,0,49.577521,Duales Bachelorstudium Data Science in Technik und Wirtschaft (B.Eng.) - Erlangen/Forchheim,"{'tag': 'part-time-jobs', 'label': 'Teilzeitstellen', '__CLASS__': 'Adzuna::API::Response::Category'}",10.984506,Adzuna::API::Response::Job,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MDM1NDg3NiIsInMiOiIxSkw3dDVTVThSRzdldTRXZkZiWHdBIn0.oYOD_tEETTWWJGoJ8uBJrgCk8po2cL2ITMLrnFRLqF8,5750354876,https://www.adzuna.de/land/ad/5750354876?se=1JL7t5SU8RG7eu4WfFbXwA&utm_medium=api&utm_source=a4bcf954&v=B7897960DB0F3C04E51F5168E57D68399BCD72F2,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf', 'Hilden'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Hilden, Düsseldorf'}","Deine Aufgaben Du möchtest nicht nur Daten analysieren, sondern verstehen, wie aus Daten wertvolle Erkenntnisse entstehen, die die digitale Zukunft der HDI Group gestalten? Die 31-monatige IT-Ausbildung kombiniert praktische Arbeit im Bereich Data Science mit theoretischem Wissen, das Du im Studiengang ""Angewandte Künstliche Intelligenz"" an der FHDW in Mettmann erwirbst. Du arbeitest an spannenden Projekten rund um AI, GenAI, Machine Learning, und Cloud-Services. Du entwickelst Lösungen, die un…","{'display_name': 'HDI AG', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-06-03T11:33:03Z,0,51.16672,Duales Studium Angewandte Künstliche Intelligenz (M.Sc.) - Einstieg Data Science,"{'label': 'Teilzeitstellen', 'tag': 'part-time-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",6.93125,Adzuna::API::Response::Job,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMjc3NjY4NyIsInMiOiIxSkw3dDVTVThSRzdldTRXZkZiWHdBIn0.YzkEgtA1dVK7IiQK4eq2sWBvdV8I4aQ_Ikup6F_evWI,5832776687,https://www.adzuna.de/land/ad/5832776687?se=1JL7t5SU8RG7eu4WfFbXwA&utm_medium=api&utm_source=a4bcf954&v=B048BAB14F2B599EF6B19CE9D6FA57163346BE2E,"{'area': ['Deutschland', 'Baden-Württemberg', 'Ludwigsburg (Kreis)', 'Kornwestheim'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Kornwestheim, Ludwigsburg (Kreis)'}","Inhalte und Aufgaben Ein praxisorientiertes Studium in Verbindung mit der Duale Hochschule Baden-Württemberg in Stuttgart, bei dem Sie die theoretischen Studieninhalte direkt on the job anwenden können Softwareentwicklung mit Open Source/Java, Pega, SAP oder SAS: Wir machen Sie fit für die digitalen Anforderungen der Zukunft Server, Netze und Datenbanken sind Ihre neuen Tools, die Sie verstehen und einzusetzen lernen Agile Arbeitsmethoden, Business-Analyse. Data Science, UI/UX-Design bis hin zu…","{'display_name': 'Wüstenrot&Württembergische-Gruppe', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-08-08T03:23:59Z,0,48.86157,Bachelor of Science (m/w/d) - Wirtschaftsinformatik - Studiengang Data Science,"{'label': 'Teilzeitstellen', 'tag': 'part-time-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",9.18451,Adzuna::API::Response::Job,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNDA0OTgzNiIsInMiOiIxSkw3dDVTVThSRzdldTRXZkZiWHdBIn0.muoh_p_pwyZIzadmBJTZnUS9BMouMYjawfz3XPth7fw,5804049836,https://www.adzuna.de/land/ad/5804049836?se=1JL7t5SU8RG7eu4WfFbXwA&utm_medium=api&utm_source=a4bcf954&v=CB1EABA806BBB7479F833A20044FF33E9385915D,"{'display_name': 'Mannheim, Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Mannheim']}",DAS ERWARTET DICH IM PRAXISTEIL DU möchtest gemeinsam mit uns Mannheim noch digitaler machen? Der Praxisteil deines Studiums findet im Fachbereich Informationstechnologie der Stadt Mannheim statt. Dort hast du die Möglichkeit fundierte Einblicke in die Bereiche Grundlagen der IT und Verwaltungswirtschaft zu bekommen. Außerdem lernst du alles rund um den intelligenten und verantwortungsvollen Umgang mit Daten und wirst zum Experten in Sachen zukunftsfähiger Technologien und deren Einsatzmöglichk…,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Stadt Mannheim'}",2026-07-17T03:01:39Z,0,49.496025,Bachelor of Science Data Science&künstliche Intelligenz (m/w/d),"{'label': 'Teilzeitstellen', 'tag': 'part-time-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",8.491505,Adzuna::API::Response::Job,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyOTA4ODk0MiIsInMiOiIxSkw3dDVTVThSRzdldTRXZkZiWHdBIn0.QouE_KNU0J-Uh7OrjKkRVcaHHaflpSrYBgeicdjOuQ8,5829088942,https://www.adzuna.de/land/ad/5829088942?se=1JL7t5SU8RG7eu4WfFbXwA&utm_medium=api&utm_source=a4bcf954&v=FCD429D2C7528585BF56FCAC9F7E98B8E6C756CB,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Engen, Konstanz (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Konstanz (Kreis)', 'Engen']}","Das bieten wir: - Mitverantwortung im Tagessgeschäft und eigenverantwortliche Umsetzung von Studenten-Projekten - Work-Life-Balance dank flexiblem Arbeitszeitenmodell der VERTRAUENSARBEITSZEIT - Mitwirkung auf unseren Social-Media-Kanälen (Instagram, Facebook, TikTok, Youtube, ) - Kollegialer Umgang und offene Kommunikation mit Kollegen - Arbeiten auf Augenhöhe durch flache Hierarchien im Unternehmen - Kostenloser Kaffee, Tischtennis, Tischkicker, Lese-Ecke, eigenes internes Restaurant, Terrass…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'allsafe GmbH&Co. KG'}",2026-08-05T15:16:14Z,0,47.85762,Duales Studium Bachelor of Science - Informatik / Wirtschaftsinformatik / Data Science&KI,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Teilzeitstellen', 'tag': 'part-time-jobs'}",8.77577,Adzuna::API::Response::Job,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMUpMN3Q1U1U4Ukc3ZXU0V2ZGYlh3QSIsImkiOiI1ODI1NzI5MjU2In0.KwLROnClHpIe0N25nk4XeMcrCOGfbtyetWt-bo_I13c,5825729256,https://www.adzuna.de/land/ad/5825729256?se=1JL7t5SU8RG7eu4WfFbXwA&utm_medium=api&utm_source=a4bcf954&v=4FC8FF367AD56F8ACEB8BC219BDE84AEA0A18E5A,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Siegsdorf, Traunstein (Kreis)', 'area': ['Deutschland', 'Bayern', 'Traunstein (Kreis)', 'Siegsdorf']}","Die Brückner Group ist Marktführerin im Engineering von Maschinen und Anlagen für Kunststoffe und alternative Materialien. Wir stehen für die zukunftsfähige Weiterentwicklung des gesamten Marktes. Als Herzstück unseres Erfolgs profitieren unsere Mitarbeitenden von einem internationalen, unterstützenden Arbeitsumfeld mit langfristigen Karrierechancen. Als Unternehmensgruppe bieten wir dir Langfristigkeit, während wir uns stetig weiterentwickeln. Du unterstützt uns dabei, die Zukunft der Kunststo…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Brückner Group SE'}",2026-08-02T16:08:58Z,0,47.82315,SAP Consultant Business Solutions Finance,"{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",12.64672,Adzuna::API::Response::Job,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4NTY5MTYxMSIsInMiOiIxSkw3dDVTVThSRzdldTRXZkZiWHdBIn0.ybqEw_2bFKBvoYNGO_w8U1NTobs4sf9QzXgSvfDpSUA,5785691611,https://www.adzuna.de/land/ad/5785691611?se=1JL7t5SU8RG7eu4WfFbXwA&utm_medium=api&utm_source=a4bcf954&v=F6D2D169808DF55DF594E349BED24D0130B66831,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Bad Friedrichshall, Heilbronn (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Bad Friedrichshall']}","Als weltweit agierendes Unternehmen benötigen wir eine IT-Landschaft, die jederzeit reibungslos funktioniert, sich stets auf dem neuesten Stand der Technik befindet und sich an den Bedürfnissen unserer Kunden innerhalb den Unternehmen der Schwarz Gruppe orientiert. An der Schnittstelle zwischen BWL und IT erarbeiten wir tragfähige Lösungen, die maßgeblich und sichtbar zu unserem Erfolg beitragen. {Programmbeginn:} 01.09.2027 mit dem Begrüßungsmonat {Studienbeginn:} 01.10.2027 {Studiendauer:} 3 …","{'display_name': 'Schwarz Digits', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-07-02T19:37:57Z,0,49.2291,Duales Studium Wirtschaftsinformatik 2027 Neckarsulm (m/w/d),"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",9.21629,Adzuna::API::Response::Job,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwODMxMDIyNSIsInMiOiIxSkw3dDVTVThSRzdldTRXZkZiWHdBIn0.i1lUUrwXIOBmH6EyOSpb7VQDesxN86X849zmEkGpp1c,5808310225,https://www.adzuna.de/land/ad/5808310225?se=1JL7t5SU8RG7eu4WfFbXwA&utm_medium=api&utm_source=a4bcf954&v=71E3C15B0543D7FDAFF7376E5B4931733D1DABA1,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Jena, Thüringen', 'area': ['Deutschland', 'Thüringen', 'Jena']}","Sich etwas Neues trauen, über sich hinauswachsen und dabei die Grenzen des Machbaren neu definieren. Genau das ist es, was unsere Mitarbeitenden täglich leben dürfen und sollen. Um mit unseren Innovationen ein Zeichen zu setzen und Großartiges zu ermöglichen. Denn hinter jedem erfolgreichen Unternehmen stehen eine ganze Menge faszinierende Menschen. In einem offenen und modernen Umfeld mit zahlreichen Entwicklungs- und Weiterbildungsmöglichkeiten, arbeiten die Mitarbeitenden bei ZEISS in einer …","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'ZEISS'}",2026-07-20T19:15:40Z,0,50.923007,Senior Data Scientist (m/w/x) – Schwerpunkt Spektroskopie & Agronomie,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",11.589469,Adzuna::API::Response::Job,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMUpMN3Q1U1U4Ukc3ZXU0V2ZGYlh3QSIsImkiOiI1ODMwNTE1NzIxIn0.8k2gPLLlOsexCvAeEvxTlvii9AkGCOCovyKNPL128Do,5830515721,https://www.adzuna.de/land/ad/5830515721?se=1JL7t5SU8RG7eu4WfFbXwA&utm_medium=api&utm_source=a4bcf954&v=8BE1808DCA3259FA20E95936E06722A65B584D3E,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Hamburg, Deutschland', 'area': ['Deutschland', 'Hamburg']}","Wir sind ein branchenübergreifendes IT-Beratungsunternehmen. Mit mehr als 250 Mitarbeitern entwickeln wir innovative Software, moderne IT-Konzepte und zeitgemäße Systemarchitekturen. Schwerpunkte unserer Dienstleistungen: Data Science von der Business Analyse bis zu Visualisierungen und SAP-Beratung vom Betrieb bis zur Applikationsentwicklung. Dabei gehören Cloud Technologien ebenso wie moderne DevOps Technologien zu unserem Alltag sowie Entwicklung mittels ABAP und Java. Aufgaben Du unterstütz…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Cimt ag'}",2026-08-06T15:53:49Z,0,53.557429,IT Consultant - SAP Fiori / ABAP / User Experience / CDS Views (m/w/d),"{'tag': 'scientific-qa-jobs', 'label': 'Stellen aus Wissenschaft & Qualitätssicherung', '__CLASS__': 'Adzuna::API::Response::Category'}",9.987297,Adzuna::API::Response::Job,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyODEzNDcwOCIsInMiOiIxSkw3dDVTVThSRzdldTRXZkZiWHdBIn0._cplbyarPiGXF3gDGUh4PpgPgB5pIcTA93sM3CiuqVA,5828134708,https://www.adzuna.de/land/ad/5828134708?se=1JL7t5SU8RG7eu4WfFbXwA&utm_medium=api&utm_source=a4bcf954&v=EEE78462256A43EB1B574B336A9B2F7B44326766,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Dortmund'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Dortmund, Nordrhein-Westfalen'}","Die Technische Universität Dortmund ist eine dynamische forschungsorientierte Universität mit 17 Fakultäten in den Natur- und Ingenieurwissenschaften sowie Gesellschafts- und Kulturwissenschaften. Auf unserem internationalen Campus leisten rund 6.700 Beschäftigte täglich einen Beitrag, um drängende Fragen der Gegenwart und der Zukunft zu lösen. Offenheit und Vielfalt prägen nicht nur das Miteinander in Forschung und Lehre, sondern auch in Technik und Verwaltung. Wissenschaftlich Beschäftigte*r …","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Technische Universität Dortmund'}",2026-08-04T20:42:15Z,0,51.504967,Wissenschaftlich Beschäftigte*r Virtual Machining (VM) in der Produktionstechnik (Zerspanung),"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen'}",7.464954,Adzuna::API::Response::Job,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMUpMN3Q1U1U4Ukc3ZXU0V2ZGYlh3QSIsImkiOiI1ODA5NzExMTE1In0.mdCsFOguOURt3sLAIHIFA2Wx2G7BCZugqQiFEG7hD5k,5809711115,https://www.adzuna.de/details/5809711115?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'Gonzenheim, Bad Homburg vor der Höhe', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Hochtaunuskreis', 'Bad Homburg vor der Höhe', 'Gonzenheim']}","Einleitung: Duales Studium – Data Science und Künstliche Intelligenz (m/w/d) 2027 Du bist fasziniert von der Welt der Daten und IT? Du möchtest aktiv dazu beitragen, komplexe Datensätze zu analysieren, um wertvolle Erkenntnisse zu gewinnen und innovative Lösungen zu entwickeln? Daten sind für dich nicht nur Rohmaterial, sondern das Fundament für die digitale Transformation – eine Quelle für relevante Erkenntnisse und die Basis für zukunftsweisende Entwicklungen in Wissenschaft, Wirtschaft und T…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Fresenius SE&Co. KGaA'}",2026-07-21T22:58:40Z,0,50.21936,Duales Studium – Data Science und Künstliche Intelligenz (m/w/d) 2027,"{'tag': 'part-time-jobs', 'label': 'Teilzeitstellen', '__CLASS__': 'Adzuna::API::Response::Category'}",8.63966,Adzuna::API::Response::Job,,,,
