__CLASS__,adref,redirect_url,longitude,company,title,latitude,created,description,id,category,salary_is_predicted,location,contract_time,salary_min,salary_max,contract_type
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MDM2MDM4NSIsInMiOiJURWtaT2kxNThSR3ZKTDZJQ0xhYXV3In0.8YHitT1hc4n4w1deDZ7znlXoGjSszbjRn58UuT6AMb8,https://www.adzuna.de/land/ad/5750360385?se=TEkZOi158RGvJL6ICLaauw&utm_medium=api&utm_source=a4bcf954&v=D0DF4373E4704CC85E24991C16B79454A4AE637D,11.555737,"{'display_name': 'ASMPT GmbH & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",Dualer Student (m/w/d) - Data Science & Scientific Computing Bachelor,48.137418,2026-06-03T11:34:00Z,"Willkommen bei ASMPT. Hier bist du auf dem direkten Weg in das digitale Zeitalter. Mit 12.000 Mitarbeitenden weltweit sind wir technologischer Prozesspartner für die Elektronikindustrie und brennen für innovative Automatisierungsstrategien am Puls der Zeit. Mit unseren smarten Lösungen fordern unsere passionierten Teams den technischen Status quo immer wieder heraus und setzen so neue Maßstäbe für die Fertigung von Smartphones, Computern, Netzwerken, autonomen Fahrzeugen, intelligenten Maschine…",5750360385,"{'label': 'Teilzeitstellen', 'tag': 'part-time-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",0,"{'display_name': 'München, München (Kreis)', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], '__CLASS__': 'Adzuna::API::Response::Location'}",,,,
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVEVrWk9pMTU4Ukd2Skw2SUNMYWF1dyIsImkiOiI1NzUwMzYyOTIxIn0.3wyHxdtG0YvW6T1b28JD0c8NDzayr67kiq4nBURHPO4,https://www.adzuna.de/land/ad/5750362921?se=TEkZOi158RGvJL6ICLaauw&utm_medium=api&utm_source=a4bcf954&v=E84F6EEC0CB47ED775BAB73AC577FD0E99F85045,8.412378,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Bosch Gruppe'}",Bachelor of Science (B.Sc.) Studiengang: Data Science und Künstliche Intelligenz,49.001249,2026-06-03T11:34:21Z,"Bosch gehört zu den weltweit führenden Zulieferern der Automobilindustrie. Am Standort Karlsruhe ist die Zentrale des Bosch Geschäftsbereichs Mobility Aftermarket mit Vertriebszentrum. Unser Logistikzentrum besticht durch innovative Technologien und setzt Standards in der Arbeitsorganisation, im Transport und Umweltschutz. Zusammen mit unseren flexiblen Arbeitszeitmodellen sind wir der Maßstab in der Distributionslogistik im Mobility Aftermarket und wir stehen für Innovationen für Menschen, Ges…",5750362921,"{'label': 'Teilzeitstellen', 'tag': 'part-time-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe'], 'display_name': 'Karlsruhe, Karlsruhe (Kreis)'}",,,,
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NjcwNjI2NSIsInMiOiJURWtaT2kxNThSR3ZKTDZJQ0xhYXV3In0.69o5RNuy_LGbC6OPCWFWbD2mEP_kjvhjDFKCzxoJjDs,https://www.adzuna.de/land/ad/5766706265?se=TEkZOi158RGvJL6ICLaauw&utm_medium=api&utm_source=a4bcf954&v=66F0723CBAA37A63EAA8BB4C63A95584B42DD6A8,10.984506,"{'display_name': 'Siemens Healthineers AG', '__CLASS__': 'Adzuna::API::Response::Company'}",Duales Bachelorstudium Data Science in Technik und Wirtschaft (B.Eng.) - Erlangen/Forchheim,49.577521,2026-06-17T13:17:48Z,"Dein Berufsbild: Du magst Mathe und möchtest später etwas mit Daten machen? Dich faszinieren datengestützte Tools, wie ChatGPT, und du kennst deren große Chance für die Zukunft? Dann bewirb dich für das duale Studium B.Eng. Data Science in Technik und Wirtschaft und entdecke mit uns, wie wir die Welt der Medizintechnik durch datenbasierte Entscheidungen verändern können. Daten sind eines der Fundamente, damit Unternehmen bestmögliche Entscheidungen treffen können. Im Studiengang B.Eng. Data Sci…",5766706265,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Teilzeitstellen', 'tag': 'part-time-jobs'}",0,"{'area': ['Deutschland', 'Bayern', 'Erlangen'], 'display_name': 'Erlangen, Bayern', '__CLASS__': 'Adzuna::API::Response::Location'}",,,,
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVEVrWk9pMTU4Ukd2Skw2SUNMYWF1dyIsImkiOiI1NzUwMzU0ODc2In0.VL4DmxnQulE0C1ClMlwjybM5K86eN-PsZHXAQKV-df4,https://www.adzuna.de/land/ad/5750354876?se=TEkZOi158RGvJL6ICLaauw&utm_medium=api&utm_source=a4bcf954&v=B7897960DB0F3C04E51F5168E57D68399BCD72F2,6.93125,"{'display_name': 'HDI AG', '__CLASS__': 'Adzuna::API::Response::Company'}",Duales Studium Angewandte Künstliche Intelligenz (M.Sc.) - Einstieg Data Science,51.16672,2026-06-03T11:33:03Z,"Deine Aufgaben Du möchtest nicht nur Daten analysieren, sondern verstehen, wie aus Daten wertvolle Erkenntnisse entstehen, die die digitale Zukunft der HDI Group gestalten? Die 31-monatige IT-Ausbildung kombiniert praktische Arbeit im Bereich Data Science mit theoretischem Wissen, das Du im Studiengang ""Angewandte Künstliche Intelligenz"" an der FHDW in Mettmann erwirbst. Du arbeitest an spannenden Projekten rund um AI, GenAI, Machine Learning, und Cloud-Services. Du entwickelst Lösungen, die un…",5750354876,"{'label': 'Teilzeitstellen', 'tag': 'part-time-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf', 'Hilden'], 'display_name': 'Hilden, Düsseldorf'}",,,,
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVEVrWk9pMTU4Ukd2Skw2SUNMYWF1dyIsImkiOiI1NzUwMzcwNjg4In0.7fyB-34Mdl3j7dGg7rz_9Rf5OuWHkA9rgv1AN_VnVdc,https://www.adzuna.de/land/ad/5750370688?se=TEkZOi158RGvJL6ICLaauw&utm_medium=api&utm_source=a4bcf954&v=123EC30EB07740DE1D7B8FC6C6CCA29F5A58DB25,9.18451,"{'display_name': 'Wüstenrot & Württembergische-Gruppe', '__CLASS__': 'Adzuna::API::Response::Company'}",Bachelor of Science (m/w/d) - Wirtschaftsinformatik - Studiengang Data Science,48.86157,2026-06-03T11:35:23Z,"Inhalte und Aufgaben Ein praxisorientiertes Studium in Verbindung mit der Duale Hochschule Baden-Württemberg in Stuttgart, bei dem Sie die theoretischen Studieninhalte direkt on the job anwenden können Softwareentwicklung mit Open Source/Java, Pega, SAP oder SAS: Wir machen Sie fit für die digitalen Anforderungen der Zukunft Server, Netze und Datenbanken sind Ihre neuen Tools, die Sie verstehen und einzusetzen lernen Agile Arbeitsmethoden, Business-Analyse. Data Science, UI/UX-Design bis hin zu…",5750370688,"{'tag': 'part-time-jobs', 'label': 'Teilzeitstellen', '__CLASS__': 'Adzuna::API::Response::Category'}",0,"{'area': ['Deutschland', 'Baden-Württemberg', 'Ludwigsburg (Kreis)', 'Kornwestheim'], 'display_name': 'Kornwestheim, Ludwigsburg (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",,,,
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVEVrWk9pMTU4Ukd2Skw2SUNMYWF1dyIsImkiOiI1Nzg0NjI0MDMwIn0.Co2KEZCn7FY8SXqHfJXj0_OJdTyhD5wZ3478nYyLxPA,https://www.adzuna.de/land/ad/5784624030?se=TEkZOi158RGvJL6ICLaauw&utm_medium=api&utm_source=a4bcf954&v=CDF8A0C90450F82B412FB51139BC443F839DB477,7.94837,"{'display_name': 'EDEKA Südwest Stiftung&Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",Duales Studium: Data Science und Künstliche Intelligenz (m/w/d) - 2027,48.42392,2026-07-02T02:07:53Z,"Mit rund 46.000 Mitarbeitenden sowie rund 3.000 Auszubildenden in über 40 Ausbildungsberufen und dualen Studiengängen im Einzelhandel, Großhandel und in der Produktion sind wir einer der größten Arbeitgeber der Region. Rund 1.100 Märkte, sechs Logistikzentren und sechs Produktionsbetriebe in fünf Bundesländern gehören zu EDEKA Südwest. Was macht man da aus sich? Im Fokus steht der reibungslose Fluss von Informationen innerhalb des Unternehmens. Schon während des Studiums betreust du selbstständ…",5784624030,"{'tag': 'part-time-jobs', 'label': 'Teilzeitstellen', '__CLASS__': 'Adzuna::API::Response::Category'}",0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Offenburg, Ortenaukreis', 'area': ['Deutschland', 'Baden-Württemberg', 'Ortenaukreis', 'Offenburg']}",,,,
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVEVrWk9pMTU4Ukd2Skw2SUNMYWF1dyIsImkiOiI1NzUwMzY0NjI2In0.EMLeIk_CapBStYVcNOGCM7oebTaZdbGANU5inWNRW64,https://www.adzuna.de/land/ad/5750364626?se=TEkZOi158RGvJL6ICLaauw&utm_medium=api&utm_source=a4bcf954&v=39C2F48BE2EC7A686C8B82BDE22216F2972413C1,8.77577,"{'display_name': 'allsafe GmbH & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",Duales Studium Bachelor of Science - Informatik / Wirtschaftsinformatik / Data Science & KI,47.85762,2026-06-03T11:34:37Z,"Das bieten wir: - Mitverantwortung im Tagessgeschäft und eigenverantwortliche Umsetzung von Studenten-Projekten - Work-Life-Balance dank flexiblem Arbeitszeitenmodell - Mitwirkung auf unseren Social-Media-Kanälen (Instagram, Facebook, TikTok, Youtube, ) - Kollegialer Umgang und offene Kommunikation mit Kollegen - Kaffeeecke, Tischtennis, Tischkicker, Lese-Ecke, Cafeteria, Terrasse, … wenn du mal eine Pause brauchst - Finanzielle Unterstützung beim Auslandspraktikum - betriebliche Zusatzkrankenv…",5750364626,"{'tag': 'part-time-jobs', 'label': 'Teilzeitstellen', '__CLASS__': 'Adzuna::API::Response::Category'}",0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Konstanz (Kreis)', 'Engen'], 'display_name': 'Engen, Konstanz (Kreis)'}",,,,
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2NjkwNTk5MyIsInMiOiJURWtaT2kxNThSR3ZKTDZJQ0xhYXV3In0.RTML39BLj0Tb5e-Q6O0exmbQKziYQEFaxbOShmzYq6M,https://www.adzuna.de/land/ad/5766905993?se=TEkZOi158RGvJL6ICLaauw&utm_medium=api&utm_source=a4bcf954&v=1DB2FDDB366CE479F04F5233972C3459DD2D14B5,6.947305,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Salzgitter Mannesmann Handel GmbH'}",Spezialist Vertriebssteuerung Data Analytics & EDI (m/w/d),51.432764,2026-06-17T17:46:33Z,"Die Salzgitter AG gehört mit rund 9 Mrd. Euro Außenumsatz und mehr als 22.000 Mitarbeitenden zu den führenden Stahl- und Technologiekonzernen in Europa und hat sich zum Ziel gemacht, die Dekarbonisierung der Stahlindustrie voranzutreiben. Als leistungsstarkes Tochterunternehmen des internationalen Industriekonzerns konnte die Salzgitter Mannesmann Stahlhandel GmbH ihre herausgehobene Position als Vollsortimenter im Stahlhandel in den letzten Jahren bundesweit und international erfolgreich ausba…",5766905993,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'sales-jobs', 'label': 'Vertriebsstellen'}",0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Mülheim an der Ruhr'], 'display_name': 'Mülheim an der Ruhr, Nordrhein-Westfalen'}",,,,
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVEVrWk9pMTU4Ukd2Skw2SUNMYWF1dyIsImkiOiI1Nzg1NjkxNjExIn0.BupQF59w7H4rqDlIj-ij2GBF--0M6CBan7FlKmDMQwM,https://www.adzuna.de/land/ad/5785691611?se=TEkZOi158RGvJL6ICLaauw&utm_medium=api&utm_source=a4bcf954&v=F6D2D169808DF55DF594E349BED24D0130B66831,9.21629,"{'display_name': 'Schwarz Digits', '__CLASS__': 'Adzuna::API::Response::Company'}",Duales Studium Wirtschaftsinformatik 2027 Neckarsulm (m/w/d),49.2291,2026-07-02T19:37:57Z,"Als weltweit agierendes Unternehmen benötigen wir eine IT-Landschaft, die jederzeit reibungslos funktioniert, sich stets auf dem neuesten Stand der Technik befindet und sich an den Bedürfnissen unserer Kunden innerhalb den Unternehmen der Schwarz Gruppe orientiert. An der Schnittstelle zwischen BWL und IT erarbeiten wir tragfähige Lösungen, die maßgeblich und sichtbar zu unserem Erfolg beitragen. {Programmbeginn:} 01.09.2027 mit dem Begrüßungsmonat {Studienbeginn:} 01.10.2027 {Studiendauer:} 3 …",5785691611,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",0,"{'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Bad Friedrichshall'], 'display_name': 'Bad Friedrichshall, Heilbronn (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",,,,
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVEVrWk9pMTU4Ukd2Skw2SUNMYWF1dyIsImkiOiI1NzcyNjg0NTczIn0.9p6j1PNNWN0yUJyo-5HMMZT2grkIHgaIR4IDsexI8Jw,https://www.adzuna.de/land/ad/5772684573?se=TEkZOi158RGvJL6ICLaauw&utm_medium=api&utm_source=a4bcf954&v=5849D53A72FF2E2A9EB7DF9496A61F08E8D6A393,7.32173,"{'display_name': 'E.M.P. Merchandising Handelsges. mbH ', '__CLASS__': 'Adzuna::API::Response::Company'}",Pricing Manager*,52.51987,2026-06-22T18:29:14Z,Zur Verstärkung unseres Teams suchen wir zum nächstmöglichen Zeitpunkt einen Pricing Manager* Aufgaben Verantwortung für die Verkaufspreis-Steuerung über alle Webshops hinweg — ab dem vom Einkauf gesetzten Initialpreis Steuerung einer wettbewerbsbasierten Preisstrategie (Competitive Pricing) auf Basis der vorhandenen Wettbewerbspreis-Daten Verantwortung für dynamische Pricing-Logiken (Dynamic Pricing) zur Optimierung von Absatz und Deckungsbeitrag Planung und Steuerung saisonaler Abverkäufe und…,5772684573,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'accounting-finance-jobs', 'label': 'Stellen aus Buchhaltung & Finanzwesen'}",0,"{'area': ['Deutschland', 'Niedersachsen', 'Emsland (Kreis)', 'Lingen (Ems)', 'Lingen'], 'display_name': 'Lingen, Lingen (Ems)', '__CLASS__': 'Adzuna::API::Response::Location'}",,,,
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVEVrWk9pMTU4Ukd2Skw2SUNMYWF1dyIsImkiOiI1NzU5NjQ4OTc2In0.ltAnt8UcHLcmmEDZK5WcJjum22jGZam3Xpl6oZWxAdo,https://www.adzuna.de/land/ad/5759648976?se=TEkZOi158RGvJL6ICLaauw&utm_medium=api&utm_source=a4bcf954&v=33212A0D222E7E4896C5A784743E5575E7D70FB8,6.808387,"{'display_name': 'ERGO Group AG', '__CLASS__': 'Adzuna::API::Response::Company'}",Gruppenleiter Pricing & Market Analytics (m/w/d),51.226802,2026-06-11T09:07:20Z,"ERGO ist eine der größten Versicherungsgruppen in Deutschland und Europa. Wir bieten ein dynamisches Umfeld und herausfordernde Aufgaben in vielfältigen Projekten - an denen Sie weiter wachsen können. Gehen Sie mit uns neue Wege! Unser gemeinsames Ziel: unseren Kunden genau das zu bieten, was sie brauchen. Gruppenleiter Pricing & Market Analytics (m/w/d) Standort Düsseldorf, Deutschland Job ID ERGO02775 Jobtyp Vollzeit oder Teilzeit Unternehmen ERGO Deutschland Arbeitsmodus Hybrid Beschäftigung…",5759648976,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf'], 'display_name': 'Düsseldorf, Nordrhein-Westfalen'}",,,,
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVEVrWk9pMTU4Ukd2Skw2SUNMYWF1dyIsImkiOiI1NzY3MzI4OTUzIn0.GECTu5QadivQcE5A8zGy2tQT2v8XUDimHny9axoj5YY,https://www.adzuna.de/land/ad/5767328953?se=TEkZOi158RGvJL6ICLaauw&utm_medium=api&utm_source=a4bcf954&v=958EB314919057C73F9E1CF6996FB866EE6E6089,9.37738,"{'display_name': 'Festool Group', '__CLASS__': 'Adzuna::API::Response::Company'}",Duales Studium - Wirtschaftsinformatik Data Science (B. Sc. m/w/d) 2027,48.67129,2026-06-18T01:08:56Z,"Das kannst Du von uns erwarten: Technik und Wirtschaft gehören für Dich zusammen? Du begeisterst Dich für Informationstechnologien ebenso wie fürökonomische Zusammenhänge und möchtest Theorie direkt in der Praxis anwenden? Dann ist das Duale Studium Wirtschaftsinformatik mit Schwerpunkt Data Science– in Kooperation mit der Dualen Hochschule Baden-Württemberg (DHBW) in Stuttgart– genau das Richtige für Dich. Kennenlernen innovativer IT-Systeme, moderner Datenanalyseverfahren sowie deren Einsatz …",5767328953,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Teilzeitstellen', 'tag': 'part-time-jobs'}",0,"{'display_name': 'Wendlingen am Neckar, Esslingen (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Esslingen (Kreis)', 'Wendlingen am Neckar'], '__CLASS__': 'Adzuna::API::Response::Location'}",,,,
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MDM5MjM0NSIsInMiOiJURWtaT2kxNThSR3ZKTDZJQ0xhYXV3In0.hvVGN5-zLDSNX1YSCbpbfrMP50J6fNoYCnaHFxKvdZQ,https://www.adzuna.de/land/ad/5750392345?se=TEkZOi158RGvJL6ICLaauw&utm_medium=api&utm_source=a4bcf954&v=BB24CAAFBE97C01E8B71480D53D62C30FA0721EC,8.393718,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'BASF'}",Duales Studium (B.Sc.) - Data Science und Künstliche Intelligenz (m/w/d),49.486443,2026-06-03T11:39:11Z,"ÜBER UNS Wir bei BASF Digital Solutions machen die Digitalisierung der BASF möglich. Als deutsche Gruppengesellschaft der BASF mit Sitz in Ludwigshafen und Standorten wie Madrid, Schwarzheide beschäftigt die BASF Digital Solutions GmbH rund 1.700 Mitarbeiter. Digitalisierung ist einer der Schwerpunkte der neuen Unternehmensstrategie von BASF. In agilen Teams wollen wir neue digitale Lösungen einführen, die für unseren Kunden einen klaren Mehrwert darstellen. Alle relevanten Informationen zu dei…",5750392345,"{'tag': 'part-time-jobs', 'label': 'Teilzeitstellen', '__CLASS__': 'Adzuna::API::Response::Category'}",0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Rheinland-Pfalz', 'Ludwigshafen am Rhein'], 'display_name': 'Ludwigshafen am Rhein, Rheinland-Pfalz'}",,,,
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVEVrWk9pMTU4Ukd2Skw2SUNMYWF1dyIsImkiOiI1NzUwMzU4NDgzIn0.c3KdB7seApLNR_KIBCu6-GyYAm7KxvuWL1E92oS_iuA,https://www.adzuna.de/land/ad/5750358483?se=TEkZOi158RGvJL6ICLaauw&utm_medium=api&utm_source=a4bcf954&v=E7D6BD682D593476A95C23C277F782F8D43EB095,11.555737,"{'display_name': 'Bayerische Landesbank ', '__CLASS__': 'Adzuna::API::Response::Company'}",Hochschule München: Duales Studium Data Science und Scientific Computing (B.Sc.) 2027,48.137418,2026-06-03T11:33:42Z,"Wir alle haben als Kinder davon geträumt, Großes zu bewirken – ob als gute Feen, Stars im Rampenlicht oder Weltraumreisende im All. Höchste Zeit, dass diese Träume wahr werden! Dein Traumschiff? Die BayernLB! Bei uns steuern wir einer blühenden Zukunft entgegen und kämpfen als Fortschrittsfinanzierer für die Welt von morgen. Unsere Feenflügel und Raumanzüge haben wir abgelegt. Nicht aber unsere Ziele. Denen sind wir näher denn je. Als Spezialbank fokussieren wir uns auf ausgesuchte Zukunftssekt…",5750358483,"{'label': 'Teilzeitstellen', 'tag': 'part-time-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], 'display_name': 'München, München (Kreis)'}",,,,
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4MDM1MzM0NiIsInMiOiJURWtaT2kxNThSR3ZKTDZJQ0xhYXV3In0.MjwFjUQTy49qaOFzt_WNYxw3zAYzk2QbcGn7yNpQhXk,https://www.adzuna.de/land/ad/5780353346?se=TEkZOi158RGvJL6ICLaauw&utm_medium=api&utm_source=a4bcf954&v=8EDD2F277FD6075C0624F7A3E612D4B0CE871212,8.412378,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': '1&1'}",Werkstudent (w/m/d) - Shop Operations,49.001249,2026-06-28T18:24:17Z,"1&1 gehört mit über 3.100 Mitarbeitenden und fast 16 Millionen Kundenverträgen zu den führenden Telekommunikationsanbietern in Deutschland. Mit Pioniergeist, ungewöhnlichen Ideen und kreativen Teams haben wir eine führende Marktstellung im Mobilfunk und bei Breitband-Anschlüssen erobert. Durch die Kombination des über 67.000 km langen 1&1 Glasfasernetzes und regionalen Netzen schaffen wir das weitreichendste Glasfasernetz Deutschlands. Außerdem bauen wir das modernste 5G-Netz Europas, auf der B…",5780353346,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",0,"{'display_name': 'Karlsruhe, Karlsruhe (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe'], '__CLASS__': 'Adzuna::API::Response::Location'}",,,,
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0Mjc4NTg3MiIsInMiOiJURWtaT2kxNThSR3ZKTDZJQ0xhYXV3In0._Qjedam3k3T4N5gQYV_HbfSO7_X0_WJkiQt22lNkLTo,https://www.adzuna.de/land/ad/5742785872?se=TEkZOi158RGvJL6ICLaauw&utm_medium=api&utm_source=a4bcf954&v=E7170B9BCB3B324C6E8B65741C857494B42F81EA,9.2274,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Schwarz Corporate Solutions'}",Projektleiter Energiemarktprognosen (m/w/d),49.18975,2026-05-28T02:04:13Z,"Dein (Master)Studium in Energiewirtschaft, Data Science, Wirtschaftsingenieurwesen oder einem vergleichbaren Studiengang ist deine Basis – dein Wissensdurst ist dein Antrieb! Du kennst die Energiewelt und fühlst dich im Bilanzkreis-Management oder im Energiehandel zu Hause. Du weißt, wie wichtig präzise Verbrauchsprognosen für den Markterfolg sind. Du liebst es, tief in große Datenmengen einzutauchen, Strukturen in Datenbanken zu erkennen und daraus wertvolle Schlüsse für den energiewirtschaftl…",5742785872,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",0,"{'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm'], 'display_name': 'Neckarsulm, Heilbronn (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",,,,
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVEVrWk9pMTU4Ukd2Skw2SUNMYWF1dyIsImkiOiI1Nzg2OTQzMTc1In0.qh5LuITeqgAumnwHGo9w5ZbumsuJZRKLONLf77d5yn8,https://www.adzuna.de/land/ad/5786943175?se=TEkZOi158RGvJL6ICLaauw&utm_medium=api&utm_source=a4bcf954&v=4EDFA419CE93703C1182394321CADE599E3CDA47,11.25536,"{'display_name': 'HENSOLDT', '__CLASS__': 'Adzuna::API::Response::Company'}","Duales Studium: ""Informatik"" (w/m/d), Fürstenfeldbruck, Start 2027",48.17776,2026-07-03T16:51:02Z,"HENSOLDT ist ein führendes Unternehmen der europäischen Verteidigungsindustrie mit globaler Reichweite. Das Unternehmen entwickelt Sensor-Komplettlösungen für Verteidigungs- und Sicherheitsanwendungen. Als Systemintegrator bietet HENSOLDT plattformunabhängige, vernetzte Komplettlösungen an. Zugleich treibt das Unternehmen als Technologieführer die Entwicklung der Verteidigungselektronik und Optronik voran und baut sein Portfolio auf der Grundlage innovativer Ansätze für Datenfusion, Künstliche …",5786943175,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",0,"{'area': ['Deutschland', 'Bayern', 'Fürstenfeldbruck (Kreis)', 'Fürstenfeldbruck'], 'display_name': 'Fürstenfeldbruck, Fürstenfeldbruck (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",,,,
