location,category,latitude,description,created,longitude,salary_is_predicted,id,adref,company,__CLASS__,redirect_url,title,contract_time,salary_max,contract_type,salary_min
"{'area': ['Deutschland', 'Rheinland-Pfalz', 'Mainz-Bingen (Kreis)', 'Ingelheim am Rhein'], 'display_name': 'Ingelheim am Rhein, Mainz-Bingen (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",49.97586,"Die Stelle Bewirb Dich jetzt für den Start im September 2026! Du findest Informatik in Kombination mit Künstlicher Intelligenz spannend und interessierst dich für Machine Learning? Du interessierst Dich für Datenmengen - Verarbeitung und Entwicklung von Verfahren der Künstlichen Intelligenz? Dann sind diese guten Voraussetzungen für ein Duales Studium in Data Science und Künstliche Intelligenz. Bei uns hast du die Möglichkeit dein Wissen, das du an der Dualen Hochschule Mannheim erwirbst, in ve…",2025-05-27T19:36:01Z,8.06555,0,5218713222,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSXB1blA0SlY4Qkd4R3NzR29IdkNHQSIsImkiOiI1MjE4NzEzMjIyIn0.ioqLEk1N6MkJ-Iu9EJZ9G8skjSW3SSddhN4SN6wgk6Q,"{'display_name': 'Boehringer Ingelheim', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,https://www.adzuna.de/details/5218713222?utm_medium=api&utm_source=a4bcf954,Duales Studium B. Sc. Data Science und Künstliche Intelligenz in Ingelheim 2026 - Inklusiver Job   ,,,,
"{'display_name': 'Deutschland', 'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs'}",,"EndressHauser ist ein international führender Anbieter von Messgeräten, Dienstleistungen und Lösungen für die industrielle Verfahrenstechnik. Auch mit weltweit über 17.000 Mitarbeitenden sind wir ein Familienunternehmen geblieben und stolz auf unser herzliches Arbeitsklima. So verbindet die Mitarbeit bei uns immer zwei Seiten: die technische plus die menschliche. Das Ergebnis: ein Mehr an Zufriedenheit. Jeden Tag. Aufgaben Praktikum oder Abschlussarbeit für das Wintersemester 2025/2026 Begeiste…",2025-06-22T08:15:02Z,,0,5262611057,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI2MjYxMTA1NyIsInMiOiJJcHVuUDRKVjhCR3hHc3NHb0h2Q0dBIn0.AyCVj02IZWmXWSsWiMtXpHqt7qiEMu5NRYMCxxqfMbM,"{'display_name': 'Endress+Hauser SE+Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5262611057?se=IpunP4JV8BGxGssGoHvCGA&utm_medium=api&utm_source=a4bcf954&v=26F7893521BDD0437E046CCA3E54990AF9A6B85E,Praktikum oder Abschlussarbeit Betriebsmittelentwicklung (w/m/d),,,,
"{'area': ['Deutschland', 'Bremen'], 'display_name': 'Bremen, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",53.10403,"ATLAS ELEKTRONIK ist ein Unternehmen der thyssenkrupp AG und steht für maritime Sicherheit. Seit Jahrzehnten unterstützen wir als führendes Systemhaus für maritime Elektronik Marinen auf der ganzen Welt, die See sicherer zu machen. Unseren Kunden bieten wir ein breites Angebot u. a. an Sonaren und Sensoren, Führungssystemen für unbemannte Unterwasserfahrzeuge, U-Boote und Überwasserschiffe, Minenabwehrsystemen sowie Funk- und Kommunikationsanlage. Aufgaben Architekturentwurf: Entwicklung eines …",2025-06-19T08:08:55Z,8.786477,0,5257650742,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSXB1blA0SlY4Qkd4R3NzR29IdkNHQSIsImkiOiI1MjU3NjUwNzQyIn0.3VW50b_A9_0RQ3fyudjDwpoovs3UWy81qL7Pvtb2w-A,"{'display_name': 'ATLAS ELEKTRONIK GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5257650742?se=IpunP4JV8BGxGssGoHvCGA&utm_medium=api&utm_source=a4bcf954&v=61FD1F41A0C29415DDBD0A6D5B50395D0B3A3E91,Masterarbeit Entwicklung eines Autoencoders für präzise Seeboden-Rekonstruktion (m/w/d),,,,
"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bonn', 'Pützchen'], 'display_name': 'Pützchen, Bonn', '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen'}",50.75024,"Als Pre-Sales Consultant (m/w/d) für Data Science-, AI- & BI-Lösungen spielst du eine entscheidende Rolle im Verkaufsprozess für unsere Produkte Alan® (Generative KI) und INFONEA® (Advanced Analytics), indem du technische Lösungen mit dem Expertenteam customized und überzeugende Angebote erstellst, die auf die Bedürfnisse der Kunden zugeschnitten sind. Diese Position eignet sich ideal für eine technikaffine Fachkraft mit ausgeprägtem Geschäftssinn, exzellenten Kommunikationsfähigkeiten und eine…",2025-06-16T19:29:30Z,7.15283,0,5253364775,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI1MzM2NDc3NSIsInMiOiJJcHVuUDRKVjhCR3hHc3NHb0h2Q0dBIn0.vPTAWNfZkRxgyjsuoHLX4CCpZhJK7Gz6kxiJnCjIkV4,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Comma Soft AG'}",Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5253364775?se=IpunP4JV8BGxGssGoHvCGA&utm_medium=api&utm_source=a4bcf954&v=013686506069FC65D4FED8E921E13185B50373FD,"Pre-Sales Consultant (m/w/d) – Data Science, AI & BI",,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland', 'area': ['Deutschland']}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",,"Ein führendes Unternehmen im Bereich Messtechnik für den Umweltschutz sucht einen Teamleiter im Bereich Data Science, um die Weiterentwicklung des Unternehmens voranzutreiben. Verantwortlichkeiten: Koordination und Umsetzung der Teamstrategie in Zusammenarbeit mit dem Direktor für KI/Data Science Leitung von KI-Projekten inkl. Planung und Backlog-Management Zusammenarbeit mit verschiedenen Abteilungen zur Erreichung der Produktziele Implementierung neuer Data Science- und KI-Technologien Führun…",2025-06-21T06:57:02Z,,0,5261006533,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI2MTAwNjUzMyIsInMiOiJJcHVuUDRKVjhCR3hHc3NHb0h2Q0dBIn0.9AMzTalu4CadSV6_bLCd6IOgHJSOwKK0qA1fDHGpZ18,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Optimus Search'}",Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5261006533?se=IpunP4JV8BGxGssGoHvCGA&utm_medium=api&utm_source=a4bcf954&v=1892C28BC17A7C0FEE699462F903ADEC3445A26B,TEAMLEITER:IN DATA SCIENCE | DEEP LEARNING | UMKREIS STUTTGART | HYBRID,,,,
"{'area': ['Deutschland', 'Bremen'], 'display_name': 'Bremen, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'other-general-jobs'}",53.10403,"Das ATLAS-Labor (A-LAB) für Studierende und Promovenden beschäftigt sich mit maritimen Technologien von Morgen. In einem Team aus jungen motivierten Mitarbeiterinnen und Mitarbeitern bekommen Sie die Chance, durch Unterstützung und in enger Abstimmung mit unseren Experten, Ihr Forschungs- und Entwicklungsthema voran zu treiben. ATLAS ELEKTRONIK ist ein Unternehmen der thyssenkrupp AG und steht für maritime Sicherheit. Seit Jahrzehnten unterstützen wir als führendes Systemhaus für maritime Elekt…",2025-06-23T20:25:47Z,8.786477,0,5264363832,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSXB1blA0SlY4Qkd4R3NzR29IdkNHQSIsImkiOiI1MjY0MzYzODMyIn0.35ODJWhSsCqBgcbVvdDlYJOA9--zINgjpB1QZPCrfxE,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'ATLAS ELEKTRONIK GmbH'}",Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5264363832?se=IpunP4JV8BGxGssGoHvCGA&utm_medium=api&utm_source=a4bcf954&v=5A93D73022B7E202046F456CBC94C5D0F24C56EE,Abschlussarbeit im A-LAB im Bereich: Skalierung hybrider Kommunikationsnetze zwischen unbemannten Fahrzeugen (UxVs) (m/w/d),,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Hamburg, Deutschland', 'area': ['Deutschland', 'Hamburg']}","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",53.557429,"Mit unserem Sortiment bieten wir Reisenden auf der ganzen Welt, was sie sich wünschen – ob im Duty Free Shop am Flughafen, beim Shopping über den Wolken oder auf dem Kreuzfahrtschiff. Mit der Erfahrung aus 140 Jahren Handel und der Leidenschaft von weltweit mehr als 9.000 Mitarbeiterinnen und Mitarbeitern machen wir das Einkaufen auf Reisen zu einem ganz besonderen Erlebnis. Denn jeder von uns gibt sein Bestes, wenn es um unser Ziel geht: Kunden zu begeistern. Entdecke, was wir gemeinsam erreic…",2025-06-19T20:17:24Z,9.987297,0,5258485280,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI1ODQ4NTI4MCIsInMiOiJJcHVuUDRKVjhCR3hHc3NHb0h2Q0dBIn0.mbnoHIIuomp3JKhWF5xtC_pUqaUXUs9svk8ONfGUSCw,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Gebr. Heinemann SE & Co. KG'}",Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5258485280?se=IpunP4JV8BGxGssGoHvCGA&utm_medium=api&utm_source=a4bcf954&v=3C8A9C136DD66A37F7D0A38CBD5B73AC38776C4C,Praktikant (m/w/d) Sales Experience – Retail Innovation & Optimierung,,,,
"{'display_name': 'Flugfeld, Sindelfingen', 'area': ['Deutschland', 'Baden-Württemberg', 'Böblingen (Kreis)', 'Sindelfingen', 'Flugfeld'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",48.68567,"Our Company WE ARE AGAIN AWARDED AS TOP ARBEITGEBER 2025! At AP Sensing, we’re building on a success story that began in the garage of Bill Hewlett and Dave Packard. As an independent HP spin-off, we combine over 40 years of technological expertise with a passion for innovation. Together we’ll continue to enhance infrastructure, protect people, and safeguard our planet. With a commitment to fiber optic sensing, we value every voice and empower growth. Join us in thinking ahead to create a smart…",2025-06-15T10:38:15Z,9.01525,0,5251613845,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSXB1blA0SlY4Qkd4R3NzR29IdkNHQSIsImkiOiI1MjUxNjEzODQ1In0.TC8_APghc9sNl97TmG6LBmujJJPPR3pemQscKflZQug,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'AP Sensing'}",Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5251613845?se=IpunP4JV8BGxGssGoHvCGA&utm_medium=api&utm_source=a4bcf954&v=ADB6518EE77EE4F3D6C858ABB735DEF5DB2CB7C4,Data Science Team Lead (m/f/d),,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Altstadt-Lehel, München', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Altstadt-Lehel']}","{'tag': 'graduate-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen für Hochschulabsolventen'}",48.14093,"Wir alle haben als Kinder davon geträumt, Großes zu bewirken ob als gute Feen, Stars im Rampenlicht oder Weltraumreisende im All. Höchste Zeit, dass diese Träume wahr werden! Dein Traumschiff? Die BayernLB! Bei uns steuern wir einer blühenden Zukunft entgegen und kämpfen als Fortschrittsfinanzierer für die Welt von morgen. Unsere Feenflügel und Raumanzüge haben wir abgelegt. Nicht aber unsere Ziele. Denen sind wir näher denn je. Als Spezialbank fokussieren wir uns auf ausgesuchte Zukunftssektor…",2025-05-07T13:28:21Z,11.56907,0,5185080629,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTE4NTA4MDYyOSIsInMiOiJJcHVuUDRKVjhCR3hHc3NHb0h2Q0dBIn0.E6OWtZbMYfXjJMDjbM7A8MfM5132b_zAxI526Nlyzx4,"{'display_name': 'Bayerische Landesbank', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5185080629?se=IpunP4JV8BGxGssGoHvCGA&utm_medium=api&utm_source=a4bcf954&v=7CB47C65BE7AF9A2FAB285F34DB0213AAA1C9D4F,Hochschule München: Duales Studium Data Science und Scientific Computing (B.Sc.) 2025,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Altstadt-Süd, Köln', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln', 'Altstadt-Süd']}","{'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",50.93355,"Meyerthole Siems Kohlruss (MSK) ist eine aktuarielle Beratungsgesellschaft mit Sitz in Köln und seit 1998 im deutschsprachigen Raum für Schaden- und Unfallversicherer tätig. Unsere Schwerpunkte liegen auf abwechslungsreichen Aufgaben aus den Bereichen Data Science, Telematik, Pricing, Naturgefahren, Bilanzbewertung, Rückversicherung und Solvency II. Zu unseren Mandaten zählen mehr als 80 Versicherer und Rückversicherer sowie InsurTechs. Kreativität und Teamarbeit haben einen hohen Stellenwert b…",2025-05-13T16:29:00Z,6.9594,0,5196440045,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSXB1blA0SlY4Qkd4R3NzR29IdkNHQSIsImkiOiI1MTk2NDQwMDQ1In0.bywKmPm5DgEXZoevM3yNHBjo-XVAFLK_xZF-Y_y_-uA,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Meyerthole Siems Kohlruss Ges. für aktuarielle Beratung mbH'}",Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5196440045?se=IpunP4JV8BGxGssGoHvCGA&utm_medium=api&utm_source=a4bcf954&v=F3DC9D4FE8472A1B057B54B3603AD14A26F5A5D9,Mathematiker/Aktuar (d/m/w) Data Science/Pricing/Risikomanagement/Solvency II,,,,
"{'display_name': 'Lauingen (Donau), Dillingen an der Donau (Kreis)', 'area': ['Deutschland', 'Bayern', 'Dillingen an der Donau (Kreis)', 'Lauingen (Donau)'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'trade-construction-jobs', 'label': 'Stellen aus Handel & Bau'}",48.5812,"Wir begleiten dich auf dem Weg zum Traumberuf. Als führender Hausgerätehersteller in Europa bilden wir junge Menschen in Berufen aus, die zu ihnen passen und sie erfüllen. Mit unserem Portfolio an Marken - unter anderem Bosch, Siemens, Gaggenau und Neff - bieten wir Nachwuchskräften spannende Aufgaben und die Möglichkeit, von Anfang an Verantwortung zu übernehmen. Ob im Bereich Klimaschutz . klicken sie bewerben, für die volle Stellenbeschreibung",2025-06-27T15:22:52Z,10.4951,0,5271514782,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSXB1blA0SlY4Qkd4R3NzR29IdkNHQSIsImkiOiI1MjcxNTE0NzgyIn0.4IlJ5qd_FVeltHCDQrETINVN_EMgpEWBshn381nEXqI,"{'display_name': 'BSH Hausgeräte Gruppe', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5271514782?se=IpunP4JV8BGxGssGoHvCGA&utm_medium=api&utm_source=a4bcf954&v=6485FE176B93B39377607A593267BBBBD42BB59C,Duales Studium - Data Science & Künstliche Intelligenz (b. Sc.) - 2026,,,,
"{'area': ['Deutschland', 'Sachsen', 'Leipzig (Kreis)', 'Leipzig'], 'display_name': 'Leipzig, Leipzig (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'accounting-finance-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Buchhaltung & Finanzwesen'}",51.339254,"IQVIA TM – The Human Data Science Company TM – ist ein führender, globaler Anbieter von zukunftsweisender Analytik, Technologielösungen und klinischer Auftragsforschung. IQVIA unterstützt Life-Science-Unternehmen, Verbände, Institutionen, Kostenträger und weitere Akteure im Gesundheitswesen darin, bessere Ergebnisse in der Gesundheitsversorgung zu erzielen. Werden Sie Teil unserer Community  von rund 90.000 Mitarbeiterinnen und Mitarbeitern in über 100 Ländern, die sich dafür einsetzen, das Pot…",2025-06-17T20:34:22Z,12.373598,0,5255325434,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI1NTMyNTQzNCIsInMiOiJJcHVuUDRKVjhCR3hHc3NHb0h2Q0dBIn0.Pw5ol3Thf_9og8hbTiwhc1LBxX66yC01KsFbZiCHlM4,"{'display_name': 'IQVIA Commercial GmbH & Co. OHG', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5255325434?se=IpunP4JV8BGxGssGoHvCGA&utm_medium=api&utm_source=a4bcf954&v=AC3AAF5479CA0DE43402C917A9D706779331E1A1,Payroll Spezialist / Mitarbeiter in der Entgeltabrechnung (m/w/d) Pharma & Healthcare,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Bielefeld, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bielefeld']}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",52.021203,"hachmeister  partner ist die führende Brancheninstitution für Consulting, Benchmarking und IT-Lösungen im Bereich Fashion, Sport und Schuhe. Durch die Vernetzung mit einer Vielzahl von Partnerunternehmen verfügen wir über ein einzigartiges Datenpanel. Dieses bildet die Grundlage unserer Benchmarking Services und IT-Lösungen, die in vielen Kernprozessen unserer Branche zum Einsatz kommen. Weit mehr als 2.000 Nutzer werden aktuell in ihren Entscheidungen durch unsere Analyse-Portale unterstützt. …",2025-06-22T20:15:19Z,8.543293,0,5263214359,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSXB1blA0SlY4Qkd4R3NzR29IdkNHQSIsImkiOiI1MjYzMjE0MzU5In0.HRGwTesyzZ5SvNlFEDDYUlRAACBXHrHw-D_bh_6Fs0g,"{'display_name': 'hachmeister + partner GmbH & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5263214359?se=IpunP4JV8BGxGssGoHvCGA&utm_medium=api&utm_source=a4bcf954&v=EEA2E429F8AC29210686A40A74A9C49EFEE509F2,Senior Data Engineer (m/w/d),,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Main-Taunus-Kreis', 'Eschborn'], 'display_name': 'Eschborn, Main-Taunus-Kreis'}","{'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen'}",,"Bei EY setzen wir alles daran, dass die Welt besser funktioniert. Dafür hinterfragen wir täglich den Status quo und suchen schon heute die Antworten von morgen. Stillstand? Keine Option. Wandel? Sehen wir als Chance und Treiber für Innovation. Wenn du auch so tickst, dann bist du bei uns genau richtig. Wir suchen Macher:innen, die Unternehmen, Entrepreneuren, Privatpersonen und der öffentlichen Hand helfen, über sich hinaus zu wachsen. Das erfordert Zusammenarbeit auf Augenhöhe und das Verlasse…",2025-05-13T22:23:31Z,,0,5197159587,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTE5NzE1OTU4NyIsInMiOiJJcHVuUDRKVjhCR3hHc3NHb0h2Q0dBIn0.qM5BqvdfSkJL7P95JFhmm6ndJaCbu6oKvqjOsl0efs0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'EY Deutschland'}",Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5197159587?se=IpunP4JV8BGxGssGoHvCGA&utm_medium=api&utm_source=a4bcf954&v=AADA4988ABFD760FD44321CA23706DD19F56CC93,Praktikant Data Science im Bereich prüfungsnahe Beratung / Quants (Financial Services) (w/m/d),,,,
"{'display_name': 'Seelbach, Siegen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Siegen-Wittgenstein (Kreis)', 'Siegen', 'Seelbach'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",50.88299,"Unsere Ideen, die Dein Leben leichter machen: Seit 65 Jahren gehört die Leifheit AG zu den führenden Anbietern von Haushaltswaren in Europa. Mit den Marken Leifheit und Soehnle, zwei der bekanntesten Marken Deutschlands, möchten wir das Leben von Verbrauchern erleichtern. Unsere Geschäftsbereiche sind Reinigung, Wäschepflege, Küchenhelfer, Personen- und Küchenwagen – dabei begeistern wir durch hochwertige und innovative Produkte mit überlegenem Gebrauchsnutzen und funktionalem Design. Rund 1.10…",2025-06-16T20:06:42Z,7.96497,0,5253437689,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSXB1blA0SlY4Qkd4R3NzR29IdkNHQSIsImkiOiI1MjUzNDM3Njg5In0.JXnyQ1VYy2k-2DiJm4TQF1MTfH-VzaNaSdK875pLLQQ,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'LEIFHEIT AG'}",Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5253437689?se=IpunP4JV8BGxGssGoHvCGA&utm_medium=api&utm_source=a4bcf954&v=E9F7870BDE539F28C189043580718AE767B83749,Master Data & Process Architect (m/w/d),,,,
"{'display_name': 'Seelbach, Siegen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Siegen-Wittgenstein (Kreis)', 'Siegen', 'Seelbach'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",50.88299,"Unsere Ideen, die Dein Leben leichter machen: Seit 65 Jahren gehört die Leifheit AG zu den führenden Anbietern von Haushaltswaren in Europa. Mit den Marken Leifheit und Soehnle, zwei der bekanntesten Marken Deutschlands, möchten wir das Leben von Verbrauchern erleichtern. Unsere Geschäftsbereiche sind Reinigung, Wäschepflege, Küchenhelfer, Personen- und Küchenwagen – dabei begeistern wir durch hochwertige und innovative Produkte mit überlegenem Gebrauchsnutzen und funktionalem Design. Rund 1.10…",2025-06-16T20:06:43Z,7.96497,0,5253438145,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI1MzQzODE0NSIsInMiOiJJcHVuUDRKVjhCR3hHc3NHb0h2Q0dBIn0.LCJXfPkIXkZpdt4KXFmFxYMhlfAPKKZU1aFXw-_HDy0,"{'display_name': 'LEIFHEIT AG', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5253438145?se=IpunP4JV8BGxGssGoHvCGA&utm_medium=api&utm_source=a4bcf954&v=D52721C645A5FFAB0EBFE184D829AFC3F4D6402A,Leitung Master Data Management (m/w/d),,,,
"{'area': ['Deutschland', 'Baden-Württemberg', 'Ludwigsburg (Kreis)', 'Ditzingen'], 'display_name': 'Ditzingen, Ludwigsburg (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",48.82434,"Aufgaben Wie mutig sind Sie? Als Hochtechnologieunternehmen für Werkzeugmaschinen und Lasertechnik suchen wir Menschen, die sich neuen Herausforderungen mit frischem Denken und tatkräftigem Handeln stellen. Dafür ermöglichen wir Ihnen die Freiräume, mutige Ideen in unserem Familienunternehmen einzubringen. Gemeinsam mit Ihnen wollen wir die digitale Vernetzung der fertigenden Industrie vorantreiben. Unsere Leidenschaft und der Gestaltungswille machen uns dabei zum Garanten für Innovationskraft …",2025-06-26T08:18:49Z,9.06857,0,5268998896,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI2ODk5ODg5NiIsInMiOiJJcHVuUDRKVjhCR3hHc3NHb0h2Q0dBIn0.ybxkQB_jD9R8LbwLaRSbVRg5LSneLqr_SJZqiM88bCg,"{'display_name': 'TRUMPF SE + Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5268998896?se=IpunP4JV8BGxGssGoHvCGA&utm_medium=api&utm_source=a4bcf954&v=4DFF440B0A7BE8B2DA5AD1E57C45D50C0A84A5C1,Duales Studium Bachelor of Science (B. Sc.) (w/m/d)- Wirtschaftsinformatik - 2026,,,,
