adref,salary_is_predicted,redirect_url,id,latitude,description,company,created,__CLASS__,location,category,longitude,title,contract_time,salary_min,salary_max,contract_type
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYU9TRGc1RXg4UkdyQlpOYlk1STBmQSIsImkiOiI1NjE5NDQzMDI5In0.OJ7dEQZBU0dhhXIyb30c0Tigt8kDe9-GSsu9Fg6Tn4I,0,https://www.adzuna.de/details/5619443029?utm_medium=api&utm_source=a4bcf954,5619443029,,"About Us Hawk is the leading provider of AI-supported anti-money laundering and fraud detection technology. Banks and payment providers globally are using Hawk’s powerful combination of traditional rules and explainable AI to improve the effectiveness of their AML compliance and fraud prevention by identifying more crime while maximizing efficiency by reducing false positives. With our solution, we are playing a vital role in the global fight against Money Laundering, Fraud, or the financing of…","{'display_name': 'Hawk', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-02-07T21:04:27Z,Adzuna::API::Response::Job,"{'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland'}","{'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",,Data Science - Work Student / Intern,full_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYU9TRGc1RXg4UkdyQlpOYlk1STBmQSIsImkiOiI1NTk0NjI5MTUwIn0.HnEEJ2M2icbxgM9jyTKetqpkJfa1i5Qk7lAjPKw_ac8,0,https://www.adzuna.de/details/5594629150?utm_medium=api&utm_source=a4bcf954,5594629150,,"Wir suchen dich als Verstärkung für unser Team in Hamburg , Düsseldorf , Köln , Berlin, München oder auch gerne remote als Werkstudent (all genders) - Data Science . Es erwarten Dich facettenreiche und verantwortungsvolle Aufgaben in unterschiedlichen Branchen wie Fashion, Retail, Electronics, Internetservices oder Automotive. Erstellen von Zielgruppen-Analysen Auswertung von marketingrelevanten Modellen, z.B. anhand von Spend-, Umsatz- und Tracking-Daten Mitwirkung bei der Standardisierung von…","{'display_name': 'Future Marketing', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-01-21T21:36:06Z,Adzuna::API::Response::Job,"{'display_name': 'Deutschland', 'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",,Werkstudent (all genders) - Data Science,part_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwMjI0MDk4MiIsInMiOiJhT1NEZzVFeDhSR3JCWk5iWTVJMGZBIn0.tKQ3vvNij5MUt_nSXJnLEVjqLbJLDzVlNMiBQ9LuZUQ,0,https://www.adzuna.de/details/5502240982?utm_medium=api&utm_source=a4bcf954,5502240982,52.507706,"Who we are Melotech is revolutionizing media and entertainment. We create art through technology for humans to enjoy. In just 24 months, our work has been heard, watched and loved for over 3 billion minutes worldwide. Founded by entrepreneur and investor Soheil Mirpour, we are backed by top VCs Cherry Ventures, Speedinvest and GFC, alongside world-class angels from firms such as Spotify, Blackstone and KKR. What you will do Join us as Data Scientist Intern to bring order to the chaos of culture…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Melotech'}",2025-11-18T18:47:23Z,Adzuna::API::Response::Job,"{'display_name': 'Berlin, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin']}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",13.420806,"Data Science Intern, Music & Audio",full_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3MzA5NTc5OCIsInMiOiJhT1NEZzVFeDhSR3JCWk5iWTVJMGZBIn0.vjW3Pbl8ZMvYxP2MLnxabmSK6tNcd10MK_UudNikICM,0,https://www.adzuna.de/details/5673095798?utm_medium=api&utm_source=a4bcf954,5673095798,49.89422,"Praktikum – Digitalisierung und Data Science in der Fertigung Robert-Bosch-Straße 40, 96050 Bamberg, Deutschland Praktikant/in Robert Bosch GmbH Unternehmensbeschreibung Bei Bosch gestalten wir Zukunft mit hochwertigen Technologien und Dienstleistungen, die Begeisterung wecken und das Leben der Menschen verbessern. Unser Versprechen an unsere Mitarbeiterinnen und Mitarbeiter steht dabei felsenfest: Wir wachsen gemeinsam, haben Freude an unserer Arbeit und inspirieren uns gegenseitig. Willkommen…","{'display_name': 'Robert Bosch GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-03-20T14:27:57Z,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Bayern', 'Bamberg (Kreis)', 'Bamberg', 'Wildensorg'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Wildensorg, Bamberg'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",10.88553,Praktikum – Digitalisierung und Data Science in der Fertigung,,,,contract
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYU9TRGc1RXg4UkdyQlpOYlk1STBmQSIsImkiOiI1Njg0MTI3NzM2In0.TZEdviOjq-Jtu4df126uQZ1CJpgyl4--FlIlzN4KMw0,0,https://www.adzuna.de/details/5684127736?utm_medium=api&utm_source=a4bcf954,5684127736,53.557429,"Please submit your CV in English and indicate your level of English proficiency. Mindrift connects specialists with project-based AI opportunities for leading tech companies, focused on testing, evaluating, and improving AI systems. Participation is project-based, not permanent employment. What this opportunity involves While each project involves unique tasks, contributors may: Design original computational data science problems that simulate real-world analytical workflows across industries (…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mindrift'}",2026-03-31T13:58:27Z,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hamburg'], 'display_name': 'Hamburg, Deutschland'}","{'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",9.987297,Freelance Data Science Engineer (Python & SQL),part_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NDEyNzczOSIsInMiOiJhT1NEZzVFeDhSR3JCWk5iWTVJMGZBIn0.uASDpDOZTE_zyDFng-21dIO86tJkJGLvJcDob_58kJQ,0,https://www.adzuna.de/details/5684127739?utm_medium=api&utm_source=a4bcf954,5684127739,,"Please submit your CV in English and indicate your level of English proficiency. Mindrift connects specialists with project-based AI opportunities for leading tech companies, focused on testing, evaluating, and improving AI systems. Participation is project-based, not permanent employment. What this opportunity involves While each project involves unique tasks, contributors may: Design original computational data science problems that simulate real-world analytical workflows across industries (…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mindrift'}",2026-03-31T13:58:27Z,Adzuna::API::Response::Job,"{'display_name': 'München, München (Kreis)', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs'}",,Freelance Data Science Engineer (Python & SQL),part_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NDEyNzcyNCIsInMiOiJhT1NEZzVFeDhSR3JCWk5iWTVJMGZBIn0.9KX7n8sdQTtcihPQ47FqeOvMphiHhOm4qQ40RUVj-qg,0,https://www.adzuna.de/details/5684127724?utm_medium=api&utm_source=a4bcf954,5684127724,,"Please submit your CV in English and indicate your level of English proficiency. Mindrift connects specialists with project-based AI opportunities for leading tech companies, focused on testing, evaluating, and improving AI systems. Participation is project-based, not permanent employment. What this opportunity involves While each project involves unique tasks, contributors may: Design original computational data science problems that simulate real-world analytical workflows across industries (…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mindrift'}",2026-03-31T13:58:27Z,Adzuna::API::Response::Job,"{'display_name': 'Deutschland', 'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",,Freelance Data Science Engineer (Python & SQL),part_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYU9TRGc1RXg4UkdyQlpOYlk1STBmQSIsImkiOiI1Njg0MTI3NzQxIn0.tKpZdeKo3xxhZazpqIjSz9dJWGKoX8SwC9IAriZIci4,0,https://www.adzuna.de/details/5684127741?utm_medium=api&utm_source=a4bcf954,5684127741,48.776198,"Please submit your CV in English and indicate your level of English proficiency. Mindrift connects specialists with project-based AI opportunities for leading tech companies, focused on testing, evaluating, and improving AI systems. Participation is project-based, not permanent employment. What this opportunity involves While each project involves unique tasks, contributors may: Design original computational data science problems that simulate real-world analytical workflows across industries (…","{'display_name': 'Mindrift', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-03-31T13:58:27Z,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart'], 'display_name': 'Stuttgart, Baden-Württemberg'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen'}",9.187224,Freelance Data Science Engineer (Python & SQL),part_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYU9TRGc1RXg4UkdyQlpOYlk1STBmQSIsImkiOiI1Njg0MTI3NzI5In0.1RLFZkc1BabfMCo1s2IgYm74HFo2csenUaaoNAySQME,0,https://www.adzuna.de/details/5684127729?utm_medium=api&utm_source=a4bcf954,5684127729,52.507706,"Please submit your CV in English and indicate your level of English proficiency. Mindrift connects specialists with project-based AI opportunities for leading tech companies, focused on testing, evaluating, and improving AI systems. Participation is project-based, not permanent employment. What this opportunity involves While each project involves unique tasks, contributors may: Design original computational data science problems that simulate real-world analytical workflows across industries (…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mindrift'}",2026-03-31T13:58:27Z,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Berlin'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Berlin, Deutschland'}","{'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",13.420806,Freelance Data Science Engineer (Python & SQL),part_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NDEyNzcxMiIsInMiOiJhT1NEZzVFeDhSR3JCWk5iWTVJMGZBIn0.7ImsywugKo3TzGXaO11AsBko1uhWNADqVXJjDYy-vGo,0,https://www.adzuna.de/details/5684127712?utm_medium=api&utm_source=a4bcf954,5684127712,50.129683,"Please submit your CV in English and indicate your level of English proficiency. Mindrift connects specialists with project-based AI opportunities for leading tech companies, focused on testing, evaluating, and improving AI systems. Participation is project-based, not permanent employment. What this opportunity involves While each project involves unique tasks, contributors may: Design original computational data science problems that simulate real-world analytical workflows across industries (…","{'display_name': 'Mindrift', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-03-31T13:58:26Z,Adzuna::API::Response::Job,"{'display_name': 'Frankfurt am Main, Hessen', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main']}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs'}",8.650578,Freelance Data Science Engineer (Python & SQL),part_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3MjY1NTMwNiIsInMiOiJhT1NEZzVFeDhSR3JCWk5iWTVJMGZBIn0.mWN4ZDZNR4jjfdHRSpmHQFLGs813OheLK-o2MPh8_rQ,0,https://www.adzuna.de/details/5672655306?utm_medium=api&utm_source=a4bcf954,5672655306,51.22442,"Stellenbeschreibung Als Werkstudent (m/w/d) im Bereich Data Science bekommst du spannende Einblicke in die Welt der Datenanalyse und des maschinellen Lernens. Du wirst uns bei administrativen und organisatorischen Aufgaben unterstützen und bekommst die Chance, Verantwortung zu übernehmen. Je nach Wohnort arbeitest du entweder zweimal pro Woche gemeinsam mit deinem Team im Headquarter in Erkrath oder du hast die Möglichkeit, bis zu 100 % remote zu arbeiten. Du unterstützt aktiv bei Data Science-…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Timocom GmbH'}",2026-03-20T02:25:34Z,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf', 'Erkrath'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Erkrath, Düsseldorf'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}",6.9116,Werkstudent Data Science (m/w/d),,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4Mzc2Mzk4NSIsInMiOiJhT1NEZzVFeDhSR3JCWk5iWTVJMGZBIn0.m0lG8VNvS7UC8vDsmAG-tNR7p9FmJtOa-ErEEWuVONQ,0,https://www.adzuna.de/details/5683763985?utm_medium=api&utm_source=a4bcf954,5683763985,47.999458,"Stellenbeschreibung Du betreust und erweiterst bestehende Dashboards und Datenpipelines. Außerdem führst du Datenanalysen durch, um datengetriebene Produktentscheidungen zu unterstützen. Du arbeitest eng mit erfahrenen Data Scientist:innen zusammen und stehst in kontinuierlichem Austausch mit der Product Ownerin In einem interdisziplinären Team mit Rollen aus den Bereichen Softwareentwicklung, User Experience & Data Science bekommst du Einblicke in die Produktentwicklung","{'display_name': 'Lexware', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-03-31T04:07:58Z,Adzuna::API::Response::Job,"{'display_name': 'Freiburg im Breisgau, Baden-Württemberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Freiburg im Breisgau'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",7.816286,Werkstudent:in (d/m/w) - Data Science,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYyNzk3ODQ4OSIsInMiOiJhT1NEZzVFeDhSR3JCWk5iWTVJMGZBIn0.d5IenuIukvtzcA0MyzFqf5P76Qcc2KWlhH36bj_Sdkw,0,https://www.adzuna.de/land/ad/5627978489?se=aOSDg5Ex8RGrBZNbY5I0fA&utm_medium=api&utm_source=a4bcf954&v=F5D68FB69CE25889EA1DEA58D4C86C75DB7521CD,5627978489,49.18975,"Du hast Lust auf innovative und nachhaltige Bau- & Immobilienprojekte? Dann bist du bei uns genau richtig. Von Büros, Konferenzräumen sowie Restaurants bis hin zu Wohnungen - Im TeamSCOS planen, bauen und betreuen wir ein großes Portfolio verschiedenster Immobilien – denn Vielfalt ist unsere Stärke! Bei uns kannst du spannende Projekte von Beginn bis zur Umsetzung begleiten und eigene Ideen einbringen. Vom Grundstückskauf über die Planung und dem Bau bis hin zum Facility Management - bei uns ha…","{'display_name': 'Schwarz Corporate Solutions', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-02-13T18:01:46Z,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Neckarsulm, Heilbronn (Kreis)'}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",9.2274,Experte Energiewirtschaft Marktprozesse (m/w/d),,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4MDQ2NTU1MyIsInMiOiI4aEsyaEpFeDhSR3JCWk5iWTVJMGZBIn0.SVT7ZkpRc0PJ51z7DcPoDHUlksqBKuSH41qJoeXUC3c,0,https://www.adzuna.de/details/5680465553?utm_medium=api&utm_source=a4bcf954,5680465553,52.507706,"Job Description We are seeking a Director of Data Science, Deep Learning to lead our deep learning team within the AdTech space, specifically within the Vendor Data team, to shape the future of AI-driven ads and deals at Delivery Hero. In this pivotal role, you will jointly architect state-of-the-art deep learning models, influence AI strategy, and develop cutting-edge methodologies to significantly enhance the success of thousands of vendors - restaurants, shops, and local businesses - across …","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Delivery Hero'}",2026-03-27T21:03:54Z,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Berlin'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Berlin, Deutschland'}","{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",13.420806,"Director, Data Science - Deep Learning & AI",,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOGhLMmhKRXg4UkdyQlpOYlk1STBmQSIsImkiOiI1Njg4NzcyMjQ3In0.tPbHWArJzTCTQPOmuwYDhpftIXRKb3ull-zGoWL9S74,0,https://www.adzuna.de/land/ad/5688772247?se=8hK2hJEx8RGrBZNbY5I0fA&utm_medium=api&utm_source=a4bcf954&v=32B7F2A8E1A42DCB1BC0E53D2B76539A4CE3E189,5688772247,50.046174,"Bayerisches Landesamt für Statistik: Daten, die Bayern bewegen. Wir ermöglichen fundierte Entscheidungen durch die Erhebung und Aufbereitung von über 350 gesetzlich angeordneten Statistiken. Gestalten Sie die Zukunft der Statistik in Bayern aktiv mit und werden Sie Teil eines engagierten Teams. Wir suchen zum nächstmöglichen Zeitpunkt in unserer Dienststelle Schweinfurt eine / einen Referentin / Referenten (m/w/d) für den Bereich „Steuern, Krankenhäuser“. Sie verbinden starke Data-Science-Exper…","{'display_name': 'Bayerisches Landesamt für Statistik', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-04-03T16:25:39Z,Adzuna::API::Response::Job,"{'display_name': 'Schweinfurt, Schweinfurt (Kreis)', 'area': ['Deutschland', 'Bayern', 'Schweinfurt (Kreis)', 'Schweinfurt'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen'}",10.230343,"Referentin / Referenten (m/w/d) für den Bereich „Steuern, Krankenhäuser“",,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3Nzk2MzcyOCIsInMiOiI4aEsyaEpFeDhSR3JCWk5iWTVJMGZBIn0.tEaNgETSgHof-CWPCXi1zjkigvX9_3XCN1pbIJqtGBE,0,https://www.adzuna.de/land/ad/5677963728?se=8hK2hJEx8RGrBZNbY5I0fA&utm_medium=api&utm_source=a4bcf954&v=23D21B64DEE02F92F00B9A444BD430317084D94B,5677963728,53.557429,"Dein Team Du hast Freude an Innovationen, spannenden Inhalten und kollegialem Teamspirit? Mit unseren Berater:innen wächst du mit deinen Aufgaben und lernst von unseren Expert:innen. Gemeinsam beraten wir unsere deutsch- und englischsprachigen Kunden bei ihren Herausforderungen im Umfeld von Business Intelligence, Planung, Advanced Analytics & Data Science. Wir verbinden höchste Beratungskompetenz mit technischer Expertise. Dabei konzipieren und implementieren wir maßgeschneiderte Lösungen auf …","{'display_name': 'ISR Information Products AG', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-03-25T11:30:55Z,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hamburg'], 'display_name': 'Hamburg, Deutschland'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",9.987297,Junior Consultant Business Intelligence (m/w/d),full_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOGhLMmhKRXg4UkdyQlpOYlk1STBmQSIsImkiOiI1Njc3OTYzNzI1In0.jsnv-rqwPQ8jlpesnt8-MUIUg2jhjEuWnL-sJ1B7ChU,0,https://www.adzuna.de/land/ad/5677963725?se=8hK2hJEx8RGrBZNbY5I0fA&utm_medium=api&utm_source=a4bcf954&v=118271C0A7C595C4B94D9CA34222777546E0E52B,5677963725,53.557429,"Dein Team Du hast Freude an Innovationen, spannenden Inhalten und kollegialem Teamspirit? Mit unseren Berater:innen wächst du mit deinen Aufgaben und lernst von unseren Expert:innen. Gemeinsam beraten wir unsere deutsch- und englischsprachigen Kunden bei ihren Herausforderungen im Umfeld von Business Intelligence, Planung, Advanced Analytics & Data Science. Wir verbinden höchste Beratungskompetenz mit technischer Expertise. Dabei konzipieren und implementieren wir maßgeschneiderte Lösungen auf …","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'ISR Information Products AG'}",2026-03-25T11:30:54Z,Adzuna::API::Response::Job,"{'display_name': 'Hamburg, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hamburg']}","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",9.987297,Consultant Data Engineering Analytics (m/w/d),full_time,,,
