location,title,adref,longitude,latitude,company,category,description,__CLASS__,salary_is_predicted,created,id,redirect_url,contract_time,salary_min,salary_max,contract_type
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin'], 'display_name': 'Berlin, Deutschland'}",Werkstudent:in Data Science,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDcwMzA0NzQwMCIsInMiOiJ0SU4tUUl3YjhSR2NCOWIydzFoQmVRIn0.o8e-TNB6grlKbuBfDSeynbmWAX4bFBtbAiHlIDtG_jo,13.420806,52.507706,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'nerou GmbH'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}","Über nerou Die Datenanalyse-Software von nerou unterstützt Betreiber von Kläranlagen bei täglichen Entscheidungen in der Anlagensteuerung. In Kläranlagen müssen komplexe Entscheidungen getroffen werden, um die Anlage auf sich täglich ändernde Einflüsse einzustellen. Alle relevanten Daten werden von Machine Learning Algorithmen analysiert und ausgewertet. Die gewonnen Erkenntnisse werden in Form von Entscheidungshilfen an den Kunden weitergeleitet. Dies reduziert nicht nur Kosten für die Betreib…",Adzuna::API::Response::Job,0,2024-05-22T08:24:33Z,4703047400,https://www.adzuna.de/details/4703047400?utm_medium=api&utm_source=a4bcf954,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin'], 'display_name': 'Berlin, Deutschland'}",Director Data Science,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidElOLVFJd2I4UkdjQjliMncxaEJlUSIsImkiOiI1NTg2NzkzMjM5In0.52PfpHFKPSd-40aCRfwW3lh1HeipEduNZ9WsziYGTJg,13.420806,52.507706,"{'display_name': 'Peec AI', '__CLASS__': 'Adzuna::API::Response::Company'}","{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}","What you’ll do Build, mentor, and lead an elite data science team as a trusted, empathetic player-coach, while clearly communicating complex technical ideas to executives, customers, and partners Personally design, train, deploy, and own the models that power Peec AI’s AI Search recommendations, taking hands-on responsibility for our most business-critical ML systems Develop and ship novel algorithms that reverse-engineer AI search and LLM behavior, turning deep technical insight into durable, …",Adzuna::API::Response::Job,0,2026-01-15T20:46:25Z,5586793239,https://www.adzuna.de/details/5586793239?utm_medium=api&utm_source=a4bcf954,full_time,140000.0,160000.0,
"{'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland']}","Manager, Data Science",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY1MjgxODcwOCIsInMiOiJ0SU4tUUl3YjhSR2NCOWIydzFoQmVRIn0.S2URLv_Jnn2R0lfEmWVpJ4HgNJED9wrQp7kPYOHAovU,,,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Cognite'}","{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}","Cognite operates at the forefront of industrial digitalization, building AI and data solutions that solve some of the world’s hardest, highest-impact problems. With unmatched industrial heritage and a comprehensive suite of AI capabilities, including low-code AI agents, Cognite accelerates the digital transformation to drive operational improvements. Our moonshot is bold: unlock $100B in customer value by 2035 and redefine how global industry works. What Cognite is Relentless to achieve We thri…",Adzuna::API::Response::Job,0,2026-03-03T21:18:30Z,5652818708,https://www.adzuna.de/details/5652818708?utm_medium=api&utm_source=a4bcf954,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Ludwigsburg (Kreis)', 'Schwieberdingen'], 'display_name': 'Schwieberdingen, Ludwigsburg (Kreis)'}",Pflichtpraktikum in Data Science,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY1MzY3NjQyNCIsInMiOiJ0SU4tUUl3YjhSR2NCOWIydzFoQmVRIn0.L2g1ALMkQAF61WXql7bmqXsQw3Qq2mZdnLTlhRYUhBI,9.07443,48.87657,"{'display_name': 'Robert Bosch GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","Pflichtpraktikum in Data Science Robert-Bosch-Straße 2, 71701 Schwieberdingen, Deutschland Vollzeit Robert Bosch GmbH Unternehmensbeschreibung Bei Bosch gestalten wir Zukunft mit hochwertigen Technologien und Dienstleistungen, die Begeisterung wecken und das Leben der Menschen verbessern. Unser Versprechen an unsere Mitarbeiterinnen und Mitarbeiter steht dabei felsenfest: Wir wachsen gemeinsam, haben Freude an unserer Arbeit und inspirieren uns gegenseitig. Willkommen bei Bosch. Die Robert Bosc…",Adzuna::API::Response::Job,0,2026-03-04T14:07:38Z,5653676424,https://www.adzuna.de/details/5653676424?utm_medium=api&utm_source=a4bcf954,full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm'], 'display_name': 'Neckarsulm, Heilbronn (Kreis)'}",Praktikum Data Science,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidElOLVFJd2I4UkdjQjliMncxaEJlUSIsImkiOiI1NTA1NDMyODAxIn0.8-Scs4hPWs-qiq5r_C_HbYW8HnR0eTTIbN3wlEwTEpw,9.2274,49.18975,"{'display_name': 'Lidl Stiftung', '__CLASS__': 'Adzuna::API::Response::Company'}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","Deine Aufgaben Werde für 4-6 Monate Teil unseres Daten & KI Teams, unterstütze datenbasierte Analysen und entwickle innovative Automatisierungslösungen. … konkret heißt das: Erhalte Einblicke in Big Data und Machine Learning Technologien Wirke mit bei Datenerhebung, -aufbereitung und explorativer Analyse Entwickle, validiere und pilotiere KI- und Statistik-basierte Lösungen für automatisierte Entscheidungen in Fachabteilungen. Bringe dich in die strategische Definition von Daten- & KI-Themen ei…",Adzuna::API::Response::Job,0,2025-11-20T18:07:45Z,5505432801,https://www.adzuna.de/details/5505432801?utm_medium=api&utm_source=a4bcf954,full_time,,,
"{'area': ['Deutschland', 'Baden-Württemberg', 'Göppingen (Kreis)', 'Bad Boll'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Bad Boll, Göppingen (Kreis)'}",Praktikum (Pflichtpraktikum) Datenvisualisierung & Prozessdigitalisierung (m/w/d) max. 6 Monate,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidElOLVFJd2I4UkdjQjliMncxaEJlUSIsImkiOiI1NjM5Mjc3NzE3In0.KOjarcdqYZuxfmXsuinn2qt_AmHXT9Xy6JQHBAyAG5U,9.60263,48.63976,"{'display_name': 'Wala Heilmittel GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","Mit rund 1.000 Mitarbeitenden engagiert sich die WALA Heilmittel GmbH für ganzheitliche Gesundheit und natürliche Pflege - verkörpert durch die beiden starken Marken WALA Arzneimittel und Dr. Hauschka. Aufgaben Sie suchen ein Pflichtpraktikum im Bereich Data Analytics, Power BI, Datenvisualisierung oder Digitalisierung? Dann unterstützen Sie unser Team dabei, moderne digitale Lösungen in unserer Produktion umzusetzen. Unterstützen Sie uns vor Ort in Bad Boll bei folgenden Aufgaben: Erhebung, Au…",Adzuna::API::Response::Job,0,2026-02-21T06:22:10Z,5639277717,https://www.adzuna.de/land/ad/5639277717?se=tIN-QIwb8RGcB9b2w1hBeQ&utm_medium=api&utm_source=a4bcf954&v=9A7DAC063DBB72114A6D7EE6FEC2D1C9480D05EB,,,,
"{'area': ['Deutschland', 'Hamburg'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Hamburg, Deutschland'}",IT Governance Manager (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJzIjoidElOLVFJd2I4UkdjQjliMncxaEJlUSIsImkiOiI1NjU4MzU0Mjg4In0.F3-khA8XxoUmz5ehNZhGx8t6_YzMKcjNFH4AFc_Ieio,9.987297,53.557429,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'SIGNAL IDUNA Asset Management GmbH'}","{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}","Die SIGNAL IDUNA Asset Management GmbH ist ein Tochterunternehmen der SIGNAL IDUNA Gruppe, die zu den großen deutschen Versicherungs- und Finanzdienstleistern zählt. Wir bündeln und koordinieren die Aktivitäten im Wertpapier-Portfoliomanagement für die einzelnen Unternehmen der Gruppe als größtes norddeutsches Asset Management Unternehmen. Darüber hinaus bieten wir auch für Privatkunden Finanz- und Investmentprodukte mit vielfältigen Services. Der Schutz von Daten ist dabei als Basis für Vertra…",Adzuna::API::Response::Job,0,2026-03-08T06:49:15Z,5658354288,https://www.adzuna.de/land/ad/5658354288?se=tIN-QIwb8RGcB9b2w1hBeQ&utm_medium=api&utm_source=a4bcf954&v=426159048ABFAFA0BE21E4397CDE2D810C7A9E28,,,,
"{'display_name': 'Hamburg, Deutschland', 'area': ['Deutschland', 'Hamburg'], '__CLASS__': 'Adzuna::API::Response::Location'}",Data Science Director (Programmatic Data Science) (f/m/d),eyJhbGciOiJIUzI1NiJ9.eyJzIjoidElOLVFJd2I4UkdjQjliMncxaEJlUSIsImkiOiI1NDMzODg1MTY1In0.UlAzAmSpG6LrO2IuhaKu3XliHcUVpWiKm8BD007Zj8k,9.987297,53.557429,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'applike group'}","{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}","adjoe is a leading mobile ad platform developing cutting-edge advertising and monetization solutions that take its app partners’ business to the next level. Part of the applike group ecosystem, adjoe is home to an advanced tech stack , powerful financial backing from Bertelsmann, and a highly motivated workforce to be reckoned with. Meet Your Team: Programmatic Data Science Did you know that in-app ads are sold in a real-time auction before they get rendered in thousands of mobile apps? Dozens …",Adzuna::API::Response::Job,0,2025-10-06T13:46:18Z,5433885165,https://www.adzuna.de/details/5433885165?utm_medium=api&utm_source=a4bcf954,full_time,,,
"{'display_name': 'Böblingen, Böblingen (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Böblingen (Kreis)', 'Böblingen']}",Werkstudent*in Prozessmodellierung & Datenflüsse Vehicle Data & AI Solutions,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidElOLVFJd2I4UkdjQjliMncxaEJlUSIsImkiOiI1NjMzMzg0MzMxIn0.sks3PJqhYF_D-BHFghLpDKsTwZLL50YHVi6fnqH7ND0,8.98349,48.68872,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz AG'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}","Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",Adzuna::API::Response::Job,0,2026-02-17T19:44:25Z,5633384331,https://www.adzuna.de/land/ad/5633384331?se=tIN-QIwb8RGcB9b2w1hBeQ&utm_medium=api&utm_source=a4bcf954&v=F6AACC0439228E2C60C1C658C80FF149C19197BC,,,,
"{'display_name': 'Hamburg, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hamburg']}",M365 Copilot Adoption Specialist (m/w/d) AI Enablement & Change,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY1NjAxNDk0MyIsInMiOiJ0SU4tUUl3YjhSR2NCOWIydzFoQmVRIn0.Gwzb3uXRe1MWgkLQaYTfHDfc_dbHjsKz4t0z4dzZTE0,9.987297,53.557429,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Löwenstein Medical Technology GmbH + Co. KG'}","{'label': 'Stellen aus Sozialarbeit', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'social-work-jobs'}","Neue Wege gehen. Aber nie vergessen wo man herkommt. Löwenstein Medical Technology ist ein mittelständisches Unternehmen unter dem Dach der international aufgestellten Löwenstein Gruppe. Als Kompetenzträger für respiratorische Diagnostik und Therapie entwickeln und produzieren wir in Deutschland hochwertige Medizinprodukte „Made in Germany“ für den weltweiten Einsatz in der Schlaf- und Beatmungsmedizin. Wir investieren in Mitarbeiter, die unsere zentralen Werte Eigenverantwortung, Begeisterung,…",Adzuna::API::Response::Job,0,2026-03-06T06:42:49Z,5656014943,https://www.adzuna.de/land/ad/5656014943?se=tIN-QIwb8RGcB9b2w1hBeQ&utm_medium=api&utm_source=a4bcf954&v=33AD8A063F897215A179F89569E0DEC1F6C590D9,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Main-Taunus-Kreis', 'Hattersheim am Main'], 'display_name': 'Hattersheim am Main, Main-Taunus-Kreis'}",Senior Manager Decision Intelligence (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJzIjoidElOLVFJd2I4UkdjQjliMncxaEJlUSIsImkiOiI1NjM3MzE0NjkyIn0.DT8kpK7YfyhCMzlpXK71RTkz9rlqaRJLvYkCRUJgkus,8.48668,50.06929,"{'display_name': 'Kuraray Europe GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}","{'tag': 'consultancy-jobs', 'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category'}","Du arbeitest gerne im Team? Du bist interessiert an innovativen Technologien? Du möchtest Verantwortung übernehmen und etwas bewegen? Dann bieten wir dir bei Kuraray den richtigen Rahmen für die Entfaltung deiner Persönlichkeit. Als weltweit tätiges, dynamisch wachsendes Unternehmen der Spezialchemie mit japanischen Wurzeln zählen wir zu den größten Anbietern von Polymeren und synthetischen Mikrofasern und sind international führend in der Entwicklung und Anwendung innovativer Hochleistungsmate…",Adzuna::API::Response::Job,0,2026-02-20T06:18:56Z,5637314692,https://www.adzuna.de/land/ad/5637314692?se=tIN-QIwb8RGcB9b2w1hBeQ&utm_medium=api&utm_source=a4bcf954&v=040503915443D2A8B15EF4A728AAB87C174F0126,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland'], 'display_name': 'Deutschland'}",Teamleiter Master Data Management / Stammdaten (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJzIjoidElOLVFJd2I4UkdjQjliMncxaEJlUSIsImkiOiI1NjU1MTIxOTc2In0.VrLv-kIrE-ZvGVYrXJ7Cf_WHrpVhGG_gAgKskXDC5ic,,,"{'display_name': 'Wilhelm Fricke SE - GRANIT PARTS', '__CLASS__': 'Adzuna::API::Response::Company'}","{'tag': 'consultancy-jobs', 'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category'}","Abwechslungsreich, digital und fortschrittlich: So arbeiten wir in der FRICKE Gruppe . Mit über 4.000 Mitarbeitenden - verteilt auf 107 Standorte in 28 Ländern – ist unser gemeinsames Ziel, unseren Kunden hochwertige Ersatzteile, hervorragende Maschinen und erstklassigen Service zu bieten. Unser Erfolg beruht auf unserem starken Team. Als Familienunternehmen mit mehr als 100 Jahren Erfahrung entwickeln wir uns ständig weiter. Wilhelm Fricke SE - GRANIT PARTS GRANIT ist als Teil der FRICKE Grupp…",Adzuna::API::Response::Job,0,2026-03-05T18:42:30Z,5655121976,https://www.adzuna.de/land/ad/5655121976?se=tIN-QIwb8RGcB9b2w1hBeQ&utm_medium=api&utm_source=a4bcf954&v=05258C651C89A7F797498E966BA5D55635C517C5,,,,
"{'display_name': 'Berlin, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin']}",Senior Data Science Engineer,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYwMTg0MDgyNiIsInMiOiJ0SU4tUUl3YjhSR2NCOWIydzFoQmVRIn0.2xVbkazjiT0uu6pESkQ7fzpV-WOSBoGAXXx5Yk8COZU,13.420806,52.507706,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Trinetix'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Technikerstellen', 'tag': 'engineering-jobs'}","We are seeking a skilled Data Science Engineer to design, build, and deploy production machine learning solutions for an enterprise Fleet Cascading & Optimization Platform managing 46,000 vehicles across 545 locations. In this role, you will develop and operationalize demand forecasting, cascading optimization, contract intelligence (NLP/Vision), and out-of-spec prediction models with a strong focus on explainability and business impact. You will own the end-to-end ML lifecycle — from experimen…",Adzuna::API::Response::Job,0,2026-01-27T14:10:51Z,5601840826,https://www.adzuna.de/details/5601840826?utm_medium=api&utm_source=a4bcf954,full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Esslingen (Kreis)', 'Leinfelden-Echterdingen'], 'display_name': 'Leinfelden-Echterdingen, Esslingen (Kreis)'}",Abschlussarbeit zum Thema Unsupervised Learning im Service24h ab April 2026,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY0OTQ2MTc3NiIsInMiOiJ0SU4tUUl3YjhSR2NCOWIydzFoQmVRIn0.FdEw05k2i39m40kPif3CpIzcRsezpENBFeeXMNvWQI4,9.14057,48.69447,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Daimler Truck AG'}","{'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}","ÜBER UNS Bei Daimler Truck verändern wir das Transportwesen von heute und erzielen gemeinsam echte Wirkung. Wir übernehmen weltweit Verantwortung und arbeiten als ein globales Team zusammen. Wir treiben unseren Fortschritt und Erfolg gemeinsam voran – jede:r bei Daimler Truck macht den Unterschied. Gemeinsam wollen wir unseren CO2-Fußabdruck reduzieren, die Sicherheit auf und abseits der Straße erhöhen, intelligentere Technologien und attraktive Finanzlösungen entwickeln. All dies ist unerlässl…",Adzuna::API::Response::Job,0,2026-03-01T06:35:02Z,5649461776,https://www.adzuna.de/land/ad/5649461776?se=tIN-QIwb8RGcB9b2w1hBeQ&utm_medium=api&utm_source=a4bcf954&v=35B6DC2D7E6001BE53B5A132CFE37972590F323F,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe', 'Innenstadt'], 'display_name': 'Innenstadt, Karlsruhe'}",Duales Studium (B.Sc.) - Data Science und Künstliche Intelligenz (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJzIjoidElOLVFJd2I4UkdjQjliMncxaEJlUSIsImkiOiI1NjU3NjA1MzI2In0.8XGeW7jkXIDTsxBntwmK2uU1otgLTTwTCgI1Mwg33Tk,8.38979,49.01336,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'VBL. Versorgungsanstalt des Bundes und der Länder'}","{'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}","Die VBL mit Sitz in Karlsruhe ist Deutschlands größte Zusatzversorgungseinrichtung für Beschäftigte des öffentlichen Dienstes und betreut circa 5,3 Mio. Versicherte und circa 1,5 Mio. Rentenberechtigte. Sie begeistern sich für Daten, digitale Technologien und intelligente Systeme? Dann verbinden Sie Theorie und Praxis in einem zukunftsweisenden dualen Studium bei der VBL. Ab sofort suchen wir einen Studierenden für 2026. Duales Studium (B.Sc.) – Data Science und Künstliche Intelligenz (m/w/d) I…",Adzuna::API::Response::Job,0,2026-03-07T14:04:20Z,5657605326,https://www.adzuna.de/land/ad/5657605326?se=tIN-QIwb8RGcB9b2w1hBeQ&utm_medium=api&utm_source=a4bcf954&v=053B2C10C97A6ED9D684CD833F09E68AC4674F69,full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hamburg'], 'display_name': 'Hamburg, Deutschland'}",Werkstudent (m/w/d) Tax Compliance & Transfer Pricing,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYzMTkxNzkwOCIsInMiOiJ0SU4tUUl3YjhSR2NCOWIydzFoQmVRIn0.X_sJLZkJ1Iq3i601VH2RZxF-Ka43yojciI93kRcpuXA,9.987297,53.557429,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'STULZ GMBH'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Buchhaltung & Finanzwesen', 'tag': 'accounting-finance-jobs'}","Technik und Energieeffizienz „Made in Germany“ – das ist die Erfolgs­formel der STULZ GmbH mit ihren 3.500 engagierten Beschäf­tigten weltweit. Die STULZ GmbH ist als inhaber­ge­führtes Familien­unter­nehmen seit 1947 in den Bereichen Ent­wick­lung, Hers­tellung und Vert­rieb von energie­effi­zienten Präzi­sions­klima­geräten, Kalt­wasser­sätzen und Air-Handlern der weltweit führende Lösungs­an­bieter – speziell für betriebs­sichere Anwendungen wie beispiels­weise Rechen­zentren. An unseren wel…",Adzuna::API::Response::Job,0,2026-02-16T18:06:33Z,5631917908,https://www.adzuna.de/land/ad/5631917908?se=tIN-QIwb8RGcB9b2w1hBeQ&utm_medium=api&utm_source=a4bcf954&v=8CC4B6A799325137A62E2334317DAC2FB7A1DD8D,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf'], 'display_name': 'Düsseldorf, Nordrhein-Westfalen'}",Senior Consultant Data (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY1NzE5NTk4OCIsInMiOiJ0SU4tUUl3YjhSR2NCOWIydzFoQmVRIn0.8rgj07Y7XYahd4GnjnSI2nV5p9T0S08rWd8ktVk9E48,6.808387,51.226802,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Publicis Media GmbH'}","{'tag': 'consultancy-jobs', 'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category'}","Über uns Publicis Media ist das weltweit zweitgrößte Mediaagenturnetzwerk und Teil des französischen Kommunikationskonzerns Publicis Groupe. Als globale Holding lebt Publicis Media durch seine globalen Agenturmarken Zenith, Starcom und Spark, die das Kundengeschäft in der strategischen Kommunikationsberatung in über 100 Ländern steuern und ständig weiterentwickeln. Darüber hinaus unterstützen bei Publicis Media zentrale Spezialisten Teams die Kunden der Agenturen in den Bereichen: Data und Tech…",Adzuna::API::Response::Job,0,2026-03-07T06:45:36Z,5657195988,https://www.adzuna.de/land/ad/5657195988?se=tIN-QIwb8RGcB9b2w1hBeQ&utm_medium=api&utm_source=a4bcf954&v=658A5D050B3CFFD203787B64B0B8C8EA3078DA8B,,,,
